date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,6.792,26.583,41.125,14.542,21.625,19.917
2011-01-02,4.958,18.042,27.042,9.0,12.542,13.667
2011-01-03,4.708,18.708,29.667,10.958,5.0,10.75
2011-01-04,6.292,27.042,49.667,22.625,11.833,14.042
2011-01-05,6.5,33.292,74.75,41.458,7.292,11.708
2011-01-06,8.125,44.75,108.417,63.667,13.875,14.792
2011-01-07,5.708,26.333,56.125,29.792,6.333,12.25
2011-01-08,5.917,22.292,37.0,14.708,6.5,9.417
2011-01-09,8.125,36.125,75.625,39.5,19.208,20.375
2011-01-10,8.435,44.565,117.304,72.739,23.478,22.409
2011-01-11,5.167,31.125,84.0,52.875,19.917,20.083
2011-01-12,5.125,35.833,81.333,45.5,11.75,13.75
2011-01-13,7.5,43.5,120.375,76.875,17.75,20.167
2011-01-14,6.917,33.833,73.167,39.333,16.625,16.917
2011-01-15,6.792,30.583,56.875,26.292,16.792,18.417
2011-01-16,5.667,35.708,75.042,39.333,19.167,23.917
2011-01-17,6.957,46.0,101.565,55.565,24.429,30.2
2011-01-18,8.5,54.167,140.125,85.958,35.208,32.292
2011-01-19,6.042,39.875,90.167,50.292,28.0,27.667
2011-01-20,3.667,20.833,36.208,15.375,21.042,15.458
2011-01-21,3.833,21.375,38.042,16.667,9.0,10.625
2011-01-22,6.167,20.667,46.708,26.042,13.833,11.542
2011-01-23,8.043,30.889,120.667,89.778,16.636,17.455
2011-01-24,5.333,31.25,73.167,41.917,12.833,12.0
2011-01-25,6.75,37.542,107.958,70.417,20.0,18.833
2011-01-26,6.25,35.458,86.125,50.667,12.042,15.5
2011-01-27,6.625,36.708,98.208,61.5,14.042,18.333
2011-01-28,5.833,28.417,63.5,35.083,15.333,18.417
2011-01-29,3.833,13.167,20.042,6.875,6.167,12.458
2011-01-30,5.913,33.826,76.913,43.087,9.13,13.696
2011-01-31,5.542,34.792,97.292,62.5,12.042,16.583
2011-02-01,5.458,31.042,78.375,47.333,15.417,20.625
2011-02-02,4.75,28.25,65.792,37.542,7.667,13.042
2011-02-03,7.167,37.625,97.083,59.458,11.167,15.875
2011-02-04,6.875,38.083,88.625,50.542,16.25,19.167
2011-02-05,8.042,29.632,46.158,16.526,22.208,21.792
2011-02-06,8.652,44.75,101.333,56.583,62.958,31.5
2011-02-07,8.958,38.917,102.333,63.417,41.957,
2011-02-08,5.375,28.75,58.833,30.083,10.0,12.5
2011-02-09,5.875,34.833,78.208,43.375,9.292,14.583
2011-02-10,7.333,39.208,100.333,61.125,19.25,20.667
2011-02-11,5.917,29.25,54.333,25.083,17.667,17.75
2011-02-12,5.417,19.583,34.542,14.958,12.417,15.0
2011-02-13,6.565,44.652,101.043,56.391,22.435,27.864
2011-02-14,5.458,36.625,74.625,38.0,50.125,39.208
2011-02-15,6.083,31.042,78.25,47.208,39.792,33.833
2011-02-16,3.875,28.958,52.917,23.958,21.833,21.0
2011-02-17,4.917,34.042,73.542,39.5,33.417,26.583
2011-02-18,3.458,18.875,36.542,17.667,12.833,14.833
2011-02-19,5.0,23.583,38.25,14.667,14.0,17.25
2011-02-20,6.0,38.167,85.208,47.042,18.917,20.083
2011-02-21,7.043,46.391,104.565,58.174,19.455,25.81
2011-02-22,5.667,33.208,60.667,27.458,25.375,31.333
2011-02-23,6.417,32.417,65.042,32.625,35.417,34.583
2011-02-24,6.0,29.125,42.208,13.083,25.167,33.208
2011-02-25,6.208,29.667,51.042,21.375,21.042,24.042
2011-02-26,4.625,18.958,27.417,8.458,8.75,14.583
2011-02-27,3.739,15.478,28.826,13.348,7.522,14.522
2011-02-28,4.042,27.25,47.667,20.417,9.5,17.833
2011-03-01,7.917,38.333,101.292,62.958,18.25,20.833
2011-03-02,6.917,34.583,96.292,61.708,29.333,27.417
2011-03-03,4.958,22.208,37.458,15.25,12.5,17.875
2011-03-04,5.042,21.125,31.042,9.917,21.958,23.25
2011-03-05,6.0,30.565,59.87,29.304,8.333,12.818
2011-03-06,8.375,39.833,96.417,56.583,26.652,30.25
2011-03-07,6.25,29.333,53.083,23.75,23.958,34.833
2011-03-08,5.792,32.333,60.333,28.0,23.875,29.958
2011-03-09,5.292,27.458,50.292,22.833,19.958,23.375
2011-03-10,4.875,20.333,34.875,14.542,5.875,10.417
2011-03-11,5.333,20.833,32.083,11.25,18.083,17.667
2011-03-12,4.625,25.667,51.833,26.167,6.542,12.75
2011-03-13,4.261,25.565,47.478,21.913,2.545,11.682
2011-03-14,5.0,33.333,58.625,25.292,18.125,17.417
2011-03-15,4.833,27.333,61.25,33.917,18.417,23.417
2011-03-16,4.333,29.125,46.958,17.833,15.167,24.875
2011-03-17,7.792,45.167,91.5,46.333,58.875,47.625
2011-03-18,8.75,32.5,66.833,34.333,45.417,44.667
2011-03-19,4.545,24.773,48.682,23.909,8.5,14.429
2011-03-20,4.417,25.167,41.833,16.667,11.417,20.333
2011-03-21,4.125,27.5,39.458,11.958,7.375,15.208
2011-03-22,8.833,53.125,132.708,79.583,28.167,37.375
2011-03-23,7.292,42.583,89.125,46.542,30.167,35.417
2011-03-24,8.083,31.583,76.583,45.0,18.167,19.0
2011-03-25,6.458,26.5,46.417,19.917,9.125,13.792
2011-03-26,6.273,40.091,76.0,35.909,12.045,19.318
2011-03-27,5.208,31.417,60.417,29.0,13.042,20.375
2011-03-28,5.5,30.792,60.542,29.75,24.583,29.292
2011-03-29,4.333,22.583,39.708,17.125,13.292,23.125
2011-03-30,3.625,16.792,22.042,5.25,12.875,20.167
2011-03-31,3.667,9.292,13.917,4.625,9.917,21.125
2011-04-01,3.708,27.542,53.917,26.375,18.208,22.417
2011-04-02,6.125,42.292,72.708,30.417,29.75,35.417
2011-04-03,3.25,17.875,25.583,7.708,12.292,17.625
2011-04-04,2.636,21.217,38.217,17.0,8.833,16.591
2011-04-05,3.917,37.25,67.292,30.042,14.833,20.917
2011-04-06,4.417,32.833,68.333,35.5,16.208,24.625
2011-04-07,3.917,26.292,50.208,23.917,18.917,24.417
2011-04-08,2.5,8.333,9.958,1.625,12.667,20.833
2011-04-09,3.167,10.458,14.625,4.167,13.0,19.333
2011-04-10,3.958,12.625,17.042,4.417,13.375,18.792
2011-04-11,4.875,22.875,44.667,21.792,23.375,31.542
2011-04-12,3.304,20.826,33.783,12.957,18.5,25.143
2011-04-13,3.792,27.167,46.292,19.125,20.792,31.75
2011-04-14,4.5,30.875,52.042,21.167,26.625,40.75
2011-04-15,3.375,26.375,51.042,24.667,27.318,33.5
2011-04-16,3.083,9.667,13.125,3.458,21.0,28.75
2011-04-17,2.583,10.208,13.792,3.583,15.167,22.083
2011-04-18,3.478,25.217,39.652,14.435,15.792,23.045
2011-04-19,3.292,24.208,42.75,18.542,11.917,14.917
2011-04-20,4.125,31.167,62.708,31.542,11.292,15.208
2011-04-21,4.0,25.208,49.292,24.083,14.083,21.792
2011-04-22,3.75,19.917,36.792,16.875,19.125,25.917
2011-04-23,2.0,6.583,7.917,1.333,10.875,18.875
2011-04-24,3.583,13.583,18.333,4.75,14.292,17.208
2011-04-25,4.391,29.957,55.957,26.0,17.348,21.304
2011-04-26,3.583,23.625,47.667,24.042,19.625,25.958
2011-04-27,2.625,5.958,6.958,1.0,36.792,48.333
2011-04-28,3.083,11.792,16.25,4.458,17.917,26.042
2011-04-29,4.125,21.792,34.0,12.208,14.208,17.667
2011-04-30,3.833,16.083,27.292,11.208,23.375,27.875
2011-05-01,2.417,7.667,9.667,2.0,18.167,21.792
2011-05-02,4.478,21.174,41.652,20.478,44.348,82.087
2011-05-03,4.875,20.625,33.292,12.667,38.208,74.5
2011-05-04,3.542,12.25,16.75,4.5,23.25,32.417
2011-05-05,4.167,17.292,24.042,6.75,19.667,28.75
2011-05-06,4.583,28.083,46.542,18.458,22.75,31.292
2011-05-07,5.583,32.75,60.125,27.375,24.25,33.833
2011-05-08,4.625,13.917,23.875,9.958,23.875,31.333
2011-05-09,4.333,24.583,43.583,19.0,29.333,35.458
2011-05-10,4.783,30.304,45.522,15.217,28.522,34.783
2011-05-11,4.667,36.833,56.0,19.167,16.917,19.375
2011-05-12,4.625,29.292,51.958,22.667,10.292,14.833
2011-05-13,6.083,36.667,76.333,39.667,20.708,27.125
2011-05-14,4.083,20.667,32.833,12.167,41.143,54.0
2011-05-15,2.375,10.917,14.25,3.333,,26.833
2011-05-16,2.864,17.696,27.391,9.696,24.333,38.818
2011-05-17,4.042,28.625,47.5,18.875,26.417,40.417
2011-05-18,4.792,27.458,51.25,23.792,35.333,38.375
2011-05-19,4.417,23.917,44.958,21.042,33.333,37.917
2011-05-20,3.5,20.667,34.75,14.083,38.458,45.417
2011-05-21,2.667,12.542,16.917,4.375,30.417,35.667
2011-05-22,2.375,9.333,12.917,3.583,14.75,17.708
2011-05-23,3.682,28.913,55.043,26.13,13.318,17.727
2011-05-24,4.333,29.458,52.125,22.667,14.167,16.583
2011-05-25,3.833,20.333,50.333,30.0,16.958,21.0
2011-05-26,4.0,27.583,50.917,23.333,20.917,25.292
2011-05-27,5.542,28.917,50.0,21.083,19.083,23.875
2011-05-28,5.125,25.125,42.708,17.583,12.625,16.958
2011-05-29,4.625,19.458,29.167,9.708,8.875,12.083
2011-05-30,2.348,13.652,24.739,11.087,6.87,10.227
2011-05-31,2.75,18.625,34.5,15.875,14.583,19.583
2011-06-01,3.792,26.167,49.667,23.5,31.625,38.792
2011-06-02,5.042,29.875,70.417,40.542,25.667,32.625
2011-06-03,4.292,20.417,46.042,25.625,19.083,21.792
2011-06-04,4.25,18.0,34.333,16.333,32.542,37.708
2011-06-05,4.125,16.458,22.167,5.708,41.583,45.083
2011-06-06,3.913,25.609,41.696,16.087,34.136,39.591
2011-06-07,3.5,22.417,37.625,15.208,34.25,37.75
2011-06-08,4.583,36.875,58.083,21.208,17.667,20.375
2011-06-09,4.417,25.375,49.792,24.417,22.958,27.875
2011-06-10,2.875,18.958,32.708,13.75,23.792,28.417
2011-06-11,4.667,26.542,41.792,15.25,28.792,38.375
2011-06-12,5.208,18.5,25.25,6.75,31.417,39.375
2011-06-13,5.208,34.375,51.25,16.875,24.375,34.167
2011-06-14,4.545,31.783,55.0,23.217,25.19,30.636
2011-06-15,4.333,25.167,39.208,14.042,16.182,19.042
2011-06-16,4.458,26.875,53.625,26.75,19.708,25.667
2011-06-17,4.167,26.708,44.917,18.208,10.667,17.083
2011-06-18,3.917,19.042,27.042,8.0,16.667,23.292
2011-06-19,3.917,13.667,19.917,6.25,19.458,25.958
2011-06-20,2.375,15.708,28.292,12.583,13.792,19.125
2011-06-21,2.083,17.958,32.458,14.5,11.375,15.875
2011-06-22,4.409,27.727,55.364,27.636,25.909,30.455
