date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,20.417,28.917,8.5,,3.625,22.25
2011-01-02,13.083,17.333,4.25,,3.125,13.333
2011-01-03,11.958,14.458,2.5,,2.75,6.75
2011-01-04,18.833,26.417,7.583,,3.458,11.625
2011-01-05,21.435,33.696,12.261,,2.87,9.318
2011-01-06,34.333,62.833,28.5,,4.333,15.875
2011-01-07,15.417,19.458,4.042,,3.042,7.5
2011-01-08,15.625,18.917,3.292,,3.0,7.417
2011-01-09,25.167,48.292,23.125,,4.042,20.375
2011-01-10,33.958,71.042,37.083,,4.667,22.625
2011-01-11,21.87,41.478,19.609,,3.95,20.652
2011-01-12,24.5,48.333,23.833,,4.625,12.125
2011-01-13,34.458,82.25,47.792,,5.333,20.917
2011-01-14,22.542,43.875,21.333,,5.583,19.875
2011-01-15,23.625,39.792,16.167,,5.917,20.542
2011-01-16,23.708,31.458,7.75,,4.333,22.292
2011-01-17,30.957,52.478,21.522,,4.591,27.13
2011-01-18,41.417,92.625,51.208,,4.435,35.583
2011-01-19,25.958,40.625,14.667,,4.625,27.833
2011-01-20,17.083,23.458,6.375,,4.958,15.625
2011-01-21,15.0,18.25,3.25,,4.0,8.458
2011-01-22,15.0,26.75,11.75,,4.0,9.583
2011-01-23,23.917,72.833,48.917,,4.583,14.792
2011-01-24,22.304,43.826,21.522,,3.455,12.0
2011-01-25,28.167,63.375,35.208,,3.167,18.0
2011-01-26,25.25,42.042,16.792,,3.542,13.208
2011-01-27,27.167,52.0,24.833,,3.833,15.708
2011-01-28,19.458,30.208,10.75,,3.583,16.958
2011-01-29,9.25,11.042,1.792,,3.042,10.917
2011-01-30,25.542,50.333,24.792,,3.333,13.792
2011-01-31,27.208,52.833,25.625,,4.083,15.0
2011-02-01,19.667,38.25,18.583,,4.458,20.375
2011-02-02,18.522,26.522,8.0,,3.348,10.783
2011-02-03,27.875,56.708,28.833,,4.083,14.375
2011-02-04,28.875,54.708,25.833,,4.208,18.0
2011-02-05,28.708,43.042,14.333,,5.583,24.5
2011-02-06,35.083,57.5,22.417,,4.083,46.458
2011-02-07,31.958,57.625,25.667,,2.75,38.292
2011-02-08,16.391,22.174,5.783,,3.5,10.227
2011-02-09,26.167,41.375,15.208,,3.75,11.375
2011-02-10,32.208,61.125,28.917,,5.083,20.042
2011-02-11,22.917,35.25,12.333,,4.583,17.208
2011-02-12,12.958,17.125,4.167,,3.667,13.292
2011-02-13,33.375,50.958,17.583,,4.917,25.292
2011-02-14,28.375,37.167,8.792,,4.5,37.75
2011-02-15,20.913,29.0,8.087,,4.391,41.923
2011-02-16,21.042,26.583,5.542,,3.708,24.0
2011-02-17,24.0,32.25,8.25,,4.042,21.0
2011-02-18,11.125,14.167,3.042,,3.542,10.5
2011-02-19,17.458,21.625,4.167,,4.583,13.458
2011-02-20,30.75,49.625,18.875,,4.625,18.167
2011-02-21,35.609,60.783,25.174,,5.174,22.826
2011-02-22,22.5,25.375,2.875,,6.417,27.0
2011-02-23,25.458,35.75,10.292,,3.917,31.083
2011-02-24,21.833,25.167,3.333,,7.083,30.083
2011-02-25,21.375,24.917,3.542,,3.75,18.167
2011-02-26,13.792,15.458,1.667,,3.875,11.333
2011-02-27,10.375,14.25,3.875,,3.333,12.083
2011-02-28,16.75,20.0,3.25,,4.042,12.417
2011-03-01,27.435,59.609,32.174,,3.609,16.739
2011-03-02,26.25,51.792,25.542,,3.417,21.792
2011-03-03,12.583,14.75,2.167,,3.875,14.333
2011-03-04,12.042,12.917,0.875,,4.208,20.458
2011-03-05,24.5,39.625,15.125,,3.125,8.583
2011-03-06,32.583,58.667,26.083,,4.045,28.833
2011-03-07,21.792,26.375,4.583,,5.458,33.083
2011-03-08,19.87,23.435,3.565,,4.609,24.652
2011-03-09,22.792,29.125,6.333,,3.708,19.375
2011-03-10,13.0,16.0,3.0,,3.042,5.542
2011-03-11,15.75,18.167,2.417,,4.083,14.958
2011-03-12,14.083,23.042,8.958,,3.417,9.458
2011-03-13,13.333,16.542,3.208,,3.583,9.083
2011-03-14,24.167,30.0,5.833,,4.708,14.958
2011-03-15,18.739,31.217,12.478,,4.217,21.273
2011-03-16,20.833,25.958,5.125,,4.625,22.583
2011-03-17,34.958,43.542,8.583,,4.208,43.083
2011-03-18,26.292,43.5,17.208,,3.75,38.75
2011-03-19,13.417,17.875,4.458,,3.292,12.125
2011-03-20,16.0,18.958,2.958,,4.625,18.458
2011-03-21,13.292,16.875,3.583,,3.667,12.583
2011-03-22,43.522,71.217,27.696,,6.375,35.609
2011-03-23,35.125,43.292,8.167,,4.125,32.125
2011-03-24,28.75,47.375,18.625,,3.458,16.667
2011-03-25,15.5,21.833,6.333,,3.875,11.792
2011-03-26,22.167,34.083,11.917,,3.917,15.042
2011-03-27,23.25,30.458,7.208,,4.375,17.25
2011-03-28,21.13,31.957,10.826,,5.043,26.609
2011-03-29,15.167,18.792,3.625,,4.583,19.542
2011-03-30,12.375,14.0,1.625,,3.958,18.542
2011-03-31,6.125,7.25,1.125,,3.0,19.167
2011-04-01,20.833,27.25,6.417,,5.083,23.625
2011-04-02,29.0,34.917,5.917,,6.292,33.5
2011-04-03,13.042,14.375,1.333,,5.083,19.375
2011-04-04,11.208,13.708,2.5,,3.875,15.333
2011-04-05,26.167,31.583,5.417,,5.125,20.125
2011-04-06,27.783,39.565,11.783,,5.75,24.5
2011-04-07,19.75,26.917,7.167,,5.167,23.917
2011-04-08,7.292,8.792,1.5,,3.542,23.417
2011-04-09,10.625,12.458,1.833,,3.25,20.667
2011-04-10,10.208,11.542,1.333,,4.792,19.042
2011-04-11,17.292,20.625,3.333,,5.292,30.917
2011-04-12,14.833,17.458,2.625,,4.542,26.083
2011-04-13,23.792,27.5,3.708,,5.583,30.75
2011-04-14,25.957,30.435,4.478,,6.739,38.043
2011-04-15,19.125,25.375,6.25,,6.042,35.625
2011-04-16,8.625,10.458,1.833,,4.333,28.083
2011-04-17,7.5,8.833,1.333,,5.125,22.042
2011-04-18,20.333,23.083,2.75,,5.958,22.833
2011-04-19,15.0,18.208,3.208,,4.042,12.25
2011-04-20,20.478,28.261,7.783,,5.13,11.696
2011-04-21,19.0,23.375,4.375,,5.583,19.5
2011-04-22,16.292,19.083,2.792,,4.667,23.958
2011-04-23,8.917,10.667,1.75,,3.167,19.167
2011-04-24,9.375,10.667,1.292,,4.667,15.958
2011-04-25,17.5,21.083,3.583,,4.75,19.917
2011-04-26,17.304,22.652,5.348,,4.913,24.783
2011-04-27,7.75,9.333,1.583,,4.042,47.708
2011-04-28,10.083,12.208,2.125,,4.083,23.208
2011-04-29,12.458,14.208,1.75,,5.125,17.292
2011-04-30,12.542,15.083,2.542,,5.625,27.542
2011-05-01,6.25,7.292,1.042,,4.208,22.708
2011-05-02,14.375,19.708,5.333,,5.0,80.478
2011-05-03,12.208,13.75,1.542,,4.583,72.125
2011-05-04,9.458,11.292,1.833,,4.833,31.75
2011-05-05,10.083,11.417,1.333,,4.417,27.625
