date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,55.0,45.417,35.0,18.875,21.25,2.375,,1.0,16.042,9.5,5.867,1.7
2011-01-02,56.0,41.5,28.0,12.583,14.25,1.667,,0.833,10.583,11.1,5.679,2.6
2011-01-03,47.0,32.667,16.0,11.083,12.042,0.958,,0.458,4.542,10.1,4.833,-0.3
2011-01-04,59.0,41.75,26.0,15.5,18.955,3.455,,1.227,8.87,11.6,4.929,0.0
2011-01-05,48.0,27.833,15.0,16.292,19.292,3.0,,1.042,5.875,9.1,4.629,0.6
2011-01-06,60.0,42.042,25.0,29.708,42.75,13.042,,1.167,10.0,8.9,4.096,-0.7
2011-01-07,57.0,35.0,16.0,14.708,16.083,1.375,,0.958,4.667,8.9,4.25,0.8
2011-01-08,43.0,30.958,20.0,14.042,14.792,0.75,,0.667,3.833,9.9,4.708,0.0
2011-01-09,50.0,42.417,33.0,25.208,36.083,10.875,,1.542,16.917,9.1,4.762,0.6
2011-01-10,66.0,51.583,31.0,28.167,40.083,11.917,,1.875,18.75,9.7,5.35,0.2
2011-01-11,66.0,43.417,23.0,21.0,31.136,10.136,,1.5,16.522,9.8,5.021,1.1
2011-01-12,50.0,32.417,20.0,20.833,28.792,7.958,,1.5,8.208,6.7,2.479,-0.9
2011-01-13,53.0,44.292,31.0,30.917,58.792,27.875,,1.292,15.167,9.6,3.958,-2.4
2011-01-14,55.0,41.792,32.0,20.042,30.25,10.208,,1.75,13.292,6.8,3.704,0.8
2011-01-15,62.0,44.417,33.0,22.292,29.125,6.833,,2.417,13.333,5.9,3.058,-0.4
2011-01-16,44.0,35.625,29.0,22.625,26.542,3.917,,1.125,16.167,4.3,3.429,2.3
2011-01-17,59.0,42.625,26.0,28.917,39.917,11.0,,1.625,19.542,7.0,3.446,0.5
2011-01-18,57.0,48.167,34.0,39.458,65.917,26.458,,2.875,28.667,8.4,3.812,-0.9
2011-01-19,81.0,53.625,41.0,26.455,36.318,9.864,,1.864,22.391,9.5,5.496,1.8
2011-01-20,88.0,81.708,69.0,14.667,16.833,2.167,,0.542,14.208,2.8,1.754,0.5
2011-01-21,87.0,78.917,68.0,12.5,14.667,2.167,,0.417,4.542,3.9,2.996,2.3
2011-01-22,87.0,76.958,64.0,13.75,16.542,2.792,,0.0,7.417,8.4,5.25,2.7
