date,CO_mean,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-09-30,1.957,69.0,62.292,54.0,7.913,8.826,0.913,28.542,28.1,25.571,22.7
2011-10-01,2.583,76.0,60.125,50.0,17.125,19.5,2.375,19.708,25.1,22.05,20.0
2011-10-02,4.125,63.0,58.667,52.0,14.292,15.792,1.5,16.542,20.2,19.25,18.6
2011-10-03,2.5,50.0,38.583,28.0,17.083,18.667,1.583,10.292,20.9,18.829,17.3
2011-10-04,2.75,61.0,46.25,36.0,17.5,19.917,2.417,13.75,20.3,18.712,16.8
2011-10-05,3.727,89.0,84.208,64.0,27.182,31.545,4.364,15.833,19.5,16.158,14.9
2011-10-06,2.083,88.0,74.5,56.0,17.792,20.875,3.083,11.292,23.9,20.154,16.3
2011-10-07,3.042,84.0,44.875,27.0,20.458,22.542,2.083,19.5,25.6,21.596,18.9
2011-10-08,2.792,63.0,45.417,30.0,19.875,21.458,1.583,25.917,23.0,20.358,18.7
2011-10-09,3.167,84.0,67.833,60.0,19.875,21.417,1.542,34.75,21.9,19.675,17.3
2011-10-10,4.333,88.0,73.5,55.0,20.333,22.708,2.375,37.958,24.3,20.8,18.4
2011-10-11,5.083,78.0,65.167,43.0,37.5,45.708,8.208,47.167,24.0,20.962,18.7
2011-10-12,3.292,75.0,65.833,44.0,19.958,22.083,2.125,40.875,22.7,20.462,18.7
2011-10-13,4.708,73.0,61.958,52.0,28.583,38.625,10.042,49.958,23.4,20.929,17.8
2011-10-14,4.273,85.0,65.917,44.0,24.364,32.455,8.091,51.792,26.0,21.442,18.5
2011-10-15,1.5,83.0,76.875,69.0,4.75,6.042,1.292,26.708,25.8,24.129,22.5
2011-10-16,1.542,85.0,61.375,39.0,4.417,5.458,1.042,20.5,28.1,24.429,22.4
2011-10-17,2.833,74.0,55.417,45.0,14.417,18.167,3.75,31.125,24.2,21.896,18.5
2011-10-18,2.958,70.0,61.5,51.0,17.708,19.875,2.167,21.583,21.3,19.5,17.9
2011-10-19,1.833,68.0,62.583,51.0,15.167,17.167,2.0,16.792,17.7,16.829,15.6
2011-10-20,1.792,71.0,65.292,59.0,14.125,15.708,1.583,17.833,19.8,17.85,15.5
2011-10-21,2.136,88.0,73.667,67.0,22.091,24.5,2.409,16.435,20.0,18.571,17.0
2011-10-22,2.042,89.0,82.667,75.0,16.542,22.583,6.042,12.792,23.0,19.942,16.6
2011-10-23,1.833,85.0,77.458,67.0,5.917,6.917,1.0,11.208,25.4,22.829,21.3
2011-10-24,4.083,85.0,79.333,73.0,34.0,46.333,12.333,30.792,21.6,21.029,19.9
2011-10-25,2.417,81.0,58.083,39.0,10.208,11.25,1.042,16.792,25.7,23.021,19.5
2011-10-26,2.25,43.0,36.375,30.0,12.583,13.958,1.375,8.917,19.6,17.304,15.1
2011-10-27,2.792,61.0,46.542,37.0,14.292,15.75,1.458,17.625,17.7,15.638,14.2
2011-10-28,3.5,68.0,59.208,49.0,28.273,31.864,3.591,22.042,18.9,15.971,12.5
2011-10-29,3.333,71.0,63.0,51.0,25.583,28.417,2.833,27.125,19.3,16.55,13.7
2011-10-30,2.542,76.0,64.625,51.0,16.958,17.958,1.0,29.333,19.0,17.067,15.4
2011-10-31,3.208,77.0,64.0,38.0,29.167,36.75,7.583,29.833,21.4,18.379,16.0
2011-11-01,2.208,71.0,57.708,37.0,19.875,22.792,2.917,16.583,20.0,17.729,15.7
2011-11-02,4.958,76.0,68.792,62.0,40.542,58.125,17.583,29.958,20.3,17.021,13.8
2011-11-03,6.875,80.0,70.958,62.0,55.333,97.667,42.333,58.0,19.7,18.196,16.5
2011-11-04,5.143,82.0,72.542,61.0,41.095,57.905,16.81,55.25,20.6,18.208,15.8
2011-11-05,5.042,86.0,78.875,65.0,34.125,53.083,18.958,51.458,23.8,19.625,16.8
2011-11-06,5.625,89.0,85.958,79.0,36.125,49.375,13.25,78.792,19.5,18.725,17.6
2011-11-07,3.5,85.0,75.208,55.0,22.417,31.167,8.75,19.917,21.5,18.388,16.3
2011-11-08,3.833,84.0,66.542,56.0,14.542,16.75,2.208,11.458,16.7,15.425,13.8
2011-11-09,2.458,61.0,52.833,46.0,15.667,17.417,1.75,12.792,15.6,14.9,14.1
2011-11-10,3.227,65.0,56.375,49.0,19.333,21.095,1.762,13.333,15.6,14.775,14.1
2011-11-11,3.042,88.0,75.542,52.0,27.783,32.739,4.957,16.0,15.0,13.142,11.6
2011-11-12,2.208,87.0,75.167,65.0,19.333,21.792,2.458,10.542,18.8,16.658,13.8
2011-11-13,4.792,84.0,74.5,57.0,30.042,37.708,7.667,29.5,20.2,17.717,16.1
2011-11-14,3.917,78.0,66.125,52.0,26.75,31.583,4.833,33.917,19.0,17.45,15.0
2011-11-15,3.208,75.0,56.625,39.0,19.042,21.667,2.625,18.625,15.8,14.588,12.8
2011-11-16,2.208,67.0,44.792,31.0,16.5,18.042,1.542,8.708,16.4,13.454,10.8
2011-11-17,3.958,70.0,42.583,23.0,29.958,36.292,6.333,14.917,18.5,15.217,11.6
2011-11-18,4.455,82.0,65.292,39.0,33.136,43.182,10.045,23.167,19.8,14.217,9.9
2011-11-19,1.375,86.0,79.0,61.0,2.917,3.625,0.708,30.542,23.0,20.817,19.3
2011-11-20,2.792,85.0,62.292,38.0,16.625,20.0,3.375,10.542,24.0,19.854,14.9
2011-11-21,3.458,62.0,47.333,36.0,22.375,29.125,6.75,7.292,15.6,13.471,11.3
2011-11-22,4.583,65.0,49.75,33.0,31.667,44.875,13.208,11.625,13.8,11.512,8.8
2011-11-23,4.5,82.0,65.083,50.0,28.583,42.917,14.333,19.417,16.3,13.008,9.3
2011-11-24,2.542,74.0,40.333,24.0,9.333,10.042,0.708,9.208,17.7,15.617,11.6
2011-11-25,3.304,52.0,39.792,30.0,27.762,36.286,8.524,8.522,14.6,11.829,9.2
2011-11-26,4.958,66.0,44.125,36.0,25.417,33.333,7.917,14.625,13.1,11.362,9.5
2011-11-27,4.833,59.0,52.708,41.0,31.708,41.542,9.833,22.208,17.0,12.55,8.7
2011-11-28,7.875,68.0,57.958,52.0,50.125,111.792,61.667,45.833,14.5,12.879,10.9
2011-11-29,8.583,67.0,56.792,47.0,60.75,152.792,92.042,54.75,16.7,15.046,13.6
2011-11-30,5.958,81.0,69.042,56.0,39.333,70.208,30.875,52.042,17.4,14.946,12.4
2011-12-01,2.5,85.0,76.667,65.0,20.875,28.667,7.792,11.125,13.0,9.217,7.0
2011-12-02,2.522,83.0,70.25,59.0,17.364,19.636,2.273,8.25,7.6,6.812,5.8
2011-12-03,2.208,88.0,80.375,57.0,13.5,15.042,1.542,8.0,20.5,13.271,7.4
2011-12-04,2.208,67.0,38.208,28.0,12.0,12.667,0.667,4.375,18.9,14.738,11.9
2011-12-05,2.417,54.0,44.208,33.0,27.708,36.875,9.167,7.792,14.8,12.054,9.9
2011-12-06,2.417,79.0,58.667,38.0,28.5,32.417,3.917,14.0,9.9,8.9,7.7
2011-12-07,6.208,75.0,66.458,60.0,41.875,64.792,22.917,33.5,12.1,10.108,7.6
2011-12-08,4.917,82.0,73.167,68.0,34.125,65.167,31.042,31.917,10.3,9.108,7.7
2011-12-09,3.913,82.0,69.167,52.0,23.739,32.13,8.391,9.708,7.8,6.471,4.7
2011-12-10,3.583,52.0,41.542,32.0,19.875,25.375,5.5,7.208,12.5,9.25,4.7
2011-12-11,5.958,59.0,48.167,34.0,31.0,46.417,15.417,17.833,13.7,10.117,6.5
2011-12-12,6.625,69.0,56.042,44.0,39.5,62.125,22.625,20.0,14.1,10.312,7.2
2011-12-13,3.5,62.0,50.875,34.0,25.125,31.958,6.833,11.208,11.9,10.662,9.2
2011-12-14,4.292,77.0,64.542,58.0,36.542,61.125,24.583,22.25,10.4,8.558,6.6
2011-12-15,6.792,77.0,66.917,42.0,39.042,72.667,33.625,33.833,14.0,10.879,7.1
2011-12-16,3.455,66.0,47.042,26.0,18.818,29.136,10.318,7.125,13.8,10.154,6.2
2011-12-17,3.042,58.0,38.083,25.0,24.875,30.542,5.667,6.625,9.2,6.904,4.4
2011-12-18,4.083,58.0,46.625,31.0,30.875,40.25,9.375,10.25,11.4,8.175,4.3
2011-12-19,4.583,62.0,54.958,51.0,35.083,52.958,17.875,15.917,9.2,7.225,4.5
2011-12-20,3.458,60.0,42.458,30.0,28.583,42.625,14.042,9.708,9.6,7.554,5.5
2011-12-21,4.792,56.0,53.792,50.0,42.25,70.333,28.083,24.708,8.9,6.575,4.7
2011-12-22,6.435,73.0,63.958,55.0,43.13,97.0,53.87,44.208,9.2,6.804,5.4
2011-12-23,2.625,56.0,36.042,27.0,15.417,16.833,1.417,5.417,7.8,6.454,5.0
2011-12-24,3.542,53.0,36.25,27.0,19.792,25.917,6.125,7.5,8.8,6.867,4.9
2011-12-25,3.5,48.0,38.417,25.0,17.917,20.583,2.667,5.583,10.1,6.425,4.2
2011-12-26,2.958,50.0,36.958,25.0,23.125,28.25,5.125,5.917,7.5,5.612,3.1
2011-12-27,3.083,41.0,30.333,20.0,27.083,32.167,5.083,5.083,8.6,5.917,3.0
2011-12-28,3.364,48.0,35.125,27.0,21.5,22.773,1.273,8.522,8.4,6.512,4.3
2011-12-29,4.625,59.0,52.792,43.0,32.625,41.417,8.792,20.5,11.0,7.142,3.7
2011-12-30,2.833,44.0,30.75,20.0,10.375,10.833,0.458,4.417,9.6,6.933,5.8
2011-12-31,4.125,50.0,38.625,29.0,20.667,24.75,4.083,14.167,8.1,6.508,5.2
2012-01-01,,50.0,39.958,34.0,11.917,12.792,0.875,7.875,9.6,7.612,4.1
2012-01-02,,45.0,36.25,30.0,2.958,2.958,0.0,24.875,13.4,11.308,8.6
2012-01-03,,36.0,31.583,27.0,6.0,6.292,0.292,6.417,9.9,6.379,3.2
2012-01-04,,39.0,28.583,19.0,12.333,13.042,0.708,2.708,6.2,3.833,1.8
2012-01-05,,58.0,44.0,31.0,27.0,35.917,8.917,13.208,5.4,3.688,2.6
2012-01-06,,57.0,45.292,31.0,26.833,32.167,5.333,13.792,9.2,5.404,1.7
2012-01-07,,56.0,46.375,39.0,31.208,47.625,16.417,15.958,6.7,5.488,4.5
2012-01-08,,74.0,57.0,44.0,36.5,50.708,14.208,23.5,9.5,6.504,3.4
2012-01-09,,79.0,70.208,64.0,32.958,48.125,15.167,25.167,8.6,7.154,5.4
2012-01-10,,72.0,43.958,32.0,23.636,27.409,3.773,9.917,7.1,5.85,4.6
2012-01-11,,50.0,36.708,30.0,32.458,44.75,12.292,14.542,7.5,5.608,3.0
2012-01-12,,58.0,42.0,30.0,36.25,49.958,13.708,23.375,12.7,6.462,1.7
2012-01-13,,59.0,44.458,29.0,50.125,76.417,26.292,37.125,11.2,8.383,4.7
2012-01-14,,92.0,77.75,40.0,21.833,25.083,3.25,19.792,10.1,4.508,0.7
2012-01-15,,52.0,41.25,31.0,15.833,16.875,1.042,5.458,6.9,5.667,4.6
2012-01-16,,72.0,51.708,39.0,35.583,53.792,18.208,17.833,5.7,4.742,3.9
2012-01-17,,75.0,48.625,27.0,32.75,56.292,23.542,20.0,7.5,5.0,1.7
2012-01-18,,41.0,29.625,17.0,22.348,27.087,4.739,5.25,6.3,4.079,2.0
2012-01-19,,56.0,39.083,25.0,38.083,53.917,15.833,11.708,9.3,5.283,1.5
2012-01-20,,59.0,40.792,24.0,21.25,23.25,2.0,8.708,9.9,6.092,3.0
2012-01-21,,76.0,47.625,37.0,16.458,18.667,2.208,12.417,10.4,7.392,4.7
2012-01-22,,87.0,74.542,48.0,38.333,57.167,18.833,36.042,8.7,5.979,3.7
2012-01-23,,82.0,54.0,41.0,18.417,20.667,2.25,5.583,8.1,6.692,3.4
2012-01-24,,83.0,64.75,45.0,21.875,27.417,5.542,16.583,10.4,6.596,2.9
2012-01-25,,61.0,39.917,30.0,11.818,12.682,0.864,11.727,11.0,8.458,4.4
2012-01-26,,45.0,36.75,26.0,8.667,9.542,0.875,2.542,6.9,4.633,2.3
2012-01-27,,49.0,26.0,17.0,10.042,10.458,0.417,3.375,8.1,5.658,2.6
2012-01-28,,76.0,37.875,19.0,16.292,17.458,1.167,5.083,10.2,5.808,1.7
2012-01-29,,56.0,37.333,17.0,30.083,38.042,7.958,7.958,11.0,7.212,3.9
2012-01-30,,57.0,40.042,29.0,22.583,26.25,3.667,7.833,12.3,8.317,4.8
2012-01-31,,62.0,46.125,34.0,31.792,40.375,8.583,19.0,7.4,5.521,3.3
2012-02-01,,85.0,62.958,49.0,39.391,64.217,24.826,34.292,13.0,7.875,3.4
2012-02-02,,86.0,72.0,47.0,8.375,9.0,0.625,26.5,18.2,15.325,12.5
2012-02-03,,60.0,41.708,29.0,17.125,19.167,2.042,8.042,11.5,9.35,6.9
2012-02-04,,79.0,57.917,41.0,25.458,31.583,6.125,18.417,14.3,10.458,6.8
2012-02-05,,56.0,40.25,27.0,18.042,19.833,1.792,12.833,10.8,8.954,6.6
2012-02-06,,87.0,80.833,61.0,20.25,21.5,1.25,10.167,8.6,4.408,2.5
2012-02-07,,81.0,59.083,30.0,24.375,34.583,10.208,21.917,13.9,8.633,3.7
2012-02-08,,68.0,30.625,13.0,17.524,21.571,4.048,7.625,7.7,5.225,2.9
2012-02-09,,39.0,30.5,25.0,19.208,20.458,1.25,8.0,6.9,4.629,2.1
2012-02-10,,59.0,45.083,37.0,26.042,29.792,3.75,16.542,8.6,5.508,3.1
2012-02-11,,59.0,40.25,27.0,20.875,23.292,2.417,14.0,8.2,5.512,3.3
2012-02-12,,69.0,46.125,33.0,33.417,42.833,9.417,20.708,6.5,4.046,2.2
2012-02-13,,87.0,53.25,16.0,22.875,25.875,3.0,19.042,12.3,7.142,2.2
2012-02-14,,67.0,51.5,42.0,35.625,47.667,12.042,14.0,8.6,7.408,6.3
2012-02-15,,83.0,68.083,51.0,37.3,49.0,11.7,26.208,6.8,5.696,4.1
2012-02-16,,64.0,32.917,21.0,10.167,10.583,0.417,4.875,5.5,3.667,1.7
2012-02-17,,60.0,30.417,15.0,11.375,12.0,0.625,4.792,7.6,4.242,1.4
2012-02-18,,88.0,72.167,44.0,37.0,62.167,25.167,31.958,9.5,5.812,3.8
2012-02-19,,89.0,61.167,34.0,18.417,19.75,1.333,8.667,8.7,4.342,1.1
2012-02-20,,62.0,37.875,30.0,17.625,20.375,2.75,8.5,8.0,4.25,2.1
2012-02-21,,43.0,33.917,26.0,19.833,22.375,2.542,8.0,8.7,4.642,1.4
2012-02-22,,53.0,39.292,28.0,27.273,32.227,4.955,13.667,9.2,5.825,2.2
2012-02-23,,54.0,37.875,28.0,14.833,15.583,0.75,12.542,7.7,6.033,3.6
2012-02-24,,50.0,34.042,22.0,12.0,12.833,0.833,9.208,7.9,4.725,1.1
2012-02-25,,36.0,27.125,19.0,14.375,15.375,1.0,4.167,6.2,3.133,0.5
2012-02-26,,64.0,42.583,28.0,21.708,24.375,2.667,10.667,8.4,5.133,1.2
2012-02-27,,86.0,75.917,64.0,41.958,59.75,17.792,37.333,8.1,5.854,3.0
2012-02-28,,85.0,64.167,31.0,36.417,69.292,32.875,36.792,13.5,9.367,5.6
2012-03-01,,85.0,64.708,42.0,10.318,10.682,0.364,25.727,16.8,14.6,10.7
2012-03-02,,70.0,31.25,16.0,10.125,10.458,0.333,13.5,12.8,8.992,5.6
2012-03-03,,57.0,32.375,23.0,15.875,16.833,0.958,9.625,8.1,6.7,4.6
2012-03-04,,70.0,56.75,37.0,20.75,23.167,2.417,14.875,8.9,6.521,4.3
2012-03-05,,79.0,56.0,17.0,24.917,28.75,3.833,20.875,12.8,8.104,3.9
2012-03-06,,67.0,43.417,29.0,36.875,46.625,9.75,25.792,17.1,11.108,5.4
2012-03-07,,63.0,49.25,30.0,28.417,33.25,4.833,42.292,17.1,13.45,8.9
2012-03-08,,54.0,39.708,28.0,7.682,7.909,0.227,40.958,21.1,18.188,15.0
2012-03-09,,76.0,38.917,21.0,17.167,18.833,1.667,46.708,22.4,18.096,12.6
2012-03-10,,81.0,50.417,30.0,12.333,12.5,0.167,39.292,23.0,14.817,6.4
2012-03-11,,54.0,32.875,23.0,15.125,16.375,1.25,11.708,11.2,8.158,4.5
2012-03-12,,61.0,40.958,25.0,24.458,30.417,5.958,16.542,15.7,10.988,6.5
2012-03-13,,84.0,62.167,46.0,3.875,4.042,0.167,29.042,19.0,17.062,14.0
2012-03-14,,82.0,60.0,46.0,14.609,15.609,1.0,11.792,18.4,8.296,6.5
2012-03-15,,64.0,56.333,45.0,18.542,22.0,3.458,16.125,13.2,9.45,5.6
2012-03-16,,66.0,49.474,22.0,26.167,30.333,4.167,26.722,18.5,12.3,8.1
2012-03-17,,63.0,43.0,22.0,10.792,11.25,0.458,27.333,16.0,12.583,8.2
2012-03-18,,78.0,61.708,50.0,3.208,3.25,0.042,53.875,20.8,18.5,15.0
2012-03-19,,81.0,64.875,37.0,22.833,29.208,6.375,34.792,23.0,19.329,16.1
2012-03-20,,81.0,63.458,45.0,20.458,23.667,3.208,32.208,20.3,16.988,14.0
2012-03-21,,60.0,39.625,23.0,13.667,14.708,1.042,6.833,17.4,11.833,8.4
2012-03-22,,62.0,42.208,31.0,17.727,19.091,1.364,12.333,17.1,13.583,8.4
2012-03-23,,72.0,59.917,37.0,26.917,32.75,5.833,25.375,16.0,13.571,11.6
2012-03-24,,79.0,68.5,61.0,18.083,19.083,1.0,26.375,12.3,11.025,10.1
2012-03-25,,82.0,74.625,54.0,14.917,15.458,0.542,23.792,10.9,10.208,7.7
2012-03-26,,59.0,37.125,27.0,13.042,13.792,0.75,8.75,12.1,9.079,6.0
2012-03-27,,87.0,76.25,57.0,33.75,38.75,5.0,28.375,10.7,8.662,6.2
2012-03-28,,85.0,76.292,61.0,39.042,53.167,14.125,50.708,19.7,13.917,9.9
2012-03-29,,87.0,75.208,57.0,27.182,36.136,8.955,35.417,19.2,15.492,12.6
2012-03-30,,76.0,67.875,62.0,15.708,16.917,1.208,20.25,12.4,9.888,8.9
2012-03-31,,86.0,77.958,73.0,21.042,23.583,2.542,21.042,8.8,8.129,7.5
2012-04-01,,40.0,32.167,23.0,8.833,9.375,0.542,13.708,14.1,10.654,6.6
2012-04-02,,69.0,44.333,29.0,14.833,16.333,1.5,11.542,14.3,10.538,7.4
2012-04-03,,83.0,64.333,38.0,6.25,6.458,0.208,27.792,17.4,14.129,11.0
2012-04-04,,48.0,37.167,30.0,5.167,5.375,0.208,10.542,13.9,11.9,9.2
2012-04-05,,67.0,39.875,28.0,7.458,7.542,0.083,26.375,17.9,14.583,11.4
2012-04-06,,82.0,52.833,27.0,16.273,17.136,0.864,18.75,14.4,10.821,7.7
2012-04-07,,61.0,35.375,20.0,12.25,13.417,1.167,12.375,11.6,8.871,6.3
2012-04-08,,56.0,37.792,28.0,8.667,9.167,0.5,13.583,12.6,9.429,6.0
2012-04-09,,61.0,43.958,27.0,7.625,7.667,0.042,27.583,21.2,16.279,11.1
2012-04-10,,75.0,53.833,37.0,25.958,30.833,4.875,44.292,18.7,15.767,13.1
2012-04-11,,90.0,76.5,50.0,11.917,12.125,0.208,40.875,17.5,15.112,12.7
2012-04-12,,82.0,60.833,33.0,20.625,25.125,4.5,35.542,21.2,16.475,12.6
2012-04-13,,82.0,66.833,27.0,26.318,31.864,5.545,36.455,20.5,16.133,13.2
2012-04-14,,87.0,81.167,64.0,15.583,15.917,0.333,19.292,13.5,10.479,9.3
2012-04-15,,79.0,60.5,49.0,15.042,16.25,1.208,21.25,14.4,11.558,9.0
2012-04-16,,77.0,66.542,49.0,22.667,24.792,2.125,24.958,16.2,12.704,9.7
2012-04-17,,80.0,70.042,51.0,34.292,43.333,9.042,36.333,18.0,14.454,12.6
2012-04-18,,79.0,65.792,48.0,28.375,32.25,3.875,28.417,18.2,14.579,11.4
2012-04-19,,77.0,68.0,57.0,17.417,19.375,1.958,17.708,16.4,13.946,12.2
2012-04-20,,75.0,68.458,56.0,14.409,15.091,0.682,14.333,14.6,12.921,11.6
2012-04-21,,76.0,66.458,58.0,16.417,17.625,1.208,16.375,14.1,12.138,11.0
2012-04-22,,88.0,73.417,58.0,22.417,23.625,1.208,22.583,12.3,11.575,10.4
2012-04-23,,90.0,88.792,87.0,41.125,64.875,23.75,26.583,16.2,13.538,10.8
2012-04-24,,87.0,71.042,39.0,22.042,30.083,8.042,36.417,22.2,17.204,14.6
2012-04-25,,82.0,68.917,46.0,24.542,29.167,4.625,41.917,21.9,17.654,15.1
2012-04-26,,86.0,70.083,55.0,6.696,6.87,0.174,34.13,21.0,18.575,16.7
2012-04-27,,90.0,86.792,83.0,26.0,29.458,3.458,15.75,17.3,16.721,16.2
2012-04-28,,88.0,76.25,58.0,22.458,26.667,4.208,22.708,21.6,17.579,15.3
2012-04-29,,84.0,69.25,45.0,15.833,19.125,3.292,39.125,24.9,19.908,15.6
2012-04-30,,80.0,72.333,65.0,26.708,35.542,8.833,20.875,21.2,19.525,18.0
2012-05-01,,84.0,71.25,47.0,19.625,23.208,3.583,31.25,23.4,19.954,17.8
2012-05-02,,89.0,83.333,73.0,11.609,12.739,1.13,23.458,19.2,18.1,17.2
2012-05-03,,90.0,87.458,81.0,16.5,17.667,1.167,13.792,19.8,17.767,16.3
2012-05-04,,89.0,78.25,66.0,24.583,28.0,3.417,20.625,21.2,19.042,17.6
2012-05-05,,80.0,53.417,28.0,11.583,13.75,2.167,14.208,25.4,21.454,16.4
2012-05-06,,81.0,63.292,35.0,11.667,12.917,1.25,34.125,24.2,20.371,16.4
2012-05-07,,77.0,56.0,27.0,20.708,22.292,1.583,24.042,23.0,18.533,14.5
2012-05-08,,78.0,61.5,39.0,24.458,26.667,2.208,41.417,23.0,19.504,15.9
2012-05-09,,83.0,74.917,67.0,34.625,40.542,5.917,74.25,21.3,19.1,16.8
2012-05-10,,79.0,66.708,41.0,21.625,22.708,1.083,33.083,20.6,16.625,14.6
2012-05-11,,58.0,42.083,31.0,15.273,16.409,1.136,10.273,20.9,17.329,12.9
2012-05-12,,45.0,34.917,27.0,13.5,14.333,0.833,7.542,19.7,16.629,14.1
2012-05-13,,67.0,42.333,29.0,12.208,12.792,0.583,15.0,21.3,16.625,13.1
2012-05-14,,78.0,61.542,39.0,13.708,15.875,2.167,20.25,23.5,19.612,16.1
2012-05-15,,87.0,78.042,64.0,8.583,9.208,0.625,13.792,21.1,19.292,17.7
2012-05-16,,88.0,61.083,24.0,22.292,26.417,4.125,33.0,25.5,21.338,17.5
2012-05-17,,79.0,63.625,31.0,19.792,21.958,2.167,43.708,25.4,21.204,18.7
2012-05-18,,82.0,57.792,29.0,17.087,17.696,0.609,29.783,21.7,18.562,15.6
2012-05-19,,62.0,44.667,36.0,11.958,12.417,0.458,28.75,23.7,20.104,15.3
2012-05-20,,68.0,56.042,36.0,13.083,14.167,1.083,24.167,23.9,20.938,19.0
2012-05-21,,80.0,68.583,50.0,19.625,21.875,2.25,27.5,21.6,19.167,16.6
2012-05-22,,88.0,78.667,65.0,14.042,14.583,0.542,14.875,16.4,14.617,13.4
2012-05-23,,81.0,67.542,42.0,11.958,13.292,1.333,10.375,24.2,17.971,13.8
2012-05-24,,79.0,66.625,38.0,8.625,9.167,0.542,26.25,26.0,21.304,17.9
2012-05-25,,79.0,68.083,53.0,12.682,13.136,0.455,35.167,22.2,20.642,18.8
2012-05-26,,77.0,56.083,35.0,20.25,23.833,3.583,32.542,24.9,20.696,17.7
2012-05-27,,77.0,54.333,27.0,10.375,11.0,0.625,25.875,26.3,22.146,18.6
2012-05-28,,77.0,60.458,44.0,7.292,7.708,0.417,21.167,25.0,22.062,19.5
2012-05-29,,81.0,67.0,57.0,6.083,6.5,0.417,21.042,23.9,21.217,17.6
2012-05-30,,81.0,65.417,41.0,16.417,17.375,0.958,19.0,23.6,19.621,16.8
2012-05-31,,82.0,68.5,53.0,14.045,15.045,1.0,24.542,23.1,19.829,17.5
2012-06-01,,78.0,66.125,49.0,21.458,24.208,2.75,30.042,25.2,21.571,19.1
2012-06-02,,78.0,67.208,46.0,24.958,27.042,2.083,44.292,24.3,21.354,19.4
2012-06-03,,85.0,72.458,59.0,14.0,15.292,1.292,36.458,22.5,20.062,18.2
2012-06-04,,87.0,65.5,39.0,15.042,17.875,2.833,31.417,25.1,21.375,17.7
2012-06-05,,79.0,67.25,61.0,8.625,9.042,0.417,14.625,22.9,21.338,18.5
2012-06-06,,86.0,73.083,55.0,14.75,15.333,0.583,11.542,20.9,18.717,17.2
2012-06-07,,77.0,61.708,39.0,11.0,11.583,0.583,14.625,23.1,20.946,17.6
2012-06-08,,84.0,69.833,46.0,8.955,9.818,0.864,28.958,26.8,22.775,19.8
2012-06-09,,89.0,84.958,80.0,11.917,12.583,0.667,10.833,20.7,18.825,18.0
2012-06-10,,79.0,64.833,45.0,10.333,11.542,1.208,9.583,25.8,21.746,18.8
2012-06-11,,84.0,68.708,55.0,14.375,15.833,1.458,13.083,22.6,19.742,17.7
2012-06-12,,85.0,79.542,73.0,14.583,15.375,0.792,14.708,18.2,17.254,16.4
2012-06-13,,87.0,70.125,60.0,11.417,12.25,0.833,11.708,19.5,17.562,15.5
2012-06-14,,74.0,66.25,55.0,16.857,18.81,1.952,17.545,21.7,18.529,16.4
2012-06-15,,77.0,68.167,54.0,23.958,28.458,4.5,20.833,23.8,19.783,16.6
2012-06-16,,89.0,83.25,76.0,13.458,15.917,2.458,14.292,23.7,20.838,19.2
2012-06-17,,87.0,75.333,61.0,23.708,30.083,6.375,22.167,27.5,24.083,21.5
2012-06-18,,80.0,62.5,50.0,23.5,33.0,9.5,20.375,27.2,24.204,22.1
2012-06-19,,89.0,81.542,73.0,18.958,25.0,6.042,38.792,25.1,23.212,21.2
2012-06-20,,79.0,72.042,63.0,3.25,4.15,0.9,42.217,27.5,25.275,23.4
2012-06-21,,81.0,71.917,62.0,15.167,22.5,7.333,19.5,25.6,22.725,21.0
2012-06-22,,89.0,82.0,75.0,15.875,18.083,2.208,14.167,24.2,20.812,18.5
2012-06-23,,90.0,75.167,60.0,18.667,24.25,5.583,28.75,23.1,21.512,19.7
2012-06-24,,84.0,72.583,52.0,21.167,28.542,7.375,20.458,26.0,22.275,20.6
2012-06-25,,78.0,69.792,63.0,14.875,17.5,2.625,12.417,20.1,18.625,17.1
2012-06-26,,77.0,62.625,46.0,13.75,16.0,2.25,15.667,22.4,18.95,16.4
2012-06-27,,75.0,63.125,46.0,21.083,24.375,3.292,22.083,24.0,19.933,16.8
2012-06-28,,78.0,68.333,53.0,24.875,33.375,8.5,18.833,24.2,21.638,19.2
2012-06-29,,85.0,71.875,58.0,20.909,27.773,6.864,13.917,25.4,22.375,19.8
2012-06-30,,80.0,69.083,55.0,17.875,22.792,4.917,14.708,25.7,22.621,20.0
2012-07-01,,89.0,73.167,61.0,18.0,22.0,4.0,22.125,23.1,21.146,20.1
2012-07-02,,89.0,78.583,67.0,26.125,32.708,6.583,19.333,24.6,22.383,20.0
2012-07-03,,88.0,77.333,56.0,18.208,21.292,3.083,26.667,28.4,23.662,21.9
2012-07-04,,87.0,71.167,49.0,14.042,15.75,1.708,21.417,29.1,24.542,21.3
2012-07-05,,79.0,70.0,56.0,18.083,21.667,3.583,38.5,28.9,25.983,24.0
2012-07-06,,85.0,76.167,61.0,25.045,33.091,8.045,59.125,28.6,25.071,22.8
2012-07-07,,88.0,80.083,65.0,19.625,24.125,4.5,27.417,27.0,23.821,20.9
2012-07-08,,86.0,74.208,60.0,16.292,18.625,2.333,15.25,25.8,22.45,20.6
2012-07-09,,82.0,68.292,49.0,17.875,23.667,5.792,19.75,29.0,23.988,20.1
2012-07-10,,81.0,66.167,47.0,9.667,11.458,1.792,20.542,30.3,26.317,23.1
