date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,60.0,49.75,41.0,18.0,19.833,1.833,16.667,1.042,16.792,8.8,4.917,2.0
2011-01-02,67.0,49.833,34.0,10.875,11.542,0.667,10.042,0.708,10.0,11.0,5.4,1.8
2011-01-03,46.0,36.542,21.0,7.083,7.417,0.333,2.625,0.208,2.083,10.6,5.429,1.6
2011-01-04,64.0,49.417,33.0,14.091,16.909,2.818,7.333,1.227,6.522,9.7,4.296,0.3
2011-01-05,50.0,35.167,21.0,11.583,13.833,2.25,3.792,0.417,3.75,8.8,4.4,0.5
2011-01-06,64.0,43.708,26.0,26.083,33.208,7.125,7.125,1.583,7.333,9.5,4.742,0.8
2011-01-07,55.0,39.833,22.0,10.542,11.5,0.958,4.042,0.75,3.917,8.5,4.629,1.9
2011-01-08,47.0,36.667,23.0,9.125,9.542,0.417,3.667,0.417,2.5,9.3,5.038,0.9
2011-01-09,60.0,48.625,36.0,21.042,24.792,3.75,12.417,1.667,13.958,9.8,4.925,1.0
2011-01-10,66.0,53.75,36.0,28.652,37.043,8.391,14.958,1.87,14.625,9.6,5.533,0.7
2011-01-11,65.0,49.0,30.0,18.25,22.792,4.542,11.958,1.391,13.13,9.5,4.562,0.6
2011-01-12,46.0,36.083,25.0,19.292,24.667,5.375,6.083,1.208,4.542,6.5,2.846,-1.1
2011-01-13,61.0,45.667,33.0,29.333,41.5,12.167,10.208,1.583,9.375,10.8,4.621,-2.3
2011-01-14,57.0,43.0,33.0,17.125,20.042,2.917,8.708,1.292,7.75,7.1,3.979,1.2
2011-01-15,61.0,48.792,39.0,20.0,23.333,3.333,12.25,1.75,10.958,5.8,3.138,0.0
2011-01-16,49.0,43.875,37.0,20.208,23.792,3.583,16.917,0.958,15.25,4.2,3.338,2.2
2011-01-17,56.0,46.083,31.0,32.579,41.895,9.316,20.261,1.316,17.565,7.3,3.875,1.6
2011-01-18,57.0,50.25,40.0,35.542,49.167,13.625,19.833,2.792,20.708,8.8,4.183,0.0
2011-01-19,85.0,59.708,46.0,22.333,28.292,5.958,18.958,1.292,18.792,9.1,5.267,1.2
2011-01-20,91.0,88.708,80.0,12.5,13.833,1.333,12.75,0.375,11.583,2.4,1.442,0.7
2011-01-21,92.0,88.042,80.0,12.5,13.583,1.083,5.708,0.0,5.792,3.0,2.383,1.6
2011-01-22,93.0,84.167,72.0,13.167,15.5,2.333,5.0,0.125,5.708,7.7,5.071,3.1
2011-01-23,91.0,86.125,74.0,20.917,38.708,17.792,7.083,0.333,8.583,6.6,4.138,0.3
2011-01-24,91.0,67.833,45.0,18.522,24.391,5.87,6.958,0.304,6.833,4.0,1.279,-1.0
2011-01-25,83.0,60.25,29.0,22.238,29.952,7.714,9.083,0.833,9.609,9.3,2.979,-1.0
2011-01-26,74.0,50.375,33.0,20.625,25.0,4.375,9.0,1.042,7.667,6.3,1.883,-1.0
2011-01-27,71.0,51.042,33.0,22.458,32.667,10.208,11.292,1.292,8.875,6.9,1.942,-2.9
2011-01-28,69.0,48.375,32.0,14.75,17.75,3.0,12.667,1.292,11.042,5.3,1.258,-1.8
2011-01-29,48.0,34.625,20.0,7.333,8.042,0.708,7.042,1.0,4.958,6.5,2.038,-0.7
2011-01-30,48.0,35.75,25.0,18.042,22.208,4.167,7.625,1.167,6.792,5.7,2.496,-1.6
2011-01-31,56.0,44.292,32.0,20.826,26.913,6.087,9.0,1.478,7.458,8.8,3.146,-1.6
2011-02-01,66.0,45.583,29.0,18.0,25.13,7.13,13.042,2.0,10.391,11.6,4.604,-1.9
2011-02-02,52.0,33.208,19.0,11.167,13.25,2.083,6.333,1.083,5.208,4.8,1.504,-1.5
2011-02-03,63.0,40.833,22.0,23.417,31.792,8.375,8.5,1.583,7.542,6.3,1.9,-3.3
2011-02-04,68.0,41.875,21.0,23.917,30.292,6.375,11.625,1.375,10.667,11.3,4.408,-3.0
2011-02-05,66.0,45.75,31.0,21.417,24.917,3.5,16.75,2.583,15.875,8.4,4.871,1.0
2011-02-06,91.0,77.333,60.0,30.958,40.167,9.208,34.042,1.125,38.417,4.4,3.475,3.0
2011-02-07,94.0,91.667,89.0,32.632,46.105,13.474,21.25,0.609,32.909,9.1,6.571,3.9
2011-02-08,82.0,52.083,38.0,12.333,13.417,1.083,5.458,0.917,4.708,8.3,5.325,1.9
2011-02-09,57.0,35.417,21.0,18.333,20.958,2.625,5.75,0.875,4.375,8.6,4.037,0.0
2011-02-10,76.0,49.667,35.0,28.375,38.625,10.25,12.833,1.625,13.167,9.3,4.5,-0.5
2011-02-11,78.0,49.25,33.0,18.542,20.125,1.583,11.625,1.5,10.875,8.3,4.183,-0.4
2011-02-12,64.0,41.167,30.0,10.25,11.583,1.333,9.375,1.0,7.083,8.7,3.779,-0.5
2011-02-13,51.0,42.75,34.0,29.083,35.583,6.5,17.083,1.625,15.792,9.0,4.6,0.7
2011-02-14,88.0,72.458,49.0,26.174,29.957,3.783,24.25,1.13,30.292,5.4,4.338,3.7
2011-02-15,90.0,64.542,42.0,18.292,23.875,5.583,18.292,1.292,24.292,11.4,6.379,3.4
2011-02-16,86.0,54.875,39.0,16.667,18.167,1.5,11.0,0.773,11.391,3.4,2.462,0.8
2011-02-17,90.0,65.167,31.0,21.417,26.875,5.458,14.667,0.833,17.292,9.0,3.225,0.5
2011-02-18,90.0,44.75,16.0,8.083,8.875,0.792,7.25,0.625,6.0,7.0,1.975,-1.3
2011-02-19,64.0,43.292,22.0,14.958,16.333,1.375,10.583,1.5,9.25,7.4,2.358,-2.0
2011-02-20,60.0,45.375,23.0,21.917,27.167,5.25,12.792,1.417,9.667,10.1,4.733,-1.1
2011-02-21,56.0,38.542,17.0,30.0,35.045,5.045,14.917,1.565,15.391,13.0,7.108,0.9
2011-02-22,78.0,57.042,44.0,18.458,20.0,1.542,21.75,2.75,21.167,10.0,7.308,5.1
2011-02-23,94.0,83.292,51.0,22.875,27.458,4.583,19.333,0.875,27.208,10.3,6.942,3.8
2011-02-24,74.0,46.708,29.0,13.708,14.333,0.625,24.792,3.417,23.167,14.9,10.842,6.7
2011-02-25,91.0,84.042,73.0,17.542,18.583,1.042,13.667,0.542,13.625,8.8,5.283,2.9
2011-02-26,68.0,55.042,39.0,10.875,11.5,0.625,8.333,0.375,6.5,6.9,4.912,2.8
2011-02-27,40.0,31.917,23.0,5.125,5.583,0.458,7.833,0.217,6.174,8.1,3.862,0.6
2011-02-28,57.0,42.25,30.0,14.261,16.696,2.435,9.667,1.348,8.292,6.3,3.208,-0.1
2011-03-01,88.0,76.25,59.0,25.333,39.667,14.333,9.042,0.917,12.083,10.3,6.496,1.7
