date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,199.833,66.0,55.667,50.0,18.958,24.292,30.625,6.333,1.625,17.167,8.7,6.108,3.3,218.792
2011-01-02,194.917,77.0,56.667,36.0,12.75,16.333,21.5,5.167,1.083,12.75,10.8,6.208,3.5,207.667
2011-01-03,187.333,50.0,39.417,27.0,3.833,8.958,9.875,0.917,0.667,3.292,10.1,6.575,4.3,191.167
2011-01-04,191.958,65.0,52.542,38.0,11.292,19.542,24.25,4.708,1.583,7.75,10.0,5.567,2.4,203.25
2011-01-05,190.167,53.0,39.417,24.0,9.792,22.111,29.444,7.333,1.042,4.583,9.1,5.417,2.2,199.958
2011-01-06,195.1,69.0,51.875,34.0,22.45,39.818,59.545,19.727,2.909,9.682,8.8,5.621,2.1,217.55
2011-01-07,189.583,61.0,44.625,29.0,7.208,12.13,14.391,2.261,0.667,3.625,8.5,5.588,3.4,196.792
2011-01-08,191.083,53.0,40.875,29.0,7.5,11.25,12.917,1.667,0.667,3.667,9.1,5.742,2.5,198.583
2011-01-09,204.375,74.0,56.875,47.0,24.792,30.583,47.625,17.042,2.917,17.125,9.1,5.988,3.2,229.167
2011-01-10,199.208,72.0,59.958,39.0,28.125,37.75,60.875,23.125,3.917,20.083,9.9,6.888,3.3,227.333
2011-01-11,193.0,78.0,58.625,33.0,21.375,26.0,43.208,17.208,2.125,17.125,10.0,5.596,2.2,214.375
2011-01-12,191.35,56.0,42.125,32.0,14.8,23.304,33.087,9.783,1.667,6.609,6.3,3.646,0.9,206.15
2011-01-13,195.25,70.0,54.625,45.0,30.167,38.917,72.083,33.167,3.565,15.917,10.0,5.45,0.7,225.417
2011-01-14,194.083,59.0,47.542,39.0,15.833,24.667,32.542,7.875,2.125,9.042,7.0,5.1,2.8,209.917
