date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,204.875,24.708,25.167,32.792,7.625,,22.917,229.583
2011-01-02,197.708,17.583,16.125,19.667,3.542,,13.875,215.292
2011-01-03,195.375,14.25,15.917,18.417,2.5,,6.792,209.625
2011-01-04,200.458,19.042,22.208,35.125,12.917,,12.75,219.5
2011-01-05,200.0,22.542,30.25,52.333,22.083,,9.167,222.542
2011-01-06,201.833,29.833,38.75,82.792,44.042,,12.917,231.667
2011-01-07,196.125,16.917,20.958,26.958,6.0,,7.708,213.042
2011-01-08,197.583,15.583,17.542,20.208,2.667,,7.875,213.167
2011-01-09,205.458,28.208,33.417,58.208,24.792,,19.25,233.667
2011-01-10,200.708,28.083,36.625,67.625,31.0,,21.833,228.792
2011-01-11,197.773,23.455,27.435,54.913,27.478,,21.136,221.227
2011-01-12,200.417,29.75,33.042,65.917,32.875,,11.083,230.167
2011-01-13,201.708,35.833,42.375,111.75,69.375,,18.125,237.542
2011-01-14,202.542,26.25,29.25,50.958,21.708,,14.875,228.792
2011-01-15,205.042,27.042,28.375,44.208,15.833,,16.542,232.083
2011-01-16,198.833,21.583,30.083,42.875,12.792,,18.458,220.417
2011-01-17,201.75,29.25,38.917,74.542,35.625,,21.292,231.0
2011-01-18,204.913,41.261,49.87,112.783,62.913,,31.261,246.174
2011-01-19,194.917,24.042,31.292,50.792,19.5,,26.208,218.958
2011-01-20,190.375,14.292,22.875,31.792,8.917,,16.167,204.667
2011-01-21,188.75,12.833,19.458,25.333,5.875,,8.792,201.583
2011-01-22,193.667,23.333,18.75,38.292,19.542,,9.708,217.0
2011-01-23,205.875,41.208,30.792,112.792,82.0,,16.708,247.083
2011-01-24,194.208,23.375,30.25,50.75,20.5,,11.5,217.583
2011-01-25,197.292,31.417,32.625,81.625,49.0,,18.875,228.708
2011-01-26,197.957,28.087,33.913,62.174,28.261,,14.409,226.043
2011-01-27,199.5,29.375,35.708,91.5,55.792,,16.5,228.875
2011-01-28,196.375,20.667,26.125,43.833,17.708,,16.333,217.042
2011-01-29,193.042,12.125,13.542,15.083,1.542,,10.292,205.167
2011-01-30,197.125,23.25,33.625,59.792,26.167,,14.167,220.375
2011-01-31,198.333,28.125,35.417,80.625,45.208,,13.333,226.458
2011-02-01,195.357,22.643,25.087,39.565,14.478,,18.818,218.0
2011-02-02,194.25,19.083,25.625,40.5,14.875,,11.5,213.333
2011-02-03,202.0,30.292,38.583,89.125,50.542,,13.292,232.292
2011-02-04,205.125,40.25,40.0,102.042,62.042,,17.708,245.375
2011-02-05,204.417,31.833,34.417,58.375,23.958,,22.75,236.25
2011-02-06,200.75,31.5,39.583,71.25,31.667,,39.917,232.25
2011-02-07,197.833,34.833,33.125,66.75,33.625,,36.375,232.667
2011-02-08,193.522,20.609,24.333,37.19,12.857,,11.545,214.13
2011-02-09,194.625,21.75,33.125,68.833,35.708,,10.25,216.375
2011-02-10,198.833,29.958,38.625,77.042,38.417,,15.542,228.792
2011-02-11,196.25,26.167,29.167,41.5,12.333,,17.083,222.417
2011-02-12,195.333,19.583,18.708,25.5,6.792,,13.667,214.917
2011-02-13,198.208,25.792,38.542,59.375,20.833,,22.458,224.0
2011-02-14,195.583,26.125,36.458,58.042,21.583,,36.417,221.708
2011-02-15,195.739,29.13,29.783,53.261,23.478,,42.4,224.87
2011-02-16,193.25,18.292,25.542,33.708,8.167,,27.667,211.542
2011-02-17,196.5,25.792,30.875,48.708,17.833,,25.833,222.292
2011-02-18,193.042,14.875,17.5,21.667,4.167,,11.333,207.917
2011-02-19,198.083,20.417,20.792,28.417,7.625,,14.625,218.5
2011-02-20,199.625,26.125,34.25,58.958,24.708,,19.0,225.75
2011-02-21,200.625,30.542,41.0,79.083,38.083,,21.583,231.167
2011-02-22,196.417,22.417,30.75,39.042,8.292,,28.833,218.833
2011-02-23,195.375,28.75,33.125,57.042,23.917,,28.667,224.125
2011-02-24,195.238,23.714,32.522,45.174,12.652,,28.095,218.952
2011-02-25,196.792,22.667,27.458,34.0,6.542,,18.958,219.458
2011-02-26,197.375,18.75,17.875,20.25,2.375,,12.333,216.125
2011-02-27,193.083,13.042,18.167,22.25,4.083,,12.458,206.125
2011-02-28,196.083,19.375,25.875,32.25,6.375,,15.125,215.458
2011-03-01,197.87,32.261,35.913,76.478,40.565,,17.696,230.13
2011-03-02,197.875,34.625,34.833,76.292,41.458,,24.958,232.5
2011-03-03,193.333,18.375,21.458,25.417,3.958,,17.0,211.708
2011-03-04,197.208,17.375,18.5,19.75,1.25,,24.208,214.583
2011-03-05,196.125,22.25,32.25,56.042,23.792,,10.667,218.375
2011-03-06,206.5,54.542,40.208,109.583,69.375,,33.625,261.042
