date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,81.0,60.542,45.0,11.913,13.087,1.174,0.591,12.708,8.5,4.525,1.8
2011-01-02,85.0,61.0,34.0,9.792,11.042,1.25,0.375,9.083,12.0,5.121,0.6
2011-01-03,72.0,50.458,25.0,8.208,8.833,0.625,0.542,6.292,10.7,4.304,-0.8
2011-01-04,76.0,59.083,34.0,10.708,12.083,1.375,1.083,8.5,12.1,4.388,0.3
2011-01-05,66.0,47.391,26.0,14.273,16.636,2.364,1.0,7.391,10.2,3.496,-0.9
2011-01-06,80.0,55.042,33.0,17.042,20.125,3.083,0.958,7.917,10.4,4.617,-0.3
2011-01-07,91.0,58.083,25.0,17.292,22.208,4.917,1.0,8.542,9.8,3.442,-1.6
2011-01-08,65.0,47.0,30.0,10.043,10.609,0.565,0.727,5.458,10.7,4.679,-1.1
2011-01-09,71.0,58.542,43.0,17.708,21.333,3.625,0.708,10.792,9.0,4.667,0.6
2011-01-10,82.0,67.5,45.0,22.542,28.417,5.875,0.625,15.875,10.3,4.788,0.0
2011-01-11,90.0,62.875,39.0,18.667,23.375,4.708,0.667,10.042,9.8,4.612,1.1
2011-01-12,67.0,49.333,31.0,21.708,28.0,6.292,0.958,8.208,8.0,2.429,-1.5
2011-01-13,87.0,65.667,41.0,25.833,36.792,10.958,0.667,10.958,10.8,3.754,-2.1
2011-01-14,95.0,69.625,45.0,24.458,35.708,11.25,0.792,14.042,7.4,2.221,-2.1
2011-01-15,87.0,69.667,49.0,19.391,23.826,4.435,0.364,17.0,6.2,2.138,-1.2
2011-01-16,85.0,62.125,47.0,26.333,33.958,7.625,0.667,16.458,5.2,2.917,0.2
2011-01-17,79.0,60.208,41.0,22.708,29.042,6.333,0.417,18.292,7.8,3.467,0.3
2011-01-18,81.0,65.625,45.0,29.125,40.75,11.625,0.583,21.542,9.9,3.988,-0.7
2011-01-19,100.0,70.5,48.0,21.542,27.167,5.625,0.5,17.458,9.4,5.633,1.8
2011-01-20,100.0,92.833,78.0,8.667,9.375,0.708,0.0,9.25,3.0,2.242,1.3
2011-01-21,97.0,92.625,80.0,7.75,8.75,1.0,0.0,5.042,3.8,2.917,2.3
2011-01-22,96.0,86.167,71.0,10.913,13.696,2.783,0.0,9.25,8.9,5.546,3.3
2011-01-23,99.0,89.75,79.0,20.826,35.13,14.304,0.304,12.043,7.0,4.467,0.8
