date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,22.125,30.292,8.167,21.542
2011-01-02,14.208,18.25,4.042,14.875
2011-01-03,11.583,13.667,2.083,5.667
2011-01-04,19.458,25.583,6.125,11.958
2011-01-05,21.583,30.5,8.917,7.0
2011-01-06,34.917,55.292,20.375,13.083
2011-01-07,17.042,21.5,4.458,6.958
2011-01-08,15.125,17.625,2.5,7.0
2011-01-09,29.292,46.208,16.917,18.625
2011-01-10,37.435,63.261,25.826,21.913
2011-01-11,23.583,40.208,16.625,19.208
2011-01-12,25.708,43.667,17.958,10.292
2011-01-13,38.792,81.542,42.75,18.042
2011-01-14,24.542,38.25,13.708,14.083
2011-01-15,24.75,36.875,12.125,16.042
2011-01-16,25.167,35.667,10.5,18.667
2011-01-17,33.182,49.818,16.636,22.273
2011-01-18,46.083,84.208,38.125,30.333
2011-01-19,28.0,40.042,12.042,25.625
2011-01-20,18.125,23.458,5.333,14.042
2011-01-21,14.667,18.292,3.625,7.625
2011-01-22,16.25,24.667,8.417,7.958
2011-01-23,26.125,74.75,48.625,12.917
2011-01-24,23.696,44.261,20.565,11.545
2011-01-25,30.25,59.208,28.958,18.083
2011-01-26,25.625,36.833,11.208,13.167
2011-01-27,30.167,57.458,27.292,17.0
2011-01-28,21.375,29.042,7.667,16.917
2011-01-29,9.708,11.458,1.75,10.083
2011-01-30,25.87,40.565,14.696,12.087
2011-01-31,30.0,50.75,20.75,15.083
2011-02-01,23.375,37.583,14.208,20.667
2011-02-02,18.167,23.25,5.083,10.125
2011-02-03,30.917,52.958,22.042,13.583
2011-02-04,31.917,52.333,20.417,16.375
2011-02-05,27.5,38.417,10.917,23.333
2011-02-06,35.273,53.455,18.182,40.909
2011-02-07,34.708,64.875,30.167,33.5
2011-02-08,19.5,26.667,7.167,10.875
2011-02-09,28.667,43.458,14.792,10.417
2011-02-10,36.917,59.375,22.458,18.708
2011-02-11,22.625,29.542,6.917,15.833
2011-02-12,15.792,20.667,4.875,13.708
2011-02-13,35.087,47.043,11.957,12.4
2011-02-14,32.333,43.125,10.792,40.75
2011-02-15,23.542,35.458,11.917,29.792
2011-02-16,20.125,24.75,4.625,15.5
2011-02-17,26.375,37.208,10.833,22.458
2011-02-18,12.208,15.333,3.125,10.792
2011-02-19,17.708,21.667,3.958,14.333
2011-02-20,30.875,43.0,12.125,18.458
2011-02-21,37.792,52.0,14.208,23.458
2011-02-22,25.273,30.545,5.273,27.864
2011-02-23,28.333,40.625,12.292,30.458
2011-02-24,20.5,23.167,2.667,29.167
2011-02-25,23.625,28.875,5.25,18.958
2011-02-26,14.958,17.708,2.75,10.792
2011-02-27,10.913,13.783,2.87,11.545
2011-02-28,18.667,23.167,4.5,13.25
2011-03-01,30.417,56.958,26.542,16.375
2011-03-02,29.625,56.667,27.042,22.25
2011-03-03,15.458,19.125,3.667,14.333
2011-03-04,13.583,15.833,2.25,19.708
2011-03-05,24.957,38.783,13.826,9.318
2011-03-06,36.542,73.542,37.0,29.333
2011-03-07,23.083,28.375,5.292,33.083
2011-03-08,23.667,28.167,4.5,23.167
2011-03-09,25.875,33.0,7.125,19.75
2011-03-10,15.625,18.833,3.208,7.292
2011-03-11,18.167,21.75,3.583,15.292
2011-03-12,16.583,22.833,6.25,7.75
2011-03-13,16.609,20.217,3.609,8.478
2011-03-14,27.875,34.083,6.208,14.708
