date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,197.565,4.083,68.0,51.042,40.0,46.87,19.739,22.435,2.696,,0.0,1.435,14.0,8.3,4.912,2.6,244.435
2011-01-02,198.217,2.792,74.0,52.417,33.0,47.087,13.75,16.125,2.375,,0.0,1.333,9.792,11.4,5.354,2.1,245.304
2011-01-03,194.217,2.75,60.0,40.5,18.0,39.217,14.167,16.542,2.375,,0.0,1.333,8.458,10.6,4.533,-0.3,233.435
2011-01-04,194.739,3.792,68.0,51.958,32.0,49.739,18.0,22.25,4.25,,0.0,2.25,9.542,10.5,4.325,0.3,244.478
2011-01-05,196.478,3.042,49.0,33.875,18.0,58.261,18.292,21.375,3.083,,0.0,1.292,7.083,9.3,4.292,-0.1,254.739
2011-01-06,196.095,3.905,64.0,45.5,21.0,60.714,26.773,34.273,7.5,,0.0,1.591,10.348,9.7,4.662,0.4,256.81
2011-01-07,196.652,3.292,68.0,44.042,16.0,51.261,20.542,28.625,8.083,,0.0,1.583,9.208,9.3,4.104,0.3,247.913
2011-01-08,196.522,2.875,55.0,38.708,21.0,45.826,16.043,20.478,4.435,,0.0,2.0,7.958,9.4,4.408,-0.3,242.348
2011-01-09,196.087,3.875,64.0,49.167,35.0,44.783,22.958,29.625,6.667,,0.0,2.0,14.625,9.1,4.85,1.4,240.87
2011-01-10,197.609,4.958,75.0,58.875,38.0,58.261,32.083,49.0,16.917,,0.0,2.458,15.083,9.4,4.875,-0.1,255.87
2011-01-11,196.087,3.417,77.0,52.75,30.0,66.783,20.417,33.625,13.208,,0.0,2.25,14.417,9.7,4.604,1.1,262.87
2011-01-12,194.87,3.5,60.0,38.333,23.0,54.696,23.083,31.875,8.792,,0.0,1.75,10.375,7.0,2.717,-0.7,249.565
2011-01-13,196.696,5.0,71.0,51.958,32.0,71.957,31.375,56.042,24.667,,0.0,3.0,15.208,10.8,4.458,-1.2,268.652
2011-01-14,198.304,5.542,66.0,52.0,35.0,56.87,26.125,40.667,14.542,,0.0,2.292,13.875,6.3,3.133,0.2,255.174
2011-01-15,201.435,5.125,69.0,54.083,42.0,54.957,22.913,32.217,9.304,,0.0,2.261,14.833,5.6,2.696,-0.6,256.391
2011-01-16,197.739,3.333,57.0,45.667,39.0,57.609,22.583,27.458,4.875,,0.0,2.0,17.042,4.4,3.392,1.9,255.348
2011-01-17,197.435,4.042,69.0,48.792,33.0,57.565,29.125,41.708,12.583,,0.0,2.167,18.083,6.9,3.771,1.2,255.0
2011-01-18,200.348,5.417,74.0,57.042,39.0,66.913,39.042,72.875,33.833,,0.0,4.625,24.25,8.7,3.867,-1.2,267.261
2011-01-19,197.783,3.917,89.0,63.417,43.0,67.696,25.958,41.75,15.792,,3.0,3.042,18.667,9.0,5.371,1.8,265.478
2011-01-20,193.435,2.458,96.0,93.042,83.0,61.478,13.958,16.25,2.292,,19.0,1.667,9.042,2.8,1.958,1.2,254.913
2011-01-21,192.043,2.875,97.0,94.208,87.0,101.913,17.833,21.125,3.292,,36.0,1.167,7.583,3.4,2.596,1.8,293.957
2011-01-22,192.522,3.125,97.0,91.292,83.0,64.739,15.043,19.348,4.304,,1.0,1.174,8.583,8.2,5.362,3.5,257.261
2011-01-23,197.304,5.167,97.0,91.958,87.0,76.0,25.125,47.958,22.833,,23.0,1.667,10.667,6.2,4.254,0.6,273.304
2011-01-24,195.955,4.043,95.0,79.333,55.0,42.0,24.304,32.565,8.261,,2.0,1.652,8.696,3.6,1.0,-1.5,237.955
2011-01-25,193.261,3.833,90.0,65.125,33.0,22.0,24.292,33.5,9.208,,0.0,1.917,10.083,8.0,2.879,-0.8,215.261
2011-01-26,195.478,3.708,74.0,54.875,31.0,21.435,24.625,37.458,12.833,,0.0,2.792,10.917,6.4,1.842,-1.7,216.913
2011-01-27,194.696,3.5,73.0,53.583,36.0,21.435,23.083,32.542,9.458,,0.0,2.958,11.25,7.1,2.1,-2.3,216.13
2011-01-28,195.174,2.958,78.0,53.833,33.0,20.304,18.25,26.0,7.75,,0.0,2.833,12.125,5.3,1.283,-2.2,215.478
2011-01-29,193.87,2.5,63.0,37.542,19.0,13.87,11.652,13.13,1.478,,0.0,1.739,10.833,6.9,2.367,-0.9,207.739
2011-01-30,194.435,3.542,56.0,41.833,24.0,21.217,24.042,33.708,9.667,,0.0,2.125,12.042,6.4,2.125,-2.0,215.652
