date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,208.75,4.5,56.0,44.292,38.0,18.0,26.333,33.333,7.0,,0.0,2.125,20.208,9.6,6.704,3.5,226.75
2011-01-02,204.542,3.542,63.0,44.833,27.0,14.208,17.417,22.458,5.042,,0.0,1.667,14.167,11.6,6.683,3.8,218.75
2011-01-03,194.25,2.125,37.0,29.542,18.0,4.875,8.875,9.292,0.417,,0.0,1.542,3.792,11.1,7.046,4.4,199.125
2011-01-04,196.708,3.458,52.0,41.333,30.0,12.625,20.917,27.5,6.583,,0.0,2.0,10.167,10.4,5.979,2.5,209.333
2011-01-05,196.682,2.826,43.0,30.083,16.0,9.818,19.217,27.087,7.87,,0.0,0.826,6.0,10.0,5.725,1.8,206.5
2011-01-06,200.905,4.182,61.0,40.958,26.0,18.381,36.273,49.545,13.273,,0.0,3.045,11.136,9.0,5.958,2.4,219.286
2011-01-07,194.833,2.167,47.0,33.458,20.0,9.333,13.542,17.583,4.042,,0.0,0.917,5.042,9.7,6.096,3.7,204.167
2011-01-08,197.583,2.333,40.0,30.625,21.0,11.917,12.0,13.167,1.167,,0.0,0.917,5.25,9.5,6.125,2.9,209.5
2011-01-09,208.833,5.0,62.0,45.708,36.0,27.083,34.583,50.708,16.125,,0.0,3.083,18.5,9.9,6.392,3.3,235.917
2011-01-10,203.0,5.0,60.0,49.167,32.0,27.917,41.792,63.917,22.125,,0.0,3.833,22.042,10.2,7.167,3.8,230.917
2011-01-11,198.409,3.565,67.0,47.125,24.0,19.5,28.391,45.348,16.957,,0.0,1.913,18.708,10.5,6.058,2.3,217.909
2011-01-12,197.818,3.136,45.0,32.0,23.0,13.227,24.75,36.458,11.708,,0.0,1.955,6.917,7.5,3.979,0.9,211.045
2011-01-13,201.875,5.208,59.0,44.333,37.0,31.833,42.458,79.0,36.542,,0.0,3.417,18.208,10.4,5.85,0.5,233.708
2011-01-14,201.667,3.833,49.0,37.333,28.0,15.25,26.958,35.75,8.792,,0.0,2.125,10.417,7.9,5.288,3.0,216.917
2011-01-15,207.667,4.417,48.0,41.667,38.0,18.083,26.417,33.0,6.583,,0.0,3.625,14.417,6.2,4.767,2.8,225.75
2011-01-16,199.75,2.917,46.0,37.292,33.0,11.917,29.083,38.458,9.375,,0.0,2.292,15.333,5.6,4.783,3.2,211.667
2011-01-17,198.091,2.773,58.0,42.583,33.0,13.318,28.889,34.444,5.556,,0.0,3.75,12.458,6.8,5.033,3.2,211.409
2011-01-18,215.875,5.217,61.0,48.042,38.0,39.333,48.458,84.125,35.667,,0.0,4.0,26.083,8.7,5.621,1.2,255.208
2011-01-19,204.208,3.25,66.0,52.708,45.0,20.708,28.875,41.417,12.542,,0.0,1.792,24.375,9.8,6.575,3.1,224.917
2011-01-20,200.083,2.458,87.0,80.417,71.0,12.333,21.042,28.375,7.333,,0.0,1.25,15.333,4.8,2.962,1.6,212.417
2011-01-21,199.0,2.375,86.0,80.625,72.0,11.458,18.083,22.958,4.875,,,0.792,9.833,3.9,3.412,3.0,210.458
2011-01-22,206.958,3.708,89.0,79.042,64.0,18.917,20.208,28.875,8.667,,,0.625,8.583,8.6,5.758,3.9,225.875
2011-01-23,220.958,6.917,89.0,78.25,52.0,42.583,34.522,99.652,65.13,,,1.625,17.458,9.1,5.421,0.9,263.542
2011-01-24,198.75,3.087,85.0,54.083,33.0,12.85,24.478,33.609,9.13,,0.0,1.957,8.167,5.0,3.171,1.5,211.6
