date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,28.0,52.708,24.708,19.417,20.375
2011-01-02,19.25,33.917,14.667,11.042,16.208
2011-01-03,21.208,37.708,16.5,3.417,8.0
2011-01-04,27.375,60.583,33.208,10.125,10.583
2011-01-05,47.4,156.2,108.8,9.4,10.222
2011-02-28,44.167,99.583,55.417,,18.417
2011-03-01,51.208,174.292,123.083,,27.25
2011-03-02,40.75,148.458,107.708,,25.417
2011-03-03,35.5,75.25,39.75,,16.667
2011-03-04,27.292,49.708,22.417,,20.667
2011-03-05,44.188,133.438,89.25,,12.652
2011-03-06,59.333,273.222,213.889,,32.75
2011-03-07,46.545,91.091,44.545,20.917,32.542
2011-03-08,45.708,113.333,67.625,17.333,26.75
2011-03-09,37.75,102.583,64.833,13.375,22.833
2011-03-10,27.5,60.875,33.375,3.333,7.792
2011-03-11,29.083,59.042,29.958,11.583,16.292
2011-03-12,35.857,103.667,67.81,3.458,10.318
2011-03-13,33.042,75.917,42.875,7.333,7.375
2011-03-14,51.167,123.0,71.833,17.292,11.1
2011-03-15,37.792,119.708,81.917,17.667,17.375
2011-03-16,46.667,116.708,70.042,17.333,24.458
2011-03-17,53.667,134.208,80.542,30.792,49.542
2011-03-18,44.667,111.75,67.083,21.208,49.875
2011-03-19,31.524,82.571,51.048,4.083,15.696
2011-03-20,33.708,68.125,34.417,13.0,19.042
2011-03-21,32.417,78.917,46.5,7.583,14.375
2011-03-22,69.875,216.917,147.042,36.375,38.5
2011-03-23,61.55,169.05,107.5,29.75,39.125
2011-03-24,50.208,144.958,94.75,10.083,20.708
2011-03-25,30.083,75.875,45.792,9.667,13.875
2011-03-26,51.261,140.957,89.696,15.333,17.833
2011-03-27,49.25,125.375,76.125,14.875,19.792
2011-03-28,47.625,133.083,85.458,25.75,33.087
2011-03-29,43.917,104.5,60.583,14.917,21.708
2011-03-30,30.333,69.917,39.583,11.5,21.0
2011-03-31,18.708,41.125,22.417,8.167,18.458
2011-04-01,52.833,145.792,92.958,18.958,25.542
2011-04-02,53.875,125.333,71.458,29.958,33.458
2011-04-03,25.292,44.667,19.375,9.208,17.917
2011-04-04,34.565,76.174,41.609,9.417,16.542
2011-04-05,53.682,137.818,84.136,18.375,20.696
2011-04-06,56.417,151.042,94.625,24.458,27.0
2011-04-07,50.25,142.417,92.167,19.375,27.625
2011-04-08,24.458,59.167,34.708,9.542,21.167
2011-04-09,27.542,69.333,41.792,10.75,17.625
2011-04-10,27.75,46.875,19.125,12.583,20.042
2011-04-11,46.174,108.0,61.826,22.045,32.609
2011-04-12,34.5,74.125,39.625,16.083,24.708
2011-04-13,51.667,122.5,70.833,24.458,32.958
2011-04-14,60.042,132.792,72.75,27.708,41.25
2011-04-15,42.875,116.042,73.167,23.542,34.667
2011-04-16,27.083,60.5,33.417,18.5,24.958
2011-04-17,22.75,40.0,17.25,10.917,19.708
2011-04-18,41.333,88.944,47.611,14.042,22.348
2011-04-19,34.375,80.125,45.75,7.458,12.417
2011-04-20,48.333,139.75,91.417,11.708,15.458
2011-04-21,45.833,128.042,82.208,12.208,22.417
2011-04-22,42.667,112.583,69.917,16.458,27.417
2011-04-23,30.542,79.167,48.625,7.583,18.875
2011-04-24,23.75,40.667,16.917,10.458,15.792
2011-04-25,51.909,124.318,72.409,15.125,23.545
2011-04-26,56.292,150.875,94.583,20.958,27.75
2011-04-27,31.625,72.0,40.375,31.667,46.333
2011-04-28,33.208,78.417,45.208,14.167,22.375
2011-04-29,40.333,74.5,34.167,12.208,19.292
2011-04-30,37.167,87.917,50.75,18.25,29.083
2011-05-01,20.375,37.792,17.417,12.583,21.542
2011-05-02,41.913,103.696,61.783,44.792,86.043
2011-05-03,29.333,51.875,22.542,35.125,69.083
2011-05-04,29.125,53.042,23.917,18.667,30.083
2011-05-05,30.083,49.125,19.042,14.792,27.083
2011-05-06,51.083,115.917,64.833,19.792,32.0
2011-05-07,48.375,141.667,93.292,22.958,33.042
2011-05-08,30.875,63.167,32.292,16.917,30.833
2011-05-09,55.909,130.227,74.318,23.458,34.696
2011-05-10,50.0,115.5,65.5,27.208,36.208
2011-05-11,58.917,139.833,80.917,11.25,19.792
2011-05-12,48.458,127.5,79.042,10.875,17.083
2011-05-13,50.375,138.542,88.167,18.13,22.333
2011-05-14,51.708,121.875,70.167,22.958,51.167
2011-05-15,29.458,55.25,25.792,14.208,27.458
2011-05-16,48.167,118.278,70.111,19.182,37.174
2011-05-17,59.917,144.75,84.833,26.208,40.375
2011-05-18,56.75,129.708,72.958,30.625,40.458
2011-05-19,53.958,126.417,72.458,28.917,38.292
2011-05-20,50.208,111.917,61.708,34.75,44.542
2011-05-21,40.083,87.833,47.75,25.958,36.833
2011-05-22,18.0,35.375,17.375,9.625,18.75
2011-05-23,47.429,109.524,62.095,9.5,16.273
2011-05-24,44.958,102.083,57.125,9.167,16.792
2011-05-25,49.208,153.333,104.125,16.125,21.833
2011-05-26,50.375,134.375,84.0,16.833,23.917
2011-05-27,55.25,132.25,77.0,16.083,24.636
2011-05-28,37.792,93.0,55.208,12.792,17.208
2011-05-29,29.25,58.417,29.167,4.167,9.75
2011-05-30,23.13,50.478,27.348,2.708,8.167
2011-05-31,33.652,77.696,44.043,12.292,19.682
2011-06-01,46.708,131.292,84.583,37.125,42.778
2011-06-02,45.708,140.833,95.125,28.083,36.13
2011-06-03,46.125,133.625,87.5,17.667,28.125
2011-06-04,39.333,91.208,51.875,25.0,36.583
2011-06-05,28.458,48.958,20.5,35.583,44.458
2011-06-06,48.783,93.826,45.043,29.5,37.25
2011-06-07,48.167,108.125,59.958,29.458,36.348
2011-06-08,55.708,115.833,60.125,12.75,16.25
2011-06-09,52.417,120.958,68.542,19.75,26.083
2011-06-10,41.792,111.583,69.792,20.0,29.792
2011-06-11,43.75,96.417,52.667,27.0,37.833
2011-06-12,36.125,56.5,20.375,26.375,38.917
2011-06-13,54.043,123.174,69.13,23.667,34.917
2011-06-14,46.87,109.652,62.783,20.636,31.565
2011-06-15,42.292,99.167,56.875,12.125,17.125
2011-06-16,45.292,130.292,85.0,17.125,25.083
2011-06-17,40.833,94.375,53.542,9.0,15.417
2011-06-18,41.75,109.208,67.458,13.375,20.375
2011-06-19,30.042,54.417,24.375,16.167,26.083
2011-06-20,35.864,95.909,60.045,13.042,18.682
2011-06-21,30.417,86.708,56.292,7.25,13.667
