date,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,3.708,3.708,0.0,0.25,7.125
2011-01-02,2.75,2.75,0.0,1.042,6.5
2011-01-03,1.083,1.083,0.0,0.0,2.208
2011-01-04,3.304,3.565,0.261,1.042,6.792
2011-01-05,3.375,3.375,0.0,0.087,5.208
2011-01-06,16.208,17.5,1.292,0.417,6.417
2011-01-07,1.708,1.708,0.0,0.042,3.625
2011-01-08,6.208,6.75,0.542,0.042,2.833
2011-01-09,8.208,8.25,0.042,0.583,5.417
2011-01-10,14.042,17.708,3.667,0.708,5.333
2011-01-11,5.261,5.261,0.0,1.5,6.75
2011-01-12,11.696,12.478,0.783,0.136,3.0
2011-01-13,13.625,14.0,0.375,0.75,7.958
2011-01-14,4.167,4.458,0.292,0.583,6.667
2011-01-15,4.042,4.083,0.042,0.917,8.583
2011-01-16,9.208,10.625,1.417,0.833,8.25
2011-01-17,6.125,6.208,0.083,0.792,6.625
2011-01-18,24.0,25.833,1.833,0.474,12.909
2011-01-19,12.045,13.045,1.0,2.913,20.5
2011-01-20,3.458,3.458,0.0,0.958,9.667
2011-01-21,1.625,1.625,0.0,0.417,5.0
2011-01-22,6.458,6.5,0.042,0.25,4.0
2011-01-23,11.083,14.708,3.625,0.458,6.875
2011-01-24,10.478,11.478,1.0,0.318,6.609
2011-01-25,7.375,7.375,0.0,1.458,7.833
2011-01-26,9.435,10.304,0.87,0.739,6.042
2011-01-27,6.25,6.625,0.375,1.958,11.042
2011-01-28,1.708,1.708,0.0,1.292,10.125
2011-01-29,4.625,4.625,0.0,0.042,6.375
2011-01-30,12.167,12.667,0.5,0.042,5.167
2011-01-31,9.792,10.542,0.75,0.292,6.875
2011-02-01,9.875,10.833,0.958,0.833,8.167
2011-02-02,1.391,1.391,0.0,0.87,8.708
2011-02-03,8.083,8.167,0.083,0.792,6.333
2011-02-04,8.083,8.083,0.0,1.583,11.458
2011-02-05,4.042,4.542,0.5,1.208,7.875
2011-02-06,13.958,16.875,2.917,1.043,13.167
2011-02-07,18.375,19.125,0.75,0.125,7.583
2011-02-08,7.773,8.864,1.091,0.773,5.0
2011-02-09,6.087,6.304,0.217,0.13,3.625
2011-02-10,10.625,12.25,1.625,0.708,6.25
2011-02-11,4.292,4.333,0.042,0.917,5.375
2011-02-12,2.208,2.333,0.125,0.25,5.333
2011-02-13,12.625,13.833,1.208,0.667,5.5
2011-02-14,10.917,11.042,0.125,1.792,11.083
2011-02-15,10.25,15.0,4.75,1.0,11.667
2011-02-16,7.609,8.043,0.435,0.565,7.708
2011-02-17,7.042,7.792,0.75,1.5,6.708
2011-02-18,1.458,1.458,0.0,0.75,8.208
2011-02-19,6.292,6.458,0.167,0.25,7.625
2011-02-20,19.167,21.375,2.208,1.458,10.375
2011-02-21,19.708,21.375,1.667,1.917,12.583
2011-02-22,12.609,13.609,1.0,3.391,23.609
2011-02-23,20.435,26.87,6.435,0.636,10.833
2011-02-24,8.833,9.583,0.75,2.542,27.417
2011-02-25,6.292,6.5,0.208,0.5,8.042
2011-02-26,1.792,1.792,0.0,0.042,5.208
2011-02-27,3.917,3.958,0.042,0.042,4.833
2011-02-28,11.875,13.375,1.5,0.875,6.083
2011-03-01,17.826,21.783,3.957,2.13,9.375
2011-03-02,14.75,16.625,1.875,2.25,8.208
2011-03-03,5.542,5.542,0.0,0.833,12.75
2011-03-04,2.917,2.917,0.0,0.917,12.667
2011-03-05,9.208,9.208,0.0,0.0,6.083
2011-03-06,12.0,13.375,1.375,0.167,11.958
2011-03-07,10.917,11.708,0.792,0.875,16.458
2011-03-08,9.783,9.783,0.0,1.826,18.0
2011-03-09,10.75,10.875,0.125,1.25,15.458
2011-03-10,3.083,3.083,0.0,0.167,2.042
2011-03-11,3.792,3.917,0.125,0.375,7.042
2011-03-12,2.857,2.857,0.0,0.0,3.783
2011-03-13,7.5,8.833,1.333,0.292,7.083
2011-03-14,13.625,16.167,2.542,0.917,4.333
2011-03-15,10.0,10.043,0.043,0.783,9.083
2011-03-16,11.958,12.917,0.958,0.208,13.667
2011-03-17,17.375,17.542,0.167,0.083,15.708
2011-03-18,13.75,14.042,0.292,0.292,25.5
2011-03-19,3.708,3.708,0.0,0.0,9.083
2011-03-20,9.917,10.083,0.167,0.583,8.583
2011-03-21,2.375,2.375,0.0,0.0,5.583
2011-03-22,23.913,25.696,1.783,0.957,15.708
2011-03-23,14.458,16.083,1.625,1.042,29.417
2011-03-24,6.833,7.042,0.208,0.125,6.458
2011-03-25,4.958,5.375,0.417,0.375,5.167
2011-03-26,12.0,12.458,0.458,0.0,7.208
2011-03-27,14.304,14.478,0.174,0.522,7.957
2011-03-28,11.458,11.875,0.417,1.0,16.125
2011-03-29,8.739,8.739,0.0,0.609,12.458
2011-03-30,10.083,10.083,0.0,0.917,16.75
2011-03-31,1.583,1.583,0.0,0.208,15.125
2011-04-01,8.5,9.167,0.667,0.25,12.417
2011-04-02,6.667,6.917,0.25,0.5,21.292
2011-04-03,2.917,2.958,0.042,0.0,8.083
2011-04-04,3.583,3.792,0.208,0.083,7.792
2011-04-05,8.5,9.0,0.5,0.083,9.125
2011-04-06,13.783,15.087,1.304,1.0,14.667
2011-04-07,13.0,13.583,0.583,1.917,21.583
2011-04-08,6.458,6.792,0.333,0.708,18.167
2011-04-09,8.333,8.333,0.0,0.042,9.917
2011-04-10,4.125,4.292,0.167,0.0,17.625
2011-04-11,5.652,6.0,0.348,0.696,21.478
2011-04-12,2.75,2.75,0.0,0.0,13.042
2011-04-13,7.957,8.043,0.087,1.458,17.458
2011-04-14,10.833,11.0,0.167,1.458,23.5
2011-04-15,12.208,12.708,0.5,2.292,34.375
2011-04-16,4.0,4.167,0.167,0.625,17.333
2011-04-17,3.792,3.833,0.042,0.042,11.917
2011-04-18,9.208,10.417,1.208,1.125,14.208
2011-04-19,3.458,3.5,0.042,0.0,9.875
2011-04-20,6.391,6.957,0.565,0.125,5.458
2011-04-21,6.833,7.375,0.542,0.083,11.0
2011-04-22,12.5,13.167,0.667,0.375,22.542
2011-04-23,8.917,9.25,0.333,0.042,25.792
2011-04-24,4.458,4.5,0.042,0.042,13.708
2011-04-25,7.583,7.833,0.25,0.125,13.792
2011-04-26,9.217,9.391,0.174,0.217,15.13
2011-04-27,6.261,6.696,0.435,1.083,45.208
2011-04-28,5.708,6.0,0.292,0.208,19.792
2011-04-29,4.292,4.333,0.042,0.167,12.417
2011-04-30,7.5,7.542,0.042,0.917,19.458
2011-05-01,4.167,4.208,0.042,0.708,22.208
2011-05-02,4.625,4.625,0.0,0.083,52.792
2011-05-03,6.826,9.0,2.174,0.208,22.0
2011-05-04,4.087,6.391,2.304,0.75,17.083
2011-05-05,6.125,6.958,0.833,0.417,18.083
2011-05-06,13.125,15.708,2.583,0.5,16.292
2011-05-07,8.417,12.208,3.792,0.042,23.208
2011-05-08,4.708,8.167,3.458,0.75,18.208
2011-05-09,8.458,10.792,2.333,1.125,14.417
2011-05-10,7.75,11.083,3.333,0.875,28.208
2011-05-11,8.522,13.304,4.783,0.292,15.792
2011-05-12,12.25,20.667,8.417,0.708,11.375
2011-05-13,7.458,18.625,11.167,0.375,27.167
2011-05-14,5.208,11.458,6.25,0.708,53.375
2011-05-15,4.0,12.333,8.333,1.917,18.833
2011-05-16,8.542,15.75,7.208,1.167,29.625
2011-05-17,7.769,14.846,7.077,0.591,29.261
2011-05-18,,,,0.167,21.292
2011-05-19,,,,1.417,36.042
2011-05-20,,,,1.739,37.0
2011-05-21,,,,1.458,38.375
2011-05-22,,,,0.208,22.458
2011-05-23,,,,0.0,10.708
2011-05-24,,,,0.0,10.708
2011-05-25,,,,0.333,16.667
2011-05-26,,,,0.0,21.708
2011-05-27,,,,0.783,16.708
2011-05-28,,,,0.125,13.625
2011-05-29,,,,0.0,7.167
2011-05-30,,,,0.227,1.909
2011-05-31,,,,0.083,23.125
2011-06-01,,,,0.5,35.208
2011-06-02,10.429,10.857,0.429,0.083,35.792
2011-06-03,10.348,11.826,1.478,0.348,21.0
2011-06-04,9.667,9.778,0.111,1.333,35.625
2011-06-05,,,,0.833,50.792
2011-06-06,7.818,7.818,0.0,0.542,38.875
2011-06-07,12.125,12.458,0.333,2.208,42.125
2011-06-08,9.583,9.708,0.125,0.667,15.625
2011-06-09,8.167,8.167,0.0,0.708,15.792
2011-06-10,20.0,21.167,1.167,1.739,30.083
2011-06-11,,,,0.208,33.917
2011-06-12,,,,0.917,31.083
2011-06-13,,,,0.435,27.783
2011-06-14,,,,0.348,13.696
2011-06-15,,,,0.375,10.75
2011-06-16,4.889,4.889,0.0,0.5,13.5
2011-06-17,7.478,7.87,0.391,0.174,13.667
2011-06-18,9.125,9.167,0.042,0.0,14.083
2011-06-19,7.125,8.542,1.417,0.208,16.042
2011-06-20,10.792,11.667,0.875,0.958,28.542
2011-06-21,13.167,13.75,0.583,0.208,29.542
2011-06-22,7.708,7.708,0.0,0.25,27.833
