date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,,,0.75,1.0,0.25,,12.25,
2011-01-02,,,0.25,0.375,0.125,,11.292,
2011-01-03,,,0.167,0.25,0.083,,7.875,
2011-01-04,,,0.25,0.583,0.333,,10.833,
2011-01-05,,,2.348,3.348,1.0,,11.783,
2011-01-06,,,6.318,8.773,2.455,,11.875,
2011-01-07,,,1.542,1.958,0.417,,8.0,
2011-01-08,,,2.375,2.458,0.083,,8.542,
2011-01-09,,,3.542,4.792,1.25,,11.917,
2011-01-10,,,6.083,7.292,1.208,,12.375,
2011-01-11,,,4.167,6.0,1.833,,14.375,
2011-01-12,,,4.789,5.316,0.526,,10.632,
2011-01-13,,,8.455,10.5,2.045,,13.833,
2011-01-14,,,3.25,3.958,0.708,,11.958,
2011-01-15,,,2.583,3.0,0.417,,15.25,
2011-01-16,,,4.083,4.708,0.625,,14.792,
2011-01-17,,,5.042,6.417,1.375,,13.125,
2011-01-18,,,7.583,8.458,0.875,,19.708,
2011-01-19,,,6.0,7.25,1.25,,21.333,
2011-01-20,,,0.238,0.238,0.0,,14.043,
2011-01-21,,,0.625,0.667,0.042,,9.917,
2011-01-22,,,0.625,0.958,0.333,,9.333,
2011-01-23,,,2.875,4.0,1.125,,12.458,
2011-01-24,,,3.125,3.875,0.75,,10.917,
2011-01-25,,,4.292,6.167,1.875,,15.333,
2011-01-26,,,1.542,2.417,0.875,,10.708,
2011-01-27,,,3.182,4.318,1.136,,12.917,
2011-01-28,,,1.875,2.583,0.708,,13.375,
2011-01-29,,,1.667,2.167,0.5,,12.167,
2011-01-30,,,3.708,5.083,1.375,,11.0,
2011-01-31,,,3.375,4.333,0.958,,11.083,
2011-02-01,,,4.458,6.042,1.583,,13.625,
2011-02-02,,,2.391,3.13,0.739,,13.0,
2011-02-03,,,5.909,7.318,1.409,,12.083,
2011-02-04,,,6.333,8.0,1.667,,16.083,
2011-02-05,,,4.375,4.708,0.333,,14.375,
2011-02-06,,,6.208,7.333,1.125,,20.792,
2011-02-07,,,10.542,12.583,2.042,,17.417,
2011-02-08,,,4.583,5.042,0.458,,12.458,
2011-02-09,,,3.833,5.125,1.292,,11.75,
2011-02-10,,,4.864,6.045,1.182,,12.583,
2011-02-11,,,2.042,2.208,0.167,,12.708,
2011-02-12,,,0.833,0.917,0.083,,11.958,
2011-02-13,,,4.667,5.333,0.667,,15.375,
2011-02-14,,,6.625,6.792,0.167,,18.542,
2011-02-15,,,4.458,6.125,1.667,,22.167,
2011-02-16,,,4.652,5.696,1.043,,15.412,
2011-02-17,,,3.636,5.909,2.273,,14.875,
2011-02-18,,,1.667,3.333,1.667,,10.917,
2011-02-19,,,1.75,2.958,1.208,,10.667,
2011-02-20,,,5.75,7.5,1.75,,16.042,
2011-02-21,,,6.208,7.875,1.667,,15.917,
2011-02-22,,,4.792,5.875,1.083,,24.875,
2011-02-23,,,4.542,5.958,1.417,,17.875,
2011-02-24,,,4.045,4.636,0.591,,28.042,
2011-02-25,,,1.833,2.292,0.458,,12.917,
2011-02-26,,,0.875,1.458,0.583,,11.458,
2011-02-27,,,1.292,2.333,1.042,,16.833,
2011-02-28,,,2.458,3.333,0.875,,13.25,
2011-03-01,,,7.125,8.333,1.208,,15.5,
2011-03-02,,,4.955,6.818,1.864,,16.708,
2011-03-03,,,1.792,2.333,0.542,,13.667,
2011-03-04,,,2.167,2.75,0.583,,16.25,
2011-03-05,,,4.333,5.417,1.083,,13.0,
2011-03-06,,,5.217,6.522,1.304,,9.217,
2011-03-07,,,2.292,2.417,0.125,,18.208,
2011-03-08,,,3.542,4.0,0.458,,17.583,
2011-03-09,,,4.136,4.818,0.682,,13.208,
2011-03-10,,,0.75,0.833,0.083,,8.125,
2011-03-11,,,2.042,2.667,0.625,,10.875,
2011-03-12,,,1.75,2.625,0.875,,10.417,
2011-03-13,,,2.625,3.292,0.667,,12.25,
2011-03-14,,,4.833,5.917,1.083,,13.083,
2011-03-15,,,2.458,3.542,1.083,,16.5,
2011-03-16,,,5.409,6.227,0.818,,22.167,
2011-03-17,,,10.25,10.667,0.417,,16.042,
2011-03-18,,,7.625,8.333,0.708,,18.0,
2011-03-19,,,1.708,2.042,0.333,,9.208,
2011-03-20,,,3.708,4.0,0.292,,16.208,
2011-03-21,,,1.875,2.208,0.333,,14.042,
2011-03-22,,,9.087,10.0,0.913,,22.696,
2011-03-23,,,4.0,4.773,0.773,,29.542,
2011-03-24,,,4.542,5.083,0.542,,9.125,
2011-03-25,,,0.542,0.833,0.292,,10.75,
2011-03-26,,,2.125,2.625,0.5,,12.0,
2011-03-27,,,3.542,4.083,0.542,,16.208,
2011-03-28,,,3.292,3.958,0.667,,20.083,
2011-03-29,,,4.917,5.375,0.458,,20.125,
2011-03-30,,,9.318,11.136,1.818,,22.0,
2011-03-31,,,1.375,1.375,0.0,,31.292,
2011-04-01,,,4.667,5.0,0.333,,17.375,
2011-04-02,,,4.917,5.708,0.792,,21.667,
2011-04-03,,,1.958,1.958,0.0,,11.042,
2011-04-04,,,1.25,1.333,0.083,,9.917,
2011-04-05,,,4.429,5.429,1.0,,14.304,
2011-04-06,,,6.458,7.75,1.292,,16.958,
2011-04-07,,,9.458,11.583,2.125,,23.542,
2011-04-08,,,6.875,8.375,1.5,,21.333,
2011-04-09,,,6.917,8.0,1.083,,10.5,
2011-04-10,,,2.75,3.792,1.042,,15.625,
2011-04-11,,,3.478,5.217,1.739,,21.208,
2011-04-12,,,2.091,2.455,0.364,,18.375,
2011-04-13,,,5.708,6.333,0.625,,21.125,
2011-04-14,,,4.833,5.542,0.708,,25.417,
2011-04-15,,,6.75,7.792,1.042,,28.833,
2011-04-16,,,2.708,3.125,0.417,,18.958,
2011-04-17,,,1.25,1.417,0.167,,14.375,
2011-04-18,,,2.875,3.5,0.625,,14.125,
2011-04-19,,,1.318,1.318,0.0,,7.875,
2011-04-20,,,1.696,1.783,0.087,,5.957,
2011-04-21,,,3.5,3.792,0.292,,12.833,
2011-04-22,,,7.083,7.583,0.5,,17.542,
2011-04-23,,,3.0,3.0,0.0,,15.083,
2011-04-24,,,1.292,1.292,0.0,,9.333,
2011-04-25,,,3.208,3.5,0.292,,13.375,
2011-04-26,,,4.273,4.727,0.455,,14.792,
2011-04-27,,,4.417,4.708,0.292,,36.625,
2011-04-28,,,3.292,3.292,0.0,,13.083,
2011-04-29,,,2.458,2.458,0.0,,13.333,
2011-04-30,,,6.167,6.333,0.167,,20.125,
2011-05-01,,,3.958,3.958,0.0,,21.917,
2011-05-02,,,3.333,3.333,0.0,,60.875,
2011-05-03,,,2.727,2.955,0.227,,26.417,
2011-05-04,,,1.875,1.875,0.0,,17.0,
2011-05-05,,,1.5,1.5,0.0,,17.708,
2011-05-06,,,5.25,6.0,0.75,,16.542,
2011-05-07,,,3.75,4.042,0.292,,15.75,
2011-05-08,,,2.333,2.5,0.167,,17.333,
2011-05-09,,,4.208,4.417,0.208,,14.625,
2011-05-10,,,4.952,5.952,1.0,,19.783,
2011-05-11,,,2.833,3.5,0.667,,15.333,
2011-05-12,,,2.667,3.667,1.0,,8.458,
2011-05-13,,,2.583,3.958,1.375,,27.667,
2011-05-14,,,2.333,3.375,1.042,,54.958,
2011-05-15,,,1.542,2.333,0.792,,18.458,
2011-05-16,,,4.542,5.833,1.292,,27.75,
2011-05-17,,,5.773,6.591,0.818,,27.5,
2011-05-18,,,3.667,3.958,0.292,,18.708,
2011-05-19,,,5.667,6.167,0.5,,25.333,
2011-05-20,,,6.875,7.667,0.792,,34.042,
2011-05-21,,,7.75,8.792,1.042,,38.375,
2011-05-22,,,4.208,4.75,0.542,,20.833,
2011-05-23,,,3.75,4.25,0.5,,10.292,
2011-05-24,,,2.524,3.381,0.857,,9.818,
2011-05-25,,,3.833,4.875,1.042,,15.25,
2011-05-26,,,2.208,2.958,0.75,,14.917,
2011-05-27,,,4.583,5.5,0.917,,14.958,
2011-05-28,,,2.042,2.375,0.333,,8.5,
2011-05-29,,,1.25,1.625,0.375,,6.0,
2011-05-30,,,0.048,0.19,0.143,,4.958,
2011-05-31,,,1.5,1.591,0.091,,15.792,
2011-06-01,,,2.958,3.292,0.333,,24.083,
2011-06-02,,,6.208,7.083,0.875,,22.208,
2011-06-03,,,5.75,6.458,0.708,,16.042,
2011-06-04,,,6.458,7.208,0.75,,25.667,
2011-06-05,,,3.875,4.042,0.167,,38.167,
2011-06-06,,,4.042,4.417,0.375,,29.083,
2011-06-07,,,3.429,4.286,0.857,,31.652,
2011-06-08,,,1.958,3.25,1.292,,18.208,
2011-06-09,,,1.625,2.542,0.917,,13.125,
2011-06-10,,,3.875,5.167,1.292,,23.526,
2011-06-11,,,3.25,4.208,0.958,,14.333,
2011-06-12,,,1.625,2.625,1.0,,,
2011-06-13,,,2.25,3.167,0.917,,20.643,
2011-06-14,,,3.727,3.909,0.182,,11.375,
2011-06-15,,,3.333,3.583,0.25,,10.958,
2011-06-16,,,2.333,2.708,0.375,,11.667,
2011-06-17,,,2.833,2.833,0.0,,10.833,
2011-06-18,,,3.917,4.083,0.167,,13.25,
2011-06-19,,,2.542,2.875,0.333,,12.542,
2011-06-20,,,6.542,7.167,0.625,,22.833,
2011-06-21,,,9.048,11.0,1.952,,20.87,
2011-06-22,,,4.917,5.417,0.5,,21.958,
2011-06-23,,,8.625,9.708,1.083,,33.792,
2011-06-24,,,9.625,11.583,1.958,,22.208,
