date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2012-06-23,,100.0,78.66666666666667,53.0,,5.041666666666667,5.125,0.08333333333333333,9.708333333333334,0.5416666666666666,18.958333333333332,248.0,202.58333333333334,170.0,
2012-06-24,,97.0,77.79166666666667,59.0,,5.166666666666667,5.416666666666667,0.25,8.166666666666666,0.125,16.708333333333332,229.0,200.83333333333334,173.0,
2012-06-25,,93.0,81.41666666666667,68.0,,2.5,2.5,0.0,5.375,0.0,14.333333333333334,177.0,166.54166666666666,145.0,
2012-06-26,,99.0,71.625,47.0,,4.791666666666667,5.125,0.3333333333333333,11.708333333333334,0.625,20.041666666666668,214.0,170.54166666666666,128.0,
2012-06-27,,100.0,79.29166666666667,57.0,,4.833333333333333,5.083333333333333,0.25,10.166666666666666,0.375,20.583333333333332,212.0,174.41666666666666,138.0,
2012-06-28,,100.0,86.91666666666667,58.0,,8.916666666666666,9.708333333333334,0.7916666666666666,15.041666666666666,1.6666666666666667,27.958333333333332,239.0,193.70833333333334,149.0,
2012-06-29,,100.0,79.625,56.0,,4.869565217391305,5.565217391304348,0.6956521739130435,7.5,0.2608695652173913,16.791666666666668,252.0,214.95833333333334,186.0,
2012-06-30,,100.0,80.41666666666667,57.0,,5.416666666666667,7.208333333333333,1.7916666666666667,8.916666666666666,0.3333333333333333,17.5,250.0,208.29166666666666,173.0,
2012-07-01,,100.0,88.29166666666667,64.0,,4.166666666666667,4.791666666666667,0.625,11.791666666666666,0.3333333333333333,25.416666666666668,239.0,202.04166666666666,177.0,
2012-07-02,,100.0,88.91666666666667,69.0,,4.863636363636363,5.636363636363637,0.7727272727272727,8.772727272727273,0.045454545454545456,17.772727272727273,243.0,207.95833333333334,183.0,
2012-07-03,,100.0,86.20833333333333,61.0,,6.5,7.333333333333333,0.8333333333333334,17.958333333333332,0.7083333333333334,23.416666666666668,275.0,227.45833333333334,193.0,
2012-07-04,,100.0,77.91666666666667,53.0,,7.791666666666667,8.375,0.5833333333333334,18.958333333333332,0.7916666666666666,23.958333333333332,299.0,243.75,199.0,
2012-07-05,,100.0,84.58333333333333,60.0,,7.791666666666667,8.458333333333334,0.6666666666666666,30.416666666666668,0.4166666666666667,45.125,287.0,245.54166666666666,221.0,
2012-07-06,,100.0,84.45833333333333,52.0,,10.26086956521739,11.391304347826088,1.1304347826086956,34.958333333333336,0.30434782608695654,56.875,302.0,248.41666666666666,216.0,
2012-07-07,,100.0,96.20833333333333,88.0,,5.25,5.333333333333333,0.08333333333333333,15.416666666666666,0.0,23.916666666666668,230.0,215.45833333333334,197.0,
2012-07-08,,100.0,87.45833333333333,67.0,,2.6666666666666665,2.7916666666666665,0.125,10.708333333333334,0.0,15.666666666666666,232.0,205.20833333333334,183.0,
2012-07-09,,100.0,77.91666666666667,52.0,,6.0,7.0,1.0,15.791666666666666,1.375,21.0,272.0,227.95833333333334,177.0,
2012-07-10,,100.0,77.54166666666667,54.0,,8.0,9.083333333333334,1.0833333333333333,19.5,2.0,25.625,302.0,255.16666666666666,211.0,
2012-07-11,,100.0,75.95833333333333,47.0,,6.5,7.75,1.25,15.333333333333334,1.4583333333333333,23.25,304.0,263.0416666666667,212.0,
2012-07-12,,100.0,89.16666666666667,78.0,,3.5416666666666665,4.208333333333333,0.6666666666666666,11.291666666666666,0.875,23.0,271.0,261.6666666666667,247.0,
2012-07-13,,100.0,89.33333333333333,69.0,,9.91304347826087,12.521739130434783,2.608695652173913,17.833333333333332,1.6956521739130435,30.541666666666668,295.0,262.4583333333333,246.0,
2012-07-14,,100.0,84.08333333333333,58.0,,8.5,10.083333333333334,1.5833333333333333,22.458333333333332,1.375,38.541666666666664,320.0,273.5416666666667,242.0,
2012-07-15,,96.0,81.79166666666667,62.0,,5.083333333333333,6.291666666666667,1.2083333333333333,14.25,1.1666666666666667,24.291666666666668,319.0,277.5,240.0,
2012-07-16,,92.0,76.625,61.0,,5.291666666666667,7.25,1.9583333333333333,11.333333333333334,1.2083333333333333,19.291666666666668,313.0,282.0,258.0,
2012-07-17,,96.0,73.20833333333333,50.0,,9.681818181818182,14.318181818181818,4.636363636363637,18.608695652173914,1.7272727272727273,29.52173913043478,346.0,291.4166666666667,246.0,
2012-07-18,,100.0,84.125,64.0,,4.75,5.291666666666667,0.5416666666666666,17.291666666666668,1.3333333333333333,26.083333333333332,288.0,256.5416666666667,225.0,
2012-07-19,,100.0,83.16666666666667,54.0,,7.166666666666667,9.083333333333334,1.9166666666666667,21.958333333333332,0.4583333333333333,33.75,306.0,240.33333333333334,188.0,
2012-07-20,,90.0,81.04166666666667,71.0,,3.0869565217391304,3.782608695652174,0.6956521739130435,10.333333333333334,0.4782608695652174,14.541666666666666,201.0,188.5,177.0,
2012-07-21,,90.0,78.83333333333333,64.0,,3.2916666666666665,3.5416666666666665,0.25,9.958333333333334,0.9166666666666666,14.25,222.0,194.625,173.0,
2012-07-22,,99.0,91.70833333333333,85.0,,2.9583333333333335,3.0416666666666665,0.08333333333333333,14.083333333333334,0.5833333333333334,19.75,209.0,195.5,181.0,
2012-07-23,,100.0,83.25,53.0,,9.833333333333334,11.458333333333334,1.625,18.5,2.7083333333333335,28.291666666666668,286.0,238.20833333333334,199.0,
2012-07-24,,100.0,85.5,64.0,,9.333333333333334,10.791666666666666,1.4583333333333333,27.5,1.1666666666666667,44.583333333333336,296.0,257.6666666666667,226.0,
2012-07-25,,100.0,77.125,47.0,,15.291666666666666,22.583333333333332,7.291666666666667,36.041666666666664,2.0,55.125,329.0,280.3333333333333,231.0,
2012-07-26,,100.0,76.75,44.0,,9.583333333333334,10.583333333333334,1.0,39.083333333333336,3.4583333333333335,64.04166666666667,336.0,288.625,251.0,
2012-07-27,,99.0,74.75,51.0,,9.826086956521738,10.652173913043478,0.8260869565217391,38.666666666666664,1.8695652173913044,66.08333333333333,343.0,294.25,253.0,
2012-07-28,,98.0,76.54166666666667,51.0,,8.25,9.375,1.125,24.916666666666668,1.9166666666666667,37.875,349.0,293.4166666666667,252.0,
2012-07-29,,96.0,74.33333333333333,54.0,,5.208333333333333,5.75,0.5416666666666666,20.291666666666668,1.0,30.916666666666668,337.0,294.7916666666667,260.0,
2012-07-30,,97.0,75.0,48.0,,4.916666666666667,7.208333333333333,2.2916666666666665,13.166666666666666,1.4583333333333333,22.75,342.0,295.1666666666667,254.0,
2012-07-31,,100.0,76.16666666666667,46.0,,3.625,5.0,1.375,13.375,0.375,28.916666666666668,333.0,278.875,233.0,
2012-08-01,,100.0,79.04166666666667,53.0,,3.375,5.25,1.875,13.5,0.0,30.625,320.0,283.0416666666667,244.0,
2012-08-02,,100.0,75.25,50.0,,5.363636363636363,7.363636363636363,2.0,13.045454545454545,0.5909090909090909,25.272727272727273,333.0,289.4166666666667,244.0,
2012-08-03,,100.0,81.04166666666667,54.0,,5.304347826086956,7.173913043478261,1.8695652173913044,10.958333333333334,1.7391304347826086,18.625,313.0,277.1666666666667,245.0,
2012-08-04,,100.0,83.66666666666667,63.0,,5.291666666666667,6.75,1.4583333333333333,11.5,1.5416666666666667,20.166666666666668,305.0,272.3333333333333,241.0,
2012-08-05,,100.0,77.5,52.0,,3.2083333333333335,3.7083333333333335,0.5,11.541666666666666,0.20833333333333334,21.625,326.0,287.5416666666667,246.0,
2012-08-06,,100.0,93.95833333333333,76.0,,10.916666666666666,19.333333333333332,8.416666666666666,13.708333333333334,0.3333333333333333,22.0,294.0,260.9166666666667,244.0,
2012-08-07,,100.0,76.04166666666667,52.0,,9.666666666666666,12.75,3.0833333333333335,20.958333333333332,1.6666666666666667,32.25,315.0,263.9583333333333,229.0,
2012-08-08,,96.0,75.95833333333333,52.0,,4.041666666666667,4.25,0.20833333333333334,11.75,0.625,18.375,274.0,237.75,209.0,
2012-08-09,,94.0,73.5,53.0,,5.166666666666667,5.5,0.3333333333333333,11.666666666666666,0.9583333333333334,14.166666666666666,277.0,235.29166666666666,199.0,
2012-08-10,,93.0,77.20833333333333,57.0,,7.304347826086956,8.0,0.6956521739130435,19.833333333333332,1.565217391304348,27.875,296.0,255.875,210.0,
2012-08-11,,99.0,84.79166666666667,61.0,,6.166666666666667,7.0,0.8333333333333334,19.791666666666668,0.375,29.125,318.0,273.2083333333333,248.0,
2012-08-12,,100.0,80.95833333333333,56.0,,5.333333333333333,6.375,1.0416666666666667,16.333333333333332,1.1666666666666667,23.416666666666668,318.0,276.3333333333333,246.0,
2012-08-13,,100.0,80.125,55.0,,5.333333333333333,6.541666666666667,1.2083333333333333,13.583333333333334,0.875,25.041666666666668,336.0,287.25,248.0,
2012-08-14,,100.0,90.04166666666667,71.0,,5.833333333333333,6.583333333333333,0.75,14.333333333333334,0.5833333333333334,25.708333333333332,285.0,268.3333333333333,245.0,
2012-08-15,,99.0,83.125,65.0,,4.916666666666667,5.708333333333333,0.7916666666666666,16.375,1.0,26.833333333333332,312.0,273.9166666666667,244.0,
2012-08-16,,98.0,78.875,54.0,,7.782608695652174,10.869565217391305,3.0869565217391304,12.478260869565217,1.608695652173913,22.08695652173913,334.0,289.7916666666667,256.0,
2012-08-17,,100.0,79.41666666666667,52.0,,6.782608695652174,9.0,2.217391304347826,16.75,1.0869565217391304,24.791666666666668,335.0,286.25,249.0,
2012-08-18,,100.0,86.0,60.0,,8.583333333333334,10.125,1.5416666666666667,16.166666666666668,0.4583333333333333,21.875,305.0,270.4166666666667,246.0,
2012-08-19,,100.0,76.08333333333333,51.0,,4.375,5.625,1.25,10.041666666666666,0.4583333333333333,16.708333333333332,325.0,277.9166666666667,237.0,
2012-08-20,,100.0,76.625,47.0,,9.875,13.041666666666666,3.1666666666666665,14.166666666666666,2.625,22.041666666666668,320.0,273.9583333333333,225.0,
2012-08-21,,100.0,73.20833333333333,46.0,,9.041666666666666,13.333333333333334,4.291666666666667,13.291666666666666,1.5,23.583333333333332,342.0,288.2916666666667,237.0,
2012-08-22,,100.0,72.04166666666667,38.0,,6.791666666666667,10.25,3.4583333333333335,11.958333333333334,1.5,20.625,346.0,291.375,247.0,
2012-08-23,,100.0,74.375,46.0,,8.458333333333334,11.958333333333334,3.5,13.666666666666666,3.1666666666666665,22.25,343.0,290.25,247.0,
2012-08-24,,100.0,72.33333333333333,47.0,,7.0,9.434782608695652,2.4347826086956523,12.333333333333334,1.3043478260869565,18.666666666666668,332.0,286.5833333333333,244.0,
2012-08-25,,100.0,74.41666666666667,49.0,,6.958333333333333,11.958333333333334,5.0,12.041666666666666,1.0,18.75,330.0,284.2083333333333,236.0,
2012-08-26,,100.0,74.70833333333333,50.0,,4.416666666666667,5.708333333333333,1.2916666666666667,11.0,0.7083333333333334,20.416666666666668,325.0,284.75,245.0,
2012-08-27,,100.0,74.70833333333333,47.0,,6.458333333333333,8.75,2.2916666666666665,14.0,1.0833333333333333,21.5,340.0,286.0833333333333,242.0,
