date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-03-17,100.0,91.833,76.0,10.5,12.0,1.5,15.0,3.542,13.167,130.0,103.375,69.0
2011-03-18,100.0,95.125,82.0,7.542,8.875,1.333,3.0,3.417,17.417,112.0,93.167,87.0
2011-03-19,100.0,56.583,33.0,3.609,4.478,0.87,0.0,4.13,12.391,108.0,79.5,61.0
2011-03-20,91.0,73.125,61.0,12.083,14.375,2.292,1.0,4.917,14.0,98.0,72.875,47.0
2011-03-21,64.0,41.625,24.0,4.542,5.458,0.917,0.0,3.5,4.833,111.0,64.458,27.0
2011-03-22,90.0,58.792,42.0,21.708,26.25,4.542,0.0,4.917,18.542,135.0,82.083,20.0
2011-03-23,100.0,85.875,60.0,11.0,12.87,1.87,17.0,3.391,31.826,119.0,97.708,69.0
2011-03-24,99.0,94.583,77.0,6.875,7.917,1.042,6.0,2.0,6.958,77.0,69.333,45.0
2011-03-25,91.0,56.417,28.0,5.167,6.125,0.958,0.0,3.583,4.917,123.0,79.042,40.0
2011-03-26,72.0,49.833,33.0,8.917,10.417,1.5,0.0,3.708,7.542,100.0,60.042,14.0
2011-03-27,83.0,54.25,27.0,11.083,13.875,2.792,0.0,4.875,8.875,137.0,78.917,9.0
2011-03-28,95.0,61.625,29.0,9.565,12.174,2.609,0.0,5.217,18.826,171.0,101.292,29.0
2011-03-29,72.0,55.292,40.0,6.375,8.042,1.667,0.0,6.375,11.792,133.0,94.792,47.0
2011-03-30,80.0,65.625,44.0,4.042,5.375,1.333,0.0,3.792,15.625,187.0,138.208,97.0
2011-03-31,98.0,76.5,62.0,1.875,2.875,1.0,14.0,3.083,16.5,183.0,131.042,74.0
2011-04-01,71.0,58.708,47.0,3.5,3.667,0.167,0.0,1.125,8.667,136.0,97.167,39.0
2011-04-02,89.0,66.375,52.0,6.833,7.708,0.875,0.0,1.333,26.625,144.0,112.375,74.0
2011-04-03,60.0,53.25,47.0,1.583,1.667,0.083,0.0,1.0,7.625,80.0,74.333,64.0
2011-04-04,62.0,49.875,35.0,2.042,2.375,0.333,0.0,0.542,5.167,108.0,78.042,53.0
2011-04-05,72.0,46.542,29.0,5.708,6.625,0.917,0.0,1.0,8.833,122.0,81.542,37.0
2011-04-06,94.0,58.167,25.0,16.125,20.125,4.0,0.0,1.958,20.0,174.0,116.083,36.0
2011-04-07,87.0,63.625,34.0,5.292,6.542,1.25,0.0,1.583,15.167,204.0,145.667,92.0
2011-04-08,80.0,62.333,44.0,2.444,3.556,1.111,0.0,1.0,13.0,195.0,163.042,124.0
2011-04-09,97.0,87.5,73.0,2.458,3.708,1.25,10.0,0.458,18.5,172.0,144.708,99.0
2011-04-10,90.0,60.542,45.0,4.875,6.625,1.75,1.0,1.417,10.375,137.0,119.083,96.0
2011-04-11,88.0,71.75,53.0,6.167,8.375,2.208,2.0,0.958,21.458,169.0,121.417,68.0
2011-04-12,86.0,46.917,21.0,3.5,5.292,1.792,0.0,0.833,14.917,131.0,92.75,57.0
2011-04-13,77.0,53.083,21.0,11.042,13.833,2.792,0.0,2.333,20.833,213.0,137.958,77.0
2011-04-14,86.0,62.5,41.0,6.667,8.917,2.25,0.0,2.333,25.375,194.0,151.708,104.0
2011-04-15,93.0,64.75,38.0,3.652,4.826,1.174,0.0,4.478,27.348,231.0,175.75,114.0
2011-04-16,90.0,66.833,44.0,2.167,2.875,0.708,0.0,4.792,16.75,245.0,175.333,118.0
2011-04-17,77.0,57.208,44.0,4.542,5.292,0.75,0.0,5.333,10.875,133.0,116.083,93.0
2011-04-18,87.0,67.792,49.0,3.292,4.083,0.792,0.0,4.167,12.125,169.0,137.708,112.0
2011-04-19,99.0,83.875,51.0,3.792,4.5,0.708,21.0,3.0,17.792,189.0,115.708,44.0
2011-04-20,81.0,65.75,49.0,2.125,2.667,0.542,0.0,2.667,2.208,119.0,87.625,35.0
2011-04-21,89.0,74.25,67.0,3.0,3.625,0.625,0.0,2.542,6.875,138.0,108.833,90.0
2011-04-22,99.0,81.292,48.0,5.0,6.083,1.083,1.0,3.25,20.875,184.0,149.042,119.0
2011-04-23,98.0,83.792,65.0,2.417,2.708,0.292,19.0,2.542,16.625,184.0,165.417,139.0
2011-04-24,99.0,72.333,51.0,1.875,2.292,0.417,15.0,3.583,9.875,170.0,140.5,110.0
2011-04-25,85.0,62.417,29.0,4.125,4.875,0.75,2.0,4.5,9.833,199.0,136.917,108.0
2011-04-26,78.0,58.333,34.0,4.167,5.0,0.833,0.0,5.25,14.375,200.0,162.5,114.0
2011-04-27,92.0,75.5,56.0,2.0,2.478,0.478,0.0,4.348,40.087,228.0,191.583,163.0
2011-04-28,98.0,73.25,34.0,2.917,3.5,0.583,8.0,4.625,18.542,239.0,172.792,124.0
2011-04-29,94.0,65.583,51.0,2.333,2.792,0.458,2.0,4.167,8.917,150.0,128.708,106.0
2011-04-30,75.0,57.708,41.0,3.917,4.833,0.917,0.0,4.792,12.75,213.0,169.208,120.0
2011-05-01,98.0,71.458,52.0,1.583,2.292,0.708,2.0,3.667,21.167,215.0,182.5,161.0
2011-05-02,98.0,61.167,33.0,5.708,7.0,1.292,0.0,5.458,55.458,207.0,171.0,134.0
2011-05-03,97.0,79.625,60.0,2.625,3.625,1.0,35.0,3.208,29.792,165.0,146.208,120.0
2011-05-04,97.0,68.167,45.0,2.708,3.792,1.083,1.0,4.333,15.25,186.0,154.167,121.0
2011-05-05,84.0,68.125,56.0,1.5,2.5,1.0,0.0,3.458,14.625,151.0,139.25,127.0
2011-05-06,93.0,78.375,68.0,2.875,4.292,1.417,0.0,3.417,13.417,168.0,143.542,123.0
2011-05-07,97.0,84.0,72.0,7.875,10.167,2.292,0.0,3.708,17.458,181.0,165.042,147.0
2011-05-08,99.0,64.833,33.0,6.542,9.167,2.625,0.0,7.375,26.292,256.0,188.583,134.0
2011-05-09,90.0,65.708,39.0,4.625,6.458,1.833,0.0,5.458,18.5,213.0,176.708,144.0
2011-05-10,94.0,79.0,58.0,10.958,14.5,3.542,3.0,4.958,43.917,260.0,200.208,156.0
2011-05-11,99.0,94.708,88.0,6.417,8.375,1.958,34.0,3.292,14.083,151.0,140.0,131.0
2011-05-12,99.0,96.583,93.0,3.208,4.792,1.583,33.0,2.25,15.875,174.0,153.292,134.0
2011-05-13,99.0,85.667,73.0,5.174,6.652,1.478,3.0,3.435,15.087,199.0,175.208,149.0
2011-05-14,81.0,55.435,27.0,5.955,7.318,1.364,0.0,6.409,63.591,245.0,182.565,132.0
2011-05-15,67.0,44.5,22.0,2.958,3.875,0.917,0.0,6.125,16.708,240.0,191.0,133.0
2011-05-16,83.0,66.458,54.0,3.917,4.833,0.917,0.0,5.167,29.083,221.0,191.583,171.0
2011-05-17,92.0,79.792,69.0,4.083,4.875,0.792,0.0,4.042,19.417,179.0,165.958,143.0
2011-05-18,97.0,69.375,42.0,7.125,8.5,1.375,0.0,5.5,30.042,204.0,174.292,133.0
2011-05-19,96.0,65.25,40.0,5.25,6.5,1.25,0.0,6.792,34.125,254.0,195.708,136.0
2011-05-20,93.0,68.75,41.0,6.292,7.792,1.5,0.0,7.5,38.125,274.0,209.75,148.0
2011-05-21,94.0,74.542,47.0,3.5,4.667,1.167,0.0,6.292,25.417,274.0,215.75,163.0
2011-05-22,99.0,84.375,55.0,2.0,3.042,1.042,15.0,4.375,13.667,272.0,184.083,139.0
2011-05-23,97.0,74.167,61.0,2.0,3.0,1.0,12.0,3.5,4.458,161.0,147.208,127.0
2011-05-24,96.0,83.792,67.0,3.0,4.083,1.083,18.0,2.917,8.25,160.0,134.875,118.0
2011-05-25,95.0,69.458,39.0,6.708,8.75,2.042,0.0,4.458,11.708,217.0,169.667,115.0
2011-05-26,94.0,85.042,74.0,4.042,5.625,1.583,0.0,3.625,19.333,178.0,166.208,154.0
2011-05-27,82.0,68.208,53.0,12.87,15.304,2.435,0.0,7.087,15.043,212.0,187.917,172.0
2011-05-28,98.0,96.75,91.0,5.417,6.625,1.208,28.0,3.042,16.167,185.0,172.583,160.0
2011-05-29,99.0,98.0,97.0,1.125,2.125,1.0,75.0,2.042,7.208,167.0,162.667,152.0
2011-05-30,97.0,81.333,66.0,0.875,1.875,1.0,1.0,2.583,9.875,170.0,152.708,130.0
2011-05-31,78.0,70.083,63.0,1.042,2.042,1.0,0.0,2.708,24.125,128.0,118.292,109.0
2011-06-01,76.0,66.292,56.0,3.25,5.0,1.75,0.0,3.875,26.208,155.0,132.75,108.0
2011-06-02,96.0,86.167,73.0,9.125,11.708,2.583,17.0,3.375,29.375,183.0,158.792,134.0
2011-06-03,97.0,81.625,50.0,7.042,9.25,2.208,0.0,4.833,20.375,230.0,187.292,154.0
2011-06-04,97.0,79.917,57.0,7.625,10.917,3.292,0.0,6.042,29.917,255.0,200.625,167.0
2011-06-05,95.0,81.167,64.0,4.083,6.0,1.917,0.0,5.917,38.0,243.0,209.042,176.0
2011-06-06,92.0,69.958,45.0,5.0,7.208,2.208,0.0,7.417,29.458,247.0,211.417,166.0
2011-06-07,95.0,76.542,57.0,4.875,7.125,2.25,0.0,7.958,36.125,240.0,207.375,185.0
2011-06-08,99.0,88.708,75.0,4.583,6.75,2.167,5.0,4.917,23.708,202.0,178.333,165.0
2011-06-09,98.0,80.375,58.0,4.708,7.083,2.375,0.0,5.208,21.708,232.0,194.875,161.0
2011-06-10,94.0,81.833,66.0,4.042,6.083,2.042,0.0,4.792,15.792,249.0,218.167,191.0
2011-06-11,98.0,90.417,74.0,5.333,7.542,2.208,70.0,4.083,27.875,218.0,201.458,183.0
2011-06-12,95.0,76.083,58.0,5.583,7.875,2.292,0.0,6.625,32.708,238.0,213.542,189.0
2011-06-13,98.0,88.333,68.0,4.043,5.565,1.522,55.0,4.87,18.957,213.0,189.75,170.0
2011-06-14,95.0,79.875,59.0,4.708,5.75,1.042,0.0,4.792,15.208,223.0,195.125,175.0
2011-06-15,84.0,70.0,58.0,4.042,5.125,1.083,0.0,5.208,7.042,200.0,186.25,174.0
2011-06-16,96.0,82.0,65.0,9.125,11.167,2.042,7.0,4.875,18.25,223.0,195.75,171.0
2011-06-17,98.0,95.167,91.0,2.333,3.083,0.75,23.0,2.625,20.708,186.0,179.5,174.0
2011-06-18,98.0,88.167,74.0,4.125,5.167,1.042,4.0,3.083,15.125,205.0,186.083,175.0
2011-06-19,97.0,88.375,78.0,3.917,4.917,1.0,0.0,3.708,16.458,218.0,197.333,180.0
2011-06-20,97.0,81.583,58.0,4.917,6.083,1.167,0.0,5.167,13.083,265.0,228.375,193.0
2011-06-21,94.0,74.875,55.0,6.625,8.333,1.708,0.0,5.583,7.333,286.0,245.083,207.0
2011-06-22,97.0,73.167,36.0,11.583,13.917,2.333,0.0,9.167,31.917,323.0,257.208,207.0
2011-06-23,93.0,75.375,59.0,9.333,12.042,2.708,0.0,7.208,27.958,300.0,262.625,230.0
2011-06-24,84.0,70.125,53.0,7.0,9.333,2.333,0.0,7.083,19.125,313.0,276.083,248.0
2011-06-25,95.0,89.167,79.0,3.167,4.208,1.042,0.0,5.208,12.417,253.0,197.875,183.0
2011-06-26,99.0,96.458,94.0,2.333,3.375,1.042,0.0,3.667,8.167,193.0,184.417,180.0
2011-06-27,98.0,94.167,85.0,4.261,5.696,1.435,0.0,3.217,14.826,211.0,195.042,182.0
2011-06-28,98.0,81.958,62.0,7.5,10.583,3.083,0.0,5.958,27.333,273.0,235.083,208.0
2011-06-29,96.0,78.958,60.0,5.083,7.333,2.25,0.0,7.542,26.208,282.0,249.75,216.0
2011-06-30,97.0,77.958,44.0,6.958,9.708,2.75,0.0,7.375,27.125,329.0,265.0,236.0
2011-07-01,96.0,82.75,65.0,12.417,18.292,5.875,1.0,8.25,48.667,280.0,251.417,221.0
2011-07-02,97.0,89.5,75.0,4.958,7.958,3.0,0.0,5.958,24.5,249.0,231.75,219.0
2011-07-03,95.0,83.0,70.0,3.75,6.083,2.333,0.0,6.083,20.833,280.0,248.25,223.0
2011-07-04,91.0,72.125,55.0,2.292,4.292,2.0,0.0,5.917,35.792,321.0,279.083,247.0
2011-07-05,95.0,76.583,59.0,4.75,7.0,2.25,3.0,7.292,22.625,315.0,263.75,218.0
2011-07-06,98.0,75.917,51.0,5.333,7.625,2.292,0.0,7.583,19.0,272.0,238.292,210.0
2011-07-07,95.0,80.708,62.0,4.208,6.375,2.167,3.0,4.875,14.917,285.0,250.583,215.0
2011-07-08,93.0,78.25,64.0,9.75,14.5,4.75,0.0,6.417,16.833,299.0,263.833,241.0
2011-07-09,95.0,77.917,58.0,7.083,11.0,3.917,0.0,7.833,20.625,333.0,274.625,234.0
2011-07-10,93.0,73.792,49.0,4.083,6.833,2.75,0.0,7.833,14.417,326.0,278.333,233.0
2011-07-11,94.0,76.292,51.0,5.458,8.583,3.125,0.0,9.5,13.083,326.0,276.125,239.0
2011-07-12,95.0,74.542,55.0,3.625,5.75,2.125,0.0,10.958,10.458,314.0,272.458,239.0
2011-07-13,95.0,72.583,53.0,3.667,5.583,1.917,0.0,8.417,9.458,311.0,268.5,236.0
2011-07-14,94.0,72.375,49.0,3.783,5.391,1.609,0.0,7.217,10.435,327.0,272.917,225.0
2011-07-15,95.0,72.292,50.0,5.292,7.167,1.875,0.0,8.375,12.458,330.0,278.125,235.0
2011-07-16,95.0,75.0,53.0,3.458,4.917,1.458,0.0,8.375,14.375,317.0,272.792,236.0
2011-07-17,96.0,74.667,52.0,2.333,3.5,1.167,0.0,8.042,11.458,339.0,282.958,239.0
2011-07-18,93.0,74.125,48.0,2.917,4.208,1.292,0.0,7.75,19.583,347.0,290.0,247.0
2011-07-19,97.0,91.958,86.0,6.042,14.083,8.042,41.0,5.0,23.083,270.0,259.333,242.0
2011-07-20,96.0,88.208,80.0,2.917,4.208,1.292,3.0,3.833,28.833,272.0,240.458,189.0
2011-07-21,99.0,85.625,68.0,0.833,1.25,0.417,10.0,3.375,23.833,200.0,186.292,175.0
2011-07-22,89.0,77.167,62.0,1.375,2.125,0.75,0.0,4.208,15.25,216.0,193.375,173.0
2011-07-23,95.0,82.75,70.0,1.542,2.542,1.0,0.0,3.25,18.458,203.0,193.667,184.0
2011-07-24,96.0,81.375,64.0,4.375,5.792,1.417,0.0,4.708,16.625,248.0,223.458,193.0
2011-07-25,93.0,76.167,56.0,5.167,7.0,1.833,0.0,7.583,20.0,298.0,259.083,225.0
2011-07-26,93.0,76.708,55.0,5.083,6.917,1.833,0.0,6.292,15.667,301.0,260.75,230.0
2011-07-27,96.0,81.417,65.0,11.542,15.292,3.75,0.0,7.458,24.083,291.0,256.5,225.0
2011-07-28,98.0,91.542,77.0,7.957,9.783,1.826,19.0,4.652,26.478,250.0,231.958,216.0
2011-07-29,97.0,87.667,74.0,8.75,11.458,2.708,4.0,4.333,14.583,268.0,241.083,226.0
2011-07-30,96.0,89.417,80.0,3.917,5.958,2.042,0.0,4.417,16.417,243.0,228.208,209.0
2011-07-31,99.0,92.458,77.0,1.75,3.708,1.958,5.0,3.542,23.542,235.0,212.667,205.0
2011-08-01,97.0,88.583,77.0,2.417,4.417,2.0,0.0,3.833,17.0,226.0,211.125,199.0
2011-08-02,97.0,83.917,67.0,4.625,7.0,2.375,0.0,4.958,13.875,253.0,227.375,200.0
2011-08-03,96.0,87.208,69.0,5.292,7.875,2.583,0.0,5.792,15.333,271.0,239.417,216.0
2011-08-04,98.0,89.208,75.0,4.833,7.917,3.083,0.0,5.083,17.792,274.0,242.792,220.0
2011-08-05,99.0,82.542,54.0,6.0,9.458,3.458,17.0,5.542,8.5,307.0,263.542,231.0
2011-08-06,92.0,80.667,63.0,5.167,8.125,2.958,0.0,6.417,15.917,303.0,271.667,248.0
2011-08-07,96.0,82.333,63.0,5.0,8.167,3.167,0.0,6.583,16.792,307.0,272.708,245.0
2011-08-08,96.0,82.083,63.0,6.125,8.792,2.667,0.0,7.792,30.208,306.0,272.958,245.0
2011-08-09,98.0,81.125,62.0,6.708,9.125,2.417,0.0,8.292,26.833,312.0,270.0,232.0
2011-08-10,96.0,76.292,53.0,5.0,7.292,2.292,0.0,9.125,25.542,346.0,290.292,250.0
2011-08-11,94.0,75.208,54.0,5.458,7.792,2.333,0.0,10.25,31.667,335.0,285.542,244.0
2011-08-12,94.0,74.125,50.0,7.522,9.435,1.913,0.0,10.435,34.087,317.0,279.25,247.0
2011-08-13,96.0,83.5,66.0,3.042,4.042,1.0,0.0,8.0,33.25,302.0,271.958,247.0
2011-08-14,95.0,75.583,58.0,3.917,5.458,1.542,0.0,9.042,25.792,320.0,286.458,257.0
2011-08-15,94.0,73.25,51.0,3.708,4.917,1.208,0.0,9.125,25.083,333.0,287.5,245.0
2011-08-16,95.0,78.667,56.0,5.125,6.542,1.417,0.0,9.542,30.167,314.0,279.667,245.0
2011-08-17,93.0,74.583,56.0,5.542,6.875,1.333,0.0,11.208,38.833,336.0,288.917,253.0
2011-08-18,92.0,73.25,47.0,5.917,7.708,1.792,0.0,10.125,32.25,351.0,294.417,254.0
2011-08-19,98.0,94.125,87.0,3.417,4.375,0.958,15.0,5.333,19.292,270.0,231.958,211.0
2011-08-20,93.0,85.417,72.0,2.417,3.333,0.917,0.0,4.125,9.042,238.0,226.833,216.0
2011-08-21,98.0,96.333,93.0,1.042,1.125,0.083,10.0,2.875,6.667,225.0,205.5,195.0
2011-08-22,98.0,94.917,88.0,1.833,2.542,0.708,9.0,2.5,10.042,218.0,209.625,201.0
2011-08-23,99.0,87.458,67.0,5.583,7.5,1.917,10.0,4.208,16.0,300.0,249.083,215.0
2011-08-24,97.0,84.75,64.0,3.417,5.375,1.958,1.0,4.208,15.583,297.0,265.208,242.0
2011-08-25,96.0,82.75,62.0,3.208,4.958,1.75,0.0,4.417,15.792,299.0,271.208,250.0
2011-08-26,98.0,88.5,68.0,3.583,5.792,2.208,2.0,5.042,17.083,287.0,243.458,217.0
2011-08-27,98.0,88.417,74.0,2.125,3.167,1.042,20.0,4.167,12.875,242.0,224.625,214.0
2011-08-28,96.0,84.917,68.0,2.458,3.583,1.125,0.0,5.25,10.958,256.0,232.75,215.0
2011-08-29,95.0,88.292,76.0,2.348,3.478,1.13,0.0,4.391,12.087,247.0,231.208,222.0
2011-08-30,98.0,86.958,73.0,2.375,3.458,1.083,7.0,4.375,14.292,251.0,234.042,221.0
2011-08-31,98.0,90.708,75.0,2.833,4.083,1.25,4.0,3.833,12.625,263.0,239.958,224.0
2011-09-01,96.0,89.583,72.0,3.25,5.375,2.125,29.0,3.708,19.208,296.0,260.75,246.0
2011-09-02,96.0,82.75,73.0,7.833,20.542,12.708,4.0,11.167,30.792,294.0,274.5,252.0
2011-09-03,88.0,77.958,68.0,7.917,20.208,12.292,4.0,11.458,24.875,294.0,276.25,257.0
2011-09-04,91.0,76.958,64.0,10.542,21.667,11.125,1.0,15.625,22.583,284.0,265.458,239.0
2011-09-05,96.0,85.542,68.0,4.625,6.5,1.875,0.0,5.167,21.625,269.0,244.333,228.0
2011-09-06,94.0,74.0,51.0,7.75,9.708,1.958,3.0,7.583,17.792,258.0,234.75,206.0
2011-09-07,86.0,70.625,59.0,5.125,7.083,1.958,0.0,8.042,16.792,257.0,230.958,199.0
