date,CO_mean,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,7.916666666666667,21.958333333333332,48.375,26.416666666666668,23.541666666666668
2011-01-02,4.291666666666667,13.125,24.208333333333332,11.083333333333334,14.625
2011-01-03,3.375,10.208333333333334,15.875,5.666666666666667,9.25
2011-01-04,4.5,20.625,37.666666666666664,17.041666666666668,12.708333333333334
2011-01-05,2.625,19.363636363636363,30.0,10.636363636363637,9.166666666666666
2011-01-06,4.625,31.375,63.5,32.125,13.75
2011-01-07,2.6956521739130435,20.375,44.333333333333336,23.958333333333332,9.958333333333334
2011-01-08,3.7916666666666665,15.625,23.958333333333332,8.333333333333334,10.708333333333334
2011-01-09,4.791666666666667,24.458333333333332,44.708333333333336,20.25,18.041666666666668
2011-01-10,4.791666666666667,29.875,75.41666666666667,45.541666666666664,18.666666666666668
2011-01-11,4.045454545454546,28.681818181818183,77.04545454545455,48.36363636363637,17.681818181818183
2011-01-12,3.6666666666666665,28.90909090909091,64.77272727272727,35.86363636363637,11.0
2011-01-13,5.291666666666667,43.083333333333336,120.33333333333333,77.25,16.25
2011-01-14,4.0,26.083333333333332,70.20833333333333,44.125,10.208333333333334
2011-01-15,5.208333333333333,25.0,52.625,27.625,16.25
2011-01-16,5.083333333333333,33.083333333333336,101.70833333333333,68.625,25.25
2011-01-17,2.5416666666666665,21.166666666666668,42.166666666666664,21.0,13.458333333333334
2011-01-18,5.708333333333333,39.625,129.45833333333334,89.83333333333333,24.833333333333332
2011-01-19,3.8333333333333335,27.318181818181817,79.4090909090909,52.09090909090909,22.083333333333332
2011-01-20,2.1666666666666665,24.166666666666668,45.083333333333336,20.916666666666668,14.041666666666666
2011-01-21,2.347826086956522,17.583333333333332,28.5,10.916666666666666,10.958333333333334
2011-01-22,3.2916666666666665,14.541666666666666,27.083333333333332,12.541666666666666,9.333333333333334
2011-01-23,4.608695652173913,29.391304347826086,104.43478260869566,75.04347826086956,15.08695652173913
2011-01-24,4.0,28.0,66.95833333333333,38.958333333333336,11.958333333333334
2011-01-25,4.25,34.541666666666664,103.83333333333333,69.29166666666667,17.208333333333332
2011-01-26,3.7083333333333335,29.863636363636363,70.95454545454545,41.09090909090909,11.375
2011-01-27,5.166666666666667,38.666666666666664,144.29166666666666,105.625,14.541666666666666
2011-01-28,4.3478260869565215,30.25,80.25,50.0,12.833333333333334
2011-01-29,2.25,9.583333333333334,14.166666666666666,4.583333333333333,7.416666666666667
2011-01-30,3.875,28.0,77.33333333333333,49.333333333333336,11.0
2011-01-31,4.958333333333333,39.541666666666664,121.91666666666667,82.375,14.291666666666666
2011-02-01,4.458333333333333,33.75,120.875,87.125,13.208333333333334
2011-02-02,2.3333333333333335,18.0,28.954545454545453,10.954545454545455,7.625
2011-02-03,4.625,33.166666666666664,71.25,38.083333333333336,13.166666666666666
2011-02-04,6.043478260869565,36.875,104.875,68.0,16.416666666666668
2011-02-05,4.5,21.333333333333332,29.583333333333332,8.25,18.583333333333332
2011-02-06,5.75,38.791666666666664,97.91666666666667,59.125,30.666666666666668
2011-02-07,6.25,36.166666666666664,103.625,67.45833333333333,30.75
2011-02-08,3.782608695652174,29.956521739130434,59.08695652173913,29.130434782608695,14.173913043478262
2011-02-09,3.0416666666666665,27.454545454545453,56.77272727272727,29.318181818181817,10.166666666666666
2011-02-10,4.791666666666667,33.0,91.5,58.5,14.833333333333334
2011-02-11,4.217391304347826,25.625,55.958333333333336,30.333333333333332,14.875
2011-02-12,3.125,17.666666666666668,30.5,12.833333333333334,12.25
2011-02-13,4.458333333333333,36.541666666666664,96.875,60.333333333333336,20.791666666666668
2011-02-14,4.916666666666667,38.958333333333336,105.83333333333333,66.875,29.666666666666668
2011-02-15,5.958333333333333,40.75,116.79166666666667,76.04166666666667,33.458333333333336
2011-02-16,2.3333333333333335,20.227272727272727,34.0,13.772727272727273,15.083333333333334
2011-02-17,3.0416666666666665,29.208333333333332,70.91666666666667,41.708333333333336,19.666666666666668
2011-02-18,2.5217391304347827,20.041666666666668,35.541666666666664,15.5,10.5
2011-02-19,3.8333333333333335,21.5,40.0,18.5,11.583333333333334
2011-02-20,4.291666666666667,31.333333333333332,71.91666666666667,40.583333333333336,18.375
2011-02-21,4.291666666666667,37.666666666666664,79.91666666666667,42.25,20.333333333333332
2011-02-22,3.75,25.958333333333332,46.125,20.166666666666668,23.25
2011-02-23,5.173913043478261,38.23809523809524,90.76190476190476,52.523809523809526,28.608695652173914
2011-02-24,4.0,26.416666666666668,35.208333333333336,8.791666666666666,26.833333333333332
2011-02-25,3.4782608695652173,22.0,33.875,11.875,16.375
2011-02-26,3.0,15.875,20.625,4.75,13.541666666666666
2011-02-27,2.625,23.875,40.916666666666664,17.041666666666668,10.916666666666666
2011-02-28,2.3333333333333335,20.541666666666668,29.0,8.458333333333334,12.166666666666666
2011-03-01,3.2916666666666665,30.0,59.86363636363637,29.863636363636363,21.583333333333332
2011-03-02,2.7916666666666665,27.25,41.166666666666664,13.916666666666666,20.708333333333332
2011-03-03,3.130434782608696,19.208333333333332,29.416666666666668,10.208333333333334,16.208333333333332
2011-03-04,2.125,8.958333333333334,10.125,1.1666666666666667,14.125
2011-03-05,3.0,29.708333333333332,59.166666666666664,29.458333333333332,14.666666666666666
2011-03-06,3.3333333333333335,27.541666666666668,64.41666666666667,36.875,31.416666666666668
2011-03-07,3.5416666666666665,22.708333333333332,38.583333333333336,15.875,24.958333333333332
2011-03-08,2.6956521739130435,17.761904761904763,20.333333333333332,2.5714285714285716,16.26086956521739
