date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.41666666666666,98.0,83.875,58.0,6.958333333333333,5.291666666666667,7.625,2.3333333333333335,,9.375,85.0,18.5,-44.0,199.375
2011-01-02,191.20833333333334,98.0,65.16666666666667,29.0,5.5,5.75,8.333333333333334,2.5833333333333335,,8.333333333333334,107.0,27.041666666666668,-26.0,196.70833333333334
2011-01-03,189.75,96.0,59.791666666666664,26.0,4.541666666666667,6.291666666666667,7.416666666666667,1.125,,1.8333333333333333,88.0,14.458333333333334,-53.0,194.29166666666666
2011-01-04,190.30434782608697,90.0,61.0,33.0,4.608695652173913,7.375,8.666666666666666,1.2916666666666667,,5.833333333333333,92.0,23.5,-29.0,194.91304347826087
2011-01-05,193.7826086956522,93.0,64.125,36.0,5.913043478260869,11.25,14.0,2.75,,6.208333333333333,67.0,4.083333333333333,-49.0,199.69565217391303
2011-01-06,193.34782608695653,98.0,70.83333333333333,29.0,12.217391304347826,16.82608695652174,31.782608695652176,14.956521739130435,,11.08695652173913,98.0,4.041666666666667,-69.0,205.56521739130434
2011-01-07,193.70833333333334,93.0,62.125,28.0,6.375,12.208333333333334,18.708333333333332,6.5,,5.375,74.0,12.375,-45.0,200.08333333333334
2011-01-08,193.125,98.0,68.66666666666667,29.0,6.458333333333333,8.208333333333334,10.208333333333334,2.0,,4.208333333333333,78.0,-3.0833333333333335,-67.0,199.58333333333334
2011-01-09,192.20833333333334,98.0,78.08333333333333,51.0,6.958333333333333,10.625,14.958333333333334,4.333333333333333,,7.208333333333333,87.0,18.0,-32.0,199.16666666666666
2011-01-10,192.58333333333334,98.0,68.54166666666667,34.0,10.416666666666666,15.625,36.0,20.375,,11.75,84.0,26.25,-41.0,203.0
2011-01-11,192.20833333333334,98.0,65.41666666666667,34.0,10.541666666666666,11.041666666666666,24.083333333333332,13.041666666666666,,8.875,71.0,23.416666666666668,-13.0,202.75
2011-01-12,192.7826086956522,85.0,54.333333333333336,23.0,7.826086956521739,15.375,23.041666666666668,7.666666666666667,,6.958333333333333,51.0,-13.291666666666666,-65.0,200.6086956521739
2011-01-13,191.7391304347826,93.0,61.291666666666664,29.0,11.652173913043478,18.458333333333332,34.25,15.791666666666666,,12.708333333333334,99.0,11.375,-69.0,203.3913043478261
2011-01-14,193.83333333333334,82.0,54.125,25.0,6.791666666666667,12.375,16.25,3.875,,7.625,69.0,7.708333333333333,-35.0,200.625
2011-01-15,194.29166666666666,92.0,66.04166666666667,35.0,12.0,14.375,20.083333333333332,5.708333333333333,,14.833333333333334,64.0,-0.4166666666666667,-60.0,206.29166666666666
2011-01-16,192.375,81.0,55.791666666666664,37.0,6.125,12.541666666666666,18.833333333333332,6.291666666666667,,11.708333333333334,51.0,18.333333333333332,-14.0,198.5
2011-01-17,190.95833333333334,96.0,69.04166666666667,38.0,6.708333333333333,16.708333333333332,27.875,11.166666666666666,,9.458333333333334,70.0,14.75,-36.0,197.66666666666666
2011-01-18,191.25,98.0,74.33333333333333,34.0,15.125,21.9,41.55,19.65,,19.65,87.0,6.375,-62.0,206.375
2011-01-19,191.82608695652175,98.0,73.54166666666667,49.0,10.782608695652174,14.208333333333334,28.416666666666668,14.208333333333334,,19.125,87.0,29.375,-38.0,202.6086956521739
2011-01-20,190.33333333333334,98.0,92.79166666666667,65.0,2.5238095238095237,7.2272727272727275,8.863636363636363,1.6363636363636365,,12.08695652173913,41.0,25.125,18.0,192.85714285714286
2011-01-21,190.25,98.0,92.125,83.0,3.4166666666666665,6.041666666666667,7.541666666666667,1.5,,7.75,41.0,23.708333333333332,13.0,193.66666666666666
2011-01-22,189.45833333333334,98.0,94.70833333333333,79.0,3.4166666666666665,5.625,6.958333333333333,1.3333333333333333,,2.625,65.0,33.708333333333336,-2.0,192.875
