date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,195.042,100.0,85.25,66.0,9.583,8.833,9.708,0.875,,0.375,20.375,77.0,44.833,20.0,204.625
2011-01-02,190.045,100.0,73.833,40.0,6.273,5.458,5.875,0.417,,0.333,12.75,106.0,52.958,20.0,196.318
2011-01-03,187.5,82.0,56.667,37.0,4.833,4.375,4.875,0.5,,0.083,6.5,98.0,41.958,2.0,192.333
2011-01-04,187.583,88.0,61.917,41.0,5.708,4.826,5.565,0.739,,0.875,9.833,95.0,46.667,5.0,193.292
2011-01-05,188.875,72.0,54.167,35.0,5.167,4.583,5.083,0.5,,0.435,7.333,77.0,35.708,6.0,194.042
2011-01-06,192.083,80.0,61.917,42.0,9.208,12.833,15.125,2.292,,0.5,15.958,84.0,39.292,-3.0,201.292
2011-01-07,190.5,81.0,58.292,35.0,5.042,4.208,4.708,0.5,,0.0,7.375,82.0,35.75,0.0,195.542
2011-01-08,191.833,96.0,64.792,37.0,11.0,8.333,9.708,1.375,,0.708,10.417,80.0,27.875,-17.0,202.833
2011-01-09,188.636,100.0,77.167,60.0,6.545,9.417,11.083,1.667,,2.542,12.667,104.0,53.708,12.0,195.182
2011-01-10,187.364,100.0,69.333,36.0,6.091,9.045,9.909,0.864,,1.409,10.0,93.0,59.042,9.0,193.455
2011-01-11,185.417,100.0,75.833,45.0,4.042,4.261,5.043,0.783,,0.0,11.292,94.0,51.25,-3.0,189.458
2011-01-12,187.667,78.0,53.25,30.0,7.292,14.792,19.208,4.417,,2.13,9.708,60.0,14.125,-26.0,194.958
2011-01-13,190.875,100.0,65.917,38.0,12.667,20.917,27.167,6.25,,1.375,16.833,101.0,37.333,-25.0,203.542
2011-01-14,188.667,83.0,53.625,33.0,5.542,7.625,8.667,1.042,,0.875,10.667,74.0,33.417,-2.0,194.208
2011-01-15,189.292,77.0,59.833,42.0,5.583,5.417,5.833,0.417,,0.833,13.75,58.0,30.167,-2.0,194.875
2011-01-16,188.0,70.0,63.167,57.0,4.909,4.708,5.208,0.5,,0.583,13.292,58.0,39.875,12.0,192.909
2011-01-17,186.25,79.0,65.542,55.0,4.75,5.083,5.958,0.875,,0.333,10.958,63.0,41.292,5.0,191.0
2011-01-18,188.0,91.0,70.125,48.0,7.708,12.174,14.348,2.174,,1.708,14.75,84.0,40.708,-5.0,195.708
2011-01-19,189.5,100.0,77.458,69.0,6.75,7.375,7.833,0.458,,1.348,22.542,92.0,61.375,8.0,196.25
2011-01-20,186.125,99.0,89.083,72.0,3.708,2.167,2.208,0.042,,0.292,14.833,74.0,60.917,50.0,189.833
2011-01-21,185.583,100.0,96.167,86.0,3.792,2.5,2.583,0.083,,0.0,11.25,89.0,63.375,33.0,189.375
2011-01-22,185.0,100.0,98.125,87.0,4.792,4.542,4.875,0.333,,0.0,9.0,86.0,67.75,30.0,189.792
2011-01-23,189.636,100.0,90.625,62.0,7.909,8.083,13.292,5.208,,0.125,10.667,92.0,42.208,7.0,197.545
2011-01-24,188.125,99.0,63.458,36.0,5.833,7.917,8.583,0.667,,0.625,10.458,51.0,23.042,-10.0,193.958
2011-01-25,190.375,99.0,76.125,32.0,10.375,13.217,18.957,5.739,,0.333,15.0,88.0,29.708,-12.0,200.75
2011-01-26,189.636,99.0,55.417,28.0,5.545,5.391,5.696,0.304,,0.591,11.045,57.0,14.167,-11.0,195.182
2011-01-27,191.0,89.0,63.333,39.0,8.0,8.5,12.208,3.708,,0.875,12.958,69.0,12.208,-30.0,199.0
2011-01-28,189.458,68.0,48.917,31.0,4.667,3.0,3.208,0.208,,1.542,14.667,56.0,13.042,-15.0,194.125
2011-01-29,189.375,64.0,48.833,36.0,4.625,2.875,3.208,0.333,,0.333,10.75,59.0,12.5,-16.0,194.0
2011-01-30,187.864,80.0,56.292,32.0,8.5,10.458,12.458,2.0,,0.25,10.167,58.0,14.25,-16.0,196.364
2011-01-31,189.083,80.0,57.333,33.0,7.542,9.292,10.667,1.375,,0.75,12.958,78.0,21.292,-29.0,196.625
2011-02-01,186.792,88.0,61.458,45.0,7.5,8.174,9.087,0.913,,1.375,14.917,116.0,46.333,-15.0,194.292
2011-02-02,186.708,62.0,43.625,30.0,5.167,3.75,4.333,0.583,,0.783,9.958,45.0,16.625,-14.0,191.875
2011-02-03,189.625,92.0,54.625,27.0,8.917,13.958,17.083,3.125,,0.958,11.958,65.0,13.833,-45.0,198.542
2011-02-04,191.833,100.0,55.375,26.0,13.75,17.042,23.958,6.917,,1.208,17.458,101.0,38.5,-35.0,205.583
2011-02-05,188.042,100.0,73.667,54.0,5.542,3.75,4.042,0.292,,1.125,11.792,79.0,52.917,6.0,193.583
2011-02-06,188.5,100.0,96.583,74.0,6.818,9.708,11.625,1.917,,0.167,18.5,94.0,60.167,30.0,195.318
2011-02-07,187.292,100.0,93.375,71.0,11.75,14.333,17.458,3.125,,0.0,20.0,110.0,83.875,42.0,199.042
2011-02-08,185.542,96.0,67.333,38.0,5.958,7.87,8.391,0.522,,0.5,9.542,84.0,55.917,24.0,191.5
2011-02-09,185.833,70.0,43.667,25.0,4.917,6.458,7.417,0.958,,0.522,7.083,70.0,31.292,1.0,190.75
2011-02-10,188.609,88.0,64.667,36.0,8.696,13.304,18.174,4.87,,0.609,12.957,86.0,38.5,-9.0,197.304
2011-02-11,186.667,100.0,61.208,35.0,8.25,8.542,9.167,0.625,,1.833,12.583,73.0,42.458,2.0,194.917
2011-02-12,187.583,83.0,50.25,24.0,5.0,3.792,4.083,0.292,,0.542,10.708,87.0,36.667,-3.0,192.583
2011-02-13,187.091,98.0,71.667,55.0,5.864,6.333,7.083,0.75,,0.375,12.125,87.0,46.75,-2.0,192.955
2011-02-14,183.909,100.0,96.833,89.0,4.773,4.875,5.0,0.125,,0.042,13.5,80.0,66.042,44.0,188.682
2011-02-15,187.417,100.0,82.083,49.0,10.208,13.217,17.783,4.565,,0.667,28.375,80.0,54.875,31.0,197.625
2011-02-16,184.792,100.0,74.375,45.0,6.083,8.333,9.0,0.667,,0.522,12.292,39.0,22.5,4.0,190.875
2011-02-17,183.917,100.0,84.833,54.0,5.375,6.167,7.083,0.917,,0.458,11.792,62.0,22.333,0.0,189.292
2011-02-18,185.875,99.0,57.333,31.0,4.333,3.5,4.167,0.667,,0.542,10.208,45.0,5.917,-22.0,190.208
2011-02-19,187.75,71.0,43.542,24.0,6.417,6.458,7.083,0.625,,1.25,9.417,59.0,15.75,-36.0,194.167
2011-02-20,190.0,91.0,52.25,27.0,10.455,15.333,17.292,1.958,,2.917,13.75,100.0,42.292,-16.0,200.455
2011-02-21,190.458,93.0,62.375,27.0,9.917,14.708,18.625,3.917,,1.625,18.208,127.0,65.458,1.0,200.375
2011-02-22,187.75,79.0,66.708,58.0,4.167,4.652,4.739,0.087,,2.833,20.625,89.0,76.583,62.0,191.917
2011-02-23,188.125,100.0,98.333,80.0,9.042,13.458,15.375,1.917,,0.261,21.292,83.0,62.25,44.0,197.167
2011-02-24,188.417,99.0,60.167,33.0,8.167,13.042,13.625,0.583,,4.333,31.75,118.0,87.875,46.0,196.583
2011-02-25,186.25,100.0,90.0,65.0,4.208,4.208,4.333,0.125,,0.542,14.208,91.0,71.458,57.0,190.458
2011-02-26,186.375,68.0,57.0,42.0,3.917,3.125,3.25,0.125,,0.167,10.5,76.0,56.25,25.0,190.292
2011-02-27,188.81,62.0,44.917,33.0,5.667,3.13,3.478,0.348,,0.0,12.913,74.0,37.167,6.0,194.476
2011-02-28,188.833,61.0,51.458,45.0,5.542,2.708,2.958,0.25,,0.292,7.875,51.0,33.875,4.0,194.375
2011-03-01,182.75,100.0,93.792,77.0,7.0,7.125,7.667,0.542,,0.0,10.833,106.0,73.75,34.0,189.75
2011-03-02,182.375,99.0,90.708,76.0,6.208,5.125,5.208,0.083,,0.292,13.625,90.0,75.583,53.0,188.583
