date,HUM_max,HUM_mean,HUM_min,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-31,72.0,48.458333333333336,32.0,0.6521739130434783,71.0,19.458333333333332,-32.0
2011-02-01,80.0,53.75,37.0,1.125,101.0,33.0,-14.0
2011-02-02,62.0,42.625,24.0,1.0416666666666667,43.0,11.333333333333334,-18.0
2011-02-03,66.0,49.291666666666664,32.0,1.0833333333333333,54.0,14.25,-28.0
2011-02-04,57.0,43.625,32.0,1.7083333333333333,96.0,53.208333333333336,20.0
2011-02-05,92.0,65.79166666666667,55.0,1.25,59.0,40.958333333333336,16.0
2011-02-06,99.0,91.95833333333333,70.0,1.375,82.0,58.541666666666664,33.0
2011-02-07,99.0,94.0,80.0,0.391304347826087,82.0,72.75,53.0
2011-02-08,84.0,53.833333333333336,35.0,1.0,71.0,42.833333333333336,14.0
2011-02-09,51.0,39.666666666666664,27.0,0.08333333333333333,62.0,23.708333333333332,-6.0
2011-02-10,94.0,60.916666666666664,29.0,0.9583333333333334,79.0,26.958333333333332,-9.0
2011-02-11,87.0,49.416666666666664,23.0,1.0,70.0,33.833333333333336,-13.0
2011-02-12,86.0,45.458333333333336,26.0,0.4583333333333333,66.0,31.875,-6.0
2011-02-13,85.0,63.166666666666664,51.0,0.8333333333333334,65.0,40.0,-14.0
2011-02-14,99.0,88.0,79.0,2.260869565217391,58.0,47.791666666666664,32.0
2011-02-15,99.0,66.41666666666667,32.0,1.5416666666666667,101.0,60.666666666666664,25.0
2011-02-16,99.0,45.333333333333336,37.0,0.8333333333333334,43.0,25.125,-3.0
2011-02-17,99.0,77.41666666666667,56.0,2.25,41.0,12.666666666666666,-10.0
2011-02-18,82.0,43.833333333333336,23.0,1.5,41.0,2.2916666666666665,-31.0
2011-02-19,67.0,47.083333333333336,26.0,0.7916666666666666,64.0,12.75,-43.0
2011-02-20,89.0,54.625,31.0,2.1666666666666665,80.0,40.208333333333336,-14.0
2011-02-21,74.0,54.25,27.0,2.260869565217391,108.0,61.25,5.0
2011-02-22,69.0,59.416666666666664,51.0,3.608695652173913,75.0,55.083333333333336,31.0
2011-02-23,99.0,85.29166666666667,35.0,0.9583333333333334,122.0,89.04166666666667,65.0
2011-02-24,67.0,52.958333333333336,31.0,3.125,118.0,79.5,46.0
2011-02-25,98.0,86.75,69.0,0.9166666666666666,48.0,39.375,28.0
2011-02-26,73.0,55.333333333333336,41.0,0.2916666666666667,71.0,38.666666666666664,19.0
2011-02-27,56.0,38.166666666666664,22.0,0.20833333333333334,70.0,25.791666666666668,-20.0
2011-02-28,64.0,56.583333333333336,45.0,2.782608695652174,48.0,14.416666666666666,-31.0
2011-03-01,99.0,78.58333333333333,52.0,2.8333333333333335,108.0,74.45833333333333,42.0
2011-03-02,99.0,81.0,42.0,2.7916666666666665,81.0,50.416666666666664,26.0
2011-03-03,91.0,67.20833333333333,44.0,1.125,88.0,47.708333333333336,16.0
2011-03-04,90.0,64.70833333333333,56.0,1.375,47.0,30.041666666666668,13.0
2011-03-05,99.0,97.20833333333333,93.0,0.75,102.0,67.41666666666667,33.0
2011-03-06,99.0,92.75,86.0,0.6521739130434783,114.0,98.70833333333333,82.0
2011-03-07,98.0,57.083333333333336,33.0,1.5416666666666667,144.0,110.29166666666667,78.0
2011-03-08,93.0,78.45833333333333,58.0,2.0416666666666665,87.0,71.91666666666667,57.0
2011-03-09,99.0,96.41666666666667,91.0,1.2916666666666667,69.0,59.541666666666664,44.0
2011-03-10,99.0,88.58333333333333,75.0,0.16666666666666666,52.0,34.416666666666664,19.0
2011-03-11,94.0,78.58333333333333,66.0,0.625,65.0,43.083333333333336,21.0
2011-03-12,71.0,47.833333333333336,29.0,0.13043478260869565,98.0,49.541666666666664,2.0
2011-03-13,81.0,54.625,35.0,0.4782608695652174,75.0,43.458333333333336,5.0
2011-03-14,85.0,61.583333333333336,48.0,1.2083333333333333,67.0,35.916666666666664,8.0
2011-03-15,93.0,55.458333333333336,24.0,1.375,109.0,54.791666666666664,12.0
2011-03-16,82.0,59.5,47.0,0.4583333333333333,61.0,40.541666666666664,8.0
2011-03-17,99.0,94.91666666666667,81.0,0.25,112.0,88.29166666666667,50.0
2011-03-18,99.0,92.04166666666667,78.0,0.5416666666666666,100.0,82.16666666666667,69.0
2011-03-19,99.0,44.125,20.0,0.08333333333333333,93.0,63.5,35.0
2011-03-20,90.0,61.0,30.0,0.8695652173913043,102.0,63.125,16.0
2011-03-21,54.0,36.0,24.0,0.041666666666666664,102.0,59.916666666666664,19.0
2011-03-22,73.0,54.291666666666664,32.0,1.4166666666666667,139.0,66.66666666666667,4.0
2011-03-23,99.0,82.375,60.0,1.2916666666666667,100.0,78.04166666666667,58.0
2011-03-24,99.0,86.0,42.0,0.20833333333333334,81.0,63.583333333333336,48.0
2011-03-25,80.0,58.125,32.0,0.5416666666666666,95.0,64.45833333333333,31.0
2011-03-26,74.0,48.0,24.0,0.08333333333333333,94.0,47.0,4.0
2011-03-27,68.0,54.5,37.0,0.5454545454545454,105.0,66.33333333333333,-1.0
2011-03-28,93.0,57.083333333333336,30.0,1.3333333333333333,165.0,94.20833333333333,38.0
2011-03-29,69.0,56.291666666666664,37.0,0.8333333333333334,119.0,81.25,19.0
2011-03-30,82.0,63.208333333333336,41.0,1.0833333333333333,190.0,131.16666666666666,74.0
2011-03-31,99.0,70.125,53.0,0.4583333333333333,190.0,130.75,59.0
2011-04-01,80.0,67.5,51.0,0.8333333333333334,124.0,84.375,27.0
2011-04-02,98.0,65.875,41.0,0.9583333333333334,145.0,105.5,62.0
2011-04-03,64.0,50.75,43.0,0.20833333333333334,89.0,65.58333333333333,47.0
2011-04-04,72.0,48.833333333333336,29.0,0.75,113.0,66.04166666666667,24.0
2011-04-05,71.0,59.416666666666664,49.0,0.20833333333333334,114.0,66.91666666666667,7.0
2011-04-06,61.0,54.416666666666664,41.0,1.3333333333333333,156.0,111.29166666666667,46.0
2011-04-07,94.0,67.375,46.0,1.8333333333333333,183.0,137.29166666666666,84.0
2011-04-08,90.0,68.25,41.0,0.9166666666666666,206.0,162.875,125.0
2011-04-09,99.0,95.20833333333333,82.0,0.041666666666666664,131.0,100.91666666666667,87.0
2011-04-10,92.0,69.5,49.0,0.4166666666666667,121.0,105.29166666666667,82.0
2011-04-11,99.0,76.58333333333333,57.0,0.9130434782608695,165.0,119.0,62.0
2011-04-12,65.0,37.166666666666664,20.0,0.0,134.0,90.95833333333333,55.0
2011-04-13,66.0,46.833333333333336,18.0,1.4166666666666667,214.0,136.83333333333334,74.0
2011-04-14,72.0,58.583333333333336,39.0,1.0833333333333333,180.0,139.83333333333334,80.0
2011-04-15,93.0,66.125,42.0,2.0,232.0,166.875,91.0
2011-04-16,94.0,63.166666666666664,36.0,0.375,238.0,168.75,95.0
2011-04-17,81.0,59.958333333333336,48.0,0.041666666666666664,129.0,98.08333333333333,47.0
2011-04-18,90.0,78.66666666666667,66.0,1.125,121.0,104.58333333333333,84.0
2011-04-19,99.0,88.75,69.0,0.0,103.0,76.75,37.0
2011-04-20,84.0,69.75,53.0,0.4166666666666667,107.0,75.125,41.0
2011-04-21,88.0,76.54166666666667,62.0,0.041666666666666664,118.0,95.66666666666667,63.0
2011-04-22,99.0,93.41666666666667,76.0,0.08333333333333333,151.0,121.29166666666667,105.0
2011-04-23,99.0,96.0,80.0,0.0,161.0,139.0,103.0
2011-04-24,99.0,76.875,52.0,0.08333333333333333,156.0,120.29166666666667,96.0
2011-04-25,97.0,71.125,50.0,0.20833333333333334,157.0,109.70833333333333,71.0
2011-04-26,89.0,71.66666666666667,56.0,0.2608695652173913,168.0,131.54166666666666,79.0
2011-04-27,93.0,77.25,41.0,1.0416666666666667,245.0,183.41666666666666,130.0
2011-04-28,99.0,79.75,45.0,0.125,186.0,148.375,92.0
2011-04-29,93.0,67.41666666666667,48.0,0.20833333333333334,144.0,113.91666666666667,86.0
2011-04-30,92.0,69.79166666666667,48.0,0.875,195.0,151.29166666666666,79.0
2011-05-01,99.0,75.45833333333333,46.0,0.7916666666666666,217.0,177.16666666666666,150.0
2011-05-02,81.0,52.166666666666664,26.0,0.13043478260869565,221.0,168.33333333333334,112.0
2011-05-03,99.0,78.08333333333333,51.0,0.2916666666666667,157.0,129.20833333333334,89.0
2011-05-04,99.0,75.75,54.0,0.875,160.0,141.91666666666666,117.0
2011-05-05,89.0,78.5,59.0,0.2916666666666667,131.0,113.375,99.0
2011-05-06,95.0,82.0,72.0,0.3333333333333333,138.0,123.125,96.0
2011-05-07,99.0,91.45833333333333,79.0,0.391304347826087,171.0,159.20833333333334,134.0
2011-05-08,98.0,65.20833333333333,32.0,0.9583333333333334,226.0,179.58333333333334,134.0
2011-05-09,90.0,68.41666666666667,43.0,1.5833333333333333,191.0,160.375,112.0
2011-05-10,94.0,72.41666666666667,39.0,1.3333333333333333,276.0,199.20833333333334,143.0
2011-05-11,99.0,91.16666666666667,73.0,0.4166666666666667,157.0,139.66666666666666,123.0
2011-05-12,99.0,95.79166666666667,85.0,0.5,176.0,146.45833333333334,124.0
2011-05-13,99.0,79.33333333333333,47.0,1.25,199.0,180.04166666666666,152.0
2011-05-14,96.0,66.25,40.0,0.8333333333333334,197.0,164.875,138.0
2011-05-15,64.0,50.791666666666664,34.0,1.8333333333333333,214.0,180.08333333333334,133.0
2011-05-16,96.0,77.70833333333333,56.0,1.3333333333333333,208.0,174.41666666666666,133.0
2011-05-17,98.0,81.66666666666667,67.0,0.8181818181818182,184.0,167.91666666666666,153.0
2011-05-18,93.0,69.375,49.0,1.0,187.0,163.25,126.0
2011-05-19,99.0,71.33333333333333,47.0,2.0416666666666665,231.0,183.66666666666666,131.0
2011-05-20,86.0,62.5,40.0,2.0416666666666665,261.0,211.25,148.0
2011-05-21,96.0,78.04166666666667,57.0,1.625,247.0,209.83333333333334,164.0
2011-05-22,99.0,93.04166666666667,65.0,0.5,245.0,162.875,123.0
2011-05-23,99.0,81.08333333333333,57.0,0.13636363636363635,159.0,136.95833333333334,119.0
2011-05-24,99.0,85.5,65.0,0.30434782608695654,154.0,129.33333333333334,104.0
2011-05-25,99.0,74.5,47.0,0.5,202.0,161.04166666666666,111.0
2011-05-26,97.0,84.66666666666667,72.0,0.3333333333333333,167.0,156.04166666666666,139.0
2011-05-27,98.0,80.04166666666667,58.0,0.75,204.0,179.79166666666666,158.0
2011-05-28,99.0,97.0,87.0,0.125,187.0,175.41666666666666,166.0
2011-05-29,99.0,98.04166666666667,96.0,0.0,180.0,166.08333333333334,156.0
2011-05-30,96.0,74.26086956521739,55.0,0.0,206.0,167.2173913043478,142.0
2011-05-31,83.0,69.66666666666667,58.0,0.0,139.0,122.95833333333333,105.0
2011-06-01,95.0,73.125,64.0,1.125,137.0,121.45833333333333,105.0
2011-06-02,99.0,94.16666666666667,82.0,0.0,164.0,149.875,122.0
2011-06-03,99.0,83.29166666666667,57.0,0.3333333333333333,218.0,177.16666666666666,145.0
2011-06-04,99.0,83.79166666666667,62.0,0.9166666666666666,222.0,191.95833333333334,154.0
2011-06-05,99.0,84.79166666666667,56.0,1.0,232.0,195.04166666666666,165.0
2011-06-06,98.0,76.125,55.0,0.6666666666666666,226.0,198.125,163.0
2011-06-07,95.0,84.33333333333333,72.0,1.6521739130434783,220.0,194.875,165.0
2011-06-08,99.0,82.70833333333333,69.0,0.4166666666666667,209.0,185.41666666666666,163.0
2011-06-09,98.0,85.04166666666667,69.0,0.2916666666666667,209.0,186.125,153.0
2011-06-10,99.0,89.33333333333333,76.0,1.0416666666666667,229.0,207.04166666666666,182.0
2011-06-11,99.0,92.33333333333333,76.0,0.25,208.0,197.79166666666666,187.0
2011-06-12,95.0,74.16666666666667,48.0,1.125,251.0,215.95833333333334,192.0
2011-06-13,99.0,89.08333333333333,74.0,0.6521739130434783,206.0,188.29166666666666,175.0
2011-06-14,99.0,86.625,57.0,0.782608695652174,204.0,184.16666666666666,166.0
2011-06-15,93.0,76.58333333333333,63.0,0.7916666666666666,184.0,174.0,155.0
2011-06-16,99.0,87.375,75.0,0.4166666666666667,209.0,185.75,147.0
2011-06-17,99.0,96.58333333333333,84.0,0.08333333333333333,190.0,176.29166666666666,169.0
2011-06-18,99.0,94.58333333333333,88.0,0.0,186.0,178.08333333333334,171.0
2011-06-19,99.0,87.95833333333333,66.0,0.20833333333333334,208.0,191.66666666666666,164.0
2011-06-20,98.0,86.5,69.0,1.1666666666666667,240.0,219.83333333333334,197.0
2011-06-21,99.0,86.58333333333333,66.0,0.30434782608695654,273.0,232.70833333333334,200.0
2011-06-22,95.0,70.0,43.0,0.4166666666666667,308.0,254.0,209.0
2011-06-23,90.0,76.0,59.0,0.9166666666666666,316.0,270.0,237.0
2011-06-24,91.0,74.75,55.0,0.5,329.0,280.25,222.0
2011-06-25,99.0,91.04166666666667,80.0,0.0,215.0,196.04166666666666,184.0
2011-06-26,99.0,97.08333333333333,92.0,0.0,197.0,190.0,184.0
2011-06-27,99.0,95.04166666666667,80.0,0.0,220.0,200.70833333333334,191.0
2011-06-28,99.0,83.45833333333333,71.0,0.43478260869565216,265.0,238.875,208.0
2011-06-29,96.0,75.95833333333333,57.0,0.7083333333333334,274.0,253.83333333333334,223.0
2011-06-30,95.0,76.75,57.0,0.7916666666666666,314.0,264.8333333333333,240.0
2011-07-01,99.0,87.95833333333333,70.0,1.2083333333333333,263.0,242.875,223.0
2011-07-02,99.0,93.75,83.0,0.375,248.0,235.58333333333334,227.0
2011-07-03,99.0,88.83333333333333,76.0,0.3333333333333333,251.0,239.20833333333334,226.0
2011-07-04,99.0,77.54166666666667,54.0,0.75,340.0,280.375,223.0
2011-07-05,98.0,84.375,65.0,1.1304347826086956,272.0,245.04166666666666,225.0
2011-07-06,96.0,74.04166666666667,55.0,0.8333333333333334,266.0,240.875,209.0
2011-07-07,98.0,90.20833333333333,75.0,0.9583333333333334,263.0,234.45833333333334,210.0
2011-07-08,99.0,88.20833333333333,72.0,0.4583333333333333,281.0,251.16666666666666,229.0
2011-07-09,98.0,83.54166666666667,62.0,0.9166666666666666,305.0,266.5,241.0
2011-07-10,95.0,77.0,58.0,1.0833333333333333,322.0,276.9583333333333,247.0
2011-07-11,99.0,82.875,67.0,0.8695652173913043,280.0,259.2916666666667,235.0
2011-07-12,99.0,82.125,70.0,6.2,279.0,262.5833333333333,237.0
2011-07-13,96.0,79.41666666666667,67.0,2.1666666666666665,281.0,261.4166666666667,240.0
2011-07-14,93.0,75.875,62.0,2.5416666666666665,296.0,267.875,236.0
2011-07-15,96.0,79.04166666666667,66.0,0.2916666666666667,288.0,265.9583333333333,241.0
2011-07-16,99.0,77.33333333333333,65.0,1.6666666666666667,291.0,266.875,225.0
2011-07-17,92.0,75.41666666666667,61.0,1.7916666666666667,302.0,278.375,244.0
2011-07-18,99.0,77.375,61.0,1.4166666666666667,317.0,279.125,228.0
2011-07-19,99.0,97.875,89.0,0.17391304347826086,275.0,243.45833333333334,231.0
2011-07-20,99.0,95.79166666666667,89.0,0.20833333333333334,250.0,222.75,202.0
2011-07-21,96.0,75.95833333333333,63.0,0.625,201.0,188.41666666666666,177.0
2011-07-22,79.0,69.125,56.0,3.7083333333333335,217.0,192.75,179.0
2011-07-23,91.0,76.16666666666667,65.0,0.9583333333333334,242.0,216.5,187.0
2011-07-24,97.0,85.45833333333333,68.0,0.20833333333333334,242.0,217.70833333333334,193.0
2011-07-25,98.0,86.45833333333333,71.0,1.625,259.0,237.04166666666666,207.0
2011-07-26,98.0,81.54166666666667,60.0,1.1363636363636365,300.0,255.70833333333334,222.0
2011-07-27,99.0,88.29166666666667,64.0,0.9583333333333334,271.0,242.83333333333334,221.0
2011-07-28,99.0,93.41666666666667,73.0,0.3333333333333333,258.0,234.54166666666666,224.0
2011-07-29,99.0,90.20833333333333,78.0,0.125,251.0,238.25,226.0
2011-07-30,99.0,93.29166666666667,83.0,1.5833333333333333,253.0,228.5,211.0
2011-07-31,100.0,99.33333333333333,94.0,0.20833333333333334,243.0,221.95833333333334,207.0
2011-08-01,100.0,100.0,100.0,1.0416666666666667,230.0,213.04166666666666,203.0
2011-08-02,100.0,100.0,100.0,0.5652173913043478,241.0,225.70833333333334,204.0
2011-08-03,100.0,95.5,83.0,0.6666666666666666,260.0,243.41666666666666,226.0
2011-08-04,98.0,90.16666666666667,77.0,0.7083333333333334,272.0,253.33333333333334,231.0
2011-08-05,98.0,88.95833333333333,74.0,0.20833333333333334,274.0,253.70833333333334,238.0
2011-08-06,98.0,88.91666666666667,74.0,0.5,280.0,258.5833333333333,240.0
2011-08-07,99.0,90.625,76.0,1.0416666666666667,281.0,257.875,236.0
2011-08-08,99.0,91.125,79.0,1.0416666666666667,269.0,252.04166666666666,235.0
2011-08-09,99.0,89.95833333333333,75.0,0.7391304347826086,270.0,245.79166666666666,226.0
2011-08-10,97.0,81.16666666666667,68.0,1.0416666666666667,311.0,281.0833333333333,240.0
2011-08-11,98.0,76.79166666666667,50.0,0.7083333333333334,346.0,288.375,252.0
2011-08-12,98.0,75.125,60.0,0.7391304347826086,300.0,275.3333333333333,250.0
2011-08-13,98.0,82.625,60.0,1.0,294.0,268.9166666666667,244.0
2011-08-14,96.0,86.79166666666667,75.0,1.0416666666666667,286.0,271.5833333333333,257.0
2011-08-15,98.0,82.04166666666667,63.0,1.6666666666666667,300.0,272.125,246.0
2011-08-16,94.0,77.79166666666667,56.0,1.826086956521739,307.0,280.0416666666667,246.0
2011-08-17,96.0,78.58333333333333,56.0,1.9583333333333333,317.0,282.4166666666667,250.0
2011-08-18,98.0,82.66666666666667,69.0,1.625,304.0,278.9166666666667,251.0
2011-08-19,99.0,96.70833333333333,89.0,1.125,268.0,226.0,208.0
2011-08-20,98.0,84.20833333333333,74.0,1.9583333333333333,237.0,222.58333333333334,206.0
2011-08-21,97.0,91.58333333333333,84.0,0.20833333333333334,223.0,202.625,188.0
2011-08-22,99.0,97.79166666666667,94.0,0.5416666666666666,214.0,205.16666666666666,194.0
2011-08-23,99.0,94.0,84.0,0.8695652173913043,241.0,225.54166666666666,210.0
2011-08-24,99.0,91.79166666666667,73.0,1.173913043478261,280.0,252.375,232.0
2011-08-25,99.0,89.83333333333333,75.0,0.4583333333333333,281.0,264.0,246.0
2011-08-26,99.0,94.20833333333333,85.0,1.1666666666666667,260.0,234.95833333333334,212.0
2011-08-27,99.0,86.79166666666667,71.0,1.7083333333333333,250.0,224.875,211.0
2011-08-28,90.0,82.20833333333333,71.0,0.875,255.0,235.75,218.0
2011-08-29,92.0,83.66666666666667,67.0,2.0416666666666665,260.0,237.58333333333334,220.0
2011-08-30,98.0,83.41666666666667,70.0,1.173913043478261,258.0,240.20833333333334,219.0
2011-08-31,99.0,91.04166666666667,73.0,0.7916666666666666,273.0,250.125,234.0
2011-09-01,98.0,92.16666666666667,79.0,0.4166666666666667,281.0,264.5416666666667,252.0
2011-09-02,98.0,92.54166666666667,81.0,0.0,274.0,258.6666666666667,248.0
2011-09-03,98.0,94.95833333333333,88.0,0.0,258.0,250.5,242.0
2011-09-04,96.0,89.58333333333333,75.0,0.0,261.0,248.83333333333334,242.0
2011-09-05,98.0,88.125,74.0,0.5833333333333334,262.0,241.20833333333334,226.0
2011-09-06,99.0,79.45833333333333,61.0,0.6521739130434783,247.0,224.5,185.0
2011-09-07,98.0,79.16666666666667,56.0,0.8333333333333334,251.0,219.29166666666666,182.0
2011-09-08,98.0,83.75,57.0,2.1666666666666665,259.0,231.20833333333334,200.0
2011-09-09,97.0,84.25,71.0,2.1666666666666665,267.0,248.20833333333334,218.0
2011-09-10,97.0,83.79166666666667,71.0,1.8333333333333333,286.0,264.375,244.0
2011-09-11,98.0,88.54166666666667,76.0,0.625,263.0,244.58333333333334,234.0
2011-09-12,98.0,85.20833333333333,61.0,0.34782608695652173,284.0,257.125,237.0
2011-09-13,96.0,83.5,63.0,1.2608695652173914,289.0,260.8333333333333,235.0
2011-09-14,98.0,86.375,69.0,2.6666666666666665,279.0,255.45833333333334,240.0
2011-09-15,99.0,85.45833333333333,64.0,1.0416666666666667,276.0,256.375,226.0
2011-09-16,96.0,86.375,71.0,0.625,278.0,259.5,245.0
2011-09-17,98.0,89.54166666666667,78.0,0.5,275.0,258.625,235.0
2011-09-18,98.0,84.875,69.0,0.5833333333333334,279.0,259.2916666666667,239.0
2011-09-19,99.0,88.25,74.0,0.4166666666666667,244.0,218.54166666666666,180.0
2011-09-20,99.0,95.375,90.0,0.43478260869565216,196.0,187.04166666666666,176.0
2011-09-21,99.0,96.70833333333333,84.0,0.0,239.0,204.58333333333334,183.0
2011-09-22,97.0,84.29166666666667,65.0,1.6666666666666667,230.0,204.125,171.0
2011-09-23,88.0,74.95833333333333,52.0,1.4583333333333333,201.0,175.625,154.0
2011-09-24,90.0,67.70833333333333,49.0,0.5,210.0,174.29166666666666,133.0
2011-09-25,94.0,77.16666666666667,59.0,0.20833333333333334,206.0,179.125,139.0
2011-09-26,94.0,79.75,63.0,0.9583333333333334,193.0,182.08333333333334,158.0
2011-09-27,82.0,71.875,63.0,1.434782608695652,211.0,194.66666666666666,171.0
2011-09-28,85.0,74.04166666666667,58.0,1.2173913043478262,218.0,192.375,171.0
2011-09-29,99.0,83.83333333333333,69.0,0.7916666666666666,220.0,193.75,175.0
2011-09-30,96.0,75.25,52.0,1.125,268.0,224.25,181.0
2011-10-01,91.0,65.16666666666667,51.0,0.0,208.0,192.20833333333334,165.0
2011-10-02,74.0,65.33333333333333,55.0,0.2916666666666667,178.0,161.75,146.0
2011-10-03,74.0,55.416666666666664,42.0,0.041666666666666664,187.0,154.58333333333334,112.0
2011-10-04,91.0,67.5,48.0,0.08695652173913043,184.0,146.58333333333334,102.0
2011-10-05,99.0,91.625,79.0,0.125,179.0,166.08333333333334,144.0
2011-10-06,99.0,86.83333333333333,58.0,0.625,223.0,184.79166666666666,162.0
2011-10-07,96.0,51.25,30.0,0.2916666666666667,234.0,192.70833333333334,154.0
2011-10-08,86.0,66.875,46.0,0.2916666666666667,201.0,164.41666666666666,116.0
2011-10-09,94.0,74.125,57.0,0.7083333333333334,198.0,174.70833333333334,144.0
2011-10-10,99.0,90.125,73.0,0.08333333333333333,214.0,186.04166666666666,169.0
2011-10-11,94.0,81.0,61.0,0.5909090909090909,210.0,182.04166666666666,154.0
2011-10-12,97.0,70.34782608695652,52.0,1.0833333333333333,195.0,170.8695652173913,145.0
2011-10-13,94.0,80.95833333333333,59.0,1.25,200.0,177.58333333333334,151.0
2011-10-14,98.0,85.5,69.0,1.5833333333333333,211.0,190.125,152.0
2011-10-15,98.0,94.91666666666667,88.0,0.0,232.0,215.875,203.0
2011-10-16,97.0,85.33333333333333,65.0,0.25,226.0,207.54166666666666,168.0
2011-10-17,93.0,72.70833333333333,45.0,0.75,225.0,193.875,163.0
2011-10-18,77.0,65.66666666666667,57.0,0.2608695652173913,187.0,164.54166666666666,125.0
2011-10-19,73.0,62.458333333333336,53.0,1.3333333333333333,156.0,143.625,134.0
2011-10-20,78.0,72.95833333333333,63.0,1.2083333333333333,189.0,170.66666666666666,155.0
2011-10-21,94.0,82.83333333333333,71.0,0.6666666666666666,191.0,180.125,166.0
2011-10-22,99.0,93.33333333333333,84.0,0.20833333333333334,217.0,199.83333333333334,182.0
2011-10-23,96.0,86.16666666666667,71.0,0.125,238.0,209.95833333333334,187.0
2011-10-24,93.0,85.29166666666667,68.0,0.08333333333333333,196.0,182.29166666666666,176.0
2011-10-25,96.0,77.79166666666667,52.0,0.4090909090909091,225.0,187.16666666666666,147.0
2011-10-26,65.0,51.666666666666664,34.0,0.625,182.0,138.08333333333334,94.0
2011-10-27,77.0,59.916666666666664,42.0,0.16666666666666666,170.0,127.91666666666667,79.0
2011-10-28,90.0,67.16666666666667,49.0,0.125,175.0,140.58333333333334,108.0
2011-10-29,93.0,75.66666666666667,60.0,0.7083333333333334,176.0,144.04166666666666,102.0
2011-10-30,92.0,75.33333333333333,62.0,0.9166666666666666,187.0,161.91666666666666,145.0
2011-10-31,99.0,83.20833333333333,62.0,0.6666666666666666,191.0,157.375,112.0
2011-11-01,90.0,66.125,38.0,0.6086956521739131,182.0,140.91666666666666,99.0
2011-11-02,95.0,75.0,40.0,0.625,195.0,156.625,110.0
2011-11-03,84.0,73.91666666666667,63.0,1.5416666666666667,203.0,178.70833333333334,150.0
2011-11-04,95.0,76.29166666666667,53.0,1.25,198.0,174.79166666666666,157.0
2011-11-05,99.0,87.75,76.0,0.875,192.0,174.375,143.0
2011-11-06,99.0,92.875,77.0,0.7916666666666666,192.0,169.33333333333334,161.0
2011-11-07,94.0,84.20833333333333,69.0,1.0833333333333333,183.0,153.91666666666666,128.0
2011-11-08,90.0,68.41666666666667,50.0,1.2173913043478262,160.0,132.41666666666666,93.0
2011-11-09,76.0,61.208333333333336,47.0,0.9130434782608695,151.0,122.16666666666667,83.0
2011-11-10,91.0,68.70833333333333,51.0,0.5833333333333334,140.0,109.70833333333333,78.0
2011-11-11,99.0,87.0,68.0,1.0416666666666667,142.0,123.29166666666667,90.0
2011-11-12,95.0,80.29166666666667,59.0,0.625,178.0,146.875,117.0
