date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2013-01-01,203.25,13.75,10.583,12.042,1.375,2.0,21.375,216.833
2013-01-02,199.292,9.333,7.375,8.167,0.958,1.417,3.208,208.5
2013-01-03,196.87,12.478,10.348,11.391,1.087,1.333,7.083,209.261
2013-01-04,195.75,12.417,11.792,14.5,2.542,3.0,10.75,208.125
2013-01-05,193.083,8.333,5.833,6.375,0.625,2.208,1.167,201.125
2013-01-06,195.083,10.125,10.375,13.167,2.75,1.043,1.708,205.042
2013-01-07,199.417,18.792,21.5,35.0,13.542,1.75,10.136,218.0
2013-01-08,199.75,26.167,32.5,52.708,20.167,2.083,32.375,225.75
2013-01-09,189.75,15.375,13.0,14.5,1.458,4.917,4.125,204.958
2013-01-10,194.565,8.478,10.826,12.609,1.609,1.083,0.583,202.957
2013-01-11,197.958,15.917,20.292,32.042,11.75,1.375,4.5,213.75
2013-01-12,198.042,15.0,16.667,19.333,2.75,2.083,13.333,212.875
2013-01-13,195.792,10.708,10.542,13.083,2.417,1.652,7.333,206.167
2013-01-14,196.318,14.682,21.409,29.909,8.409,6.455,4.652,210.818
2013-01-15,194.583,9.958,9.375,10.542,1.042,4.208,1.167,204.292
2013-01-16,197.5,12.208,17.958,23.083,5.125,1.833,6.042,209.5
2013-01-17,196.87,15.217,21.0,28.261,7.261,1.958,10.25,211.87
2013-01-18,194.417,16.25,19.167,24.833,5.75,3.625,10.833,210.458
2013-01-19,193.25,7.375,3.833,4.0,0.083,1.417,3.125,200.417
2013-01-20,199.5,13.667,19.417,25.958,6.458,2.13,6.125,212.833
2013-01-21,198.083,16.958,17.542,24.292,7.0,4.625,12.208,214.875
2013-01-22,194.833,9.333,13.875,15.333,1.458,3.292,17.542,204.042
2013-01-23,195.75,11.417,17.75,21.917,4.25,3.458,5.292,207.0
2013-01-24,199.13,16.957,21.696,33.435,11.87,2.208,12.708,215.913
2013-01-25,201.417,26.083,26.375,45.25,18.875,1.792,34.583,227.375
2013-01-26,188.458,11.125,5.833,6.625,0.708,1.5,9.875,199.5
2013-01-27,193.75,13.0,19.625,29.375,9.833,4.13,3.5,206.5
2013-01-28,193.455,12.636,16.273,20.591,4.136,2.348,6.13,205.818
2013-01-29,193.478,15.609,20.167,26.667,6.375,2.917,5.667,208.739
2013-01-30,196.917,10.083,11.917,14.125,2.208,1.417,11.125,206.875
2013-01-31,193.083,12.708,15.522,19.435,3.957,1.333,9.667,205.417
2013-02-01,195.875,13.917,18.5,22.083,3.625,2.875,8.833,209.583
2013-02-02,197.875,16.083,17.833,20.292,2.542,1.708,37.0,213.583
2013-02-03,193.625,26.042,20.042,24.583,4.75,2.174,45.75,219.5
2013-02-04,189.0,13.25,9.292,10.292,1.0,4.875,7.792,202.125
2013-02-05,193.13,5.043,7.333,8.083,0.792,1.0,1.0,197.957
2013-02-06,195.5,6.917,12.167,14.333,2.083,1.083,4.125,202.333
2013-02-07,194.542,8.667,10.783,13.087,2.348,4.125,3.417,202.958
2013-02-08,192.375,9.917,9.75,11.792,2.167,4.958,4.458,202.167
2013-02-09,189.875,10.708,5.542,6.042,0.5,1.458,2.917,200.5
2013-02-10,195.083,10.875,19.917,26.0,6.208,3.478,5.25,205.708
2013-02-11,195.833,10.5,10.708,12.167,1.375,4.917,5.5,206.292
2013-02-12,193.0,16.409,17.958,21.417,3.5,22.25,12.875,209.227
2013-02-13,193.261,11.0,19.0,22.652,3.565,5.391,6.957,204.087
2013-02-14,191.583,14.417,5.913,7.0,1.391,3.542,2.375,205.792
2013-02-15,184.958,9.375,5.0,5.542,0.5,1.042,9.625,194.125
2013-02-16,188.917,6.958,3.708,3.958,0.333,1.292,4.0,195.5
2013-02-17,193.583,8.792,11.0,13.667,2.75,2.913,20.167,201.958
2013-02-18,192.292,11.0,11.875,13.458,1.458,2.917,8.208,203.042
2013-02-19,192.609,8.391,13.875,15.625,1.792,4.25,7.333,200.696
2013-02-20,193.75,9.75,14.5,17.0,2.5,6.375,11.0,203.125
2013-02-21,193.542,9.542,12.0,13.957,1.87,2.042,9.75,202.792
2013-02-22,195.042,11.0,13.542,15.958,2.25,3.875,6.167,205.75
2013-02-23,195.292,11.208,12.667,16.583,3.958,7.75,3.708,206.083
2013-02-24,193.958,9.583,10.792,12.5,1.708,3.739,6.208,203.25
2013-02-25,194.833,11.542,16.667,18.458,1.75,3.125,18.958,206.083
2013-02-26,198.158,16.053,23.304,28.348,5.043,4.043,42.13,213.842
2013-02-27,199.583,11.958,14.417,18.75,4.125,1.833,35.625,211.417
2013-02-28,191.083,14.917,13.522,16.391,2.913,5.5,28.417,205.542
2013-03-01,194.958,12.958,13.875,14.708,0.833,5.0,20.167,207.375
2013-03-02,191.25,12.583,12.0,12.75,0.708,5.917,10.375,203.333
2013-03-03,192.5,11.583,10.333,11.833,1.583,5.652,6.583,203.708
2013-03-04,194.625,11.0,14.542,16.375,2.042,2.458,10.042,205.208
2013-03-05,190.522,12.522,15.542,18.083,2.5,1.375,14.167,202.739
2013-03-06,189.667,8.833,8.667,9.292,0.667,1.0,3.292,198.208
2013-03-07,191.625,9.792,11.0,12.0,0.913,1.625,5.792,201.125
2013-03-08,193.083,10.5,10.5,11.417,0.833,1.625,6.833,203.417
2013-03-09,189.042,10.208,9.25,10.458,1.25,2.0,3.708,198.792
2013-03-10,190.708,10.125,8.458,9.958,1.5,1.609,6.5,200.625
2013-03-11,192.708,8.917,11.417,13.667,2.25,1.5,2.958,201.5
2013-03-12,198.227,15.636,21.0,25.478,4.739,3.348,27.609,213.364
2013-03-13,187.75,7.292,8.958,11.083,2.083,1.417,20.708,194.792
2013-03-14,187.458,10.458,13.565,15.87,2.217,8.292,8.708,197.625
2013-03-15,191.083,7.917,8.125,9.542,1.375,2.875,4.417,198.583
2013-03-16,196.25,18.0,12.75,15.333,2.5,4.458,20.375,213.917
2013-03-17,195.125,13.833,15.917,18.167,2.417,2.957,26.625,208.75
2013-03-18,190.708,6.625,8.417,9.208,0.708,1.542,27.875,197.083
2013-03-19,194.696,13.478,10.292,12.083,1.792,6.208,13.458,207.957
2013-03-20,190.792,10.792,10.667,12.208,1.417,1.042,9.875,201.167
2013-03-21,189.208,7.042,4.261,4.609,0.304,1.0,1.292,195.917
2013-03-22,194.5,7.208,5.917,6.625,0.625,1.208,2.542,201.542
2013-03-23,196.25,9.417,7.333,7.833,0.625,1.75,7.5,205.25
2013-03-24,197.5,14.333,14.667,18.208,3.458,2.391,15.208,211.625
2013-03-25,198.5,10.125,14.583,16.0,1.333,2.833,28.375,208.208
2013-03-26,199.895,15.474,17.696,23.348,5.609,1.957,36.348,215.053
2013-03-27,191.917,16.5,17.375,18.208,0.75,8.417,35.958,208.125
2013-03-28,197.083,17.125,14.696,19.435,4.609,1.958,32.75,213.875
2013-03-29,195.458,9.667,7.25,7.75,0.375,1.958,23.375,204.792
2013-03-30,185.625,8.458,2.667,2.708,0.0,1.0,15.125,193.833
2013-03-31,187.25,10.25,6.375,6.583,0.167,1.217,6.292,197.333
2013-04-01,192.417,17.583,10.87,12.13,1.304,2.739,11.708,210.0
2013-04-02,187.958,16.917,9.833,10.833,1.0,1.208,12.125,204.875
2013-04-03,187.913,17.478,6.958,7.375,0.542,1.75,8.609,205.391
2013-04-04,195.458,17.125,12.917,16.917,3.875,3.083,9.292,212.542
2013-04-05,196.667,22.833,14.0,15.833,1.667,5.75,22.75,219.5
2013-04-06,191.375,13.25,3.625,4.125,0.542,1.125,16.083,204.625
2013-04-07,184.667,13.583,2.875,2.75,0.0,1.25,14.042,198.25
2013-04-08,190.917,15.125,8.957,9.739,0.696,1.13,5.833,206.042
2013-04-09,198.875,20.708,13.333,17.792,4.375,2.583,15.625,219.583
2013-04-10,192.409,17.818,10.783,12.174,1.348,3.783,14.0,210.227
2013-04-11,194.25,16.792,11.667,12.917,1.375,3.917,9.792,211.042
2013-04-12,194.292,18.042,14.0,15.917,1.917,3.0,13.125,212.333
2013-04-13,195.208,15.292,8.708,9.792,1.125,3.0,7.458,210.5
2013-04-14,195.208,12.167,3.333,3.75,0.208,2.0,19.042,207.375
2013-04-15,191.917,16.0,8.565,9.696,1.043,3.478,18.625,207.917
