date,CO_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean
2011-01-01,3.25,11.041666666666666,15.291666666666666,4.25,2.4166666666666665,9.666666666666666
2011-01-02,3.0,5.083333333333333,6.875,1.7916666666666667,2.625,9.166666666666666
2011-01-03,2.4583333333333335,6.791666666666667,8.875,2.0833333333333335,3.2916666666666665,11.5
2011-01-04,2.7916666666666665,3.8333333333333335,5.333333333333333,1.5,5.916666666666667,19.75
2011-01-05,2.7083333333333335,12.25,18.791666666666668,6.541666666666667,2.6666666666666665,6.416666666666667
2011-01-06,3.1666666666666665,17.166666666666668,28.75,11.583333333333334,3.347826086956522,13.958333333333334
2011-01-07,2.625,12.166666666666666,17.708333333333332,5.541666666666667,2.2083333333333335,8.041666666666666
2011-01-08,3.25,12.083333333333334,17.083333333333332,5.0,2.0833333333333335,6.458333333333333
2011-01-09,3.782608695652174,15.041666666666666,21.166666666666668,6.125,3.5416666666666665,16.333333333333332
2011-01-10,4.333333333333333,19.875,31.791666666666668,11.916666666666666,4.25,19.458333333333332
2011-01-11,3.1739130434782608,11.565217391304348,15.956521739130435,4.391304347826087,4.590909090909091,24.181818181818183
2011-01-12,2.2916666666666665,15.041666666666666,21.708333333333332,6.666666666666667,2.857142857142857,8.0
2011-01-13,2.75,14.916666666666666,20.583333333333332,5.666666666666667,4.260869565217392,14.541666666666666
2011-01-14,4.416666666666667,16.458333333333332,22.375,5.916666666666667,6.541666666666667,25.541666666666668
2011-01-15,3.0416666666666665,12.083333333333334,16.291666666666668,4.208333333333333,3.3333333333333335,10.416666666666666
2011-01-16,2.7083333333333335,15.666666666666666,20.875,5.208333333333333,2.7916666666666665,9.75
2011-01-17,2.5416666666666665,14.291666666666666,22.125,7.833333333333333,2.5,10.916666666666666
2011-01-18,4.5,26.208333333333332,48.25,22.041666666666668,2.7916666666666665,13.25
2011-01-19,3.4583333333333335,26.0,42.416666666666664,16.416666666666668,2.391304347826087,12.5
2011-01-20,3.1666666666666665,19.458333333333332,27.458333333333332,8.0,1.5833333333333333,14.458333333333334
2011-01-21,3.0416666666666665,18.666666666666668,25.958333333333332,7.291666666666667,2.0,13.333333333333334
2011-01-22,2.7916666666666665,12.916666666666666,17.208333333333332,4.291666666666667,2.4166666666666665,11.458333333333334
2011-01-23,2.4583333333333335,9.666666666666666,13.041666666666666,3.375,2.5,6.0
2011-01-24,1.9130434782608696,11.521739130434783,16.434782608695652,4.913043478260869,2.5652173913043477,7.130434782608695
2011-01-25,2.7916666666666665,10.291666666666666,14.166666666666666,3.875,4.25,14.541666666666666
2011-01-26,2.5416666666666665,12.875,18.208333333333332,5.333333333333333,3.5652173913043477,5.0
2011-01-27,3.5833333333333335,18.291666666666668,25.291666666666668,7.0,5.125,20.25
2011-01-28,3.5416666666666665,14.833333333333334,19.625,4.791666666666667,4.434782608695652,19.833333333333332
2011-01-29,2.9166666666666665,11.166666666666666,15.333333333333334,4.166666666666667,2.1666666666666665,9.083333333333334
2011-01-30,3.4583333333333335,20.0,32.208333333333336,12.208333333333334,2.5833333333333335,5.791666666666667
2011-01-31,3.0,17.666666666666668,26.666666666666668,9.0,2.625,10.0
2011-02-01,2.75,10.333333333333334,14.625,4.291666666666667,4.086956521739131,18.541666666666668
2011-02-02,2.0,6.708333333333333,9.416666666666666,2.7083333333333335,2.45,8.083333333333334
2011-02-03,2.6666666666666665,12.208333333333334,18.958333333333332,6.75,3.1904761904761907,7.375
2011-02-04,2.7083333333333335,9.666666666666666,13.0,3.3333333333333335,4.956521739130435,17.125
2011-02-05,3.75,11.416666666666666,15.25,3.8333333333333335,6.521739130434782,37.875
2011-02-06,3.7083333333333335,17.083333333333332,24.083333333333332,7.0,3.4166666666666665,24.25
2011-02-07,3.9130434782608696,18.217391304347824,23.52173913043478,5.304347826086956,2.5454545454545454,13.454545454545455
2011-02-08,2.2083333333333335,9.166666666666666,12.625,3.4583333333333335,2.75,5.833333333333333
2011-02-09,2.4166666666666665,10.458333333333334,14.291666666666666,3.8333333333333335,2.875,7.416666666666667
2011-02-10,2.9583333333333335,16.666666666666668,23.25,6.583333333333333,3.625,11.125
2011-02-11,2.9166666666666665,12.625,18.458333333333332,5.833333333333333,3.0,6.166666666666667
2011-02-12,2.7083333333333335,8.833333333333334,11.875,3.0416666666666665,3.0,8.041666666666666
2011-02-13,3.5416666666666665,22.833333333333332,32.625,9.791666666666666,2.125,14.166666666666666
2011-02-14,4.166666666666667,27.166666666666668,41.916666666666664,14.75,2.0,15.541666666666666
2011-02-15,3.8333333333333335,18.541666666666668,27.25,8.708333333333334,2.5416666666666665,13.958333333333334
2011-02-16,2.9583333333333335,17.416666666666668,26.541666666666668,9.125,3.8333333333333335,14.708333333333334
2011-02-17,2.5,10.125,14.375,4.25,2.9583333333333335,9.5
2011-02-18,2.7916666666666665,9.666666666666666,14.541666666666666,4.875,2.1666666666666665,2.8333333333333335
2011-02-19,3.4166666666666665,13.0,19.166666666666668,6.166666666666667,2.4166666666666665,6.041666666666667
2011-02-20,3.5,20.083333333333332,32.416666666666664,12.333333333333334,3.125,10.791666666666666
2011-02-21,4.25,33.083333333333336,49.166666666666664,16.083333333333332,4.541666666666667,19.416666666666668
2011-02-22,4.181818181818182,21.90909090909091,31.5,9.590909090909092,3.2142857142857144,17.863636363636363
2011-02-23,3.7916666666666665,17.083333333333332,24.833333333333332,7.75,2.230769230769231,12.083333333333334
2011-02-24,3.4583333333333335,10.166666666666666,13.333333333333334,3.1666666666666665,4.055555555555555,30.954545454545453
2011-02-25,4.25,21.166666666666668,28.75,7.583333333333333,2.7083333333333335,24.083333333333332
2011-02-26,2.5416666666666665,6.208333333333333,8.625,2.4166666666666665,1.75,10.333333333333334
2011-02-27,2.75,14.166666666666666,19.583333333333332,5.416666666666667,1.6363636363636365,12.083333333333334
2011-02-28,2.7916666666666665,14.875,21.666666666666668,6.791666666666667,2.1818181818181817,7.625
2011-03-01,3.8333333333333335,23.291666666666668,33.958333333333336,10.666666666666666,3.0,14.791666666666666
2011-03-02,3.9166666666666665,24.041666666666668,36.375,12.333333333333334,2.625,20.416666666666668
2011-03-03,2.9583333333333335,8.916666666666666,12.416666666666666,3.5,3.125,15.958333333333334
2011-03-04,2.9166666666666665,8.541666666666666,11.708333333333334,3.1666666666666665,2.2083333333333335,15.208333333333334
2011-03-05,3.6666666666666665,19.0,28.833333333333332,9.833333333333334,2.1666666666666665,6.583333333333333
2011-03-06,4.25,20.5,31.291666666666668,10.791666666666666,3.6666666666666665,12.25
2011-03-07,4.434782608695652,13.782608695652174,18.17391304347826,4.391304347826087,4.826086956521739,31.391304347826086
2011-03-08,5.083333333333333,16.666666666666668,24.083333333333332,7.416666666666667,4.375,25.666666666666668
2011-03-09,3.375,11.333333333333334,14.458333333333334,3.125,2.5833333333333335,16.916666666666668
2011-03-10,2.6666666666666665,8.041666666666666,10.666666666666666,2.625,2.5416666666666665,14.166666666666666
2011-03-11,2.0416666666666665,4.875,6.666666666666667,1.7916666666666667,3.2916666666666665,15.25
2011-03-12,2.2083333333333335,8.041666666666666,11.0,2.9583333333333335,2.7916666666666665,10.416666666666666
2011-03-13,2.7916666666666665,14.25,20.166666666666668,5.916666666666667,2.4166666666666665,8.291666666666666
2011-03-14,2.625,14.875,24.125,9.25,3.3333333333333335,5.791666666666667
2011-03-15,2.9583333333333335,14.083333333333334,21.125,7.041666666666667,3.9166666666666665,16.0
2011-03-16,2.9166666666666665,19.0,27.5,8.5,3.3181818181818183,11.125
2011-03-17,3.25,18.666666666666668,25.416666666666668,6.75,2.5,17.75
2011-03-18,4.416666666666667,14.208333333333334,19.958333333333332,5.75,3.5,25.166666666666668
2011-03-19,1.9166666666666667,6.791666666666667,10.208333333333334,3.4166666666666665,2.75,6.166666666666667
2011-03-20,2.0,8.333333333333334,11.583333333333334,3.25,3.375,9.5
2011-03-21,1.9166666666666667,8.541666666666666,11.875,3.3333333333333335,3.5,11.916666666666666
2011-03-22,3.1666666666666665,19.0,27.083333333333332,8.083333333333334,5.166666666666667,16.041666666666668
2011-03-23,2.739130434782609,16.91304347826087,22.08695652173913,5.173913043478261,2.4782608695652173,7.217391304347826
2011-03-24,3.25,7.958333333333333,9.875,1.9166666666666667,3.375,12.083333333333334
2011-03-25,2.3333333333333335,3.7083333333333335,5.166666666666667,1.4583333333333333,3.3333333333333335,13.166666666666666
2011-03-26,2.7916666666666665,13.583333333333334,19.125,5.541666666666667,2.7083333333333335,9.958333333333334
2011-03-27,2.75,13.916666666666666,19.166666666666668,5.25,4.5,16.625
2011-03-28,3.25,16.625,22.0,5.375,5.25,33.5
2011-03-29,3.1666666666666665,17.208333333333332,24.0,6.791666666666667,4.666666666666667,18.583333333333332
2011-03-30,2.375,13.958333333333334,20.375,6.416666666666667,3.9166666666666665,14.458333333333334
2011-03-31,2.125,9.291666666666666,13.041666666666666,3.75,2.4583333333333335,6.416666666666667
2011-04-01,3.6666666666666665,15.833333333333334,21.416666666666668,5.583333333333333,5.291666666666667,28.666666666666668
2011-04-02,3.2916666666666665,12.75,17.5,4.75,5.541666666666667,32.791666666666664
2011-04-03,2.0,4.125,5.416666666666667,1.2916666666666667,2.9583333333333335,10.958333333333334
2011-04-04,2.391304347826087,9.347826086956522,12.91304347826087,3.5652173913043477,2.652173913043478,10.26086956521739
2011-04-05,2.8333333333333335,13.208333333333334,18.5,5.291666666666667,3.5416666666666665,10.291666666666666
2011-04-06,2.9166666666666665,15.625,21.166666666666668,5.541666666666667,4.5,18.5
2011-04-07,2.217391304347826,11.375,15.708333333333334,4.333333333333333,3.7916666666666665,14.125
2011-04-08,2.875,17.541666666666668,22.916666666666668,5.375,2.7916666666666665,23.041666666666668
2011-04-09,2.7916666666666665,10.916666666666666,14.25,3.3333333333333335,2.0833333333333335,16.625
2011-04-10,3.0833333333333335,5.75,7.208333333333333,1.4583333333333333,4.458333333333333,29.875
2011-04-11,3.0416666666666665,8.125,10.666666666666666,2.5416666666666665,5.125,31.875
2011-04-12,2.25,8.791666666666666,11.708333333333334,2.9166666666666665,3.5833333333333335,24.25
2011-04-13,2.7916666666666665,11.5,16.125,4.625,5.0,23.291666666666668
