date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,182.95652173913044,7.5,85.0,66.95833333333333,40.0,11.956521739130435,16.083333333333332,30.458333333333332,14.375,1.5833333333333333,15.875,87.0,42.333333333333336,-6.0,194.91304347826087
2011-01-02,182.08695652173913,6.833333333333333,90.0,75.25,55.0,5.608695652173913,10.0,18.25,8.25,1.9166666666666667,13.708333333333334,71.0,43.5,27.0,187.69565217391303
2011-01-03,180.52173913043478,7.25,72.0,57.875,47.0,6.086956521739131,11.916666666666666,25.291666666666668,13.375,2.0,17.083333333333332,67.0,45.125,24.0,186.6086956521739
2011-01-04,182.47826086956522,7.3478260869565215,94.0,60.916666666666664,27.0,6.869565217391305,11.041666666666666,22.083333333333332,11.041666666666666,4.3478260869565215,25.291666666666668,68.0,32.0,9.0,189.34782608695653
2011-01-05,181.13636363636363,6.260869565217392,77.0,69.0,47.0,5.863636363636363,16.227272727272727,37.18181818181818,20.954545454545453,1.7272727272727273,9.272727272727273,54.0,27.958333333333332,8.0,187.0
2011-01-06,181.6086956521739,7.375,80.0,59.333333333333336,31.0,11.0,27.875,82.875,55.0,2.0833333333333335,15.333333333333334,89.0,46.5,12.0,192.6086956521739
2011-01-07,181.34782608695653,5.583333333333333,88.0,74.33333333333333,56.0,5.0,13.625,27.083333333333332,13.458333333333334,1.4166666666666667,7.791666666666667,48.0,33.375,24.0,186.34782608695653
2011-01-08,182.34782608695653,7.375,81.0,66.45833333333333,52.0,9.956521739130435,16.958333333333332,38.458333333333336,21.5,1.5416666666666667,12.708333333333334,54.0,27.291666666666668,-7.0,192.30434782608697
2011-01-09,183.7391304347826,8.0,82.0,66.29166666666667,48.0,14.91304347826087,22.666666666666668,55.5,32.833333333333336,2.8333333333333335,18.041666666666668,85.0,43.875,-1.0,198.65217391304347
2011-01-10,184.47826086956522,9.625,85.0,66.08333333333333,39.0,19.652173913043477,33.333333333333336,101.45833333333333,68.125,3.2083333333333335,29.333333333333332,99.0,53.875,19.0,204.1304347826087
