date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,87.0,69.625,43.0,16.958333333333332,24.375,7.416666666666667,16.166666666666668,70.0,-9.333333333333334,-59.0
2011-01-02,95.0,87.54166666666667,73.0,10.625,14.458333333333334,3.8333333333333335,9.75,24.0,-11.0,-47.0
2011-01-03,95.0,78.25,57.0,9.541666666666666,11.833333333333334,2.2916666666666665,4.916666666666667,32.0,-15.625,-65.0
2011-01-04,96.0,81.95833333333333,72.0,9.625,12.291666666666666,2.6666666666666665,10.791666666666666,19.0,-14.041666666666666,-38.0
2011-01-05,96.0,80.0,54.0,10.333333333333334,13.583333333333334,3.25,7.25,16.0,-20.75,-54.0
2011-01-06,90.0,72.83333333333333,45.0,16.956521739130434,23.695652173913043,6.739130434782608,7.583333333333333,43.0,-18.291666666666668,-81.0
2011-01-07,89.0,67.20833333333333,35.0,5.416666666666667,6.083333333333333,0.6666666666666666,3.375,31.0,-5.833333333333333,-48.0
2011-01-08,89.0,73.5,45.0,10.791666666666666,13.208333333333334,2.4166666666666665,7.625,31.0,-26.666666666666668,-77.0
2011-01-09,88.0,73.16666666666667,48.0,16.75,29.708333333333332,12.958333333333334,15.125,73.0,-12.458333333333334,-74.0
2011-01-10,93.0,77.375,47.0,21.541666666666668,40.458333333333336,18.916666666666668,14.166666666666666,62.0,-0.625,-48.0
2011-01-11,93.0,74.79166666666667,55.0,12.625,32.666666666666664,20.041666666666668,9.5,35.0,-12.75,-38.0
2011-01-12,86.0,66.95833333333333,44.0,10.583333333333334,13.666666666666666,3.0833333333333335,4.958333333333333,14.0,-33.541666666666664,-67.0
2011-01-13,84.0,69.66666666666667,42.0,17.25,30.708333333333332,13.458333333333334,9.708333333333334,58.0,-20.166666666666668,-96.0
2011-01-14,90.0,68.375,48.0,7.041666666666667,9.041666666666666,2.0,9.166666666666666,26.0,-8.5,-27.0
2011-01-15,92.0,71.70833333333333,43.0,5.75,7.75,2.0,7.666666666666667,52.0,1.9583333333333333,-30.0
2011-01-16,77.0,66.5,55.0,6.416666666666667,8.666666666666666,2.25,11.0,13.0,-6.166666666666667,-23.0
2011-01-17,81.0,63.125,41.0,9.541666666666666,13.041666666666666,3.5,9.5,34.0,-4.708333333333333,-47.0
2011-01-18,84.0,63.833333333333336,34.0,21.583333333333332,36.416666666666664,14.833333333333334,13.791666666666666,69.0,-14.208333333333334,-78.0
2011-01-19,99.0,70.9090909090909,46.0,21.625,45.333333333333336,23.708333333333332,19.25,61.0,0.5833333333333334,-66.0
2011-01-20,94.0,80.36363636363636,75.0,9.125,11.958333333333334,2.8333333333333335,9.041666666666666,22.0,7.708333333333333,-2.0
2011-01-21,100.0,96.82352941176471,92.0,17.75,22.958333333333332,5.208333333333333,9.791666666666666,22.0,6.791666666666667,-4.0
2011-01-22,100.0,93.23076923076923,82.0,17.833333333333332,28.25,10.416666666666666,15.833333333333334,57.0,20.583333333333332,4.0
2011-01-23,99.0,72.31818181818181,54.0,4.958333333333333,6.875,1.9166666666666667,4.375,55.0,17.833333333333332,-16.0
