date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2017-09-28,6.583333333333333,9.291666666666666,2.7083333333333335,2.75
2017-09-29,12.125,18.458333333333332,6.333333333333333,4.083333333333333
2017-09-30,18.583333333333332,26.375,7.791666666666667,3.8333333333333335
2017-10-01,14.541666666666666,17.75,3.2083333333333335,4.416666666666667
2017-10-02,15.083333333333334,18.5,3.4166666666666665,2.75
2017-10-03,9.375,15.125,5.75,2.5
2017-10-04,6.416666666666667,9.166666666666666,2.75,3.4166666666666665
2017-10-05,15.25,26.125,10.875,3.4583333333333335
2017-10-06,4.166666666666667,5.375,1.2083333333333333,2.7916666666666665
2017-10-07,12.916666666666666,24.125,11.208333333333334,2.125
2017-10-08,12.083333333333334,18.791666666666668,6.708333333333333,2.4583333333333335
2017-10-09,15.416666666666666,23.208333333333332,7.791666666666667,3.25
2017-10-10,16.333333333333332,25.291666666666668,8.958333333333334,4.791666666666667
2017-10-11,15.166666666666666,24.041666666666668,8.875,4.916666666666667
2017-10-12,7.875,14.166666666666666,6.291666666666667,3.0833333333333335
2017-10-13,6.25,9.958333333333334,3.7083333333333335,2.6666666666666665
2017-10-14,10.125,17.666666666666668,7.541666666666667,2.4166666666666665
2017-10-15,4.75,6.333333333333333,1.5833333333333333,2.0
2017-10-16,8.916666666666666,11.541666666666666,2.625,2.3333333333333335
2017-10-17,16.333333333333332,26.416666666666668,10.083333333333334,2.8333333333333335
2017-10-18,11.625,21.25,9.625,3.0416666666666665
2017-10-19,3.625,5.083333333333333,1.4583333333333333,2.9583333333333335
2017-10-20,12.708333333333334,20.416666666666668,7.708333333333333,2.7083333333333335
2017-10-21,10.916666666666666,14.708333333333334,3.7916666666666665,2.0416666666666665
2017-10-22,3.9583333333333335,5.208333333333333,1.25,2.0
2017-10-23,3.7916666666666665,5.333333333333333,1.5416666666666667,2.5416666666666665
2017-10-24,10.583333333333334,17.041666666666668,6.458333333333333,2.9583333333333335
2017-10-25,8.833333333333334,11.875,3.0416666666666665,3.0
2017-10-26,25.375,41.375,16.0,3.375
2017-10-27,26.375,48.333333333333336,21.958333333333332,4.666666666666667
2017-10-28,11.5,17.458333333333332,5.958333333333333,2.75
2017-10-29,3.875,5.041666666666667,1.1666666666666667,2.0416666666666665
2017-10-30,5.875,9.5,3.625,3.0833333333333335
2017-10-31,16.708333333333332,27.5,10.791666666666666,3.3333333333333335
2017-11-01,28.125,59.666666666666664,31.541666666666668,4.5
2017-11-02,24.333333333333332,51.25,26.916666666666668,5.0
2017-11-03,22.833333333333332,42.833333333333336,20.0,4.208333333333333
2017-11-04,7.75,9.791666666666666,2.0416666666666665,3.5833333333333335
2017-11-05,10.708333333333334,15.083333333333334,4.375,3.3333333333333335
2017-11-06,23.5,40.791666666666664,17.291666666666668,4.0
2017-11-07,23.333333333333332,50.083333333333336,26.75,5.791666666666667
2017-11-08,17.416666666666668,37.291666666666664,19.875,3.4166666666666665
2017-11-09,6.833333333333333,11.375,4.541666666666667,3.625
2017-11-10,23.25,48.0,24.75,3.4583333333333335
2017-11-11,8.5,15.583333333333334,7.083333333333333,3.0416666666666665
2017-11-12,8.416666666666666,13.291666666666666,4.875,2.9583333333333335
2017-11-13,22.416666666666668,44.333333333333336,21.916666666666668,3.2916666666666665
2017-11-14,25.416666666666668,53.083333333333336,27.666666666666668,2.875
2017-11-15,20.75,40.833333333333336,20.083333333333332,3.125
2017-11-16,12.083333333333334,17.5,5.416666666666667,3.0
2017-11-17,22.0,35.541666666666664,13.541666666666666,3.25
2017-11-18,13.208333333333334,24.333333333333332,11.125,3.2083333333333335
2017-11-19,7.875,10.0,2.125,2.9583333333333335
2017-11-20,13.25,16.625,3.375,3.3333333333333335
2017-11-21,16.125,32.083333333333336,15.958333333333334,3.0
2017-11-22,23.75,54.708333333333336,30.958333333333332,2.9166666666666665
2017-11-23,8.958333333333334,13.583333333333334,4.625,2.9583333333333335
2017-11-24,17.875,29.083333333333332,11.208333333333334,3.0416666666666665
2017-11-25,14.5,26.625,12.125,3.0
2017-11-26,16.333333333333332,25.5,9.166666666666666,3.7916666666666665
2017-11-27,20.541666666666668,38.833333333333336,18.291666666666668,3.3333333333333335
2017-11-28,30.333333333333332,65.66666666666667,35.333333333333336,4.083333333333333
2017-11-29,26.333333333333332,64.375,38.041666666666664,3.1666666666666665
2017-11-30,12.541666666666666,23.458333333333332,10.916666666666666,3.0833333333333335
2017-12-01,12.458333333333334,19.0,6.541666666666667,3.0
2017-12-02,17.833333333333332,28.041666666666668,10.208333333333334,3.0
2017-12-03,21.083333333333332,34.291666666666664,13.208333333333334,3.9166666666666665
2017-12-04,23.25,39.458333333333336,16.208333333333332,3.9166666666666665
2017-12-05,18.94736842105263,26.63157894736842,7.684210526315789,4.0
2017-12-06,19.045454545454547,37.31818181818182,18.272727272727273,3.0833333333333335
2017-12-07,23.375,48.375,25.0,4.125
2017-12-08,15.083333333333334,27.083333333333332,12.0,3.3333333333333335
2017-12-09,15.791666666666666,27.041666666666668,11.25,3.0
2017-12-10,16.291666666666668,25.125,8.833333333333334,3.5416666666666665
2017-12-11,10.041666666666666,17.166666666666668,7.125,3.0
2017-12-12,9.833333333333334,12.5,2.6666666666666665,3.0
2017-12-13,18.541666666666668,27.583333333333332,9.041666666666666,3.0
2017-12-14,20.541666666666668,31.291666666666668,10.75,3.0
2017-12-15,15.708333333333334,27.333333333333332,11.625,3.3333333333333335
2017-12-16,15.5,34.416666666666664,18.916666666666668,4.0
2017-12-17,8.708333333333334,11.666666666666666,2.9583333333333335,3.1666666666666665
2017-12-18,15.583333333333334,24.833333333333332,9.25,3.2083333333333335
2017-12-19,17.875,36.0,18.125,3.625
2017-12-20,23.916666666666668,50.5,26.583333333333332,3.875
2017-12-21,28.125,63.458333333333336,35.333333333333336,3.8333333333333335
2017-12-22,26.541666666666668,62.916666666666664,36.375,5.0
2017-12-23,22.833333333333332,43.625,20.791666666666668,4.708333333333333
2017-12-24,20.583333333333332,32.375,11.791666666666666,5.25
2017-12-25,9.0,13.208333333333334,4.208333333333333,3.75
2017-12-26,13.875,21.333333333333332,7.458333333333333,3.0
2017-12-27,11.541666666666666,13.916666666666666,2.375,3.0
2017-12-28,17.458333333333332,25.541666666666668,8.083333333333334,3.0
2017-12-29,11.416666666666666,14.458333333333334,3.0416666666666665,3.25
2017-12-30,8.875,11.333333333333334,2.4583333333333335,3.0833333333333335
2017-12-31,12.458333333333334,15.916666666666666,3.4583333333333335,3.4583333333333335
2018-01-01,7.125,9.083333333333334,1.9583333333333333,3.6666666666666665
2018-01-02,3.75,4.833333333333333,1.0833333333333333,2.7083333333333335
2018-01-03,6.208333333333333,7.625,1.4166666666666667,2.4583333333333335
2018-01-04,12.583333333333334,16.5,3.9166666666666665,2.6666666666666665
2018-01-05,11.291666666666666,16.583333333333332,5.291666666666667,3.1666666666666665
2018-01-06,4.833333333333333,6.166666666666667,1.3333333333333333,2.8333333333333335
2018-01-07,16.25,23.5,7.25,3.2083333333333335
2018-01-08,18.0,30.333333333333332,12.333333333333334,3.7083333333333335
2018-01-09,6.125,8.083333333333334,1.9583333333333333,2.875
2018-01-10,21.625,35.833333333333336,14.208333333333334,4.708333333333333
2018-01-11,14.708333333333334,22.416666666666668,7.708333333333333,3.0416666666666665
2018-01-12,13.125,18.0,4.875,2.9166666666666665
2018-01-13,15.166666666666666,20.041666666666668,4.875,2.9166666666666665
2018-01-14,18.833333333333332,26.416666666666668,7.583333333333333,3.0833333333333335
2018-01-15,21.583333333333332,36.375,14.791666666666666,3.7083333333333335
2018-01-16,8.583333333333334,13.166666666666666,4.583333333333333,3.4583333333333335
2018-01-17,13.625,19.166666666666668,5.541666666666667,3.0416666666666665
2018-01-18,12.291666666666666,17.291666666666668,5.0,3.0
2018-01-19,22.791666666666668,36.208333333333336,13.416666666666666,4.458333333333333
2018-01-20,13.083333333333334,17.625,4.541666666666667,3.75
2018-01-21,12.291666666666666,16.833333333333332,4.541666666666667,3.0833333333333335
2018-01-22,12.833333333333334,17.708333333333332,4.875,3.0833333333333335
2018-01-23,19.291666666666668,34.208333333333336,14.916666666666666,4.375
2018-01-24,6.541666666666667,10.0,3.4583333333333335,3.125
2018-01-25,21.125,29.958333333333332,8.833333333333334,4.208333333333333
2018-01-26,4.041666666666667,5.125,1.0833333333333333,3.0833333333333335
2018-01-27,7.958333333333333,9.875,1.9166666666666667,2.6666666666666665
2018-01-28,14.208333333333334,24.333333333333332,10.125,3.7083333333333335
2018-01-29,11.25,16.583333333333332,5.333333333333333,3.0
2018-01-30,28.166666666666668,55.666666666666664,27.5,3.7083333333333335
2018-01-31,19.083333333333332,39.708333333333336,20.625,3.5416666666666665
2018-02-01,8.125,11.833333333333334,3.7083333333333335,2.8333333333333335
2018-02-02,15.791666666666666,24.583333333333332,8.791666666666666,3.7083333333333335
2018-02-03,18.041666666666668,24.5,6.458333333333333,3.9583333333333335
2018-02-04,12.541666666666666,20.625,8.083333333333334,3.0416666666666665
2018-02-05,25.166666666666668,46.125,20.958333333333332,3.2916666666666665
2018-02-06,21.375,38.75,17.375,2.875
2018-02-07,16.75,33.75,17.0,3.625
2018-02-08,7.333333333333333,11.041666666666666,3.7083333333333335,2.9166666666666665
2018-02-09,11.958333333333334,17.333333333333332,5.375,3.1666666666666665
