date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,3.9583333333333335,11.625,14.375,2.75,
2011-01-02,3.9166666666666665,7.0,8.666666666666666,1.6666666666666667,
2011-01-03,4.416666666666667,12.208333333333334,15.625,3.4166666666666665,
2011-01-04,4.2727272727272725,9.833333333333334,11.291666666666666,1.4583333333333333,
2011-01-05,4.791666666666667,19.875,37.416666666666664,17.541666666666668,
2011-01-06,5.708333333333333,27.75,70.45833333333333,42.708333333333336,
2011-01-07,4.916666666666667,22.791666666666668,55.583333333333336,32.791666666666664,
2011-01-08,4.416666666666667,16.5,29.375,12.875,
2011-01-09,5.0,18.291666666666668,34.208333333333336,15.916666666666666,
2011-01-10,7.875,28.791666666666668,77.95833333333333,49.166666666666664,
2011-01-11,4.608695652173913,19.0,32.0,13.0,
2011-01-12,4.375,22.75,46.083333333333336,23.333333333333332,
2011-01-13,4.666666666666667,20.208333333333332,46.625,26.416666666666668,
2011-01-14,5.541666666666667,18.875,34.833333333333336,15.958333333333334,
2011-01-15,4.541666666666667,15.541666666666666,26.708333333333332,11.166666666666666,
2011-01-16,3.7083333333333335,15.291666666666666,40.041666666666664,24.75,
2011-01-17,4.791666666666667,24.833333333333332,63.791666666666664,38.958333333333336,
2011-01-18,6.086956521739131,33.958333333333336,74.70833333333333,40.75,
2011-01-19,3.9583333333333335,22.458333333333332,52.125,29.666666666666668,
2011-01-20,4.208333333333333,18.5,41.625,23.125,
2011-01-21,4.291666666666667,20.041666666666668,40.916666666666664,20.875,
2011-01-22,4.541666666666667,20.833333333333332,36.25,15.416666666666666,
2011-01-23,3.3333333333333335,13.041666666666666,20.0,6.958333333333333,
2011-01-24,2.5833333333333335,10.333333333333334,13.666666666666666,3.3333333333333335,
2011-01-25,3.782608695652174,13.958333333333334,23.083333333333332,9.125,
2011-01-26,3.25,13.208333333333334,21.75,8.541666666666666,
2011-01-27,5.666666666666667,24.5,51.708333333333336,27.208333333333332,
2011-01-28,4.916666666666667,22.083333333333332,38.416666666666664,16.333333333333332,
2011-01-29,4.166666666666667,12.041666666666666,21.916666666666668,9.875,
2011-01-30,4.791666666666667,23.25,49.833333333333336,26.583333333333332,
2011-01-31,4.416666666666667,22.75,45.125,22.375,
2011-02-01,3.9565217391304346,19.208333333333332,35.291666666666664,16.083333333333332,
2011-02-02,3.0416666666666665,9.916666666666666,13.708333333333334,3.7916666666666665,
2011-02-03,4.041666666666667,19.375,36.375,17.0,
2011-02-04,5.333333333333333,21.666666666666668,40.041666666666664,18.375,
2011-02-05,5.125,17.583333333333332,24.541666666666668,6.958333333333333,
2011-02-06,7.0,19.77777777777778,42.333333333333336,22.555555555555557,
2011-02-07,4.916666666666667,9.1,10.3,1.2,
2011-02-08,2.6956521739130435,6.25,8.0,1.75,
2011-02-09,4.041666666666667,15.666666666666666,29.125,13.458333333333334,
2011-02-10,3.9583333333333335,19.875,36.708333333333336,16.833333333333332,
2011-02-11,3.9583333333333335,15.916666666666666,27.166666666666668,11.25,
2011-02-12,3.7083333333333335,11.541666666666666,15.083333333333334,3.5416666666666665,
2011-02-13,5.5,25.541666666666668,55.916666666666664,30.375,
2011-02-14,5.416666666666667,27.458333333333332,56.083333333333336,28.625,
2011-02-15,5.318181818181818,21.833333333333332,56.708333333333336,34.875,
2011-02-16,3.875,19.625,35.833333333333336,16.208333333333332,
2011-02-17,3.4166666666666665,13.5,26.958333333333332,13.458333333333334,
2011-02-18,3.9166666666666665,14.666666666666666,26.125,11.458333333333334,
2011-02-19,3.7083333333333335,12.291666666666666,19.666666666666668,7.375,
2011-02-20,4.541666666666667,24.333333333333332,46.583333333333336,22.25,
2011-02-21,6.333333333333333,34.708333333333336,67.625,32.916666666666664,
2011-02-22,5.636363636363637,29.458333333333332,55.208333333333336,25.75,
2011-02-23,5.125,22.375,37.958333333333336,15.583333333333334,
2011-02-24,4.333333333333333,16.583333333333332,31.083333333333332,14.5,
2011-02-25,5.208333333333333,19.416666666666668,30.458333333333332,11.041666666666666,
2011-02-26,3.5,8.541666666666666,14.416666666666666,5.875,
2011-02-27,4.25,18.625,41.791666666666664,23.166666666666668,
2011-02-28,4.208333333333333,21.916666666666668,47.708333333333336,25.791666666666668,
2011-03-01,4.708333333333333,30.083333333333332,48.875,18.791666666666668,
2011-03-02,4.875,24.458333333333332,47.0,22.541666666666668,
2011-03-03,4.25,14.916666666666666,26.916666666666668,12.0,
2011-03-04,3.5,7.291666666666667,11.833333333333334,4.541666666666667,
2011-03-05,4.695652173913044,23.0,42.291666666666664,19.291666666666668,
2011-03-06,5.958333333333333,25.208333333333332,46.583333333333336,21.375,
2011-03-07,6.0,20.791666666666668,36.416666666666664,15.625,
2011-03-08,6.333333333333333,21.625,43.208333333333336,21.583333333333332,
2011-03-09,6.458333333333333,25.916666666666668,51.958333333333336,26.041666666666668,
2011-03-10,4.791666666666667,20.125,33.833333333333336,13.708333333333334,
2011-03-11,3.6666666666666665,13.583333333333334,19.166666666666668,5.583333333333333,
2011-03-12,3.4583333333333335,9.541666666666666,14.333333333333334,4.791666666666667,
2011-03-13,4.083333333333333,22.041666666666668,40.458333333333336,18.416666666666668,
2011-03-14,4.681818181818182,25.208333333333332,44.625,19.416666666666668,
2011-03-15,5.333333333333333,28.375,63.041666666666664,34.666666666666664,
