date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,5.25,26.041666666666668,36.25,10.208333333333334,13.791666666666666
2011-01-02,4.208333333333333,14.208333333333334,16.75,2.5416666666666665,11.916666666666666
2011-01-03,4.625,19.75,24.625,4.875,18.125
2011-01-04,4.3478260869565215,18.863636363636363,22.772727272727273,3.909090909090909,23.166666666666668
2011-01-05,3.375,27.875,39.666666666666664,11.791666666666666,8.916666666666666
2011-01-06,3.869565217391304,36.625,64.33333333333333,27.708333333333332,13.458333333333334
2011-01-07,3.125,25.833333333333332,36.416666666666664,10.583333333333334,7.458333333333333
2011-01-08,3.625,21.5,30.125,8.625,7.083333333333333
2011-01-09,4.75,29.458333333333332,51.0,21.541666666666668,16.333333333333332
2011-01-10,6.375,44.75,114.04166666666667,69.29166666666667,31.0
2011-01-11,4.208333333333333,29.26086956521739,46.47826086956522,17.217391304347824,23.041666666666668
2011-01-12,3.8333333333333335,38.25,72.33333333333333,34.083333333333336,8.708333333333334
2011-01-13,4.130434782608695,34.875,75.04166666666667,40.166666666666664,15.0
2011-01-14,5.708333333333333,32.875,55.625,22.75,30.5
2011-01-15,4.416666666666667,26.916666666666668,38.791666666666664,11.875,16.041666666666668
2011-01-16,3.9583333333333335,36.208333333333336,76.66666666666667,40.458333333333336,12.333333333333334
2011-01-17,3.125,36.875,63.583333333333336,26.708333333333332,10.416666666666666
2011-01-18,5.083333333333333,48.0,123.34782608695652,75.34782608695652,13.0
2011-01-19,5.0,48.5,189.7,141.2,10.708333333333334
2011-01-20,3.652173913043478,33.888888888888886,65.55555555555556,31.666666666666668,9.541666666666666
2011-01-21,4.0,32.291666666666664,64.79166666666667,32.5,9.291666666666666
2011-01-22,4.625,25.416666666666668,47.375,21.958333333333332,8.375
2011-01-23,3.238095238095238,21.791666666666668,41.208333333333336,19.416666666666668,5.791666666666667
2011-01-24,2.9166666666666665,20.875,40.75,19.875,9.625
2011-01-25,4.0,25.217391304347824,54.17391304347826,28.956521739130434,17.045454545454547
2011-01-26,3.2916666666666665,24.625,44.75,20.125,8.625
2011-01-27,4.869565217391305,34.041666666666664,70.875,36.833333333333336,24.25
2011-01-28,4.0,26.291666666666668,40.75,14.458333333333334,20.5
2011-01-29,3.3333333333333335,15.958333333333334,23.166666666666668,7.208333333333333,7.416666666666667
2011-01-30,4.291666666666667,33.5,76.16666666666667,42.666666666666664,11.0
2011-01-31,3.625,31.916666666666668,68.20833333333333,36.291666666666664,9.416666666666666
2011-02-01,4.75,31.52173913043478,96.0,64.47826086956522,18.416666666666668
2011-02-02,2.9583333333333335,19.041666666666668,31.791666666666668,12.75,9.25
2011-02-03,4.478260869565218,31.0,65.54166666666667,34.541666666666664,13.208333333333334
2011-02-04,5.25,31.208333333333332,75.375,44.166666666666664,22.25
2011-02-05,5.875,26.541666666666668,41.958333333333336,15.416666666666666,34.875
2011-02-06,6.695652173913044,41.65217391304348,107.78260869565217,66.1304347826087,26.0
2011-02-07,5.375,33.458333333333336,73.125,39.666666666666664,14.958333333333334
2011-02-08,3.1666666666666665,20.652173913043477,42.26086956521739,21.608695652173914,11.083333333333334
2011-02-09,3.75,25.416666666666668,55.083333333333336,29.666666666666668,12.0
2011-02-10,3.782608695652174,30.625,59.375,28.75,13.25
2011-02-11,3.5416666666666665,22.416666666666668,34.666666666666664,12.25,11.125
2011-02-12,4.083333333333333,18.625,28.0,9.375,13.666666666666666
2011-02-13,5.5,42.666666666666664,104.125,61.458333333333336,17.125
2011-02-14,6.291666666666667,41.083333333333336,117.41666666666667,76.33333333333333,13.875
2011-02-15,5.291666666666667,35.869565217391305,104.6086956521739,68.73913043478261,16.125
2011-02-16,4.0,37.958333333333336,77.625,39.666666666666664,13.375
2011-02-17,3.391304347826087,22.75,44.0,21.25,11.916666666666666
2011-02-18,3.0416666666666665,19.333333333333332,32.625,13.291666666666666,7.958333333333333
2011-02-19,3.9583333333333335,23.833333333333332,36.416666666666664,12.583333333333334,12.958333333333334
2011-02-20,5.0,41.333333333333336,95.83333333333333,54.5,14.916666666666666
2011-02-21,6.5,50.083333333333336,140.41666666666666,90.33333333333333,23.416666666666668
2011-02-22,5.208333333333333,43.130434782608695,88.34782608695652,45.21739130434783,22.375
2011-02-23,4.875,30.625,67.0,36.375,14.208333333333334
2011-02-24,4.173913043478261,30.75,53.083333333333336,22.333333333333332,28.833333333333332
2011-02-25,4.916666666666667,34.75,65.79166666666667,31.041666666666668,21.5
2011-02-26,3.5,14.916666666666666,22.5,7.583333333333333,12.25
2011-02-27,3.375,27.25,47.75,20.5,12.916666666666666
2011-02-28,3.75,36.875,77.70833333333333,40.833333333333336,11.954545454545455
2011-03-01,6.083333333333333,48.791666666666664,119.70833333333333,70.91666666666667,19.125
2011-03-02,5.7272727272727275,37.78260869565217,118.3913043478261,80.6086956521739,17.833333333333332
2011-03-03,3.6666666666666665,23.625,38.416666666666664,14.791666666666666,19.708333333333332
2011-03-04,4.208333333333333,19.541666666666668,29.916666666666668,10.375,15.291666666666666
2011-03-05,5.833333333333333,37.791666666666664,89.41666666666667,51.625,10.625
2011-03-06,8.791666666666666,42.541666666666664,141.04166666666666,98.5,21.833333333333332
2011-03-07,5.916666666666667,31.347826086956523,59.26086956521739,27.91304347826087,30.25
2011-03-08,5.666666666666667,29.791666666666668,52.166666666666664,22.375,26.666666666666668
2011-03-09,5.130434782608695,37.041666666666664,68.95833333333333,31.916666666666668,22.208333333333332
2011-03-10,3.7916666666666665,22.458333333333332,36.791666666666664,14.333333333333334,14.583333333333334
2011-03-11,3.875,18.583333333333332,27.125,8.541666666666666,16.416666666666668
2011-03-12,3.375,25.625,43.541666666666664,17.916666666666668,12.416666666666666
2011-03-13,3.4166666666666665,32.291666666666664,59.25,26.958333333333332,12.958333333333334
2011-03-14,4.5,46.56521739130435,99.8695652173913,53.30434782608695,15.708333333333334
2011-03-15,4.217391304347826,38.04347826086956,73.69565217391305,35.65217391304348,20.666666666666668
2011-03-16,5.0476190476190474,48.291666666666664,102.25,53.958333333333336,15.625
2011-03-17,6.916666666666667,42.583333333333336,95.95833333333333,53.375,17.166666666666668
2011-03-18,7.708333333333333,31.708333333333332,65.125,33.416666666666664,20.916666666666668
2011-03-19,3.375,26.958333333333332,48.666666666666664,21.708333333333332,9.333333333333334
2011-03-20,4.458333333333333,34.291666666666664,60.333333333333336,26.041666666666668,14.791666666666666
2011-03-21,3.5833333333333335,31.47826086956522,53.56521739130435,22.08695652173913,14.833333333333334
2011-03-22,5.833333333333333,52.541666666666664,126.54166666666667,74.0,23.291666666666668
2011-03-23,4.913043478260869,45.375,88.125,42.75,12.416666666666666
2011-03-24,5.375,25.5,41.708333333333336,16.208333333333332,14.875
2011-03-25,3.5833333333333335,14.416666666666666,20.0,5.583333333333333,14.833333333333334
2011-03-26,3.7083333333333335,28.583333333333332,46.833333333333336,18.25,13.875
2011-03-27,5.083333333333333,46.75,85.25,38.5,20.333333333333332
2011-03-28,5.3478260869565215,43.5,100.0909090909091,56.59090909090909,29.416666666666668
2011-03-29,4.375,38.25,75.04166666666667,36.791666666666664,19.375
2011-03-30,5.086956521739131,40.708333333333336,95.91666666666667,55.208333333333336,17.458333333333332
2011-03-31,3.5,24.375,38.666666666666664,14.291666666666666,11.416666666666666
2011-04-01,4.956521739130435,59.75,91.75,32.0,23.458333333333332
2011-04-02,4.75,41.583333333333336,58.541666666666664,16.958333333333332,25.25
2011-04-03,2.875,17.208333333333332,20.5,3.2916666666666665,7.875
2011-04-04,2.869565217391304,33.43478260869565,44.130434782608695,10.695652173913043,9.041666666666666
2011-04-05,3.4583333333333335,43.625,58.708333333333336,15.083333333333334,14.958333333333334
2011-04-06,4.5,56.34782608695652,85.95652173913044,29.608695652173914,16.208333333333332
2011-04-07,4.583333333333333,50.25,100.58333333333333,50.333333333333336,14.125
2011-04-08,4.391304347826087,48.416666666666664,82.29166666666667,33.875,12.166666666666666
2011-04-09,4.208333333333333,31.125,52.041666666666664,20.916666666666668,12.833333333333334
2011-04-10,4.958333333333333,31.875,35.041666666666664,3.1666666666666665,26.291666666666668
2011-04-11,5.166666666666667,45.958333333333336,76.45833333333333,30.5,25.541666666666668
2011-04-12,4.291666666666667,48.125,69.58333333333333,21.458333333333332,22.625
2011-04-13,5.333333333333333,60.30434782608695,104.21739130434783,43.91304347826087,25.40909090909091
2011-04-14,5.25,63.375,96.91666666666667,33.541666666666664,32.25
2011-04-15,5.565217391304348,54.458333333333336,80.04166666666667,25.583333333333332,25.956521739130434
2011-04-16,4.208333333333333,25.25,46.333333333333336,21.083333333333332,24.916666666666668
2011-04-17,3.4583333333333335,25.333333333333332,28.625,3.2916666666666665,11.166666666666666
