date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean
2011-01-01,5.75,15.083,26.083,11.0,,17.5
2011-01-02,4.417,9.5,11.083,1.583,,14.5
2011-01-03,4.958,14.0,17.125,3.125,,22.25
2011-01-04,5.0,11.792,15.083,3.292,,26.625
2011-01-05,4.458,21.25,35.167,13.917,,10.292
2011-01-06,4.783,24.364,68.636,44.273,,14.667
2011-01-07,3.522,13.917,23.125,9.208,,7.0
2011-01-08,4.5,16.417,30.0,13.583,,6.708
2011-01-09,5.333,18.542,37.417,18.875,,18.292
2011-01-10,6.667,24.667,80.0,55.333,,32.583
2011-01-11,4.792,15.75,32.042,16.292,,26.083
2011-01-12,4.208,22.625,42.75,20.125,,9.833
2011-01-13,4.833,19.217,50.0,30.783,,17.435
2011-01-14,5.522,19.208,30.25,11.042,,36.667
2011-01-15,4.375,16.292,31.583,15.292,,14.625
2011-01-16,3.143,13.318,16.545,3.227,,11.0
2011-01-17,5.625,21.708,51.917,30.208,,12.143
2011-01-18,5.478,29.167,111.208,82.042,,18.792
2011-01-19,5.087,24.167,72.958,48.792,,16.583
2011-01-20,4.087,21.696,38.522,16.826,,9.5
2011-01-21,4.174,23.083,46.667,23.583,,14.25
2011-01-22,4.696,19.208,41.708,22.5,,8.75
2011-01-23,3.522,15.5,27.625,12.125,,6.375
2011-01-24,2.913,21.292,30.375,9.083,,7.083
2011-01-25,4.043,22.375,33.625,11.25,,17.583
2011-01-26,3.783,24.167,43.667,19.5,,10.333
2011-01-27,5.261,29.217,71.522,42.304,,25.75
2011-01-28,5.043,22.25,44.417,22.167,,21.875
2011-01-29,3.917,15.542,29.708,14.167,,10.375
2011-01-30,4.818,24.727,64.955,40.227,,10.857
2011-01-31,4.5,24.083,65.5,41.417,,10.75
2011-02-01,4.542,19.375,46.917,27.542,,18.167
2011-02-02,3.5,16.667,27.292,10.625,,7.458
2011-02-03,5.208,27.174,58.13,30.957,,14.625
2011-02-04,4.696,20.625,40.5,19.875,,21.958
2011-02-05,5.417,22.708,34.0,11.292,,38.208
2011-02-06,5.458,23.5,35.458,11.958,,36.792
2011-02-07,4.625,22.875,33.667,10.792,,16.083
2011-02-08,3.208,16.0,23.583,7.583,,13.292
2011-02-09,4.125,26.208,49.0,22.792,,13.333
2011-02-10,4.208,25.739,54.87,29.13,,14.083
2011-02-11,4.174,22.292,44.25,21.958,,12.042
2011-02-12,4.667,18.625,30.958,12.333,,15.75
2011-02-13,4.208,19.167,27.833,8.667,,15.667
2011-02-14,5.042,28.208,47.583,19.375,,16.167
2011-02-15,5.292,23.542,57.583,34.042,,14.792
2011-02-16,4.375,26.833,55.042,28.208,,13.917
2011-02-17,3.609,18.333,28.619,10.286,,10.091
2011-02-18,3.565,14.917,22.792,7.875,,6.292
2011-02-19,4.542,17.667,40.958,23.292,,12.292
2011-02-20,5.25,24.458,70.5,46.042,,12.792
2011-02-21,6.0,32.292,93.625,61.333,,21.875
2011-02-22,4.5,26.5,46.417,19.917,,25.542
2011-02-23,4.5,20.958,29.042,8.083,,17.5
2011-02-24,4.417,15.0,24.174,9.174,,26.958
2011-02-25,4.652,22.333,38.0,15.667,,22.375
2011-02-26,3.583,12.5,17.25,4.75,,12.125
2011-02-27,3.957,23.0,41.952,18.952,,13.125
2011-02-28,3.792,18.917,40.0,21.083,,10.333
2011-03-01,5.25,26.792,76.042,49.25,,21.208
2011-03-02,4.5,22.783,32.913,10.13,,18.75
2011-03-03,3.957,12.0,14.792,2.792,,19.833
2011-03-04,4.292,18.125,26.417,8.292,,19.042
2011-03-05,4.125,19.542,27.125,7.583,,11.083
2011-03-06,6.375,30.417,49.542,19.125,,18.0
2011-03-07,5.958,21.042,30.625,9.583,,34.458
2011-03-08,5.583,19.458,36.417,16.958,,29.167
2011-03-09,4.542,19.565,24.043,4.478,,20.708
2011-03-10,3.652,9.542,10.875,1.333,,13.708
2011-03-11,3.917,13.833,17.375,3.542,,15.333
2011-03-12,3.792,17.75,25.333,7.583,,10.125
2011-03-13,3.708,22.458,40.417,17.958,,10.625
2011-03-14,4.625,27.125,59.958,32.833,,13.667
2011-03-15,4.833,25.167,58.25,33.083,,19.042
2011-03-16,4.739,31.05,57.1,26.05,,16.391
2011-03-17,4.905,20.957,27.478,6.522,,25.083
2011-03-18,5.667,20.391,31.826,11.435,,22.833
2011-03-19,3.417,15.267,23.8,8.533,,7.625
2011-03-20,3.958,18.208,31.333,13.125,,14.0
2011-03-21,4.042,24.958,46.292,21.333,,15.583
2011-03-22,4.625,27.75,50.708,22.958,,22.875
2011-03-23,3.583,20.522,26.087,5.565,,12.292
2011-03-24,5.087,15.25,17.708,2.458,,16.917
2011-03-25,3.75,9.833,10.958,1.125,,13.583
2011-03-26,4.292,24.25,36.958,12.708,,14.917
2011-03-27,4.875,30.125,52.167,22.042,,24.167
2011-03-28,5.261,26.545,57.273,30.727,,32.292
2011-03-29,4.0,22.958,40.917,17.958,,16.25
2011-03-30,3.417,13.542,15.708,2.167,,16.167
2011-03-31,3.261,12.087,16.304,4.217,,11.042
2011-04-01,4.478,27.381,46.667,19.286,,27.125
2011-04-02,4.348,18.583,32.167,13.583,,30.625
2011-04-03,3.208,7.958,9.375,1.417,,9.042
2011-04-04,3.333,18.208,26.042,7.833,,9.625
2011-04-05,3.625,24.375,37.333,12.958,,14.792
2011-04-06,3.958,25.0,47.542,22.542,,16.625
2011-04-07,3.333,15.167,19.75,4.583,,12.042
2011-04-08,2.917,9.913,11.565,1.652,,18.292
2011-04-09,3.348,12.292,14.042,1.75,,16.542
2011-04-10,5.083,21.708,27.667,5.958,,37.542
2011-04-11,4.542,21.0,31.125,10.125,,26.792
2011-04-12,4.435,27.0,43.783,16.783,,28.762
2011-04-13,4.917,29.708,55.667,25.958,,24.75
2011-04-14,4.708,26.5,51.375,24.875,,36.167
2011-04-15,4.375,23.261,27.174,3.913,,37.292
2011-04-16,3.957,14.167,18.875,4.708,,36.958
2011-04-17,3.5,15.167,20.125,4.958,,16.083
2011-04-18,3.958,20.708,26.833,6.125,,19.833
2011-04-19,3.792,21.25,27.458,6.208,,11.917
2011-04-20,3.375,19.25,27.208,7.958,,7.375
2011-04-21,3.917,19.917,38.542,18.625,,16.083
2011-04-22,4.25,27.87,35.043,7.174,,21.042
2011-04-23,3.348,14.833,17.875,3.042,,12.167
2011-04-24,4.625,18.083,22.583,4.5,,19.958
2011-04-25,4.833,25.25,39.208,13.958,,25.667
2011-04-26,3.826,19.0,36.0,17.0,,31.292
2011-04-27,2.833,12.375,14.5,2.125,,28.958
2011-04-28,3.875,25.333,31.875,6.542,,23.042
2011-04-29,4.083,15.87,20.87,5.0,,15.75
2011-04-30,3.652,9.708,11.125,1.417,,22.125
2011-05-01,3.833,11.625,16.792,5.167,,20.208
2011-05-02,4.458,16.417,25.542,9.125,,97.75
2011-05-03,4.625,16.917,20.958,4.042,,99.292
2011-05-04,4.0,11.583,15.583,4.0,,58.5
2011-05-05,3.333,10.458,11.542,1.083,,22.083
2011-05-06,3.208,17.609,21.696,4.087,,30.708
