date,NO2_mean,NOX_mean,NO_mean
2011-01-01,9.667,12.792,3.125
2011-01-02,3.25,4.875,1.625
2011-01-03,5.417,7.375,1.958
2011-01-04,4.13,8.87,4.739
2011-01-05,10.792,18.333,7.542
2011-01-06,17.792,27.833,10.042
2011-01-07,12.667,18.292,5.625
2011-01-08,10.583,14.083,3.5
2011-01-09,14.167,22.5,8.333
2011-01-10,22.625,45.667,23.042
2011-01-11,12.125,17.417,5.292
2011-01-12,18.292,31.25,12.958
2011-01-13,15.875,33.042,17.167
2011-01-14,11.125,15.792,4.667
2011-01-15,8.583,11.833,3.25
2011-01-16,3.958,5.875,1.917
2011-01-17,12.0,18.458,6.458
2011-01-18,26.391,45.826,19.435
2011-01-19,15.389,21.333,5.944
2011-01-20,8.25,10.083,1.833
2011-01-21,14.375,19.042,4.667
2011-01-22,18.0,24.958,6.958
2011-01-23,8.292,10.375,2.083
2011-01-24,9.083,11.375,2.292
2011-01-25,10.542,13.75,3.208
2011-01-26,11.0,14.167,3.167
2011-01-27,14.708,20.417,5.708
2011-01-28,14.25,17.375,3.125
2011-01-29,7.417,9.375,1.958
2011-01-30,17.958,33.792,15.833
2011-01-31,16.083,22.625,6.542
2011-02-01,17.0,26.783,9.783
2011-02-02,6.833,9.958,3.125
2011-02-03,13.875,20.958,7.083
2011-02-04,12.792,16.083,3.292
2011-02-05,13.875,17.583,3.708
2011-02-06,27.583,42.25,14.667
2011-02-07,14.833,22.125,7.292
2011-02-08,6.542,8.833,2.292
2011-02-09,12.0,18.125,6.125
2011-02-10,11.417,16.583,5.167
2011-02-11,9.583,12.75,3.167
2011-02-12,6.125,8.0,1.875
2011-02-13,18.208,22.292,4.083
2011-02-14,25.667,37.208,11.542
2011-02-15,16.304,27.304,11.0
2011-02-16,15.25,24.792,9.542
2011-02-17,9.083,14.042,4.958
2011-02-18,7.708,10.167,2.458
2011-02-19,12.042,16.458,4.417
2011-02-20,18.083,25.458,7.375
2011-02-21,33.917,57.708,23.792
2011-02-22,21.667,26.375,4.708
2011-02-23,18.833,27.5,8.667
2011-02-24,5.708,7.333,1.625
2011-02-25,16.417,20.542,4.125
2011-02-26,4.125,5.375,1.25
2011-02-27,9.083,12.917,3.833
2011-02-28,15.417,24.083,8.667
2011-03-01,24.417,30.917,6.5
2011-03-02,22.708,33.042,10.333
2011-03-03,3.583,4.583,1.0
2011-03-04,3.125,4.083,0.958
2011-03-05,18.625,29.042,10.417
2011-03-06,25.042,44.042,19.0
2011-03-07,13.0,18.125,5.125
2011-03-08,8.083,10.542,2.458
2011-03-09,10.75,13.708,2.958
2011-03-10,10.167,13.875,3.708
2011-03-11,8.542,11.625,3.083
2011-03-12,6.875,9.0,2.125
2011-03-13,17.667,25.667,8.0
2011-03-14,19.783,27.174,7.391
2011-03-15,18.125,26.0,7.875
2011-03-16,29.625,37.125,7.5
2011-03-17,32.292,39.292,7.0
2011-03-18,18.583,25.958,7.375
2011-03-19,4.458,5.958,1.5
2011-03-20,10.0,13.083,3.083
2011-03-21,16.417,20.875,4.458
2011-03-22,33.583,57.208,23.625
2011-03-23,16.833,20.417,3.583
2011-03-24,9.917,12.5,2.583
2011-03-25,3.542,5.25,1.708
2011-03-26,10.0,12.625,2.625
2011-03-27,22.042,28.208,6.167
2011-03-28,20.955,40.455,19.5
2011-03-29,21.417,29.833,8.417
2011-03-30,19.208,28.083,8.875
2011-03-31,7.708,9.667,1.958
2011-04-01,17.75,22.75,5.0
2011-04-02,19.667,26.167,6.5
2011-04-03,1.958,3.042,1.083
2011-04-04,12.792,23.417,10.625
2011-04-05,16.167,22.792,6.625
2011-04-06,20.917,27.375,6.458
2011-04-07,19.042,25.167,6.125
2011-04-08,11.0,13.0,2.0
2011-04-09,8.042,10.75,2.708
2011-04-10,8.792,11.208,2.417
2011-04-11,17.875,26.5,8.625
2011-04-12,18.0,26.333,8.333
2011-04-13,27.455,47.636,20.182
2011-04-14,25.25,37.125,11.875
2011-04-15,29.167,37.417,8.25
2011-04-16,10.125,13.625,3.5
2011-04-17,4.542,6.292,1.75
2011-04-18,18.458,22.583,4.125
2011-04-19,7.667,10.208,2.542
2011-04-20,5.167,15.0,9.833
2011-04-21,18.583,25.208,6.625
2011-04-22,28.792,35.833,7.042
2011-04-23,10.917,13.458,2.542
2011-04-24,9.542,13.5,3.958
2011-04-25,12.25,19.75,7.5
2011-04-26,19.042,26.583,7.542
2011-04-27,8.273,13.773,5.5
2011-04-28,8.833,12.375,3.542
2011-04-29,13.5,18.875,5.375
2011-04-30,9.542,12.917,3.375
2011-05-01,7.375,10.208,2.833
2011-05-02,9.167,13.458,4.292
2011-05-03,8.667,11.542,2.875
2011-05-04,9.708,13.5,3.792
2011-05-05,3.625,5.5,1.875
2011-05-06,10.333,14.917,4.583
2011-05-07,8.792,11.458,2.667
2011-05-08,6.708,9.125,2.417
2011-05-09,13.458,16.917,3.458
2011-05-10,20.833,30.542,9.708
2011-05-11,17.5,23.25,5.75
2011-05-12,18.696,25.304,6.609
2011-05-13,6.833,8.917,2.083
2011-05-14,8.542,10.917,2.375
2011-05-15,7.957,10.565,2.609
2011-05-16,12.292,16.75,4.458
2011-05-17,14.75,18.125,3.375
2011-05-18,16.083,20.792,4.708
2011-05-19,19.75,25.25,5.5
2011-05-20,14.458,19.833,5.375
2011-05-21,14.375,18.625,4.25
2011-05-22,5.167,7.125,1.958
2011-05-23,3.542,5.125,1.583
2011-05-24,5.083,7.0,1.917
2011-05-25,16.043,23.739,7.696
2011-05-26,13.292,17.0,3.708
2011-05-27,8.542,11.042,2.5
2011-05-28,14.167,17.292,3.125
2011-05-29,2.0,2.917,0.917
2011-05-30,3.542,4.875,1.333
2011-05-31,11.375,16.0,4.625
2011-06-01,15.375,18.417,3.042
2011-06-02,12.417,15.833,3.417
2011-06-03,17.083,23.292,6.208
2011-06-04,11.708,14.083,2.375
2011-06-05,8.5,10.333,1.833
2011-06-06,15.625,19.167,3.542
2011-06-07,15.167,18.583,3.417
2011-06-08,7.636,11.0,3.364
2011-06-09,8.391,10.913,2.522
2011-06-10,13.833,16.875,3.042
2011-06-11,6.083,8.333,2.25
2011-06-12,8.708,11.542,2.833
2011-06-13,11.083,15.75,4.667
2011-06-14,10.917,15.333,4.417
2011-06-15,13.042,16.208,3.167
2011-06-16,11.958,14.917,2.958
2011-06-17,7.958,10.375,2.417
2011-06-18,16.625,20.25,3.625
2011-06-19,11.208,14.458,3.25
2011-06-20,16.708,21.042,4.333
2011-06-21,10.792,14.5,3.708
2011-06-22,15.8,32.5,16.7
2011-06-23,12.375,23.5,11.125
2011-06-24,10.458,17.292,6.833
2011-06-25,8.292,14.167,5.875
2011-06-26,10.333,17.5,7.167
2011-06-27,7.542,12.875,5.333
2011-06-28,7.875,16.375,8.5
2011-06-29,8.917,22.125,13.208
