date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,THC_mean
2011-02-06,192.696,23.174,21.478,30.348,8.87,,1.208,215.87
2011-02-07,189.0,23.25,12.833,17.917,5.083,,0.958,212.25
2011-02-08,189.542,14.958,8.333,9.208,0.875,,0.875,204.5
2011-02-09,188.75,16.0,8.833,10.292,1.458,,0.375,204.75
2011-02-10,186.75,13.625,8.083,9.0,0.917,,0.5,200.375
2011-02-11,187.083,14.375,7.0,7.75,0.75,,0.375,201.458
2011-02-12,187.348,13.957,5.739,5.957,0.217,,0.261,201.304
2011-02-13,189.333,16.583,18.261,20.522,2.261,,0.125,205.917
2011-02-14,188.625,19.958,20.625,28.958,8.333,,0.125,208.583
2011-02-15,189.0,19.708,11.958,17.875,5.917,,0.458,208.708
2011-02-16,189.125,15.917,13.958,25.125,11.167,,1.042,205.042
2011-02-17,189.625,15.25,8.708,10.917,2.208,,0.667,204.875
2011-02-18,189.833,13.792,7.167,7.875,0.708,,0.083,203.625
2011-02-19,190.522,16.913,11.261,13.174,1.913,,0.913,207.435
2011-02-20,190.25,18.417,18.783,27.609,8.826,,0.875,208.667
2011-02-21,190.583,24.792,28.917,44.708,15.792,,2.417,215.375
2011-02-22,189.333,24.292,23.0,28.458,5.458,,1.167,213.625
2011-02-23,189.125,22.75,15.542,23.5,7.958,,1.125,211.875
2011-02-24,188.792,16.375,6.458,6.625,0.167,,1.333,205.167
2011-02-25,189.958,20.708,15.792,18.0,2.208,,1.0,210.667
2011-02-26,188.87,14.261,5.174,5.522,0.348,,0.13,203.13
2011-02-27,190.0,15.583,10.174,11.304,1.13,,0.0,205.583
2011-02-28,188.917,16.917,16.333,23.25,6.917,,0.042,205.833
2011-03-01,186.792,19.75,22.042,27.667,5.625,,0.708,206.542
2011-03-02,188.125,58.125,22.417,36.833,14.417,,0.75,246.25
2011-03-03,186.625,14.667,4.583,4.625,0.042,,0.292,201.292
2011-03-04,187.13,12.87,4.391,4.522,0.13,,0.0,200.0
2011-03-05,190.833,19.0,18.174,29.696,11.522,,0.458,209.833
2011-03-06,193.167,26.833,22.5,41.167,18.667,,2.292,220.0
2011-03-07,192.708,24.292,14.542,16.833,2.292,,1.75,217.0
2011-03-08,192.5,19.625,13.167,14.167,1.0,,1.292,212.125
2011-03-09,191.5,19.083,11.5,12.667,1.167,,0.875,210.583
2011-03-10,189.333,18.542,7.708,9.917,2.208,,0.208,207.875
2011-03-11,191.043,16.609,10.174,11.435,1.261,,0.826,207.652
2011-03-12,191.25,15.083,6.783,7.217,0.435,,0.833,206.333
2011-03-13,189.625,19.042,15.917,19.25,3.333,,1.25,208.667
2011-03-14,190.238,21.762,21.947,30.105,8.158,,1.5,212.0
2011-03-15,191.792,21.292,15.0,19.0,4.0,,0.917,213.083
2011-03-16,194.208,25.542,31.0,35.917,4.917,,1.292,219.75
2011-03-17,193.167,28.5,29.917,36.375,6.458,,0.167,221.667
2011-03-18,195.478,26.87,17.478,24.391,6.913,,0.478,222.348
2011-03-19,191.792,15.75,5.0,5.043,0.043,,0.0,207.542
2011-03-20,193.208,16.792,9.5,10.458,0.958,,0.958,210.0
2011-03-21,190.87,19.957,17.333,22.292,4.958,,1.0,210.826
2011-03-22,189.792,27.125,32.167,50.375,18.208,,2.208,216.917
2011-03-23,183.542,16.583,16.708,18.292,1.583,,0.292,200.125
2011-03-24,187.292,14.5,10.75,12.0,1.25,,1.208,201.792
2011-03-25,189.87,15.261,5.435,5.609,0.174,,0.696,205.13
2011-03-26,192.458,13.625,8.13,8.652,0.522,,0.381,206.083
2011-03-27,193.958,19.917,24.5,30.958,6.458,,1.75,213.875
2011-03-28,193.042,20.792,18.125,30.0,11.875,,1.625,213.833
2011-03-29,193.0,22.292,27.708,37.833,10.125,,1.708,215.292
2011-03-30,188.667,16.583,21.458,28.583,7.125,,1.417,205.25
2011-03-31,187.542,11.5,9.625,10.25,0.625,,0.417,199.042
2011-04-01,192.833,30.25,26.333,28.0,1.667,,1.917,223.083
2011-04-02,191.333,28.167,23.875,28.208,4.333,,1.792,219.5
2011-04-03,188.826,15.217,3.435,3.435,0.0,,0.087,204.043
2011-04-04,190.792,20.208,15.174,23.522,8.348,,0.333,211.0
2011-04-05,191.792,23.125,24.417,34.042,9.625,,1.042,214.917
2011-04-06,192.042,25.875,26.333,30.042,3.708,,1.708,217.917
2011-04-07,189.375,24.542,22.042,27.625,5.583,,1.125,213.917
2011-04-08,185.875,18.792,10.25,11.458,1.208,,0.0,204.667
2011-04-09,188.0,21.5,11.167,15.333,4.167,,0.25,209.5
2011-04-10,192.826,23.957,16.0,17.609,1.609,,1.565,216.783
2011-04-11,194.292,26.625,19.304,21.826,2.522,,1.083,220.917
2011-04-12,194.75,25.542,19.292,24.458,5.167,,0.5,220.292
2011-04-13,194.75,32.042,32.0,44.792,12.792,,1.958,226.792
2011-04-14,195.792,33.0,32.583,38.708,6.125,,3.5,228.792
2011-04-15,193.792,35.375,31.042,37.667,6.625,,1.208,229.167
2011-04-16,191.5,25.333,10.208,14.375,4.167,,0.458,216.833
2011-04-17,190.957,18.739,9.043,9.348,0.304,,0.261,209.696
2011-04-18,191.0,22.292,20.174,22.696,2.522,,0.625,213.292
2011-04-19,190.833,19.25,11.083,12.208,1.125,,0.542,210.083
2011-04-20,189.667,17.542,8.75,9.375,0.625,,0.455,207.208
2011-04-21,190.0,20.833,19.208,22.042,2.833,,1.542,210.833
2011-04-22,189.458,25.292,22.792,26.292,3.5,,1.083,214.75
2011-04-23,186.125,19.417,8.917,9.833,0.917,,0.375,205.542
2011-04-24,192.435,22.391,11.348,12.739,1.391,,1.174,214.826
2011-04-25,193.292,21.833,19.13,32.739,13.609,,1.583,215.125
2011-04-26,191.292,23.125,19.833,23.083,3.25,,1.417,214.417
2011-04-27,187.25,18.417,9.5,10.458,0.958,,0.458,205.667
2011-04-28,190.667,21.708,13.167,14.25,1.083,,0.917,212.375
2011-04-29,191.667,22.292,17.125,19.042,1.917,,1.833,213.958
2011-04-30,189.583,21.25,10.708,11.458,0.75,,1.083,210.833
2011-05-01,185.652,17.435,6.0,6.304,0.304,,0.696,203.087
2011-05-02,192.875,21.792,12.391,14.043,1.652,,0.542,214.667
2011-05-03,193.25,20.958,13.375,14.208,0.833,,0.583,214.208
2011-05-04,193.625,23.5,11.417,12.75,1.333,,0.833,217.125
2011-05-05,191.0,18.792,6.542,6.625,0.083,,0.375,209.792
2011-05-06,190.043,19.391,11.167,12.417,1.25,,0.583,209.435
2011-05-07,187.667,21.833,12.583,13.792,1.208,,1.875,209.5
2011-05-08,185.435,22.565,10.87,12.522,1.652,,1.478,208.0
2011-05-09,190.958,24.167,11.739,12.174,0.435,,1.458,215.125
2011-05-10,184.167,26.167,18.792,29.208,10.417,,0.875,210.333
2011-05-11,182.042,26.583,15.75,21.75,6.0,,0.333,208.625
2011-05-12,181.583,28.292,16.292,23.75,7.458,,0.25,209.875
2011-05-13,190.0,24.5,12.125,12.958,0.833,,2.25,214.5
2011-05-14,192.417,24.542,12.167,12.75,0.583,,2.417,216.958
2011-05-15,191.522,23.87,11.261,12.0,0.739,,1.391,215.391
2011-05-16,190.542,24.917,17.174,18.609,1.435,,1.333,215.458
2011-05-17,189.542,26.583,13.667,14.875,1.208,,0.75,216.125
2011-05-18,190.875,26.708,18.708,20.458,1.75,,1.167,217.583
2011-05-19,191.19,29.571,21.682,24.409,2.727,,1.818,220.762
2011-05-20,189.0,27.792,15.417,18.625,3.208,,1.583,216.792
2011-05-21,185.667,27.292,10.708,12.917,2.208,,0.917,212.958
2011-05-22,183.957,22.783,4.0,4.696,0.696,,0.0,206.739
2011-05-23,188.208,22.0,5.652,6.174,0.522,,0.0,210.208
2011-05-24,188.083,24.75,8.667,9.542,0.875,,0.292,212.833
2011-05-25,189.833,27.875,19.042,22.958,3.917,,2.75,217.708
2011-05-26,190.667,29.958,18.958,20.875,1.917,,0.958,220.625
2011-05-27,188.875,27.875,13.458,14.917,1.458,,0.0,216.75
2011-05-28,191.083,29.25,16.667,21.542,4.875,,0.042,220.333
2011-05-29,185.261,21.783,2.217,2.739,0.522,,0.0,207.043
2011-05-30,187.667,21.125,3.957,4.087,0.13,,0.167,208.792
2011-05-31,188.208,24.625,11.917,15.542,3.625,,0.708,212.833
2011-06-01,188.625,28.125,17.958,21.042,3.083,,1.292,216.75
2011-06-02,188.708,27.625,15.542,18.917,3.375,,0.792,216.333
2011-06-03,190.083,30.958,16.25,19.333,3.083,,1.833,221.042
2011-06-04,188.333,28.167,13.875,16.083,2.208,,1.708,216.5
2011-06-05,188.739,28.304,11.478,13.087,1.609,,2.087,217.043
2011-06-06,189.273,30.409,18.545,20.955,2.409,,1.292,219.682
2011-06-07,185.708,29.25,15.75,18.333,2.583,,1.667,214.958
2011-06-08,181.042,21.625,9.792,10.833,1.042,,0.958,202.667
2011-06-09,180.625,21.208,11.417,14.042,2.625,,1.375,201.833
2011-06-10,180.375,22.208,14.792,17.917,3.125,,1.0,202.583
2011-06-11,182.083,25.083,7.5,8.875,1.375,,0.458,207.167
2011-06-12,185.739,28.348,10.0,12.478,2.478,,0.739,214.087
2011-06-13,187.292,23.792,12.652,16.435,3.783,,0.583,211.083
2011-06-14,187.917,25.708,12.25,15.083,2.833,,1.375,213.625
2011-06-15,188.083,24.0,17.583,20.708,3.125,,1.0,212.083
2011-06-16,189.583,26.708,15.125,18.917,3.792,,0.583,216.292
2011-06-17,186.583,22.0,11.75,13.542,1.792,,0.542,208.583
2011-06-18,190.333,30.0,19.083,23.75,4.667,,1.0,220.333
2011-06-19,187.522,24.435,11.0,14.0,3.0,,1.0,211.957
2011-06-20,185.208,25.417,15.0,20.182,5.182,,0.292,210.625
2011-06-21,182.083,23.0,11.042,14.208,3.167,,0.667,205.083
2011-06-22,184.75,29.875,13.875,23.208,9.333,,1.333,214.625
2011-06-23,180.792,30.417,9.25,20.917,11.667,,1.25,211.208
2011-06-24,178.167,25.292,7.5,12.792,5.292,,1.917,203.458
2011-06-25,180.083,22.833,5.875,11.833,5.958,,1.333,202.917
2011-06-26,177.565,20.348,2.957,4.739,1.783,,1.0,197.913
2011-06-27,178.083,22.333,5.13,8.913,3.783,,0.25,200.417
2011-06-28,178.833,23.792,7.542,12.625,5.083,,1.125,202.625
2011-06-29,182.913,25.87,9.792,21.917,12.125,,1.625,208.783
2011-06-30,181.292,26.25,11.292,16.792,5.5,,2.333,207.542
2011-07-01,183.167,26.167,11.917,18.75,6.833,,1.042,209.333
2011-07-02,184.083,27.792,9.167,12.292,3.125,,1.042,211.875
2011-07-03,190.826,26.043,8.652,11.609,2.957,,1.174,216.87
2011-07-04,186.5,28.227,12.391,20.565,8.174,,1.083,214.727
2011-07-05,191.25,28.792,11.792,14.0,2.208,,1.75,220.042
2011-07-06,193.708,26.625,10.75,13.417,2.667,,0.958,220.333
2011-07-07,182.458,24.917,9.375,18.333,8.958,,0.208,207.375
2011-07-08,181.833,27.292,6.458,19.125,12.667,,0.958,209.125
2011-07-09,180.333,22.292,4.5,10.5,6.0,,0.958,202.625
2011-07-10,182.043,20.957,3.783,6.783,3.0,,1.0,203.0
2011-07-11,182.333,21.667,5.043,9.304,4.261,,0.583,204.0
2011-07-12,183.0,23.875,7.292,20.042,12.75,,1.125,206.875
2011-07-13,182.625,23.167,6.458,14.833,8.375,,1.208,205.792
2011-07-14,183.042,22.958,7.625,15.667,8.042,,1.208,206.0
2011-07-15,182.542,23.583,8.667,14.375,5.708,,1.625,206.125
2011-07-16,191.667,27.083,10.042,17.5,7.458,,1.583,218.75
2011-07-17,183.304,23.13,8.0,11.0,3.0,,2.913,206.435
2011-07-18,179.5,19.833,3.087,5.391,2.304,,0.5,199.333
2011-07-19,175.042,17.792,2.833,3.458,0.625,,0.0,192.833
2011-07-20,175.261,20.783,2.542,3.375,0.833,,0.0,196.043
2011-07-21,180.667,21.917,6.875,8.75,1.875,,0.833,202.583
2011-07-22,182.125,22.458,7.75,10.833,3.083,,1.0,204.583
2011-07-23,183.042,22.292,5.875,7.5,1.625,,1.042,205.333
2011-07-24,184.609,23.217,5.348,6.478,1.13,,0.957,207.826
2011-07-25,182.625,23.333,6.739,9.13,2.391,,1.042,205.958
2011-07-26,186.667,25.792,9.958,15.0,5.042,,1.167,212.458
2011-07-27,178.125,22.167,6.5,10.667,4.167,,2.125,200.292
2011-07-28,182.292,25.917,9.542,24.042,14.5,,2.708,208.208
2011-07-29,184.417,29.125,10.833,17.333,6.5,,1.875,213.542
2011-07-30,183.667,28.458,9.083,13.083,4.0,,1.625,212.125
2011-07-31,186.217,23.652,5.739,6.913,1.174,,1.087,209.87
2011-08-01,187.292,26.0,8.043,10.348,2.304,,0.875,213.292
2011-08-02,184.958,25.417,8.458,10.75,2.292,,0.958,210.375
2011-08-03,180.125,23.708,7.375,11.083,3.708,,1.083,203.833
2011-08-04,180.667,25.0,8.875,12.458,3.583,,1.5,205.667
2011-08-05,178.478,23.261,6.458,10.208,3.75,,0.958,201.739
2011-08-06,173.583,17.125,4.917,9.5,4.583,,1.292,190.708
2011-08-07,176.609,17.391,5.174,9.565,4.391,,1.304,194.0
2011-08-08,177.625,17.75,6.478,11.652,5.174,,1.292,195.375
2011-08-09,181.792,23.542,12.833,23.125,10.292,,2.0,205.333
2011-08-10,182.417,27.708,12.875,20.208,7.333,,2.167,210.125
2011-08-11,179.5,20.5,9.5,12.792,3.292,,1.875,200.0
2011-08-12,180.667,20.0,7.417,9.667,2.25,,1.167,200.667
2011-08-13,179.042,17.917,6.042,8.25,2.208,,1.292,196.958
2011-08-14,180.739,19.522,4.957,6.739,1.783,,1.13,200.261
2011-08-15,179.458,15.792,6.261,7.609,1.348,,1.583,195.25
2011-08-16,181.0,17.333,6.875,8.542,1.667,,2.208,198.333
2011-08-17,178.917,15.833,9.292,12.25,2.958,,4.5,194.75
2011-08-18,181.208,18.292,8.625,12.625,4.0,,2.833,199.5
2011-08-19,185.792,18.042,7.875,9.167,1.292,,1.208,203.833
2011-08-20,184.875,15.75,6.458,7.583,1.125,,0.25,200.625
2011-08-21,185.696,17.696,5.565,7.0,1.435,,0.043,203.391
2011-08-22,187.217,16.913,8.652,11.391,2.739,,0.75,204.13
2011-08-23,184.0,16.667,8.292,11.625,3.333,,0.375,200.667
2011-08-24,177.958,18.542,6.042,13.292,7.25,,0.792,196.5
2011-08-25,178.708,20.042,5.792,17.792,12.0,,0.917,198.75
2011-08-26,178.708,16.292,5.667,13.542,7.875,,0.875,195.0
2011-08-27,178.375,18.292,5.542,7.292,1.75,,0.542,196.667
2011-08-28,183.043,15.826,4.174,5.348,1.174,,0.478,198.87
2011-08-29,182.958,18.542,8.0,9.522,1.522,,0.792,201.5
2011-08-30,181.458,17.125,7.375,8.458,1.083,,0.5,198.583
2011-08-31,177.958,17.0,4.792,5.625,0.833,,0.167,194.958
2011-09-01,174.667,15.0,4.167,6.583,2.417,,0.0,189.667
2011-09-02,174.833,12.542,2.083,3.083,1.0,,0.0,187.375
2011-09-03,175.417,11.625,2.5,2.708,0.208,,0.0,187.042
2011-09-04,180.435,14.348,6.217,8.826,2.609,,0.348,194.783
2011-09-05,182.478,15.522,5.783,6.261,0.478,,0.458,198.0
2011-09-06,185.542,18.5,9.125,10.083,0.958,,0.917,204.042
2011-09-07,190.5,22.458,15.833,17.917,2.083,,1.5,212.958
2011-09-08,191.083,23.542,15.417,17.875,2.458,,1.292,214.625
2011-09-09,185.167,20.375,11.208,16.5,5.292,,1.0,205.542
2011-09-10,180.5,18.167,6.792,14.958,8.167,,1.5,198.667
2011-09-11,178.174,16.957,5.087,11.043,5.957,,1.0,195.13
2011-09-12,182.292,17.167,9.739,15.0,5.261,,1.708,199.458
2011-09-13,182.0,18.292,9.042,14.833,5.792,,1.042,200.292
2011-09-14,181.167,17.333,8.958,12.958,4.0,,1.208,198.5
2011-09-15,180.833,17.75,9.083,13.958,4.875,,1.917,198.583
2011-09-16,180.833,21.875,9.0,14.167,5.167,,0.667,202.708
2011-09-17,176.917,15.75,3.917,6.75,2.833,,0.042,192.667
2011-09-18,177.826,17.087,4.478,10.565,6.087,,1.043,194.913
2011-09-19,183.042,15.083,3.913,7.043,3.13,,0.333,198.125
2011-09-20,182.0,12.958,3.625,3.625,0.0,,0.0,194.958
2011-09-21,182.174,13.304,3.5,3.591,0.091,,0.0,195.478
2011-09-22,185.333,16.208,8.333,9.375,1.042,,0.375,201.542
2011-09-23,186.958,18.667,9.792,11.042,1.25,,0.208,205.625
2011-09-24,186.792,16.417,7.25,7.833,0.583,,0.0,203.208
2011-09-25,186.478,16.043,7.174,10.174,3.0,,0.565,202.522
2011-09-26,187.167,17.667,9.739,11.348,1.609,,0.25,204.833
2011-09-27,185.176,35.176,8.5,13.917,5.417,,0.167,220.353
2011-09-28,186.042,25.792,11.875,21.208,9.333,,0.583,211.833
2011-09-29,184.625,22.875,9.833,23.25,13.417,,0.5,207.5
2011-09-30,183.167,22.125,8.75,24.208,15.458,,0.375,205.292
2011-10-01,185.542,16.708,3.917,14.208,10.292,,0.0,202.25
2011-10-02,187.217,18.217,5.217,10.826,5.609,,0.13,205.435
2011-10-03,185.958,16.292,6.739,6.783,0.043,,0.0,202.25
2011-10-04,188.125,20.5,16.417,17.708,1.292,,0.375,208.625
2011-10-05,186.542,28.375,13.042,14.0,0.958,,0.125,214.917
2011-10-06,185.208,18.542,7.75,9.5,1.75,,0.667,203.75
2011-10-07,189.667,22.333,,,,,0.833,212.0
2011-10-08,190.917,23.625,,,,,1.292,214.542
2011-10-09,191.0,22.652,,,,,1.304,213.652
2011-10-10,191.5,24.458,,,,,1.792,215.958
2011-10-11,189.917,28.292,,,,,1.167,218.208
2011-10-12,189.417,29.208,,,,,1.208,218.625
2011-10-13,190.25,29.667,,,,,1.0,219.917
2011-10-14,187.25,34.417,,,,,0.458,221.667
2011-10-15,182.25,19.083,,,,,0.917,201.333
2011-10-16,191.174,23.826,,,,,2.957,215.0
2011-10-17,190.917,24.458,,,,,0.792,215.375
2011-10-18,187.083,18.375,,,,,0.0,205.458
2011-10-19,186.25,15.292,,,,,0.042,201.542
2011-10-20,187.208,21.0,,,,,0.583,208.208
2011-10-21,184.783,17.739,,,,,0.174,202.522
2011-10-22,182.917,14.875,,,,,0.0,197.792
2011-10-23,184.391,16.087,,,,,0.304,200.478
2011-10-24,183.75,17.333,,,,,0.5,201.083
2011-10-25,185.833,20.125,,,,,0.583,205.958
2011-10-26,188.417,16.625,,,,,0.0,205.042
2011-10-27,189.083,18.375,,,,,0.042,207.458
2011-10-28,188.25,22.708,,,,,0.708,210.958
2011-10-29,187.25,21.708,,,,,0.5,208.958
2011-10-30,187.0,19.087,,,,,0.0,206.087
2011-10-31,185.667,17.042,,,,,0.042,202.708
2011-11-01,186.917,24.417,,,,,0.833,211.333
2011-11-02,186.792,23.625,24.3,29.2,4.9,,1.083,210.417
2011-11-03,189.292,31.125,19.792,26.125,6.333,,1.542,220.417
2011-11-04,186.292,26.125,17.292,23.792,6.5,,1.0,212.417
2011-11-05,187.292,29.125,20.583,28.167,7.583,,1.0,216.417
2011-11-06,184.0,21.652,10.043,12.87,2.826,,1.087,205.652
2011-11-07,185.875,15.667,5.87,6.87,1.0,,0.0,201.542
2011-11-08,188.292,18.125,9.083,11.625,2.542,,0.0,206.417
2011-11-09,189.042,19.667,13.0,15.75,2.75,,0.125,208.708
2011-11-10,190.25,19.625,12.75,19.208,6.458,,0.083,209.875
2011-11-11,188.917,24.667,12.417,21.917,9.5,,0.083,213.583
2011-11-12,191.167,26.0,14.75,24.042,9.292,,0.375,217.167
2011-11-13,190.826,24.13,10.043,13.609,3.565,,0.87,214.957
2011-11-14,193.208,24.292,13.043,14.826,1.783,,1.583,217.5
2011-11-15,189.125,17.333,8.958,9.583,0.625,,1.125,206.458
2011-11-16,188.5,19.333,15.417,21.167,5.75,,0.458,207.833
2011-11-17,190.167,21.542,12.625,16.792,4.167,,1.458,211.708
2011-11-18,190.292,21.458,17.917,21.375,3.458,,1.042,211.75
2011-11-19,186.375,20.083,14.458,18.542,4.083,,0.208,206.458
2011-11-20,188.217,15.696,5.043,5.609,0.565,,0.435,203.913
2011-11-21,187.783,13.565,10.043,13.391,3.348,,0.25,201.348
2011-11-22,188.0,17.167,15.583,20.792,5.208,,0.167,205.167
2011-11-23,189.5,19.958,15.333,18.75,3.417,,1.5,209.458
2011-11-24,191.5,13.125,8.042,8.5,0.458,,1.083,204.625
2011-11-25,188.375,14.75,9.042,10.583,1.542,,0.125,203.125
2011-11-26,187.583,17.167,15.958,21.667,5.708,,0.417,204.75
2011-11-27,190.348,25.304,17.913,25.913,8.0,,0.696,215.652
2011-11-28,192.292,39.542,19.13,39.826,20.696,,0.75,231.833
2011-11-29,190.042,41.208,22.375,53.708,31.333,,1.25,231.25
2011-11-30,187.125,29.208,13.542,34.333,20.792,,0.458,216.333
2011-12-01,185.833,12.792,4.304,4.565,0.261,,0.0,198.625
2011-12-02,185.958,11.792,5.542,5.542,0.0,,0.0,197.75
2011-12-03,186.667,13.75,8.792,10.292,1.5,,0.417,200.417
2011-12-04,186.609,12.087,5.348,5.391,0.043,,0.087,198.696
2011-12-05,188.125,15.75,10.348,14.174,3.826,,0.333,203.875
2011-12-06,189.0,20.75,18.417,29.542,11.125,,0.625,209.75
2011-12-07,189.042,26.708,17.792,34.708,16.917,,1.208,215.75
2011-12-08,191.583,21.208,15.667,18.5,2.833,,1.292,212.792
2011-12-09,188.5,12.0,7.167,7.458,0.292,,0.292,200.5
2011-12-10,189.917,13.375,11.208,12.875,1.667,,0.875,203.292
2011-12-11,190.261,17.696,9.565,12.087,2.522,,0.565,207.957
2011-12-12,189.958,23.875,17.913,35.87,17.957,,1.625,213.833
2011-12-13,188.917,23.875,14.208,30.5,16.292,,1.292,212.792
2011-12-14,189.333,23.958,20.833,42.417,21.583,,1.708,213.292
2011-12-15,190.167,25.542,13.458,36.042,22.583,,2.125,215.708
2011-12-16,189.167,13.458,8.208,8.875,0.667,,1.0,202.625
2011-12-17,189.042,12.792,9.042,10.083,1.042,,0.208,201.833
2011-12-18,189.043,12.478,6.696,6.957,0.261,,0.913,201.522
2011-12-19,189.25,14.208,11.087,13.609,2.522,,0.417,203.458
2011-12-20,188.0,18.042,17.583,25.0,7.417,,0.583,206.042
2011-12-21,190.125,22.083,21.25,34.792,13.542,,2.708,212.208
2011-12-22,192.625,21.25,16.417,30.708,14.292,,2.5,213.875
2011-12-23,189.042,12.75,8.917,10.833,1.917,,0.125,201.792
2011-12-24,191.083,16.833,12.667,26.042,13.375,,1.333,207.917
2011-12-25,192.043,12.13,7.13,7.826,0.696,,0.826,204.174
2011-12-26,189.042,11.542,8.304,9.304,1.0,,1.125,200.583
2011-12-27,186.667,12.625,13.167,16.25,3.083,,1.0,199.292
2011-12-28,187.667,19.042,21.042,33.708,12.667,,1.5,206.708
2011-12-29,189.042,18.625,12.25,24.375,12.125,,2.333,207.667
2011-12-30,187.333,11.042,5.0,5.417,0.417,,1.083,198.375
2011-12-31,187.833,14.333,10.167,12.542,2.375,,1.125,202.167
2012-01-01,194.5,14.792,6.542,7.208,0.667,11.25,1.0,209.292
2012-01-02,196.25,17.458,7.958,10.167,2.208,16.75,1.583,213.708
2012-01-03,193.708,12.708,2.667,2.667,0.0,7.167,0.458,206.417
2012-01-04,193.458,15.0,6.583,7.083,0.5,3.833,0.208,208.458
2012-01-05,194.917,22.0,17.292,23.792,6.5,7.25,0.583,216.917
2012-01-06,193.565,19.609,10.261,11.696,1.435,11.625,0.435,213.174
2012-01-07,193.917,26.792,23.0,42.348,19.348,16.667,1.292,220.708
2012-01-08,192.0,24.0,19.5,31.875,12.375,16.25,1.292,216.0
2012-01-09,189.542,19.75,12.458,22.417,9.958,14.083,1.375,209.292
2012-01-10,182.125,14.917,8.583,9.333,0.75,6.125,0.708,197.042
2012-01-11,177.75,21.375,20.333,31.667,11.333,10.083,1.375,199.125
2012-01-12,177.458,24.375,24.208,37.25,13.042,21.208,3.0,201.833
2012-01-13,174.609,27.522,19.087,27.217,8.13,34.625,2.435,202.13
2012-01-14,189.208,12.542,3.174,3.304,0.13,7.292,0.417,201.75
2012-01-15,189.042,17.0,9.167,11.833,2.667,12.333,1.292,206.042
2012-01-16,181.75,21.917,18.917,26.833,7.917,14.75,1.25,203.667
2012-01-17,174.208,14.708,16.714,19.786,3.071,15.125,0.958,188.917
2012-01-18,171.583,13.25,9.652,11.435,1.783,5.583,0.0,184.833
2012-01-19,168.708,16.625,21.333,35.167,13.833,14.708,1.083,185.333
2012-01-20,164.261,13.217,10.792,11.167,0.375,24.375,1.913,177.478
2012-01-21,191.174,20.0,24.667,29.458,4.792,22.174,1.417,211.174
2012-01-22,190.042,20.917,22.333,31.875,9.542,13.5,1.583,210.958
2012-01-23,187.458,14.042,14.083,15.292,1.208,4.833,0.542,201.5
2012-01-24,188.875,19.583,23.208,38.042,14.833,14.708,2.25,208.458
2012-01-25,187.375,12.0,9.792,10.125,0.333,14.667,1.375,199.375
