date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,9.391,10.913,1.522,14.5,1.826
2011-01-02,2.783,2.957,0.174,8.292,0.792
2011-01-03,5.542,6.125,0.583,18.667,1.625
2011-01-04,3.875,4.042,0.167,20.875,2.458
2011-01-05,9.833,13.0,3.167,8.417,0.042
2011-01-06,14.125,18.792,4.667,13.25,0.125
2011-01-07,12.333,15.667,3.333,6.125,0.25
2011-01-08,12.0,13.783,1.783,7.75,0.174
2011-01-09,12.913,15.739,2.826,18.208,1.333
2011-01-10,22.625,37.083,14.458,31.333,2.458
2011-01-11,11.333,14.583,3.25,19.083,1.292
2011-01-12,21.708,42.167,20.458,9.042,0.875
2011-01-13,12.667,27.458,14.792,17.125,1.625
2011-01-14,11.667,14.625,2.958,29.958,2.458
2011-01-15,9.13,10.13,1.0,11.667,0.435
2011-01-16,11.522,17.217,5.696,8.167,0.208
2011-01-17,17.167,25.0,7.833,6.667,0.292
2011-01-18,23.25,36.208,12.958,11.875,0.958
2011-01-19,14.583,22.75,8.167,5.167,0.542
2011-01-20,12.625,14.167,1.542,5.087,0.0
2011-01-21,16.833,24.917,8.083,6.792,0.167
2011-01-22,9.913,11.391,1.478,6.0,0.565
2011-01-23,4.478,5.304,0.826,4.875,0.25
2011-01-24,6.75,7.833,1.083,5.625,0.208
2011-01-25,7.792,9.167,1.375,14.708,0.667
2011-01-26,5.458,6.833,1.375,6.708,0.25
2011-01-27,15.75,22.0,6.25,20.875,1.583
2011-01-28,13.875,15.667,1.792,20.708,1.333
2011-01-29,12.391,15.565,3.174,8.5,0.087
2011-01-30,11.13,19.0,7.87,5.667,0.292
2011-01-31,11.958,14.875,2.917,7.417,0.375
2011-02-01,13.167,21.917,8.75,13.083,0.958
2011-02-02,5.667,6.375,0.708,6.0,0.042
2011-02-03,10.583,12.208,1.625,9.75,0.458
2011-02-04,14.625,19.958,5.333,19.417,1.917
2011-02-05,12.652,14.261,1.609,32.542,2.391
2011-02-06,20.174,23.609,3.435,34.542,1.75
2011-02-07,10.125,13.042,2.917,13.542,0.917
