date,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,101.0,75.917,51.0
2011-01-02,82.0,60.5,42.0
2011-01-03,65.0,54.458,36.0
2011-01-04,62.0,39.792,11.0
2011-01-05,65.0,38.708,9.0
2011-01-06,87.0,58.708,34.0
2011-01-07,73.0,53.333,40.0
2011-01-08,74.0,55.417,30.0
2011-01-09,101.0,71.792,48.0
2011-01-10,101.0,71.542,41.0
2011-01-11,89.0,58.5,19.0
2011-01-12,57.0,38.0,13.0
2011-01-13,87.0,61.75,44.0
2011-01-14,81.0,61.5,46.0
2011-01-15,78.0,65.0,50.0
2011-01-16,66.0,59.208,52.0
2011-01-17,86.0,60.875,37.0
2011-01-18,95.0,62.875,26.0
2011-01-19,100.0,75.083,63.0
2011-01-20,103.0,90.0,67.0
2011-01-21,93.0,80.667,69.0
2011-01-22,110.0,79.958,54.0
2011-01-23,90.0,66.042,28.0
2011-01-24,51.0,28.625,12.0
2011-01-25,45.0,19.625,-1.0
2011-01-26,56.0,20.875,-9.0
2011-01-27,75.0,40.042,9.0
2011-01-28,80.0,50.417,34.0
2011-01-29,56.0,38.083,21.0
2011-01-30,64.0,34.875,14.0
2011-01-31,59.0,33.917,8.0
2011-02-01,72.0,45.792,5.0
2011-02-02,23.0,2.958,-19.0
2011-02-03,40.0,11.917,-23.0
2011-02-04,68.0,42.917,20.0
2011-02-05,75.0,56.542,33.0
2011-02-06,96.0,78.417,57.0
2011-02-07,103.0,84.083,53.0
2011-02-08,48.0,28.042,-5.0
2011-02-09,45.0,16.583,-14.0
2011-02-10,61.0,35.708,8.0
2011-02-11,71.0,43.375,16.0
2011-02-12,76.0,42.75,14.0
2011-02-13,64.0,50.542,40.0
2011-02-14,70.0,61.958,54.0
2011-02-15,78.0,55.667,29.0
2011-02-16,64.0,36.917,14.0
2011-02-17,65.0,36.417,9.0
2011-02-18,33.0,13.333,-3.0
2011-02-19,68.0,27.75,-5.0
2011-02-20,76.0,43.333,9.0
2011-02-21,82.0,58.0,29.0
2011-02-22,111.0,86.125,59.0
2011-02-23,126.0,107.083,87.0
2011-02-24,118.0,90.625,74.0
2011-02-25,85.0,75.292,67.0
2011-02-26,69.0,47.5,26.0
2011-02-27,57.0,31.75,17.0
2011-02-28,83.0,46.0,8.0
2011-03-01,118.0,90.083,62.0
2011-03-02,123.0,107.5,92.0
2011-03-03,113.0,92.0,75.0
2011-03-04,104.0,82.125,60.0
2011-03-05,129.0,112.208,101.0
2011-03-06,169.0,128.583,105.0
2011-03-07,122.0,110.0,94.0
2011-03-08,126.0,101.75,81.0
2011-03-09,100.0,72.917,60.0
2011-03-10,103.0,80.5,57.0
2011-03-11,87.0,55.5,22.0
2011-03-12,69.0,34.125,13.0
2011-03-13,74.0,43.208,15.0
2011-03-14,90.0,60.667,24.0
2011-03-15,100.0,70.792,43.0
2011-03-16,120.0,79.542,28.0
2011-03-17,145.0,123.833,99.0
2011-03-18,131.0,119.625,100.0
2011-03-19,105.0,74.958,48.0
2011-03-20,97.0,64.083,34.0
2011-03-21,103.0,75.5,46.0
2011-03-22,144.0,101.375,59.0
2011-03-23,127.0,105.458,78.0
2011-03-24,117.0,103.833,71.0
2011-03-25,98.0,71.708,46.0
2011-03-26,94.0,62.042,34.0
2011-03-27,112.0,84.708,47.0
2011-03-28,145.0,108.792,85.0
2011-03-29,149.0,106.458,67.0
2011-03-30,168.0,141.167,105.0
2011-03-31,153.0,109.792,53.0
2011-04-01,169.0,129.125,79.0
2011-04-02,185.0,131.667,76.0
2011-04-03,104.0,77.667,62.0
2011-04-04,128.0,85.667,46.0
2011-04-05,164.0,105.417,61.0
2011-04-06,175.0,127.958,75.0
2011-04-07,177.0,152.708,126.0
2011-04-08,161.0,149.625,142.0
2011-04-09,162.0,148.458,133.0
2011-04-10,173.0,138.917,103.0
2011-04-11,186.0,122.042,75.0
2011-04-12,142.0,100.542,59.0
2011-04-13,181.0,138.833,91.0
2011-04-14,211.0,157.75,115.0
2011-04-15,180.0,165.25,153.0
2011-04-16,176.0,142.25,86.0
2011-04-17,172.0,120.0,67.0
2011-04-18,179.0,142.833,114.0
2011-04-19,128.0,106.167,83.0
