date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,10.333,11.208,0.875,
2011-01-02,5.292,5.292,0.0,
2011-01-03,7.667,7.917,0.25,
2011-01-04,6.958,7.208,0.25,
2011-01-05,16.25,23.875,7.625,
2011-01-06,21.348,38.913,17.565,
2011-01-07,14.125,22.708,8.583,
2011-01-08,13.542,15.542,2.0,
2011-01-09,15.708,21.542,5.833,
2011-01-10,21.417,40.833,19.417,
2011-01-11,15.542,30.083,14.542,
2011-01-12,22.875,51.042,28.167,
2011-01-13,17.391,39.87,22.478,
2011-01-14,16.75,25.417,8.667,
2011-01-15,14.375,17.042,2.667,
2011-01-16,14.917,20.333,5.417,
2011-01-17,22.542,39.417,16.875,
2011-01-18,24.167,46.333,22.167,
2011-01-19,17.792,29.5,11.708,
2011-01-20,16.348,21.696,5.348,
2011-01-21,20.208,33.458,13.25,
2011-01-22,12.417,14.75,2.333,
2011-01-23,9.042,10.417,1.375,
2011-01-24,13.583,16.292,2.708,
2011-01-25,14.333,21.75,7.417,
2011-01-26,16.25,23.833,7.583,
2011-01-27,22.391,33.13,10.739,
2011-01-28,18.542,22.5,3.958,
2011-01-29,14.542,19.875,5.333,
2011-01-30,14.083,27.542,13.458,
2011-01-31,19.167,29.125,9.958,
2011-02-01,16.375,33.042,16.667,
2011-02-02,11.792,12.917,1.125,
2011-02-03,17.667,22.875,5.208,
2011-02-04,17.625,28.167,10.542,
2011-02-05,13.417,16.583,3.167,
2011-02-06,19.708,23.333,3.625,
2011-02-07,14.667,20.458,5.792,
2011-02-08,8.083,8.958,0.875,
2011-02-09,15.083,20.667,5.583,
2011-02-10,15.583,18.917,3.333,
2011-02-11,11.583,13.458,1.875,
2011-02-12,12.542,13.875,1.333,
2011-02-13,16.917,20.083,3.167,
2011-02-14,17.958,22.0,4.042,
2011-02-15,17.75,22.25,4.5,
2011-02-16,17.042,31.5,14.458,
2011-02-17,14.042,23.333,9.292,
2011-02-18,8.75,9.792,1.042,
2011-02-19,11.333,11.875,0.542,
2011-02-20,17.75,23.875,6.125,
2011-02-21,29.583,54.25,24.667,
2011-02-22,25.0,30.333,5.333,
2011-02-23,20.042,26.542,6.5,
2011-02-24,13.208,13.75,0.542,
2011-02-25,14.667,16.167,1.5,
2011-02-26,10.042,10.458,0.417,
2011-02-27,14.542,18.208,3.667,
2011-02-28,18.417,26.583,8.167,
2011-03-01,21.75,31.917,10.167,
2011-03-02,14.708,27.5,12.792,
2011-03-03,10.5,12.292,1.792,
2011-03-04,8.333,8.583,0.25,
2011-03-05,13.083,22.083,9.0,
2011-03-06,15.792,39.458,23.667,
2011-03-07,12.625,13.208,0.583,
2011-03-08,17.125,28.958,11.833,
