date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,8.458,9.083,0.625,
2011-01-02,2.708,2.792,0.083,
2011-01-03,4.043,4.217,0.174,
2011-01-04,3.542,3.75,0.208,
2011-01-05,6.958,8.75,1.792,
2011-01-06,8.875,10.208,1.333,
2011-01-07,7.083,9.708,2.625,
2011-01-08,8.667,9.708,1.042,
2011-01-09,8.125,9.167,1.042,
2011-01-10,16.261,22.696,6.435,
2011-01-11,6.0,7.125,1.125,
2011-01-12,17.708,23.292,5.583,
2011-01-13,10.75,17.417,6.667,
2011-01-14,6.75,7.708,0.958,
2011-01-15,4.5,4.917,0.417,
2011-01-16,7.5,11.0,3.5,
2011-01-17,8.652,11.304,2.652,
2011-01-18,19.875,27.583,7.708,
2011-01-19,12.292,18.5,6.208,
2011-01-20,6.75,8.0,1.25,
2011-01-21,8.792,9.667,0.875,
2011-01-22,7.333,8.208,0.875,
2011-01-23,4.292,4.875,0.583,
2011-01-24,7.043,8.0,0.957,
2011-01-25,6.708,9.583,2.875,
2011-01-26,6.375,7.0,0.625,
2011-01-27,9.083,10.542,1.458,
2011-01-28,7.917,8.708,0.792,
2011-01-29,6.833,7.667,0.833,
2011-01-30,8.292,11.708,3.417,
2011-01-31,7.13,7.783,0.652,
2011-02-01,8.958,13.5,4.542,
2011-02-02,3.333,3.625,0.292,
2011-02-03,10.042,11.417,1.375,
2011-02-04,7.167,8.208,1.042,
2011-02-05,9.375,10.625,1.25,
2011-02-06,11.958,13.042,1.083,
2011-02-07,10.174,11.826,1.652,
2011-02-08,2.708,3.292,0.583,
2011-02-09,15.0,22.889,7.889,
2011-02-10,2.222,2.222,0.0,
2011-02-11,3.292,3.875,0.583,
2011-02-12,3.542,3.667,0.125,
2011-02-13,11.667,12.5,0.833,
2011-02-14,18.261,24.348,6.087,
2011-02-15,5.125,5.75,0.625,
2011-02-16,8.458,11.458,3.0,
2011-02-17,4.208,5.167,0.958,
2011-02-18,2.333,2.417,0.083,
2011-02-19,3.5,4.042,0.542,
2011-02-20,11.0,13.083,2.083,
2011-02-21,20.087,26.739,6.652,
2011-02-22,14.583,16.833,2.25,
2011-02-23,9.208,12.375,3.167,
2011-02-24,5.292,5.292,0.0,
2011-02-25,9.458,9.917,0.458,
2011-02-26,2.5,2.5,0.0,
2011-02-27,6.792,7.375,0.583,
2011-02-28,9.304,11.609,2.304,
2011-03-01,20.458,24.75,4.292,
2011-03-02,10.625,14.917,4.292,
2011-03-03,2.458,2.458,0.0,
2011-03-04,6.083,6.333,0.25,
2011-03-05,18.042,28.542,10.5,
2011-03-06,25.261,42.739,17.478,
2011-03-07,9.0,9.292,0.292,
2011-03-08,19.083,28.125,9.042,
2011-03-09,13.083,13.917,0.833,
2011-03-10,5.333,5.875,0.542,
2011-03-11,3.417,3.708,0.292,
2011-03-12,2.083,2.167,0.083,
2011-03-13,10.478,11.783,1.304,
2011-03-14,12.417,14.542,2.125,
2011-03-15,7.625,7.875,0.25,
2011-03-16,19.875,23.042,3.167,
2011-03-17,15.0,15.917,0.917,
2011-03-18,7.208,8.75,1.542,
2011-03-19,2.708,2.708,0.0,
2011-03-20,6.391,7.435,1.043,
2011-03-21,8.375,8.5,0.125,
2011-03-22,15.167,18.458,3.292,
2011-03-23,14.0,14.583,0.583,
2011-03-24,7.75,8.125,0.375,
2011-03-25,2.458,2.458,0.0,
2011-03-26,5.292,6.167,0.875,
2011-03-27,12.304,13.13,0.826,
2011-03-28,8.25,9.792,1.542,
2011-03-29,10.292,11.083,0.792,
2011-03-30,11.458,12.125,0.667,
2011-03-31,4.583,4.583,0.0,
2011-04-01,10.5,11.042,0.542,
2011-04-02,7.417,7.917,0.5,
2011-04-03,1.833,1.833,0.0,
2011-04-04,4.5,4.708,0.208,
2011-04-05,13.609,14.783,1.174,
2011-04-06,13.917,15.125,1.208,
2011-04-07,11.375,12.208,0.833,
2011-04-08,13.417,13.875,0.458,
2011-04-09,8.458,9.208,0.75,
2011-04-10,7.0,7.125,0.125,
2011-04-11,10.542,11.25,0.708,
2011-04-12,13.217,13.957,0.739,
2011-04-13,15.458,17.25,1.792,
2011-04-14,19.417,21.167,1.75,
2011-04-15,16.75,18.083,1.333,
2011-04-16,7.708,10.708,3.0,
2011-04-17,7.292,7.625,0.333,
2011-04-18,13.542,14.625,1.083,
2011-04-19,6.435,7.043,0.609,
2011-04-20,2.792,2.875,0.083,
2011-04-21,9.333,10.583,1.25,
2011-04-22,17.542,19.708,2.167,
2011-04-23,7.167,7.292,0.125,
2011-04-24,5.875,6.375,0.5,
2011-04-25,8.292,8.75,0.458,
2011-04-26,11.0,12.348,1.348,
2011-04-27,8.125,8.75,0.625,
2011-04-28,6.792,7.917,1.125,
2011-04-29,7.5,8.583,1.083,
2011-04-30,6.333,6.958,0.625,
2011-05-01,3.958,3.958,0.0,
2011-05-02,5.625,6.333,0.708,
2011-05-03,5.87,6.217,0.348,
2011-05-04,4.833,5.292,0.458,
2011-05-05,4.583,4.583,0.0,
2011-05-06,7.917,8.458,0.542,
2011-05-07,9.167,9.583,0.417,
2011-05-08,9.583,10.25,0.667,
2011-05-09,7.5,7.875,0.375,
2011-05-10,17.478,25.043,7.565,
2011-05-11,16.708,22.917,6.208,
2011-05-12,16.167,21.083,4.917,
2011-05-13,7.5,7.958,0.458,
2011-05-14,4.083,4.167,0.083,
2011-05-15,5.042,5.25,0.208,
2011-05-16,7.708,7.917,0.208,
2011-05-17,6.261,6.565,0.304,
2011-05-18,7.458,7.875,0.417,
2011-05-19,8.375,8.583,0.208,
2011-05-20,9.333,9.875,0.542,
2011-05-21,8.333,9.125,0.792,
2011-05-22,4.667,5.042,0.375,
2011-05-23,3.333,3.375,0.042,
2011-05-24,5.13,5.261,0.13,
2011-05-25,9.417,10.083,0.667,
2011-05-26,17.667,18.875,1.208,
2011-05-27,9.875,10.25,0.375,
2011-05-28,10.542,11.333,0.792,
2011-05-29,1.958,1.958,0.0,
2011-05-30,1.417,1.417,0.0,
2011-05-31,9.957,10.826,0.87,
2011-06-01,14.625,15.625,1.0,
2011-06-02,9.667,10.958,1.292,
2011-06-03,8.875,9.667,0.792,
2011-06-04,9.208,10.167,0.958,
2011-06-05,6.875,7.292,0.417,
2011-06-06,9.083,9.708,0.625,
2011-06-07,10.348,11.304,0.957,
2011-06-08,7.333,7.583,0.25,
2011-06-09,8.917,9.458,0.542,
2011-06-10,11.375,11.958,0.583,
2011-06-11,8.458,8.75,0.292,
2011-06-12,7.917,9.542,1.625,
2011-06-13,7.375,7.875,0.5,
2011-06-14,5.565,5.739,0.174,
2011-06-15,8.708,9.25,0.542,
2011-06-16,7.75,8.375,0.625,
2011-06-17,7.292,7.875,0.583,
2011-06-18,12.292,12.75,0.458,
2011-06-19,9.417,10.167,0.75,
2011-06-20,12.292,13.625,1.333,
2011-06-21,11.826,12.783,0.957,
2011-06-22,11.208,13.458,2.25,
2011-06-23,12.167,16.708,4.542,
2011-06-24,11.625,15.083,3.458,
2011-06-25,8.792,11.042,2.25,
2011-06-26,4.708,5.708,1.0,
2011-06-27,6.667,9.292,2.625,
2011-06-28,10.304,13.609,3.304,
2011-06-29,9.75,11.875,2.125,
2011-06-30,13.25,17.125,3.875,
2011-07-01,9.417,11.167,1.75,
2011-07-02,6.042,6.625,0.583,
2011-07-03,5.833,6.208,0.375,
2011-07-04,10.5,11.875,1.375,
2011-07-05,9.217,9.522,0.304,
2011-07-06,10.708,11.417,0.708,
2011-07-07,15.375,18.833,3.458,
2011-07-08,9.0,13.708,4.708,
2011-07-09,6.083,9.667,3.583,
2011-07-10,5.0,6.25,1.25,
2011-07-11,5.167,7.292,2.125,
2011-07-12,8.565,14.174,5.609,
2011-07-13,6.208,9.292,3.083,
2011-07-14,6.167,8.667,2.5,
2011-07-15,7.833,9.458,1.625,
2011-07-16,6.917,7.625,0.708,
2011-07-17,4.208,4.625,0.417,
2011-07-18,3.458,4.167,0.708,
2011-07-19,1.435,1.826,0.391,
2011-07-20,1.25,1.417,0.167,
2011-07-21,4.5,5.042,0.542,
2011-07-22,10.958,13.125,2.167,
2011-07-23,5.292,5.625,0.333,
2011-07-24,5.417,5.708,0.292,
2011-07-25,10.333,11.5,1.167,
2011-07-26,8.652,10.174,1.522,
2011-07-27,9.125,10.792,1.667,
2011-07-28,7.833,9.958,2.125,
2011-07-29,6.125,7.292,1.167,
2011-07-30,5.292,6.125,0.833,
2011-07-31,4.25,4.667,0.417,
2011-08-01,8.542,9.292,0.75,
2011-08-02,8.087,8.87,0.783,
2011-08-03,8.458,11.417,2.958,
2011-08-04,13.0,17.0,4.0,
2011-08-05,8.0,9.458,1.458,
2011-08-06,7.583,10.042,2.458,
2011-08-07,5.25,6.792,1.542,
