date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,11.957,13.13,1.174,,1.0
2011-01-02,5.208,5.333,0.125,,1.348
2011-01-03,7.875,8.25,0.375,,1.583
2011-01-04,5.783,6.0,0.217,,3.167
2011-01-05,8.0,8.583,0.583,,0.042
2011-01-06,10.625,12.542,1.917,,0.208
2011-01-07,5.667,6.0,0.333,,0.0
2011-01-08,6.739,7.261,0.522,,0.042
2011-01-09,8.833,9.792,0.958,,1.087
2011-01-10,18.087,24.0,5.913,,1.333
2011-01-11,10.167,11.167,1.0,,1.208
2011-01-12,14.25,16.167,1.917,,0.0
2011-01-13,11.208,13.208,2.0,,1.4
2011-01-14,12.792,13.875,1.083,,2.458
2011-01-15,8.304,9.261,0.957,,0.208
2011-01-16,5.083,5.375,0.292,,0.0
2011-01-17,17.0,22.304,5.304,,0.458
2011-01-18,20.5,26.75,6.25,,0.417
2011-01-19,15.917,19.875,3.958,,0.625
2011-01-20,7.792,8.167,0.375,,0.0
2011-01-21,10.458,11.208,0.75,,0.0
2011-01-22,15.478,19.522,4.043,,0.625
2011-01-23,5.917,6.458,0.542,,0.304
2011-01-24,6.478,7.348,0.87,,0.125
2011-01-25,8.417,9.542,1.125,,1.167
2011-01-26,9.958,10.958,1.0,,0.167
2011-01-27,15.292,17.25,1.958,,1.542
2011-01-28,11.042,11.792,0.75,,1.042
2011-01-29,6.783,7.087,0.304,,0.0
2011-01-30,16.875,20.917,4.042,,0.348
2011-01-31,13.609,15.696,2.087,,0.417
2011-02-01,9.958,12.417,2.458,,1.75
2011-02-02,4.333,4.875,0.542,,0.917
2011-02-03,13.292,15.542,2.25,,0.625
2011-02-04,11.583,14.042,2.458,,2.167
2011-02-05,12.957,14.13,1.174,,3.042
2011-02-06,21.542,25.917,4.375,,1.696
2011-02-07,12.0,14.783,2.783,,0.667
2011-02-08,6.625,7.5,0.875,,0.333
2011-02-09,8.917,10.333,1.417,,0.375
2011-02-10,10.75,12.5,1.75,,0.458
2011-02-11,9.5,10.208,0.708,,0.542
2011-02-12,10.0,10.4,0.4,,0.235
2011-02-13,15.792,17.583,1.792,,0.783
2011-02-14,20.042,28.458,8.417,,0.208
2011-02-15,12.304,17.087,4.783,,0.292
2011-02-16,15.583,19.458,3.875,,0.625
2011-02-17,7.5,8.333,0.833,,0.458
2011-02-18,5.458,5.708,0.25,,0.0
2011-02-19,8.565,10.174,1.609,,0.292
2011-02-20,17.375,22.208,4.833,,0.652
2011-02-21,21.043,25.435,4.391,,1.5
2011-02-22,13.667,15.542,1.875,,1.208
2011-02-23,13.667,17.917,4.25,,0.542
2011-02-24,4.958,5.125,0.167,,1.417
2011-02-25,12.25,13.25,1.0,,0.583
2011-02-26,5.0,5.0,0.0,,0.042
2011-02-27,8.5,9.25,0.75,,0.0
