date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,189.0,8.5,11.667,13.417,1.75,,12.5,197.5
2011-01-02,189.261,6.0,3.958,3.958,0.0,,9.708,195.261
2011-01-03,188.458,6.0,6.75,7.083,0.333,,18.458,194.458
2011-01-04,190.083,6.167,6.417,6.75,0.333,,22.875,196.25
2011-01-05,187.625,5.583,3.435,3.826,0.391,,6.292,193.208
2011-01-06,187.727,7.182,9.818,10.455,0.636,,11.87,194.909
2011-01-07,187.708,5.625,2.208,2.208,0.0,,4.792,193.333
2011-01-08,188.25,6.458,5.292,5.375,0.083,,4.667,194.708
2011-01-09,189.826,8.217,9.708,10.958,1.25,,14.958,198.043
2011-01-10,191.875,11.75,17.125,27.042,9.917,,30.208,203.625
2011-01-11,190.318,6.409,6.227,7.0,0.773,,22.083,196.727
2011-01-12,191.708,7.208,9.261,10.609,1.348,,4.875,198.917
2011-01-13,191.292,7.333,11.292,12.458,1.167,,15.417,198.625
2011-01-14,194.375,8.125,9.333,10.125,0.792,,31.875,202.5
2011-01-15,190.958,6.5,4.958,5.375,0.417,,10.625,197.458
2011-01-16,190.348,5.826,7.208,7.875,0.667,,8.458,196.174
2011-01-17,190.833,9.0,14.583,20.167,5.583,,12.875,199.833
2011-01-18,192.667,12.208,23.333,30.0,6.667,,11.0,204.875
2011-01-19,194.9,19.5,16.045,20.818,4.773,,6.208,214.4
2011-01-20,191.583,15.75,14.042,17.875,3.833,,5.083,207.333
2011-01-21,190.087,14.957,16.333,20.417,4.083,,8.792,205.043
2011-01-22,190.652,9.13,14.292,18.5,4.208,,10.208,199.783
2011-01-23,190.609,6.391,4.167,4.833,0.667,,4.167,197.0
2011-01-24,188.739,5.739,6.125,7.042,0.917,,5.917,194.478
2011-01-25,190.19,7.048,8.0,8.783,0.783,,15.208,197.238
2011-01-26,189.522,4.174,4.87,5.826,0.957,,6.625,193.696
2011-01-27,190.727,5.273,8.875,10.125,1.25,,22.25,196.0
2011-01-28,189.667,4.875,4.833,5.125,0.292,,19.25,194.542
2011-01-29,189.167,5.083,2.708,2.833,0.125,,5.5,194.25
2011-01-30,191.25,10.708,11.375,13.375,2.0,,6.667,201.958
2011-01-31,188.542,4.875,7.0,8.083,1.083,,7.75,193.417
2011-02-01,188.458,4.958,7.958,8.625,0.667,,16.083,193.417
2011-02-02,189.4,7.35,4.429,5.238,0.81,,6.609,196.75
2011-02-03,190.667,7.667,6.417,7.542,1.125,,8.542,198.333
2011-02-04,190.542,8.042,10.125,11.333,1.208,,19.333,198.583
2011-02-05,192.083,8.75,8.583,9.958,1.375,,33.75,200.833
2011-02-06,192.583,16.042,19.083,23.083,4.0,,24.875,208.625
2011-02-07,194.708,18.292,20.667,36.5,15.833,,15.25,213.0
2011-02-08,188.826,7.174,6.5,7.818,1.318,,9.042,196.0
2011-02-09,189.696,6.174,9.174,10.565,1.391,,12.458,195.87
2011-02-10,188.792,6.958,8.083,9.208,1.125,,9.75,195.75
2011-02-11,188.875,6.25,6.125,6.958,0.833,,8.667,195.125
2011-02-12,189.625,5.792,4.375,4.5,0.125,,10.75,195.417
2011-02-13,191.375,12.25,16.208,19.208,3.0,,12.083,203.625
2011-02-14,195.625,20.417,33.125,67.125,34.0,,19.375,216.042
2011-02-15,194.542,17.042,22.125,52.917,30.792,,20.042,211.583
2011-02-16,189.905,7.429,10.524,12.762,2.238,,10.792,197.333
