date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2012-03-15,194.5,23.375,22.167,27.542,5.375,,217.875
2012-03-16,193.833,22.167,19.542,26.125,6.583,,216.0
2012-03-17,194.292,19.333,13.042,13.333,0.292,,213.625
2012-03-18,192.391,20.696,15.958,16.083,0.125,,213.087
2012-03-19,195.625,25.625,20.708,24.167,3.458,,221.25
2012-03-20,197.042,31.875,25.875,28.917,3.042,,228.917
2012-03-21,193.208,15.167,4.667,5.042,0.375,,208.375
2012-03-22,194.583,21.375,17.792,20.667,2.875,,215.958
2012-03-23,193.5,18.583,8.875,9.125,0.25,,212.083
2012-03-24,194.083,19.125,9.125,9.708,0.583,,213.208
2012-03-25,192.13,16.696,4.542,4.792,0.25,,208.826
2012-03-26,194.167,20.167,11.292,11.917,0.625,,214.333
2012-03-27,194.75,24.125,17.333,19.458,2.125,,218.875
2012-03-28,192.643,30.357,18.458,20.042,1.583,,223.0
2012-03-29,192.25,23.75,15.167,23.125,7.958,,216.0
2012-03-30,192.292,17.208,4.958,4.958,0.0,,209.5
2012-03-31,195.042,20.958,9.958,10.958,1.0,,216.0
2012-04-01,193.833,16.708,8.25,9.125,0.875,,210.542
2012-04-02,193.043,22.217,20.208,22.292,2.083,,215.261
2012-04-03,191.042,22.417,19.833,20.958,1.125,,213.458
2012-04-04,189.25,14.125,10.833,11.375,0.542,,203.375
2012-04-05,190.083,16.708,14.5,15.042,0.542,,206.792
2012-04-06,190.583,22.333,14.042,14.625,0.583,,212.917
2012-04-07,190.417,17.25,8.458,9.0,0.542,,207.667
2012-04-08,192.583,17.958,11.833,12.917,1.083,,210.542
2012-04-09,194.739,23.304,26.167,29.5,3.333,,218.043
2012-04-10,191.833,22.458,20.708,22.167,1.458,,214.292
2012-04-11,191.417,27.792,29.667,34.667,5.0,,219.208
2012-04-12,188.125,16.583,11.625,12.375,0.75,,204.708
2012-04-13,188.792,18.833,15.208,16.208,1.0,,207.625
2012-04-14,187.417,16.333,6.5,6.667,0.167,,203.75
2012-04-15,189.458,18.083,10.75,10.917,0.167,,207.542
2012-04-16,191.083,23.417,22.542,24.042,1.5,,214.5
2012-04-17,,,11.167,12.25,1.083,,
2012-04-18,,,15.917,16.625,0.708,,
2012-04-19,,,11.875,12.333,0.458,,
2012-04-20,187.692,23.308,16.083,16.792,0.708,,211.0
2012-04-21,188.167,16.542,7.583,8.042,0.458,,204.708
2012-04-22,187.583,15.167,4.667,4.667,0.0,,202.75
2012-04-23,188.826,17.174,12.875,14.25,1.375,,206.0
2012-04-24,193.583,24.833,24.913,27.174,2.261,,218.417
2012-04-25,193.75,23.75,20.917,21.875,0.958,,217.5
2012-04-26,188.75,18.625,11.625,11.792,0.167,,207.375
2012-04-27,188.583,14.375,7.625,8.167,0.542,,202.958
2012-04-28,190.0,19.125,14.083,15.292,1.208,,209.125
2012-04-29,188.625,17.792,9.292,9.875,0.583,,206.417
2012-04-30,187.913,19.783,7.708,7.958,0.25,,207.696
2012-05-01,184.125,14.708,4.25,4.542,0.292,,198.833
2012-05-02,184.292,17.0,6.174,6.348,0.174,,201.292
2012-05-03,184.75,15.583,6.375,6.75,0.375,,200.333
2012-05-04,185.958,13.917,4.125,4.333,0.208,,199.875
2012-05-05,188.208,18.542,9.333,10.458,1.125,,206.75
2012-05-06,189.833,18.125,8.0,8.125,0.125,,207.958
2012-05-07,190.087,20.304,15.458,16.583,1.125,,210.391
2012-05-08,190.958,19.292,15.708,16.417,0.708,,210.25
2012-05-09,191.333,21.917,19.458,20.875,1.417,,213.25
2012-05-10,188.042,14.708,8.667,9.333,0.667,,202.75
2012-05-11,187.292,12.917,4.042,4.5,0.458,,200.208
2012-05-12,188.5,13.708,4.75,5.208,0.458,,202.208
2012-05-13,190.417,17.583,12.833,13.583,0.75,,208.0
2012-05-14,187.913,18.478,14.167,16.125,1.958,,206.391
2012-05-15,187.208,23.542,19.0,20.917,1.917,,210.75
2012-05-16,188.688,19.062,17.75,20.208,2.458,,207.75
2012-05-17,189.348,19.348,16.417,18.042,1.625,,208.696
2012-05-18,189.708,16.083,11.208,12.0,0.792,,205.792
2012-05-19,191.208,27.875,14.458,14.75,0.292,,219.083
2012-05-20,191.0,20.042,7.542,7.583,0.042,,211.042
2012-05-21,189.261,18.261,8.042,8.125,0.083,,207.522
2012-05-22,189.375,24.458,13.208,13.5,0.292,,213.833
2012-05-23,189.25,20.417,11.708,12.417,0.708,,209.667
2012-05-24,192.333,25.833,30.875,32.375,1.5,,218.167
2012-05-25,191.917,26.667,26.833,29.375,2.542,,218.583
2012-05-26,190.0,20.958,13.458,14.375,0.917,,210.958
2012-05-27,190.125,20.25,10.083,10.417,0.333,,210.375
2012-05-28,189.0,20.0,13.333,15.0,1.667,,209.0
2012-05-29,190.292,20.208,12.833,13.542,0.708,,210.5
2012-05-30,188.042,18.583,8.708,9.75,1.042,,206.625
2012-05-31,188.208,18.333,11.958,13.042,1.083,,206.542
2012-06-01,188.75,20.667,14.167,16.083,1.917,,209.417
2012-06-02,189.458,25.625,10.625,11.083,0.458,,215.083
2012-06-03,187.708,19.833,6.0,6.125,0.125,,207.542
2012-06-04,188.391,21.478,14.625,16.167,1.542,,209.87
2012-06-05,188.208,25.083,15.125,16.583,1.458,,213.292
2012-06-06,185.708,21.125,9.208,10.167,0.958,,206.833
2012-06-07,188.958,22.25,13.833,14.708,0.875,,211.208
2012-06-08,187.667,23.833,17.375,18.792,1.417,,211.5
2012-06-09,185.958,24.958,13.792,14.792,1.0,,210.917
2012-06-10,186.917,18.417,4.417,4.417,0.0,,205.333
2012-06-11,194.0,21.87,11.208,11.833,0.625,,215.87
2012-06-12,197.333,23.042,10.792,11.208,0.417,,220.375
2012-06-13,196.5,27.958,21.958,24.167,2.208,,224.458
2012-06-14,194.583,23.375,16.458,17.5,1.042,,217.958
2012-06-15,193.208,21.458,15.125,16.167,1.042,,214.667
2012-06-16,187.125,19.208,11.25,15.458,4.208,,206.333
2012-06-17,188.125,20.042,9.25,10.333,1.083,,208.167
2012-06-18,192.043,24.217,20.333,23.5,3.167,,216.261
2012-06-19,185.25,22.417,12.125,15.75,3.625,,207.667
2012-06-20,185.083,19.583,17.042,21.25,4.208,,204.667
2012-06-21,189.208,23.292,16.75,17.833,1.083,,212.5
2012-06-22,186.583,16.5,8.25,9.25,1.0,,203.083
2012-06-23,187.292,18.667,13.792,14.708,0.917,,205.958
2012-06-24,189.708,20.125,13.0,13.958,0.958,,209.833
2012-06-25,191.565,20.087,12.625,13.5,0.875,,211.652
2012-06-26,190.75,18.583,7.875,8.875,1.0,,209.333
2012-06-27,190.833,20.833,13.292,13.792,0.5,,211.667
2012-06-28,189.25,18.875,8.125,9.292,1.167,,208.125
2012-06-29,188.083,18.917,13.0,15.333,2.333,,207.0
2012-06-30,188.125,23.625,14.958,17.083,2.125,,211.75
2012-07-01,188.417,23.417,13.958,15.917,1.958,,211.833
2012-07-02,190.609,22.783,16.333,17.333,1.0,,213.391
2012-07-03,195.75,32.792,26.208,30.375,4.167,,228.542
2012-07-04,189.917,21.0,16.167,18.042,1.875,,210.917
2012-07-05,187.417,20.833,21.333,25.833,4.5,,208.25
2012-07-06,182.792,22.625,18.042,24.667,6.625,,205.417
2012-07-07,,,5.25,10.583,5.333,,
2012-07-08,,,4.25,6.917,2.667,,
2012-07-09,190.8,27.533,2.625,7.708,5.083,,218.333
2012-07-10,193.833,25.25,2.625,7.917,5.292,,219.083
2012-07-11,188.583,29.542,2.042,9.792,7.75,,218.125
2012-07-12,180.958,17.083,2.0,10.833,8.833,,198.042
2012-07-13,186.75,24.583,2.542,12.833,10.292,,211.333
2012-07-14,185.5,22.625,2.0,12.583,10.583,,208.125
2012-07-15,179.5,16.833,1.583,10.542,8.958,,196.333
2012-07-16,178.826,16.261,1.333,11.458,10.125,,195.087
2012-07-17,180.083,23.25,1.417,13.042,11.625,,203.333
2012-07-18,180.917,21.417,1.167,13.958,12.792,,202.333
2012-07-19,179.458,20.792,1.417,12.042,10.625,,200.25
2012-07-20,182.458,26.792,1.75,14.125,12.375,,209.25
2012-07-21,188.458,26.083,1.958,13.0,11.042,,214.542
2012-07-22,190.417,23.0,2.208,10.708,8.5,,213.417
2012-07-23,189.261,21.522,2.167,8.375,6.208,,210.783
2012-07-24,190.125,32.792,2.417,10.125,7.708,,222.917
2012-07-25,193.292,28.667,2.542,11.083,8.542,,221.958
2012-07-26,190.25,23.083,2.917,7.625,4.708,,213.333
2012-07-27,189.75,23.208,2.625,7.75,5.125,,212.958
2012-07-28,189.792,25.708,2.208,8.667,6.458,,215.5
2012-07-29,185.458,21.042,1.917,9.0,7.083,,206.5
2012-07-30,181.261,21.609,1.458,10.458,9.0,,202.87
2012-07-31,183.708,22.208,1.083,12.042,10.958,,205.917
2012-08-01,180.917,29.708,1.0,10.833,9.833,,210.625
2012-08-02,181.625,22.625,1.333,11.75,10.417,,204.25
2012-08-03,185.292,23.167,1.208,11.417,10.208,,208.458
2012-08-04,182.708,20.417,1.083,10.875,9.792,,203.125
2012-08-05,180.0,23.917,1.125,11.5,10.375,,203.917
2012-08-06,180.609,34.261,1.708,11.583,9.875,,214.87
2012-08-07,181.75,38.0,1.875,10.917,9.042,,219.75
2012-08-08,186.125,24.042,1.708,7.625,5.917,,210.167
2012-08-09,187.125,26.958,1.958,7.333,5.375,,214.083
2012-08-10,185.25,26.125,2.125,7.042,4.917,,211.375
2012-08-11,183.5,35.083,1.667,8.792,7.125,,218.583
2012-08-12,182.875,27.458,1.208,8.083,6.875,,210.333
2012-08-13,180.696,19.087,1.125,6.875,5.75,,199.783
2012-08-14,181.167,21.792,1.167,9.292,8.125,,202.958
2012-08-15,182.958,25.333,1.125,10.958,9.833,,208.292
2012-08-16,180.5,21.208,1.042,10.458,9.417,,201.708
2012-08-17,181.708,26.292,1.667,10.625,8.958,,208.0
2012-08-18,184.958,24.833,1.292,8.75,7.458,,209.792
2012-08-19,184.083,22.125,1.042,9.25,8.208,,206.208
2012-08-20,184.087,22.0,1.292,9.458,8.167,,206.087
2012-08-21,182.333,21.708,1.25,10.708,9.458,,204.042
2012-08-22,181.917,23.583,1.125,12.375,11.25,,205.5
2012-08-23,182.417,23.0,0.958,12.5,11.542,,205.417
2012-08-24,185.583,26.375,1.042,12.25,11.208,,211.958
2012-08-25,185.75,23.333,1.25,9.75,8.5,,209.083
2012-08-26,183.833,20.458,1.0,8.208,7.208,,204.292
2012-08-27,183.409,20.682,1.208,8.125,6.917,,204.091
2012-08-28,183.75,20.5,1.333,9.417,8.083,,204.25
2012-08-29,181.958,23.0,1.522,10.609,9.087,,204.958
2012-08-30,180.167,22.333,1.583,9.375,7.792,,202.5
2012-08-31,181.542,35.917,1.667,8.0,6.333,,217.458
2012-09-01,183.125,30.0,1.667,6.958,5.292,,213.125
2012-09-02,184.833,22.083,1.292,6.5,5.208,,206.917
2012-09-03,186.391,24.913,1.833,6.625,4.792,,211.304
2012-09-04,190.5,33.5,2.708,10.833,8.125,,224.0
2012-09-05,186.625,26.792,2.125,13.625,11.5,,213.417
2012-09-06,188.273,25.773,2.125,9.792,7.667,,214.045
2012-09-07,186.455,23.409,1.875,5.708,3.833,,209.864
2012-09-08,188.0,26.667,1.625,6.833,5.208,,214.667
2012-09-09,187.5,22.917,1.0,6.125,5.125,,210.417
2012-09-10,187.091,27.409,1.375,7.792,6.417,,214.5
2012-09-11,188.125,24.708,1.125,9.25,8.125,,212.833
2012-09-12,191.917,25.375,1.833,5.042,3.208,,217.292
2012-09-13,189.583,25.292,1.792,6.75,4.958,,214.875
2012-09-14,188.083,30.25,1.625,9.708,8.083,,218.333
2012-09-15,187.583,28.0,1.875,8.958,7.083,,215.583
2012-09-16,186.708,25.0,1.0,5.792,4.792,,211.708
2012-09-17,185.391,23.957,1.0,5.958,4.958,,209.348
2012-09-18,189.583,44.292,1.625,9.917,8.292,,233.875
2012-09-19,192.25,33.792,2.292,8.5,6.208,,226.042
2012-09-20,194.792,36.583,2.625,5.875,3.25,,231.375
2012-09-21,193.826,27.87,2.333,5.25,2.917,,221.696
2012-09-22,193.167,24.458,2.042,5.042,3.0,,217.625
2012-09-23,191.125,20.958,2.0,4.417,2.417,,212.083
2012-09-24,190.913,29.391,2.083,5.833,3.75,,220.304
2012-09-25,191.208,29.25,2.167,7.417,5.25,,220.458
2012-09-26,191.5,28.208,2.0,5.35,3.35,,219.708
2012-09-27,191.167,25.917,1.625,4.583,2.958,,217.083
2012-09-28,192.625,26.833,2.542,5.917,3.375,,219.458
2012-09-29,194.75,31.417,2.75,6.875,4.125,,226.167
2012-09-30,190.208,24.875,1.833,5.292,3.458,,215.083
2012-10-01,189.045,28.227,1.917,6.542,4.625,,217.273
2012-10-02,191.125,24.833,2.042,6.292,4.25,,215.958
2012-10-03,189.958,32.167,2.208,5.917,3.708,,222.125
2012-10-04,187.833,22.0,2.083,6.042,3.958,,209.833
2012-10-05,188.583,22.917,2.167,7.542,5.375,,211.5
2012-10-06,189.417,29.708,2.0,6.375,4.375,,219.125
2012-10-07,189.167,23.042,1.833,5.0,3.167,,212.208
2012-10-08,190.083,25.917,2.0,6.308,4.308,,216.0
2012-10-09,188.875,25.792,2.125,5.333,3.208,,214.667
2012-10-10,190.227,28.0,2.458,6.5,4.042,,218.227
2012-10-11,190.87,27.174,2.125,5.792,3.667,,218.043
2012-10-12,191.917,26.333,2.167,4.917,2.75,,218.25
2012-10-13,193.208,26.667,2.0,5.875,3.875,,219.875
2012-10-14,194.542,27.458,2.083,4.75,2.667,,222.0
2012-10-15,192.609,28.957,2.125,5.458,3.333,,221.565
2012-10-16,192.458,29.333,2.292,5.125,2.833,,221.792
2012-10-17,190.333,30.167,2.292,5.375,3.083,,220.5
2012-10-18,189.583,26.292,2.25,5.333,3.083,,215.875
2012-10-19,190.208,23.542,1.875,4.167,2.292,,213.75
2012-10-20,191.875,29.458,2.75,5.542,2.792,,221.333
2012-10-21,193.667,30.5,2.792,5.208,2.417,,224.167
2012-10-22,192.087,26.652,2.792,5.167,2.375,,218.739
2012-10-23,189.708,26.958,3.875,6.75,2.875,,216.667
2012-10-24,191.625,26.0,3.333,6.125,2.792,,217.625
2012-10-25,192.583,31.75,4.5,9.792,5.292,,224.333
2012-10-26,196.25,29.833,4.417,7.625,3.208,,226.083
2012-10-27,190.875,29.333,3.083,5.625,2.542,,220.208
2012-10-28,190.583,28.542,2.667,5.708,3.042,,219.125
2012-10-29,193.043,26.739,2.875,5.333,2.458,,219.783
2012-10-30,194.458,27.042,3.583,10.042,6.458,,221.5
2012-10-31,194.0,26.458,3.083,5.875,2.792,,220.458
2012-11-01,195.125,25.5,3.958,7.917,3.958,,220.625
2012-11-02,194.542,23.125,2.292,4.208,1.917,,217.667
2012-11-03,194.458,23.667,2.583,3.792,1.208,,218.125
2012-11-04,196.167,27.083,2.417,3.958,1.542,,223.25
2012-11-05,192.739,33.565,3.542,7.458,3.917,,226.304
2012-11-06,193.625,33.458,5.167,13.125,7.958,,227.083
2012-11-07,196.083,27.792,5.583,7.917,2.333,,223.875
2012-11-08,194.042,34.417,4.417,5.958,1.542,,228.458
2012-11-09,192.083,29.667,3.667,5.708,2.042,,221.75
2012-11-10,193.583,33.542,4.333,8.792,4.458,,227.125
2012-11-11,190.5,26.458,2.875,5.333,2.458,,216.958
2012-11-12,195.348,30.0,3.917,6.292,2.375,,225.348
2012-11-13,194.667,27.583,4.708,7.958,3.25,,222.25
2012-11-14,195.5,24.375,3.667,5.375,1.708,,219.875
2012-11-15,196.125,25.167,3.292,5.083,1.792,,221.292
2012-11-16,198.208,36.0,5.0,13.25,8.25,,234.208
2012-11-17,196.667,34.5,5.625,15.583,9.958,,231.167
2012-11-18,195.333,25.208,2.958,3.958,1.0,,220.542
2012-11-19,197.087,30.913,5.417,11.667,6.25,,228.0
2012-11-20,194.875,27.333,5.625,10.583,4.958,,222.208
2012-11-21,195.042,27.375,4.125,5.833,1.708,,222.417
2012-11-22,198.042,41.833,5.208,19.208,14.0,,239.875
2012-11-23,194.167,29.875,5.083,13.042,7.958,,224.042
2012-11-24,196.708,25.75,2.792,4.042,1.25,,222.458
2012-11-25,196.417,31.458,3.625,6.958,3.333,,227.875
2012-11-26,195.174,30.435,4.167,8.167,4.0,,225.609
2012-11-27,197.042,26.458,3.75,6.125,2.375,,223.5
2012-11-28,199.792,37.125,4.917,14.292,9.375,,236.917
2012-11-29,205.167,52.25,5.75,41.042,35.292,,257.417
2012-11-30,197.167,29.833,3.75,19.0,15.25,,227.0
2012-12-01,197.458,25.792,4.167,10.042,5.875,,223.25
2012-12-02,198.083,25.75,3.25,6.917,3.667,,223.833
2012-12-03,197.13,57.043,4.458,15.042,10.583,,254.174
2012-12-04,196.667,68.0,4.292,9.625,5.333,,264.667
2012-12-05,197.208,62.333,5.333,11.833,6.5,,259.542
2012-12-06,197.458,57.5,3.917,6.75,2.833,,254.958
2012-12-07,196.375,62.958,4.75,8.625,3.875,,259.333
2012-12-08,198.625,63.208,4.917,9.917,5.0,,261.833
2012-12-09,196.125,51.75,3.042,3.708,0.667,,247.875
2012-12-10,196.478,50.13,3.417,4.292,0.875,,246.609
2012-12-11,197.042,63.667,4.292,6.083,1.792,,260.708
2012-12-12,197.792,63.625,4.458,7.667,3.208,,261.417
2012-12-13,201.5,461.25,5.167,9.542,4.375,,662.75
2012-12-14,206.833,123.833,5.917,16.667,10.75,,330.667
2012-12-15,205.708,99.375,5.583,17.208,11.625,,305.083
2012-12-16,204.708,81.75,3.875,8.458,4.583,,286.458
2012-12-17,198.043,73.652,5.625,16.417,10.792,,271.696
2012-12-18,195.917,68.125,4.25,15.333,11.083,,264.042
2012-12-19,193.125,60.75,3.875,5.75,1.875,,253.875
2012-12-20,196.125,60.75,6.125,13.542,7.417,,256.875
2012-12-21,195.353,67.765,5.583,10.333,4.75,,263.118
2012-12-22,191.667,62.417,4.958,11.208,6.25,,254.083
2012-12-23,193.292,54.167,3.208,4.958,1.75,,247.458
2012-12-24,195.696,48.261,2.917,3.917,1.0,,243.957
2012-12-25,197.208,54.375,5.417,9.0,3.583,,251.583
2012-12-26,195.5,55.583,4.417,6.583,2.167,,251.083
2012-12-27,197.375,55.083,6.167,13.0,6.833,,252.458
2012-12-28,198.625,61.792,5.708,14.708,9.0,,260.417
2012-12-29,197.417,63.375,5.167,11.375,6.208,,260.792
2012-12-30,197.0,63.875,4.292,11.458,7.167,,260.875
2012-12-31,195.87,46.739,2.25,3.25,1.0,,242.609
2013-01-01,199.833,28.333,9.25,10.417,1.167,9.5,228.167
2013-01-02,198.0,26.25,8.208,9.292,1.083,7.583,224.25
2013-01-03,199.417,27.0,11.417,13.5,2.083,4.667,226.417
2013-01-04,197.208,25.875,7.958,9.833,1.875,5.208,223.083
2013-01-05,197.042,24.417,9.75,11.125,1.375,5.042,221.458
2013-01-06,198.739,29.435,11.708,15.583,3.875,3.917,228.174
2013-01-07,200.167,34.542,19.958,28.333,8.375,4.833,234.708
2013-01-08,198.0,40.5,22.75,43.417,20.667,4.792,238.5
2013-01-09,192.042,21.333,7.25,8.0,0.75,1.5,213.375
2013-01-10,194.958,23.542,12.333,14.917,2.583,1.25,218.5
2013-01-11,196.458,25.042,11.5,13.208,1.708,5.625,221.5
2013-01-12,198.0,27.333,11.125,13.917,2.792,9.167,225.333
2013-01-13,198.0,24.087,7.167,7.75,0.583,5.875,222.087
2013-01-14,198.125,30.083,15.25,21.792,6.542,3.333,228.208
2013-01-15,196.875,28.5,14.417,21.125,6.708,2.75,225.375
2013-01-16,197.0,29.667,17.583,23.667,6.083,3.417,226.667
2013-01-17,196.833,25.417,10.708,12.875,2.167,2.625,222.25
2013-01-18,199.667,27.375,11.75,14.25,2.5,6.833,227.042
2013-01-19,198.0,23.208,5.417,5.542,0.125,1.875,221.208
2013-01-20,199.565,33.0,21.458,29.917,8.458,5.667,232.565
2013-01-21,198.917,30.167,17.833,23.958,6.125,7.292,229.083
2013-01-22,197.542,24.708,12.958,15.542,2.583,5.083,222.25
2013-01-23,199.083,29.375,16.417,20.75,4.333,6.417,228.458
2013-01-24,198.958,34.125,22.208,32.542,10.333,7.25,233.083
2013-01-25,201.583,42.958,28.417,41.5,13.083,6.125,244.542
2013-01-26,195.792,24.417,7.25,8.833,1.583,4.167,220.208
2013-01-27,195.652,24.913,12.583,15.542,2.958,3.542,220.565
2013-01-28,198.458,34.958,25.174,38.261,13.087,13.261,233.417
2013-01-29,198.833,37.083,19.615,28.538,8.923,18.792,235.917
2013-01-30,204.125,55.042,38.2,85.8,47.6,20.375,259.167
2013-01-31,196.292,30.458,14.25,19.375,5.125,18.083,226.75
2013-02-01,198.333,33.125,20.333,27.5,7.167,15.042,231.458
2013-02-02,200.0,37.708,20.5,26.875,6.375,24.417,237.708
2013-02-03,202.261,42.652,19.625,37.333,17.708,25.75,244.913
2013-02-04,194.458,22.125,6.417,7.417,1.0,0.833,216.583
2013-02-05,195.333,22.333,8.208,9.208,1.0,4.208,217.667
2013-02-06,195.375,22.083,9.542,11.042,1.5,4.917,217.458
2013-02-07,194.917,21.042,6.167,6.708,0.542,5.0,215.958
2013-02-08,193.833,21.542,5.292,5.5,0.208,0.958,215.375
2013-02-09,195.125,20.0,3.458,3.542,0.083,2.458,215.125
2013-02-10,196.783,25.652,10.917,12.958,2.042,7.042,222.435
2013-02-11,194.917,22.583,4.042,4.042,0.0,3.208,217.5
2013-02-12,195.542,24.083,8.417,9.583,1.167,4.208,219.625
2013-02-13,194.5,24.208,8.125,9.208,1.083,2.792,218.708
2013-02-14,194.583,26.958,12.25,14.25,2.0,4.667,221.542
2013-02-15,191.75,20.375,5.958,6.292,0.333,1.5,212.125
2013-02-16,196.833,23.292,5.542,5.542,0.0,21.292,220.125
2013-02-17,197.304,24.957,12.875,17.125,4.25,25.125,222.261
2013-02-18,192.917,23.042,5.125,5.458,0.333,9.792,215.958
2013-02-19,192.083,21.5,5.0,5.333,0.333,8.25,213.583
2013-02-20,194.167,28.333,15.417,22.875,7.458,10.875,222.5
2013-02-21,195.25,26.625,11.875,13.375,1.5,12.042,221.875
2013-02-22,195.458,26.583,15.458,19.333,3.875,10.833,222.042
2013-02-23,194.667,24.542,8.083,8.375,0.292,10.917,219.208
2013-02-24,195.826,30.261,18.167,21.792,3.625,12.417,226.087
2013-02-25,199.833,34.042,23.958,29.667,5.708,41.083,233.875
2013-02-26,197.667,30.958,15.625,16.708,1.083,50.0,228.625
2013-02-27,192.208,31.417,19.667,21.792,2.125,17.25,223.625
2013-02-28,190.667,25.125,10.652,12.174,1.522,20.409,215.792
2013-03-01,193.542,27.833,9.5,10.167,0.667,25.833,221.375
2013-03-02,192.333,23.833,4.917,4.917,0.0,7.75,216.167
2013-03-03,195.826,22.522,6.708,7.083,0.375,5.208,218.348
2013-03-04,197.833,27.125,13.917,16.708,2.792,7.25,224.958
2013-03-05,195.208,27.208,10.0,12.167,2.167,6.958,222.417
2013-03-06,195.542,20.917,5.208,5.667,0.458,8.083,216.458
2013-03-07,197.417,31.833,10.625,12.292,1.667,7.375,229.25
2013-03-08,197.167,28.333,8.125,9.625,1.5,9.583,225.5
2013-03-09,197.083,28.292,7.333,7.875,0.542,,225.375
2013-03-10,195.609,19.957,4.167,4.667,0.5,5.857,215.565
2013-03-11,198.792,28.25,14.792,17.792,3.0,10.0,227.042
2013-03-12,199.0,33.708,22.417,29.833,7.417,17.167,232.708
2013-03-13,195.333,36.417,19.5,28.333,8.833,10.5,231.75
2013-03-14,193.0,20.958,4.708,5.167,0.458,4.833,213.958
2013-03-15,196.708,26.208,12.958,14.917,1.958,16.75,222.917
2013-03-16,199.458,28.458,12.292,13.917,1.625,32.875,227.917
2013-03-17,199.889,29.333,16.667,17.792,1.125,42.25,229.222
2013-03-18,,,23.542,28.5,4.958,33.292,
2013-03-19,,,8.208,8.667,0.458,15.25,
2013-03-20,,,11.75,12.875,1.125,6.667,
2013-03-21,,,2.958,2.958,0.0,3.625,
2013-03-22,,,8.833,9.292,0.458,6.292,
2013-03-23,,,12.708,13.75,1.042,19.583,
2013-03-24,,,16.125,18.167,2.042,37.0,
2013-03-25,,,26.875,30.417,3.542,26.833,
2013-03-26,,,29.875,38.083,8.208,19.875,
2013-03-27,,,11.792,16.542,4.75,15.792,
2013-03-28,,,15.5,17.708,2.208,26.375,
2013-03-29,,,15.167,17.375,2.208,16.417,
2013-03-30,,,6.5,7.042,0.542,6.708,
2013-03-31,,,3.435,3.609,0.174,14.5,
2013-04-01,192.87,23.783,16.583,18.25,1.667,,216.652
2013-04-02,194.208,56.292,21.792,27.667,5.875,,250.5
2013-04-03,191.0,75.75,9.542,9.958,0.417,,266.75
2013-04-04,192.667,72.083,23.042,24.5,1.458,,264.75
2013-04-05,191.708,69.125,13.792,14.458,0.667,,260.833
2013-04-06,189.625,72.167,9.792,10.0,0.208,,261.792
2013-04-07,189.0,56.458,3.583,3.667,0.083,,245.458
2013-04-08,194.609,52.87,12.833,14.25,1.417,,247.478
2013-04-09,194.625,86.208,13.042,15.875,2.833,,280.833
2013-04-10,193.833,61.125,7.917,8.667,0.75,,254.958
2013-04-11,195.208,54.958,13.375,14.458,1.083,,250.167
2013-04-12,195.75,52.958,10.875,12.958,2.083,,248.708
2013-04-13,194.833,50.167,10.708,11.542,0.833,,245.0
2013-04-14,194.667,51.583,12.792,13.583,0.792,,246.25
2013-04-15,190.957,50.435,9.875,10.458,0.583,,241.391
2013-04-16,189.958,52.889,12.583,14.042,1.458,,243.333
2013-04-17,187.208,194.053,11.875,12.917,1.042,,380.895
2013-04-18,187.667,79.833,10.75,12.333,1.583,,267.5
2013-04-19,189.5,68.0,4.0,4.25,0.25,,257.5
2013-04-20,191.792,73.583,7.667,8.042,0.375,,265.375
2013-04-21,191.583,64.125,2.667,2.667,0.0,,255.708
2013-04-22,193.913,62.217,8.5,9.208,0.708,,256.13
2013-04-23,194.375,64.208,16.958,18.458,1.5,,258.583
2013-04-24,195.0,86.375,18.083,19.875,1.792,,281.375
2013-04-25,193.75,80.583,14.375,15.083,0.708,,274.333
2013-04-26,193.583,64.542,11.625,12.167,0.542,,258.125
2013-04-27,194.542,63.958,10.5,11.0,0.5,,258.5
2013-04-28,195.208,63.708,6.792,6.792,0.0,,258.917
2013-04-29,193.826,59.739,7.875,8.208,0.333,,253.565
2013-04-30,192.417,62.0,15.708,16.458,0.75,,254.417
2013-05-01,191.792,49.625,4.25,4.417,0.167,,241.417
2013-05-02,189.833,27.5,4.875,5.292,0.417,,217.333
2013-05-03,191.292,29.792,5.958,6.25,0.292,,221.083
2013-05-04,192.333,30.292,5.667,6.0,0.333,,222.625
2013-05-05,193.583,30.542,9.083,9.208,0.125,,224.125
2013-05-06,186.652,32.217,7.917,8.417,0.5,,218.87
2013-05-07,183.875,31.125,3.208,3.625,0.417,,215.0
2013-05-08,184.5,33.125,12.958,14.5,1.542,,217.625
2013-05-09,188.083,38.333,21.917,24.25,2.333,,226.417
2013-05-10,186.625,49.292,23.708,27.208,3.5,,235.917
2013-05-11,186.25,50.667,19.958,26.583,6.625,,236.917
2013-05-12,185.75,40.792,8.458,8.458,0.0,,226.542
2013-05-13,184.522,46.391,13.458,14.542,1.083,,230.913
2013-05-14,183.583,43.25,16.292,17.167,0.875,,226.833
2013-05-15,182.708,36.625,10.5,12.0,1.5,,219.333
2013-05-16,181.833,33.542,4.667,4.667,0.0,,215.375
2013-05-17,183.125,36.25,9.792,10.0,0.208,,219.375
2013-05-18,182.625,36.542,7.667,8.167,0.5,,219.167
2013-05-19,181.833,37.375,5.833,5.875,0.042,,219.208
2013-05-20,184.217,42.652,14.792,16.792,2.0,,226.87
