date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,190.17391304347825,5.291666666666667,8.869565217391305,19.583333333333332,24.458333333333332,4.875,,0.8260869565217391,13.375,199.04347826086956
2011-01-02,187.66666666666666,4.3478260869565215,4.416666666666667,7.0,7.333333333333333,0.3333333333333333,,0.5833333333333334,11.291666666666666,192.08333333333334
2011-01-03,187.45833333333334,4.583333333333333,4.958333333333333,10.583333333333334,10.708333333333334,0.125,,1.5416666666666667,17.583333333333332,192.41666666666666
2011-01-04,188.125,4.75,4.416666666666667,7.875,8.583333333333334,0.7083333333333334,,3.0833333333333335,21.0,192.54166666666666
2011-01-05,189.25,4.541666666666667,6.291666666666667,25.708333333333332,45.041666666666664,19.333333333333332,,0.16666666666666666,7.958333333333333,195.54166666666666
2011-01-06,192.70833333333334,5.416666666666667,11.208333333333334,32.166666666666664,56.375,24.208333333333332,,0.5833333333333334,14.083333333333334,203.91666666666666
2011-01-07,189.29166666666666,3.375,3.625,9.434782608695652,14.521739130434783,5.086956521739131,,0.041666666666666664,6.166666666666667,192.91666666666666
2011-01-08,188.08695652173913,4.166666666666667,6.695652173913044,15.375,19.583333333333332,4.208333333333333,,0.21739130434782608,5.791666666666667,194.7826086956522
2011-01-09,190.04166666666666,4.869565217391305,9.5,19.916666666666668,29.875,9.958333333333334,,1.0416666666666667,16.291666666666668,199.54166666666666
2011-01-10,193.33333333333334,7.291666666666667,16.625,37.125,90.25,53.125,,2.5833333333333335,34.708333333333336,209.95833333333334
2011-01-11,185.25,4.291666666666667,4.583333333333333,9.166666666666666,11.666666666666666,2.5,,1.9166666666666667,21.875,189.83333333333334
2011-01-12,189.23809523809524,4.090909090909091,6.857142857142857,21.045454545454547,37.31818181818182,16.272727272727273,,0.4090909090909091,6.5,196.0952380952381
2011-01-13,190.91666666666666,5.125,8.625,22.583333333333332,39.125,16.541666666666668,,1.4166666666666667,15.833333333333334,199.54166666666666
2011-01-14,191.45833333333334,6.0,7.5,18.73913043478261,30.695652173913043,11.956521739130435,,3.375,33.208333333333336,198.95833333333334
2011-01-15,190.08695652173913,4.708333333333333,7.391304347826087,15.875,25.5,9.625,,0.21739130434782608,12.625,197.47826086956522
2011-01-16,187.875,4.043478260869565,5.0,27.708333333333332,59.083333333333336,31.375,,0.0,11.958333333333334,192.875
2011-01-17,191.125,4.458333333333333,9.458333333333334,25.083333333333332,54.208333333333336,29.125,,0.125,16.166666666666668,200.58333333333334
2011-01-18,193.79166666666666,5.666666666666667,16.166666666666668,45.75,99.91666666666667,54.166666666666664,,0.375,15.25,209.95833333333334
2011-01-19,189.33333333333334,4.75,11.291666666666666,32.0,74.91666666666667,42.916666666666664,,0.25,11.083333333333334,200.625
2011-01-20,185.16666666666666,4.0,6.0,28.791666666666668,56.708333333333336,27.916666666666668,,0.0,6.458333333333333,191.16666666666666
2011-01-21,187.125,4.958333333333333,8.958333333333334,30.26086956521739,55.869565217391305,25.608695652173914,,0.0,9.458333333333334,196.08333333333334
2011-01-22,191.2608695652174,6.083333333333333,13.043478260869565,30.541666666666668,55.583333333333336,25.041666666666668,,0.8695652173913043,12.708333333333334,204.30434782608697
2011-01-23,187.54166666666666,3.608695652173913,6.75,12.958333333333334,19.0,6.041666666666667,,0.20833333333333334,4.875,194.29166666666666
2011-01-24,187.79166666666666,3.2083333333333335,5.625,12.416666666666666,17.25,4.833333333333333,,0.08333333333333333,5.291666666666667,193.41666666666666
2011-01-25,190.04761904761904,4.375,6.523809523809524,18.666666666666668,31.5,12.833333333333334,,1.125,15.333333333333334,196.57142857142858
2011-01-26,192.375,4.041666666666667,7.875,23.166666666666668,45.916666666666664,22.75,,0.4583333333333333,8.833333333333334,200.25
2011-01-27,192.71428571428572,5.0,8.19047619047619,26.363636363636363,47.40909090909091,21.045454545454547,,3.0,22.863636363636363,200.9047619047619
2011-01-28,191.20833333333334,3.7916666666666665,6.875,15.478260869565217,21.73913043478261,6.260869565217392,,1.875,19.625,198.08333333333334
2011-01-29,188.1304347826087,3.125,6.695652173913044,7.166666666666667,8.666666666666666,1.5,,0.0,5.416666666666667,194.82608695652175
2011-01-30,194.0,4.826086956521739,13.458333333333334,28.875,56.5,27.625,,0.3333333333333333,9.25,207.45833333333334
2011-01-31,190.45833333333334,3.9583333333333335,9.916666666666666,23.625,37.541666666666664,13.916666666666666,,0.375,9.25,200.375
2011-02-01,190.5,4.791666666666667,10.791666666666666,18.208333333333332,32.125,13.916666666666666,,1.1666666666666667,17.208333333333332,201.29166666666666
2011-02-02,188.41666666666666,3.2916666666666665,6.208333333333333,5.625,6.666666666666667,1.0416666666666667,,0.0,7.041666666666667,194.625
2011-02-03,193.04166666666666,4.833333333333333,10.916666666666666,21.916666666666668,35.791666666666664,13.875,,0.3333333333333333,10.666666666666666,203.95833333333334
2011-02-04,189.66666666666666,4.583333333333333,7.625,13.304347826086957,15.608695652173912,2.3043478260869565,,2.5416666666666665,20.25,197.29166666666666
2011-02-05,191.65217391304347,5.958333333333333,10.130434782608695,22.791666666666668,29.75,6.958333333333333,,4.217391304347826,37.375,201.7826086956522
2011-02-06,190.375,6.173913043478261,14.083333333333334,34.166666666666664,66.54166666666667,32.375,,1.4166666666666667,31.291666666666668,204.45833333333334
2011-02-07,198.1,6.521739130434782,22.6,31.761904761904763,77.04761904761905,45.285714285714285,,0.4090909090909091,20.208333333333332,220.7
