date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,8.542,8.958,0.417,14.708
2011-01-02,3.708,3.708,0.0,12.292
2011-01-03,8.826,8.957,0.13,22.542
2011-01-04,6.833,6.875,0.042,26.542
2011-01-05,10.182,10.773,0.591,8.545
2011-01-06,14.333,16.167,1.833,14.75
2011-01-07,7.542,7.75,0.208,6.208
2011-01-08,6.917,6.917,0.0,5.75
2011-01-09,11.875,13.042,1.167,19.042
2011-01-10,16.435,18.0,1.565,31.583
2011-01-11,7.917,8.5,0.583,25.542
2011-01-12,11.875,12.458,0.583,8.478
2011-01-13,13.652,15.304,1.652,18.958
2011-01-14,10.625,11.25,0.625,40.417
2011-01-15,6.833,7.167,0.333,14.917
2011-01-16,3.917,3.917,0.0,10.625
2011-01-17,7.739,7.87,0.13,9.25
2011-01-18,22.458,30.583,8.125,14.167
2011-01-19,16.583,18.833,2.25,10.625
2011-01-20,6.435,6.435,0.0,6.667
2011-01-21,8.917,9.042,0.125,11.125
2011-01-22,11.333,11.958,0.625,8.583
2011-01-23,7.0,7.542,0.542,8.25
2011-01-24,7.217,7.739,0.522,6.875
2011-01-25,8.826,9.435,0.609,15.0
2011-01-26,6.75,7.875,1.125,6.417
2011-01-27,10.292,11.542,1.25,23.75
2011-01-28,7.583,7.667,0.083,21.958
2011-01-29,3.292,3.333,0.042,6.708
2011-01-30,12.917,14.167,1.25,7.375
2011-01-31,14.952,16.952,2.0,10.727
2011-02-01,8.792,9.083,0.292,17.208
2011-02-02,6.125,6.25,0.125,6.917
2011-02-03,11.167,12.667,1.5,10.667
2011-02-04,10.792,11.25,0.458,22.125
2011-02-05,8.292,8.5,0.208,38.792
2011-02-06,23.25,29.0,5.75,40.042
2011-02-07,9.522,11.435,1.913,15.917
2011-02-08,4.875,5.583,0.708,10.083
2011-02-09,11.087,13.913,2.826,15.75
2011-02-10,14.042,15.958,1.917,13.875
2011-02-11,7.875,8.25,0.375,12.333
2011-02-12,4.0,4.167,0.167,12.833
2011-02-13,16.458,18.0,1.542,15.833
2011-02-14,20.727,25.409,4.682,16.5
2011-02-15,8.542,9.625,1.083,12.75
2011-02-16,14.917,17.167,2.25,12.875
2011-02-17,7.375,8.333,0.958,11.042
2011-02-18,5.333,5.625,0.292,6.583
2011-02-19,8.667,9.833,1.167,10.333
2011-02-20,14.875,17.167,2.292,11.0
2011-02-21,25.857,32.571,6.714,24.143
2011-02-22,13.208,13.583,0.375,23.25
2011-02-23,20.917,26.458,5.542,25.042
2011-02-24,5.25,5.25,0.0,29.208
2011-02-25,12.875,13.417,0.542,25.167
2011-02-26,3.083,3.083,0.0,9.833
2011-02-27,4.333,4.5,0.167,10.625
2011-02-28,11.571,12.81,1.238,10.826
2011-03-01,21.667,28.0,6.333,19.417
2011-03-02,18.625,27.375,8.75,20.625
2011-03-03,3.458,3.458,0.0,17.667
2011-03-04,6.125,6.125,0.0,17.792
2011-03-05,16.957,18.826,1.87,11.125
2011-03-06,20.478,29.0,8.522,17.458
2011-03-07,7.125,7.167,0.042,33.875
2011-03-08,6.792,6.917,0.125,27.25
2011-03-09,7.375,7.375,0.0,21.25
2011-03-10,3.333,3.375,0.042,12.458
2011-03-11,5.0,5.417,0.417,15.292
2011-03-12,7.333,7.583,0.25,12.792
2011-03-13,9.391,10.304,0.913,10.625
2011-03-14,16.292,17.75,1.458,15.833
2011-03-15,11.875,12.125,0.25,20.125
2011-03-16,17.273,18.227,0.955,13.667
2011-03-17,15.208,15.5,0.292,26.583
2011-03-18,15.833,18.167,2.333,30.875
2011-03-19,3.045,3.091,0.045,4.958
2011-03-20,9.826,10.391,0.565,15.833
2011-03-21,9.75,9.875,0.125,16.042
2011-03-22,21.375,23.625,2.25,26.333
2011-03-23,14.833,15.083,0.25,17.125
2011-03-24,10.417,11.083,0.667,22.292
2011-03-25,4.667,4.792,0.125,15.542
2011-03-26,8.5,8.667,0.167,12.458
2011-03-27,14.714,15.714,1.0,22.136
2011-03-28,11.5,12.542,1.042,33.0
2011-03-29,8.458,9.458,1.0,19.708
2011-03-30,7.833,8.583,0.75,14.917
2011-03-31,3.583,3.625,0.042,11.375
2011-04-01,12.792,13.333,0.542,31.208
2011-04-02,10.261,11.435,1.174,35.458
2011-04-03,1.833,1.833,0.0,7.958
2011-04-04,3.375,3.458,0.083,8.792
2011-04-05,5.957,6.522,0.565,14.125
2011-04-06,11.875,13.292,1.417,16.417
2011-04-07,8.25,9.0,0.75,12.833
2011-04-08,3.25,3.375,0.125,21.167
2011-04-09,7.261,7.783,0.522,17.667
2011-04-10,7.25,7.5,0.25,30.5
2011-04-11,11.875,13.167,1.292,29.083
2011-04-12,11.292,11.833,0.542,26.875
2011-04-13,12.125,12.792,0.667,27.25
2011-04-14,13.167,14.125,0.958,44.458
2011-04-15,12.591,12.909,0.318,41.708
2011-04-16,10.87,12.652,1.783,47.083
2011-04-17,6.958,7.458,0.5,15.875
2011-04-18,12.083,12.833,0.75,29.708
2011-04-19,7.75,8.333,0.583,16.917
2011-04-20,5.292,5.5,0.208,6.0
2011-04-21,11.625,13.0,1.375,20.167
2011-04-22,15.565,16.261,0.696,24.261
2011-04-23,6.478,6.739,0.261,25.625
2011-04-24,7.25,7.5,0.25,28.0
2011-04-25,10.5,10.792,0.292,30.917
2011-04-26,9.652,10.304,0.652,33.583
2011-04-27,4.208,4.208,0.0,39.417
2011-04-28,6.625,7.0,0.375,31.292
2011-04-29,7.708,8.542,0.833,16.417
2011-04-30,3.87,3.957,0.087,17.5
2011-05-01,4.792,4.917,0.125,20.542
2011-05-02,5.917,6.125,0.208,99.833
2011-05-03,15.083,15.542,0.458,146.667
2011-05-04,8.083,9.167,1.083,82.75
2011-05-05,4.583,4.583,0.0,26.833
2011-05-06,6.958,7.125,0.167,36.667
2011-05-07,4.043,4.087,0.043,14.208
2011-05-08,4.708,5.167,0.458,33.692
2011-05-09,7.304,7.957,0.652,44.045
2011-05-10,10.625,12.042,1.417,43.5
2011-05-11,6.917,8.292,1.375,13.583
2011-05-12,12.042,13.833,1.792,14.333
2011-05-13,9.5,10.083,0.583,56.077
2011-05-14,8.348,9.043,0.696,32.042
2011-05-15,6.792,7.542,0.75,30.333
2011-05-16,5.417,5.833,0.417,34.792
2011-05-17,8.583,9.167,0.583,38.042
2011-05-18,12.708,13.917,1.208,30.792
2011-05-19,6.208,6.708,0.5,32.917
2011-05-20,5.81,6.524,0.714,28.952
2011-05-21,4.261,4.478,0.217,16.167
2011-05-22,2.542,2.583,0.042,8.958
2011-05-23,2.875,2.958,0.083,8.75
2011-05-24,8.208,8.333,0.125,7.208
2011-05-25,13.125,14.292,1.167,20.5
2011-05-26,10.909,11.591,0.682,21.25
2011-05-27,5.208,5.208,0.0,9.083
2011-05-28,13.478,14.565,1.087,10.208
2011-05-29,2.708,2.708,0.0,5.083
2011-05-30,1.591,1.591,0.0,4.083
2011-05-31,6.167,6.5,0.333,7.208
2011-06-01,10.583,11.375,0.792,10.625
2011-06-02,7.583,8.083,0.5,22.375
2011-06-03,10.25,11.458,1.208,40.667
2011-06-04,6.565,6.652,0.087,42.625
2011-06-05,6.667,6.708,0.042,35.167
2011-06-06,10.042,10.25,0.208,35.833
2011-06-07,11.542,11.667,0.125,29.958
2011-06-08,7.25,7.375,0.125,17.333
2011-06-09,6.091,6.182,0.091,19.636
2011-06-10,9.042,9.833,0.792,33.125
2011-06-11,4.174,4.174,0.0,16.125
2011-06-12,11.333,12.0,0.667,34.333
2011-06-13,7.917,8.083,0.167,24.208
2011-06-14,8.542,8.792,0.25,31.583
2011-06-15,12.333,13.0,0.667,14.042
2011-06-16,8.958,9.417,0.458,22.125
2011-06-17,9.091,9.727,0.636,18.708
2011-06-18,10.87,11.217,0.348,18.458
2011-06-19,9.208,9.583,0.375,30.5
2011-06-20,8.583,9.375,0.792,13.958
2011-06-21,5.783,6.13,0.348,16.333
