date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2013-04-16,191.38095238095238,6.761904761904762,10.772727272727273,12.181818181818182,1.4090909090909092,25.727272727272727,35.5,198.14285714285714
2013-04-17,187.125,4.875,6.791666666666667,7.041666666666667,0.25,20.083333333333332,28.958333333333332,192.0
2013-04-18,190.58333333333334,6.791666666666667,11.26086956521739,14.304347826086957,3.0434782608695654,20.541666666666668,28.333333333333332,197.375
2013-04-19,192.7391304347826,1.565217391304348,1.625,1.625,0.0,14.666666666666666,13.833333333333334,194.30434782608697
2013-04-20,194.79166666666666,2.7083333333333335,6.375,6.75,0.375,11.791666666666666,12.791666666666666,197.5
2013-04-21,193.41666666666666,1.5833333333333333,1.2083333333333333,1.2083333333333333,0.0,3.2916666666666665,2.75,195.0
2013-04-22,193.3913043478261,3.9130434782608696,7.333333333333333,8.0,0.6666666666666666,11.666666666666666,11.625,197.30434782608697
2013-04-23,194.20833333333334,9.25,18.708333333333332,21.083333333333332,2.375,15.083333333333334,16.25,203.45833333333334
2013-04-24,187.16666666666666,7.833333333333333,13.666666666666666,14.0,0.3333333333333333,8.166666666666666,17.958333333333332,195.0
2013-04-25,192.7391304347826,5.086956521739131,10.863636363636363,11.818181818181818,0.9545454545454546,15.0,18.833333333333332,197.82608695652175
2013-04-26,191.83333333333334,5.041666666666667,8.416666666666666,8.916666666666666,0.5,24.958333333333332,30.208333333333332,196.875
2013-04-27,194.0,5.291666666666667,8.708333333333334,10.041666666666666,1.3333333333333333,19.291666666666668,21.208333333333332,199.29166666666666
2013-04-28,193.47826086956522,5.130434782608695,6.458333333333333,7.25,0.7916666666666666,20.208333333333332,25.25,198.6086956521739
2013-04-29,195.125,5.875,8.833333333333334,10.125,1.2916666666666667,21.25,23.75,201.0
2013-04-30,191.25,7.125,13.347826086956522,14.565217391304348,1.2173913043478262,16.625,22.083333333333332,198.375
2013-05-01,191.7391304347826,1.7391304347826086,2.5416666666666665,2.6666666666666665,0.125,6.458333333333333,9.125,193.47826086956522
2013-05-02,194.45833333333334,2.2916666666666665,3.8260869565217392,4.217391304347826,0.391304347826087,4.458333333333333,5.041666666666667,196.75
2013-05-03,192.625,3.4166666666666665,5.333333333333333,5.916666666666667,0.5833333333333334,9.5,9.583333333333334,196.04166666666666
2013-05-04,191.3913043478261,4.434782608695652,5.833333333333333,6.375,0.5416666666666666,13.333333333333334,14.5,195.82608695652175
2013-05-05,193.08333333333334,5.375,6.041666666666667,6.583333333333333,0.5416666666666666,24.5,31.583333333333332,198.45833333333334
2013-05-06,192.875,5.958333333333333,9.125,9.791666666666666,0.6666666666666666,28.083333333333332,31.833333333333332,198.83333333333334
2013-05-07,189.7826086956522,1.4782608695652173,1.1666666666666667,1.2083333333333333,0.041666666666666664,8.458333333333334,11.791666666666666,191.2608695652174
2013-05-08,190.79166666666666,5.291666666666667,7.869565217391305,8.434782608695652,0.5652173913043478,14.625,15.416666666666666,196.08333333333334
2013-05-09,195.91666666666666,13.458333333333334,23.91304347826087,27.391304347826086,3.4782608695652173,23.416666666666668,27.583333333333332,209.375
2013-05-10,192.17391304347825,8.826086956521738,13.833333333333334,15.291666666666666,1.4583333333333333,14.541666666666666,24.291666666666668,201.0
2013-05-11,187.58333333333334,13.083333333333334,20.416666666666668,25.25,4.833333333333333,21.041666666666668,31.625,200.66666666666666
2013-05-12,192.54166666666666,7.125,8.583333333333334,9.208333333333334,0.625,13.125,17.416666666666668,199.66666666666666
2013-05-13,191.3913043478261,8.652173913043478,12.583333333333334,14.416666666666666,1.8333333333333333,20.041666666666668,26.833333333333332,200.04347826086956
2013-05-14,190.27272727272728,8.272727272727273,12.695652173913043,14.08695652173913,1.391304347826087,19.217391304347824,26.043478260869566,198.54545454545453
2013-05-15,185.54166666666666,4.541666666666667,7.0,7.5,0.5,12.666666666666666,15.541666666666666,190.08333333333334
2013-05-16,189.375,2.875,2.4782608695652173,2.4782608695652173,0.0,26.458333333333332,25.708333333333332,192.25
2013-05-17,189.30434782608697,5.173913043478261,5.833333333333333,6.416666666666667,0.5833333333333334,14.291666666666666,15.833333333333334,194.47826086956522
2013-05-18,187.875,4.333333333333333,6.166666666666667,6.458333333333333,0.2916666666666667,17.0,19.708333333333332,192.20833333333334
2013-05-19,186.75,4.416666666666667,5.333333333333333,5.583333333333333,0.25,8.708333333333334,8.958333333333334,191.16666666666666
2013-05-20,192.17391304347825,8.043478260869565,8.916666666666666,9.791666666666666,0.875,8.291666666666666,11.75,200.2173913043478
2013-05-21,193.45833333333334,9.041666666666666,11.541666666666666,12.291666666666666,0.75,25.958333333333332,33.208333333333336,202.5
2013-05-22,196.83333333333334,9.833333333333334,14.041666666666666,14.791666666666666,0.75,39.291666666666664,52.208333333333336,206.66666666666666
