date,CH4_mean,CO_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,THC_mean
2011-03-15,198.304,5.792,27.13,39.375,99.917,60.542,17.458,225.435
2011-03-16,196.13,5.083,25.609,33.75,72.583,38.833,14.5,221.739
2011-03-17,202.174,8.792,54.348,45.375,123.25,77.875,17.833,256.522
2011-03-18,202.435,7.792,41.391,36.833,75.917,39.083,10.958,243.826
2011-03-19,196.0,4.545,16.524,28.045,68.409,40.364,7.182,212.524
2011-03-20,191.435,4.625,16.478,33.167,71.625,38.458,8.292,207.913
2011-03-21,191.826,4.625,15.348,35.292,83.375,48.083,9.292,207.174
2011-03-22,194.826,6.125,29.565,50.25,128.625,78.375,16.75,224.391
2011-03-23,193.913,6.625,37.13,49.667,110.292,60.625,15.5,231.043
2011-03-24,193.87,6.083,27.87,32.792,74.667,41.875,7.5,221.739
2011-03-25,193.739,5.292,13.739,17.958,32.0,14.042,10.125,207.478
2011-03-26,194.13,5.174,17.261,35.545,89.636,54.091,10.261,211.391
2011-03-27,195.304,5.708,24.913,48.667,113.708,65.042,17.208,220.217
2011-03-28,195.739,6.333,28.913,42.458,96.542,54.083,25.125,224.652
2011-03-29,193.783,5.708,24.783,35.833,65.375,29.542,18.292,218.565
2011-03-30,194.87,5.542,30.087,34.458,70.917,36.458,18.125,224.957
2011-03-31,190.522,4.542,17.0,18.708,28.417,9.708,8.083,207.522
2011-04-01,192.957,6.625,18.87,47.958,99.25,51.292,18.789,211.826
2011-04-02,192.087,6.042,22.043,33.458,68.333,34.875,25.562,214.13
2011-04-03,190.522,4.875,8.783,16.792,28.792,12.0,9.348,199.304
2011-04-04,194.048,4.818,9.619,36.524,83.0,46.476,9.5,203.667
2011-04-05,191.783,4.773,12.304,37.042,68.917,31.875,16.944,204.087
2011-04-06,193.783,5.667,21.478,41.583,88.625,47.042,21.368,215.261
2011-04-07,191.174,4.208,15.652,27.958,42.083,14.125,16.391,206.826
2011-04-08,186.913,3.292,11.0,19.083,22.208,3.125,11.917,197.913
2011-04-09,188.174,4.667,12.739,22.0,37.542,15.542,12.958,200.913
2011-04-10,191.043,5.542,12.261,26.25,35.542,9.292,25.542,203.304
2011-04-11,193.636,6.045,19.545,35.682,67.773,32.091,26.478,213.182
2011-04-12,191.783,5.167,12.913,38.083,83.375,45.292,19.375,204.696
2011-04-13,195.609,7.042,31.913,62.083,138.792,76.708,27.875,227.522
2011-04-14,194.957,8.0,28.217,51.75,96.167,44.417,28.875,223.174
2011-04-15,192.391,5.875,20.217,35.333,51.583,16.25,25.542,212.609
2011-04-16,192.609,5.875,17.957,25.292,48.417,23.125,26.417,210.565
2011-04-17,189.348,5.667,7.304,17.125,23.208,6.083,14.375,196.652
2011-04-18,191.273,5.81,14.773,33.333,55.905,22.571,19.591,206.045
2011-04-19,190.435,5.542,13.913,44.0,97.458,53.458,8.208,204.348
2011-04-20,190.304,4.542,11.522,32.792,76.958,44.167,6.792,201.826
2011-04-21,190.957,6.333,15.957,44.792,94.292,49.5,14.304,206.913
2011-04-22,191.696,5.833,23.043,35.667,65.458,29.792,21.583,214.739
2011-04-23,185.609,3.917,10.957,14.292,17.167,2.875,9.708,196.565
2011-04-24,192.217,5.417,13.087,23.875,34.5,10.625,13.25,205.304
2011-04-25,193.455,7.091,19.591,50.682,104.636,53.955,18.783,213.045
2011-04-26,192.13,5.792,21.783,37.917,91.542,53.625,22.083,213.913
2011-04-27,186.478,4.25,9.435,16.5,20.292,3.792,27.708,195.913
2011-04-28,188.0,5.375,16.412,43.917,93.792,49.875,14.583,204.412
2011-04-29,191.043,5.5,16.043,29.625,49.083,19.458,12.542,207.087
2011-04-30,191.522,5.417,20.304,26.708,46.375,19.667,19.667,211.826
2011-05-01,187.348,4.208,39.348,16.542,24.083,7.542,14.333,226.696
2011-05-02,191.0,5.682,15.429,29.909,54.773,24.864,62.136,206.429
2011-05-03,194.739,7.042,19.0,31.458,45.75,14.292,57.208,213.739
2011-05-04,193.652,5.875,15.783,22.583,35.0,12.417,30.667,209.435
2011-05-05,190.609,5.542,10.957,24.333,31.833,7.5,17.75,201.565
2011-05-06,189.348,4.458,11.478,18.792,22.0,3.208,24.083,200.826
2011-05-07,187.0,4.458,13.652,25.458,35.292,9.833,15.375,200.652
2011-05-08,190.739,5.292,14.087,20.917,27.875,6.958,23.958,204.826
2011-05-09,190.947,5.818,18.579,33.2,52.35,19.15,29.261,209.526
2011-05-10,190.391,6.75,37.783,40.875,95.708,54.833,29.333,228.174
2011-05-11,189.478,5.333,25.087,40.917,81.958,41.042,10.625,214.565
2011-05-12,189.565,5.708,26.913,35.708,94.25,58.542,11.958,216.478
2011-05-13,189.783,4.792,17.391,35.833,74.417,38.583,36.5,207.174
2011-05-14,192.304,5.167,16.652,27.375,43.5,16.125,26.0,208.957
2011-05-15,191.391,5.708,15.174,21.708,28.833,7.125,21.5,206.565
2011-05-16,188.65,4.227,11.2,22.238,27.571,5.333,22.955,199.85
2011-05-17,189.739,5.042,17.696,36.292,62.042,25.75,26.25,207.435
2011-05-18,193.261,5.292,19.696,50.0,91.5,41.5,24.125,212.957
2011-05-19,191.87,5.417,20.565,35.208,62.292,27.083,29.167,212.435
2011-05-20,189.783,6.75,20.696,37.75,61.0,23.25,35.042,210.478
2011-05-21,187.13,5.208,16.391,26.833,36.5,9.667,26.792,203.522
2011-05-22,186.348,4.125,12.304,20.375,32.708,12.333,11.208,198.652
2011-05-23,189.545,5.909,22.0,47.286,117.429,70.143,12.238,211.545
2011-05-24,188.783,5.792,15.087,41.125,71.792,30.667,8.5,203.87
2011-05-25,190.435,6.042,17.304,45.208,79.708,34.5,16.5,207.739
2011-05-26,189.739,4.208,15.609,24.5,28.0,3.5,15.333,205.348
2011-05-27,188.957,4.833,17.739,42.333,70.0,27.667,15.375,206.696
2011-05-28,192.783,7.875,35.348,43.875,94.958,51.083,14.583,228.13
2011-05-29,186.261,4.625,17.0,14.875,27.083,12.208,6.458,203.261
2011-05-30,188.238,3.955,11.571,21.864,48.136,26.273,6.909,199.81
2011-05-31,187.783,4.167,12.435,32.125,61.833,29.708,9.125,200.217
2011-06-01,187.478,3.833,10.957,14.708,15.708,1.0,20.167,198.435
2011-06-02,188.261,4.792,23.304,26.042,60.542,34.5,11.042,211.565
2011-06-03,191.739,6.958,30.739,50.083,115.042,64.958,27.042,222.478
2011-06-04,192.957,6.333,25.0,29.375,42.0,12.625,33.0,217.957
2011-06-05,191.391,5.083,18.391,24.833,30.542,5.708,33.917,209.783
2011-06-06,191.579,6.182,21.105,52.727,97.909,45.182,26.5,212.684
2011-06-07,190.652,5.042,21.261,26.625,37.5,10.875,23.833,211.913
2011-06-08,188.565,5.625,17.87,46.0,76.5,30.5,20.708,206.435
2011-06-09,188.545,4.833,15.727,27.625,36.458,8.833,20.292,204.273
2011-06-10,190.435,5.292,26.261,37.792,70.667,32.875,27.5,216.696
2011-06-11,189.783,5.917,19.87,30.25,51.625,21.375,18.75,209.652
2011-06-12,191.478,6.167,18.913,30.583,42.75,12.167,22.5,210.391
2011-06-13,188.211,5.5,20.579,44.667,98.762,54.095,17.217,208.789
2011-06-14,187.957,5.0,16.696,42.208,89.583,47.375,15.458,204.652
2011-06-15,190.913,5.208,20.087,41.125,85.042,43.917,15.542,211.0
2011-06-16,190.348,4.957,20.783,27.583,42.667,15.083,19.125,211.13
2011-06-17,191.522,6.667,24.478,48.667,100.125,51.458,15.458,216.0
2011-06-18,191.609,5.375,17.696,20.375,25.5,5.125,11.458,209.304
2011-06-19,194.304,5.875,19.739,25.5,35.5,10.0,15.542,214.043
2011-06-20,187.957,4.522,21.391,24.818,32.818,8.0,10.522,209.348
2011-06-21,189.348,5.75,26.391,40.25,79.833,39.583,14.958,215.739
2011-06-22,191.913,5.792,30.217,44.292,77.208,32.917,24.667,222.13
2011-06-23,191.522,5.125,29.304,32.958,62.542,29.583,23.292,220.826
2011-06-24,183.478,4.625,19.522,27.917,54.917,27.0,15.958,203.0
2011-06-25,181.609,4.083,16.174,19.5,31.167,11.667,16.667,197.783
2011-06-26,177.87,2.042,6.87,4.542,5.625,1.083,8.875,184.739
2011-06-27,177.727,3.136,11.545,8.545,15.318,6.773,8.522,189.273
2011-06-28,182.261,4.625,20.565,32.25,57.917,25.667,16.625,202.826
2011-06-29,182.136,5.167,22.136,29.208,83.75,54.542,19.0,204.273
2011-06-30,186.13,5.292,24.261,36.375,78.0,41.625,27.625,210.391
2011-07-01,183.13,4.667,18.435,26.708,62.458,35.75,18.0,201.565
2011-07-02,187.913,4.875,18.043,22.417,34.917,12.5,14.792,205.957
2011-07-03,188.13,5.292,17.391,19.208,22.75,3.542,22.0,205.522
2011-07-04,183.091,4.545,15.955,22.727,36.045,13.318,23.435,199.045
2011-07-05,190.391,4.917,17.652,32.167,60.833,28.667,18.0,208.043
2011-07-06,191.13,4.458,20.087,26.292,39.208,12.917,21.458,211.217
2011-07-07,182.636,3.5,19.955,16.417,23.292,6.875,10.565,202.591
2011-07-08,186.087,4.458,26.217,24.083,58.792,34.708,18.208,212.304
2011-07-09,188.261,5.583,24.348,26.5,48.125,21.625,19.083,212.609
2011-07-10,178.783,3.167,12.957,12.583,16.042,3.458,12.5,191.739
2011-07-11,178.895,3.81,15.105,12.524,27.714,15.19,8.217,194.0
2011-07-12,181.826,3.167,18.0,14.167,27.708,13.542,9.333,199.826
2011-07-13,181.0,3.583,18.0,16.75,33.458,16.708,10.208,199.0
2011-07-14,180.87,4.208,16.696,18.167,33.333,15.167,10.5,197.565
2011-07-15,182.826,5.208,20.435,26.542,36.833,10.292,16.542,203.261
2011-07-16,180.696,4.042,16.87,18.458,27.458,9.0,11.708,197.565
2011-07-17,179.87,3.5,15.913,11.917,17.875,5.958,10.167,195.783
2011-07-18,176.522,3.0,15.087,6.13,7.87,1.739,8.125,191.609
2011-07-19,175.048,2.696,14.857,4.739,6.217,1.478,7.0,189.905
2011-07-20,178.783,3.375,18.652,10.375,14.75,4.375,5.417,197.435
2011-07-21,188.261,4.292,25.391,27.333,50.667,23.333,13.875,213.652
2011-07-22,186.522,4.125,17.261,25.0,40.042,15.042,20.625,203.783
2011-07-23,189.087,4.583,20.0,29.542,42.125,12.583,23.167,209.087
2011-07-24,186.783,3.792,16.652,15.708,21.333,5.625,23.125,203.435
2011-07-25,187.455,4.818,28.0,25.682,52.318,26.636,16.522,215.455
2011-07-26,185.565,3.625,19.696,17.875,22.375,4.5,10.292,205.261
2011-07-27,182.913,3.708,21.957,19.792,27.708,7.917,10.75,204.87
2011-07-28,185.304,4.5,24.087,22.75,57.583,34.833,15.625,209.391
2011-07-29,182.13,4.292,26.652,22.083,67.792,45.708,15.042,208.783
2011-07-30,182.565,4.208,21.043,24.292,52.917,28.625,18.417,203.609
2011-07-31,185.783,3.625,15.348,11.542,12.583,1.042,13.458,201.13
2011-08-01,187.955,4.727,20.545,22.773,37.455,14.682,17.391,208.5
2011-08-02,188.783,5.417,27.087,28.417,50.25,21.833,20.125,215.87
2011-08-03,184.696,4.833,22.304,24.708,44.792,20.083,20.167,207.0
2011-08-04,184.087,6.042,24.0,35.083,65.667,30.583,16.958,208.087
2011-08-05,179.652,3.458,15.826,13.833,22.75,8.917,8.792,195.478
2011-08-06,179.087,4.25,19.391,21.0,29.667,8.667,13.833,198.478
2011-08-07,182.783,5.917,22.043,21.208,29.625,8.417,15.292,204.826
2011-08-08,182.35,6.636,28.75,33.524,56.524,23.0,23.095,211.1
2011-08-09,188.652,5.417,36.739,47.167,82.708,35.542,25.792,225.391
2011-08-10,185.043,5.083,30.87,41.542,63.25,21.708,30.125,215.913
2011-08-11,182.957,4.542,24.652,27.708,66.583,38.875,18.083,207.609
2011-08-12,185.261,4.708,20.696,24.75,43.292,18.542,20.826,205.957
2011-08-13,182.609,4.458,23.043,17.125,25.375,8.25,18.391,205.652
2011-08-14,182.783,4.083,18.522,9.208,10.0,0.792,27.458,201.304
2011-08-15,182.955,5.5,20.773,13.818,17.864,4.045,23.783,203.727
2011-08-16,188.0,5.708,24.043,22.375,29.875,7.5,22.87,212.043
2011-08-17,188.522,5.958,25.609,28.833,43.583,14.75,25.5,214.13
2011-08-18,187.13,5.208,28.087,30.208,48.292,18.083,26.333,215.217
2011-08-19,190.682,5.5,26.409,30.25,55.75,25.5,15.333,217.091
2011-08-20,188.478,4.625,24.652,21.25,31.875,10.625,11.125,213.13
2011-08-21,193.783,5.083,28.0,21.958,32.083,10.125,13.583,221.783
2011-08-22,185.25,5.0,23.25,29.955,55.045,25.091,15.174,208.5
2011-08-23,181.304,3.458,24.696,14.75,20.083,5.333,19.917,206.0
2011-08-24,179.957,3.167,24.826,14.75,24.333,9.583,11.792,204.783
2011-08-25,179.609,2.875,26.652,11.833,17.708,5.875,5.583,206.261
2011-08-26,183.174,4.625,32.87,27.708,54.667,26.958,13.792,216.043
2011-08-27,183.261,3.75,23.565,16.5,26.083,9.583,12.708,206.826
2011-08-28,187.478,4.792,27.652,22.125,29.375,7.25,21.0,215.13
2011-08-29,186.55,6.182,25.65,37.591,55.091,17.5,22.565,212.2
2011-08-30,188.217,5.542,28.609,44.417,75.833,31.417,25.292,216.826
2011-08-31,192.0,4.333,27.5,22.75,37.667,14.917,14.125,219.5
2011-09-01,,3.0,,6.417,9.0,2.583,8.583,
2011-09-02,,3.042,,5.375,8.292,2.917,11.375,
2011-09-03,,2.833,,2.417,2.875,0.458,18.5,
2011-09-04,,2.667,,3.875,4.25,0.375,9.542,
2011-09-05,,4.455,,25.955,66.364,40.409,9.522,
2011-09-06,,4.333,,38.292,84.833,46.542,10.833,
2011-09-07,,5.125,,46.875,89.292,42.417,15.417,
2011-09-08,,4.333,,23.25,27.458,4.208,17.542,
2011-09-09,,5.708,,32.792,46.375,13.583,24.292,
2011-09-10,,5.167,,20.958,37.25,16.292,23.0,
2011-09-11,,3.042,,10.375,13.625,3.25,,
2011-09-12,,4.864,,21.524,45.476,23.952,14.889,
2011-09-13,,4.333,,27.542,47.417,19.875,16.417,
2011-09-14,178.75,5.458,18.875,33.083,52.542,19.458,19.455,197.625
2011-09-15,181.913,3.292,15.391,16.875,26.167,9.292,10.583,197.304
2011-09-16,179.652,2.958,11.13,7.792,10.333,2.542,8.042,190.783
2011-09-17,175.522,2.792,9.391,6.042,8.75,2.708,5.833,184.913
2011-09-18,181.435,3.167,11.783,10.708,14.833,4.125,8.083,193.217
2011-09-19,188.087,5.652,22.826,25.783,51.652,25.87,14.792,210.913
2011-09-20,181.55,5.043,26.1,20.13,89.739,69.609,10.478,207.65
2011-09-21,180.261,3.292,10.261,12.792,26.833,14.042,6.333,190.522
2011-09-22,187.348,4.042,14.652,25.5,59.458,33.958,5.708,202.0
2011-09-23,189.348,4.167,13.087,23.375,48.417,25.042,7.917,202.435
2011-09-24,191.043,5.083,15.739,32.083,55.958,23.875,12.25,206.783
2011-09-25,191.957,4.917,16.957,22.708,35.083,12.375,13.375,208.913
2011-09-26,194.182,6.909,30.273,44.045,97.364,53.318,24.043,224.455
2011-09-27,198.783,7.708,38.391,48.042,115.792,67.75,27.667,237.174
2011-09-28,195.174,5.917,28.522,46.0,90.125,44.125,25.208,223.696
2011-09-29,190.739,6.0,20.826,37.75,52.25,14.5,25.208,211.565
2011-09-30,190.348,6.083,26.913,35.75,69.917,34.167,27.5,217.261
2011-10-01,189.478,5.042,13.174,21.458,41.0,19.542,8.0,202.652
2011-10-02,189.043,4.667,12.174,18.042,31.0,12.958,6.167,201.217
2011-10-03,188.667,4.273,13.286,32.227,82.455,50.227,5.333,201.952
2011-10-04,189.043,4.583,15.0,31.583,58.0,26.417,9.792,204.043
2011-10-05,191.652,6.458,30.478,46.292,115.083,68.792,20.5,222.13
2011-10-06,188.522,5.042,17.913,39.542,94.375,54.833,11.75,206.435
2011-10-07,192.478,6.333,19.652,47.833,98.833,51.0,30.667,212.13
2011-10-08,191.783,6.542,16.522,35.292,54.75,19.458,22.75,208.304
2011-10-09,193.609,7.875,23.043,26.667,37.75,11.083,29.417,216.652
2011-10-10,195.565,6.696,24.348,45.565,84.783,39.217,35.583,219.913
2011-10-11,195.348,6.913,35.087,57.0,121.043,64.043,44.083,230.435
2011-10-12,195.261,6.958,29.261,51.583,109.083,57.5,45.042,224.522
2011-10-13,199.913,9.208,57.739,58.708,174.0,115.292,49.458,257.652
2011-10-14,194.478,6.625,38.217,32.708,110.083,77.375,40.125,232.696
2011-10-15,187.261,5.5,20.87,24.958,44.25,19.292,12.0,208.13
2011-10-16,191.652,5.958,20.217,28.75,49.0,20.25,19.792,211.87
2011-10-17,194.6,6.091,24.15,38.905,87.571,48.667,24.348,218.75
2011-10-18,189.652,5.208,20.043,40.833,98.042,57.208,13.458,209.696
2011-10-19,191.609,5.625,23.261,39.708,85.25,45.542,16.333,214.87
2011-10-20,193.522,6.833,32.478,51.696,109.348,57.652,26.875,226.0
2011-10-21,195.609,8.25,42.696,55.458,131.0,75.542,39.25,238.304
2011-10-22,186.957,4.917,19.043,20.875,40.333,19.458,20.042,206.0
2011-10-23,187.217,5.292,16.043,20.958,35.042,14.083,8.375,203.261
2011-10-24,189.818,5.682,24.955,44.682,109.455,64.773,10.913,214.773
2011-10-25,192.391,5.125,22.87,28.083,64.792,36.708,13.833,215.261
2011-10-26,189.87,4.25,12.13,30.875,75.375,44.5,8.375,202.0
2011-10-27,191.609,6.125,21.913,41.833,88.375,46.542,18.042,213.522
2011-10-28,195.826,7.208,37.13,50.833,117.875,67.042,27.125,232.957
2011-10-29,193.348,7.333,30.696,46.167,96.458,50.292,24.292,224.043
2011-10-30,194.217,7.208,29.217,34.25,60.042,25.792,32.75,223.435
2011-10-31,188.955,5.409,19.5,40.364,107.455,67.091,11.304,208.455
2011-11-01,191.609,6.208,27.348,46.083,93.375,47.292,14.375,218.957
2011-11-02,195.565,7.333,41.696,50.792,135.75,84.958,24.417,237.261
2011-11-03,195.565,7.5,48.435,45.417,117.833,72.417,33.667,244.0
2011-11-04,199.571,9.208,71.81,49.917,103.25,53.333,41.667,271.381
2011-11-05,197.652,8.625,50.435,46.25,92.083,45.833,51.208,248.087
2011-11-06,190.565,6.5,24.739,28.875,62.083,33.208,19.0,215.304
2011-11-07,189.0,4.636,18.136,33.091,84.818,51.727,7.217,207.136
2011-11-08,190.739,5.167,19.783,38.917,107.75,68.833,11.917,210.522
2011-11-09,191.318,5.208,21.091,42.042,107.792,65.75,10.958,212.409
2011-11-10,191.783,5.5,28.87,38.417,82.875,44.458,16.917,220.652
2011-11-11,193.565,7.25,37.391,41.478,137.174,95.696,17.042,230.957
2011-11-12,194.435,7.708,33.13,36.667,103.375,66.708,13.958,227.565
2011-11-13,195.739,6.958,27.565,25.167,48.542,23.375,15.667,223.304
2011-11-14,196.2,6.762,26.9,45.476,115.095,69.619,31.783,223.1
2011-11-15,191.13,5.5,18.348,36.083,97.708,61.625,14.167,209.478
2011-11-16,191.565,5.208,18.087,38.333,104.5,66.167,10.167,209.652
2011-11-17,193.217,6.333,26.783,43.222,120.667,77.444,13.333,220.0
2011-11-18,202.391,9.917,63.739,59.5,164.6,105.1,34.292,266.13
2011-11-19,205.174,10.875,69.435,36.958,128.708,91.75,26.583,274.609
2011-11-20,195.435,6.75,22.174,20.375,42.333,21.958,12.042,217.609
2011-11-21,189.864,4.727,14.182,31.682,86.091,54.409,5.478,204.045
2011-11-22,192.609,6.208,27.174,44.125,128.417,84.292,11.5,219.783
2011-11-23,198.957,8.167,47.696,37.25,129.208,91.958,22.542,246.652
2011-11-24,193.478,5.75,19.87,32.792,91.25,58.458,13.875,213.348
2011-11-25,191.043,5.417,18.957,35.75,103.75,68.0,7.833,210.0
2011-11-26,194.739,7.0,29.304,34.583,74.667,40.083,9.25,224.043
2011-11-27,199.304,9.25,41.348,34.708,88.792,54.083,25.917,240.652
2011-11-28,204.273,11.318,77.773,49.579,186.421,136.842,38.522,282.045
2011-11-29,202.522,11.292,80.0,58.318,227.409,169.091,45.583,282.522
2011-11-30,198.783,8.417,53.739,50.875,153.542,102.667,31.417,252.522
2011-12-01,192.696,5.583,19.652,36.958,109.875,72.917,7.792,212.348
2011-12-02,192.87,6.583,30.391,43.167,140.375,97.208,9.833,223.261
2011-12-03,193.174,7.167,32.261,30.042,84.792,54.75,10.792,225.435
2011-12-04,190.739,4.75,11.696,18.042,36.333,18.292,2.583,202.435
2011-12-05,192.545,5.5,17.409,37.545,109.045,71.5,7.87,209.955
2011-12-06,195.304,7.375,33.087,42.857,120.476,77.619,14.583,228.391
2011-12-07,197.522,7.917,43.0,46.125,156.917,110.792,20.458,240.522
2011-12-08,199.652,8.417,43.435,46.708,153.375,106.667,19.875,243.087
2011-12-09,195.652,6.125,23.478,32.792,91.667,58.875,8.083,219.13
2011-12-10,194.913,7.417,24.043,37.0,79.333,42.333,12.417,218.957
2011-12-11,192.652,6.042,13.304,23.208,46.0,22.792,11.208,205.957
2011-12-12,198.0,7.667,31.455,42.429,163.762,121.333,19.739,229.455
2011-12-13,194.043,6.542,28.304,44.25,137.25,93.0,13.708,222.348
2011-12-14,197.087,7.417,38.0,48.333,163.583,115.25,17.083,235.087
2011-12-15,201.043,8.625,43.957,42.583,168.333,125.75,24.083,245.0
2011-12-16,191.739,4.875,13.261,29.375,85.333,55.958,6.0,205.0
2011-12-17,193.0,5.833,15.087,27.75,74.75,47.0,6.5,208.087
2011-12-18,195.435,6.292,20.087,26.125,54.458,28.333,8.125,215.522
2011-12-19,191.636,5.545,15.182,37.0,110.409,73.409,6.174,206.818
2011-12-20,193.696,6.083,24.826,40.667,121.0,80.333,10.167,218.522
2011-12-21,199.174,7.833,39.261,45.292,138.208,92.917,16.875,238.435
2011-12-22,202.261,8.625,43.652,40.958,134.542,93.583,26.375,245.913
2011-12-23,193.435,5.292,15.565,25.25,65.375,40.125,4.667,209.0
2011-12-24,195.391,6.125,18.087,29.167,68.5,39.333,7.167,213.478
2011-12-25,193.087,5.292,9.957,16.625,37.542,20.917,2.208,203.043
