date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-06-04,3.25,19.5,27.625,8.125,,0.958,
2011-06-05,2.792,14.25,16.667,2.417,,1.125,
2011-06-06,3.364,23.478,29.304,5.826,,1.217,
2011-06-07,2.333,13.708,14.417,0.708,,1.125,
2011-06-08,2.625,17.957,21.783,3.826,,1.083,
2011-06-09,3.083,21.125,27.0,5.875,,2.0,
2011-06-10,3.083,25.708,36.167,10.458,,1.208,
2011-06-11,2.958,17.583,24.167,6.583,,0.75,
2011-06-12,3.875,17.125,19.583,2.458,,1.583,
2011-06-13,3.261,21.083,25.25,4.167,,1.0,
2011-06-14,2.667,22.5,27.833,5.333,,1.25,
2011-06-15,2.083,12.087,15.348,3.261,,0.917,
2011-06-16,2.042,9.917,11.083,1.167,,0.435,
2011-06-17,3.083,25.792,38.875,13.083,,0.458,
2011-06-18,2.083,7.125,7.75,0.625,,0.75,
2011-06-19,2.625,9.042,11.958,2.917,,0.375,
2011-06-20,1.913,9.75,12.542,2.792,,0.0,
2011-06-21,2.333,16.792,28.292,11.5,,0.333,
2011-06-22,3.478,25.591,42.682,17.091,,1.217,
2011-06-23,2.333,15.875,32.375,16.5,,1.174,
2011-06-24,2.333,13.333,28.708,15.375,,0.667,
2011-06-25,1.792,9.75,17.25,7.5,,0.708,
2011-06-26,1.292,3.125,7.208,4.083,,0.0,
2011-06-27,2.217,9.708,35.583,25.875,,0.208,
2011-06-28,2.167,14.333,28.417,14.083,,0.958,
2011-06-29,2.583,19.913,28.565,8.652,,1.333,
2011-06-30,2.833,25.167,33.792,8.625,,2.174,
2011-07-01,2.792,18.625,33.875,15.25,,1.5,
2011-07-02,2.125,15.792,23.083,7.292,,0.708,
2011-07-03,2.0,10.625,12.792,2.167,,1.167,
2011-07-04,2.522,18.042,32.5,14.458,,1.208,
2011-07-05,2.625,15.792,19.292,3.5,,0.833,
2011-07-06,2.708,17.696,21.826,4.13,,1.292,
2011-07-07,1.696,13.261,25.522,12.261,,0.091,
2011-07-08,2.042,11.458,22.792,11.333,,0.375,
2011-07-09,1.75,10.208,22.292,12.083,,0.375,
2011-07-10,1.292,5.167,8.958,3.792,,0.167,
2011-07-11,1.727,7.435,18.826,11.391,,0.0,
2011-07-12,1.875,8.167,26.958,18.792,,0.0,
2011-07-13,2.042,9.478,28.652,19.174,,0.083,
2011-07-14,2.042,11.042,26.5,15.458,,0.739,
2011-07-15,2.167,13.792,24.792,11.0,,0.833,
2011-07-16,1.458,8.917,15.75,6.833,,0.792,
2011-07-17,1.0,2.583,4.208,1.625,,0.208,
2011-07-18,0.739,0.375,0.625,0.25,,0.0,
2011-07-19,0.333,0.208,1.0,0.792,,0.0,
2011-07-20,1.3,3.087,4.87,1.783,,0.0,
2011-07-21,2.609,16.043,29.087,13.043,,0.591,
2011-07-22,2.333,17.333,25.333,8.0,,0.708,
2011-07-23,2.417,15.5,17.625,2.125,,1.583,
2011-07-24,1.75,7.583,8.583,1.0,,0.625,
2011-07-25,1.957,12.0,20.5,8.5,,0.292,
2011-07-26,1.417,9.75,13.792,4.042,,0.333,
2011-07-27,1.792,10.217,23.87,13.652,,0.875,
2011-07-28,1.917,10.958,22.542,11.583,,1.043,
2011-07-29,1.583,11.792,21.667,9.875,,0.958,
2011-07-30,2.0,20.792,46.083,25.292,,1.042,
2011-07-31,2.208,2.955,3.409,0.455,,0.667,
2011-08-01,2.043,5.042,6.458,1.417,,0.542,
2011-08-02,2.083,5.417,6.167,0.75,,0.708,
2011-08-03,1.652,9.045,14.227,5.182,,2.087,
2011-08-04,1.042,5.0,8.208,3.208,,0.217,
2011-08-05,1.042,2.167,2.708,0.542,,0.333,
2011-08-06,1.75,10.292,22.208,11.917,,0.667,
2011-08-07,1.542,7.958,8.958,1.0,,0.583,
2011-08-08,2.087,15.5,20.917,5.417,,0.708,
2011-08-09,2.208,16.708,19.333,2.625,,0.875,
2011-08-10,2.417,20.435,26.087,5.652,,1.208,
2011-08-11,2.125,14.917,19.917,5.0,,1.043,
2011-08-12,2.375,14.375,16.75,2.375,,1.083,
2011-08-13,2.208,7.542,8.083,0.542,,0.875,
2011-08-14,1.583,3.792,4.5,0.708,,1.125,
2011-08-15,1.696,4.083,4.958,0.875,,0.833,
2011-08-16,2.875,9.417,10.958,1.542,,0.294,
2011-08-17,2.5,14.0,18.783,4.783,,0.45,
2011-08-18,2.583,16.625,29.333,12.708,,0.957,
2011-08-19,2.565,15.391,19.043,3.652,,0.957,
2011-08-20,2.0,3.875,4.042,0.167,,0.25,
2011-08-21,2.0,2.542,2.667,0.125,,0.0,
2011-08-22,2.565,11.708,16.375,4.667,,0.458,
2011-08-23,1.958,8.125,13.833,5.708,,0.583,
2011-08-24,1.0,4.0,8.0,4.0,,0.167,
2011-08-25,1.25,6.333,14.792,8.458,,0.0,
2011-08-26,1.875,7.708,18.25,10.542,,0.375,
2011-08-27,1.292,5.125,9.458,4.333,,0.583,
2011-08-28,2.083,7.583,8.875,1.292,,0.583,
2011-08-29,2.682,15.826,18.783,2.957,,1.043,
2011-08-30,2.417,16.042,19.833,3.792,,0.958,
2011-08-31,1.333,4.478,5.304,0.826,,0.292,
2011-09-01,0.917,0.0,0.083,0.083,,0.304,
2011-09-02,1.0,0.0,0.0,0.0,,0.125,
2011-09-03,0.875,0.0,0.042,0.042,,0.0,
2011-09-04,0.792,0.583,1.375,0.792,,0.0,
2011-09-05,1.739,10.583,15.125,4.542,,0.25,
2011-09-06,1.739,15.565,19.087,3.522,,1.087,
2011-09-07,2.5,22.304,27.478,5.174,,1.083,
2011-09-08,2.292,13.458,16.667,3.208,,0.783,
2011-09-09,1.958,9.208,11.292,2.083,,0.292,
2011-09-10,1.875,9.667,18.542,8.875,,0.708,
2011-09-11,1.0,2.458,3.333,0.875,,1.875,
2011-09-12,1.261,4.958,7.75,2.792,,1.208,
2011-09-13,1.5,11.0,19.083,8.083,,1.375,
2011-09-14,1.5,11.348,19.261,7.913,,0.542,
2011-09-15,1.0,5.125,9.042,3.917,,1.783,
2011-09-16,1.042,0.375,0.833,0.458,,2.25,
2011-09-17,1.083,4.333,13.958,9.625,,0.0,
2011-09-18,1.125,2.875,5.083,2.208,,0.042,
2011-09-19,1.87,9.708,19.833,10.125,,0.5,
2011-09-20,1.391,4.652,17.348,12.696,,0.0,
2011-09-21,0.958,3.545,4.864,1.318,,0.125,
2011-09-22,1.958,12.292,16.5,4.208,,0.652,
2011-09-23,1.167,8.125,9.833,1.708,,0.042,
2011-09-24,1.792,10.75,13.458,2.708,,0.875,
2011-09-25,1.708,1.75,1.75,0.0,,0.792,
2011-09-26,2.261,10.625,15.667,5.042,,0.167,
2011-09-27,2.304,14.792,25.542,10.75,,0.478,
2011-09-28,2.833,20.174,25.913,5.739,,1.167,
2011-09-29,2.583,24.75,29.5,4.75,,1.13,
2011-09-30,2.25,16.542,18.167,1.625,,1.083,
2011-10-01,1.667,9.667,11.167,1.5,,0.333,
2011-10-02,1.667,7.667,9.125,1.458,,0.375,
2011-10-03,1.217,12.708,16.958,4.25,,0.125,
2011-10-04,1.75,15.25,21.792,6.542,,0.833,
2011-10-05,1.739,8.455,11.5,3.045,,0.043,
2011-10-06,1.708,13.667,17.75,4.083,,0.565,
2011-10-07,2.708,15.375,17.792,2.417,,1.25,
2011-10-08,2.625,13.083,14.417,1.333,,1.167,
2011-10-09,2.667,5.583,5.625,0.042,,0.833,
2011-10-10,3.043,14.625,15.958,1.333,,1.375,
2011-10-11,4.292,30.375,38.083,7.708,,1.833,
2011-10-12,3.75,20.565,25.522,4.957,,1.5,
2011-10-13,3.625,20.708,24.667,3.958,,1.0,
2011-10-14,2.292,5.083,5.083,0.0,,1.5,
2011-10-15,2.542,15.208,22.958,7.75,,0.0,
2011-10-16,2.583,9.292,10.5,1.208,,1.208,
2011-10-17,3.609,22.75,29.208,6.458,,1.417,
2011-10-18,2.696,22.913,30.043,7.13,,1.0,
2011-10-19,2.708,17.783,25.826,8.043,,0.833,
2011-10-20,2.917,17.5,20.875,3.375,,0.739,
2011-10-21,2.542,14.833,20.625,5.792,,0.458,
2011-10-22,1.208,4.917,6.083,1.167,,0.125,
2011-10-23,1.792,8.958,12.083,3.125,,0.667,
2011-10-24,2.957,12.167,23.958,11.792,,0.5,
2011-10-25,2.609,9.522,17.783,8.261,,0.87,
2011-10-26,1.458,11.348,14.783,3.435,,0.042,
2011-10-27,2.375,20.625,30.375,9.75,,0.957,
2011-10-28,2.375,15.708,17.917,2.208,,0.75,
2011-10-29,2.125,12.5,13.583,1.083,,0.917,
2011-10-30,3.208,13.958,16.125,2.167,,0.417,
2011-10-31,2.545,17.87,29.348,11.478,,0.522,
2011-11-01,1.792,15.792,17.292,1.5,,0.667,
2011-11-02,2.333,15.217,18.043,2.826,,1.125,
2011-11-03,3.25,23.083,36.667,13.583,,1.609,
2011-11-04,3.083,18.25,23.292,5.042,,1.0,
2011-11-05,2.25,8.917,9.5,0.583,,0.333,
2011-11-06,1.792,5.625,7.042,1.417,,0.292,
2011-11-07,2.0,11.125,15.458,4.333,,0.75,
2011-11-08,2.167,18.412,24.471,6.059,,0.792,
2011-11-09,2.542,22.636,41.909,19.273,,1.0,
2011-11-10,2.25,13.458,22.958,9.5,,0.348,
2011-11-11,1.708,8.25,12.667,4.417,,0.0,
2011-11-12,3.312,19.25,28.562,9.312,,0.562,
2011-11-13,3.0,11.941,21.471,9.529,,0.941,
2011-11-14,3.364,21.043,26.522,5.478,,1.783,
2011-11-15,2.708,18.792,25.5,6.708,,1.25,
2011-11-16,2.042,17.826,24.435,6.609,,1.208,
2011-11-17,2.458,19.375,26.333,6.958,,1.087,
2011-11-18,3.292,21.25,35.875,14.625,,1.083,
2011-11-19,2.667,15.042,22.25,7.208,,0.042,
2011-11-20,2.5,7.083,8.292,1.208,,0.25,
2011-11-21,1.609,9.958,12.833,2.875,,0.208,
2011-11-22,2.417,23.292,34.75,11.458,,0.75,
2011-11-23,1.458,9.13,11.435,2.304,,0.833,
2011-11-24,2.292,13.0,18.917,5.917,,1.087,
2011-11-25,1.917,13.875,18.667,4.792,,0.625,
2011-11-26,2.5,15.958,21.083,5.125,,0.917,
2011-11-27,3.167,17.75,30.0,12.25,,1.042,
2011-11-28,2.955,17.957,32.435,14.478,,1.043,
2011-11-29,4.583,27.708,56.583,28.875,,1.417,
2011-11-30,4.208,28.13,59.913,31.783,,1.667,
2011-12-01,2.667,19.167,30.917,11.75,,0.739,
2011-12-02,3.208,17.917,40.875,22.958,,0.167,
2011-12-03,2.125,8.625,14.0,5.375,,0.375,
2011-12-04,1.458,3.083,4.417,1.333,,0.042,
2011-12-05,2.217,15.625,23.208,7.583,,0.333,
2011-12-06,4.167,31.542,64.583,33.042,,1.292,
2011-12-07,3.167,24.522,41.0,16.478,,1.042,
2011-12-08,5.167,32.792,70.625,37.833,,2.043,
2011-12-09,2.667,13.792,25.0,11.208,,1.0,
2011-12-10,2.958,20.167,31.125,10.958,,1.25,
2011-12-11,2.583,10.042,12.375,2.333,,1.167,
2011-12-12,4.565,24.333,37.458,13.125,,1.75,
2011-12-13,2.833,21.917,33.667,11.75,,1.125,
2011-12-14,4.043,29.091,54.545,25.455,,1.783,
2011-12-15,3.833,23.958,40.292,16.333,,2.273,
2011-12-16,2.583,15.417,24.833,9.417,,1.083,
2011-12-17,2.75,13.208,18.958,5.75,,1.042,
2011-12-18,2.75,15.0,21.75,6.75,,1.292,
2011-12-19,2.435,17.125,26.0,8.875,,0.958,
2011-12-20,2.542,22.875,36.208,13.333,,0.958,
2011-12-21,3.292,26.0,42.957,16.957,,1.833,
2011-12-22,4.458,25.0,52.208,27.208,,3.261,
2011-12-23,2.0,9.292,12.375,3.083,,0.542,
2011-12-24,2.583,13.667,18.417,4.75,,1.167,
2011-12-25,2.375,7.667,10.0,2.333,,1.042,
2011-12-26,2.727,12.217,18.87,6.652,,0.826,
2011-12-27,2.583,17.75,28.042,10.292,,1.0,
2011-12-28,2.458,17.957,25.391,7.435,,0.833,
2011-12-29,3.333,22.125,35.083,12.958,,2.174,
2011-12-30,2.208,3.333,3.958,0.625,,0.708,
2011-12-31,2.167,3.208,3.625,0.417,,0.958,
2012-01-01,3.5,4.0,4.083,0.083,,1.375,15.208
2012-01-02,3.042,4.417,4.542,0.125,,2.125,21.125
2012-01-03,2.542,1.167,1.167,0.0,,1.217,6.5
2012-01-04,2.083,1.5,1.5,0.0,,0.625,3.913
2012-01-05,3.0,12.875,13.958,1.083,,1.167,8.375
2012-01-06,2.667,5.333,5.333,0.0,,1.083,11.875
2012-01-07,4.136,19.435,25.652,6.217,,1.375,14.458
2012-01-08,3.917,26.167,35.833,9.667,,1.208,19.25
2012-01-09,3.409,16.739,23.217,6.478,,1.333,12.583
2012-01-10,3.583,18.458,21.875,3.417,,1.087,12.083
2012-01-11,2.792,14.875,16.583,1.708,,1.042,9.417
2012-01-12,3.458,21.25,23.833,2.583,,1.667,18.833
2012-01-13,4.125,16.375,16.667,0.292,,1.958,30.375
2012-01-14,2.682,8.043,8.261,0.217,,0.417,10.667
2012-01-15,3.208,8.25,8.292,0.042,,1.75,11.833
2012-01-16,4.0,23.083,32.333,9.25,,0.958,14.333
2012-01-17,4.375,24.458,41.042,16.583,,1.783,22.292
2012-01-18,2.25,7.5,7.542,0.042,,0.5,5.583
2012-01-19,3.25,12.042,12.625,0.583,,1.25,14.083
2012-01-20,3.5,3.167,3.167,0.0,,1.542,20.542
2012-01-21,4.955,26.565,38.043,11.478,,1.542,25.0
2012-01-22,3.167,14.292,19.333,5.042,,0.583,11.667
2012-01-23,3.0,23.0,31.739,8.739,,0.708,11.292
2012-01-24,4.333,26.333,35.125,8.792,,1.565,22.25
2012-01-25,3.042,12.083,13.625,1.542,,0.917,20.333
2012-01-26,2.167,3.708,3.708,0.0,,1.0,8.0
2012-01-27,3.417,8.708,9.042,0.333,,1.0,10.25
2012-01-28,3.182,11.565,12.043,0.478,,1.25,10.0
2012-01-29,3.0,17.375,20.542,3.167,,1.0,12.333
2012-01-30,3.875,11.75,11.958,0.208,,2.208,24.25
2012-01-31,4.0,23.125,27.042,3.917,,1.565,22.042
2012-02-01,4.458,17.5,23.583,6.083,,1.458,27.583
2012-02-02,4.0,16.792,20.708,3.917,,0.375,33.208
2012-02-03,2.917,4.458,4.458,0.0,,0.417,14.042
2012-02-04,4.909,25.913,44.043,18.13,,0.833,22.125
2012-02-05,3.864,18.696,24.565,5.87,,1.417,19.417
2012-02-06,4.958,30.792,54.667,23.875,,1.0,20.0
2012-02-07,4.125,16.333,26.333,10.0,,1.435,17.875
2012-02-08,2.292,5.333,5.333,0.0,,1.0,6.833
2012-02-09,2.5,4.917,4.917,0.0,,1.0,9.208
2012-02-10,2.708,2.667,2.667,0.0,,1.708,16.292
2012-02-11,3.682,11.826,12.522,0.696,,2.208,20.333
2012-02-12,3.542,13.458,15.208,1.75,,1.292,21.333
2012-02-13,3.25,10.417,10.625,0.208,,1.167,12.792
2012-02-14,3.875,26.75,32.625,5.875,,1.087,11.75
2012-02-15,2.75,19.833,22.792,2.958,,1.042,12.792
2012-02-16,2.5,3.792,3.792,0.0,,1.0,6.565
2012-02-17,2.875,7.167,7.375,0.208,,1.25,9.875
2012-02-18,5.045,25.739,42.609,16.87,,0.625,17.458
2012-02-19,2.818,10.217,10.261,0.043,,1.0,12.958
2012-02-20,3.292,10.542,11.042,0.5,,1.208,10.917
2012-02-21,3.542,13.292,14.333,1.042,,1.391,12.833
2012-02-22,3.75,19.625,21.958,2.333,,1.167,18.208
2012-02-23,3.25,9.667,9.667,0.0,,1.583,17.417
2012-02-24,2.375,3.5,3.5,0.0,,0.833,10.042
2012-02-25,2.227,4.13,4.13,0.0,,0.833,8.292
2012-02-26,3.958,22.792,26.042,3.25,,2.083,21.083
2012-02-27,3.833,24.542,31.458,6.917,,1.4,31.5
2012-02-28,3.625,21.25,22.208,0.958,,1.565,25.625
2012-03-01,3.333,17.667,18.625,0.958,,0.708,25.125
2012-03-02,3.0,1.083,1.083,0.0,,0.958,19.917
2012-03-03,2.208,2.125,2.125,0.0,,0.5,11.917
2012-03-04,3.15,12.909,13.273,0.364,,0.625,11.542
2012-03-05,3.25,12.917,12.917,0.0,,1.958,24.083
2012-03-06,4.083,22.208,28.917,6.708,,2.75,32.208
2012-03-07,4.458,25.0,27.25,2.25,,2.391,49.208
2012-03-08,4.125,24.792,28.917,4.125,,2.417,44.375
2012-03-09,4.333,15.417,15.458,0.042,,3.125,61.542
2012-03-10,3.542,8.75,8.833,0.083,,1.042,38.25
2012-03-11,2.682,10.87,12.478,1.609,,0.5,12.583
2012-03-12,3.958,26.958,32.875,5.917,,1.458,23.25
2012-03-13,2.958,18.375,20.625,2.25,,0.792,29.667
2012-03-14,2.667,7.792,7.792,0.0,,0.783,12.417
2012-03-15,3.792,26.625,31.125,4.5,,1.292,22.25
2012-03-16,3.25,9.083,10.333,1.25,,2.083,32.75
2012-03-17,3.708,5.083,5.083,0.0,,2.292,44.458
2012-03-18,2.8,14.273,16.0,1.727,,0.708,72.25
2012-03-19,3.227,14.042,15.375,1.333,,0.583,26.375
2012-03-20,3.25,19.5,22.792,3.292,,1.125,40.125
2012-03-21,2.208,6.458,6.583,0.125,,0.652,9.792
2012-03-22,4.208,25.083,34.583,9.5,,1.917,19.083
2012-03-23,3.083,9.333,9.5,0.167,,1.292,20.583
2012-03-24,3.792,14.0,14.25,0.25,,1.792,32.625
2012-03-25,2.909,12.217,12.957,0.739,,1.0,23.833
2012-03-26,2.792,14.25,15.0,0.75,,1.25,15.833
2012-03-27,4.167,33.375,42.292,8.917,,1.875,32.583
2012-03-28,4.208,28.083,34.417,6.333,,1.522,33.957
2012-03-29,4.167,21.75,36.333,14.583,,1.25,36.167
2012-03-30,2.792,9.125,9.125,0.0,,1.0,22.0
2012-03-31,3.583,11.167,11.917,0.75,,0.917,34.458
2012-04-01,2.25,5.958,7.0,1.042,,0.75,14.125
2012-04-02,2.522,15.667,20.042,4.375,,0.958,18.125
2012-04-03,2.25,5.417,6.75,1.333,,0.75,31.958
2012-04-04,2.522,10.565,12.696,2.13,,0.913,12.958
2012-04-05,3.125,14.625,17.708,3.083,,1.739,25.583
2012-04-06,2.542,14.609,18.13,3.522,,0.75,16.208
2012-04-07,2.25,8.958,10.333,1.375,,0.875,16.792
2012-04-08,2.417,8.792,9.75,0.958,,0.917,14.625
2012-04-09,3.87,22.583,27.333,4.75,,2.208,28.292
2012-04-10,3.458,21.292,28.5,7.208,,1.458,41.0
2012-04-11,2.125,7.542,8.875,1.333,,0.667,28.696
2012-04-12,2.833,14.75,17.458,2.708,,0.957,18.333
2012-04-13,3.25,20.261,25.217,4.957,,1.458,24.458
