date,SO2_mean,SPM_mean
2011-01-01,1.75,6.667
2011-01-02,2.042,5.0
2011-01-03,3.125,3.125
2011-01-04,8.708,6.458
2011-01-05,2.75,1.667
2011-01-06,14.125,4.583
2011-01-07,5.292,2.5
2011-01-08,9.167,2.708
2011-01-09,21.042,5.417
2011-01-10,14.917,8.333
2011-01-11,13.458,7.292
2011-01-12,9.583,2.083
2011-01-13,21.375,6.875
2011-01-14,31.042,5.833
2011-01-15,16.458,4.583
2011-01-16,13.875,3.333
2011-01-17,11.25,4.792
2011-01-18,20.292,10.417
2011-01-19,11.667,12.917
2011-01-20,3.667,4.167
2011-01-21,4.583,5.0
2011-01-22,12.917,3.542
2011-01-23,10.458,3.292
2011-01-24,10.833,2.708
2011-01-25,16.083,4.583
2011-01-26,17.75,3.333
2011-01-27,22.167,6.042
2011-01-28,23.292,6.667
2011-01-29,13.333,3.542
2011-01-30,15.292,3.125
2011-01-31,22.083,3.542
2011-02-01,15.917,5.417
2011-02-02,13.667,2.708
2011-02-03,19.375,5.0
2011-02-04,18.833,6.458
2011-02-05,20.042,8.958
2011-02-06,7.042,10.0
2011-02-07,11.875,5.417
2011-02-08,21.042,2.917
2011-02-09,14.708,2.708
2011-02-10,20.917,4.583
2011-02-11,19.375,2.917
2011-02-12,21.708,3.333
2011-02-13,10.875,5.833
2011-02-14,3.167,4.583
2011-02-15,18.667,6.667
2011-02-16,22.125,3.958
2011-02-17,23.333,2.708
2011-02-18,11.625,2.292
2011-02-19,13.208,4.167
2011-02-20,13.042,4.792
2011-02-21,28.75,6.25
2011-02-22,20.75,10.625
2011-02-23,14.333,12.292
2011-02-24,39.625,14.375
2011-02-25,15.208,12.708
2011-02-26,14.25,2.708
2011-02-27,9.75,2.917
2011-02-28,8.958,5.0
2011-03-01,17.583,9.167
2011-03-02,10.208,12.292
2011-03-03,14.333,4.792
2011-03-04,13.458,12.292
2011-03-05,3.5,3.958
2011-03-06,10.444,4.783
2011-03-07,18.083,10.625
2011-03-08,23.375,12.083
2011-03-09,11.292,7.5
2011-03-10,11.292,3.542
2011-03-11,17.25,2.917
2011-03-12,16.833,1.667
2011-03-13,18.542,2.083
2011-03-14,25.5,4.375
2011-03-15,19.75,6.458
2011-03-16,16.667,5.833
2011-03-17,7.333,7.083
2011-03-18,16.833,6.667
2011-03-19,14.958,2.083
2011-03-20,11.333,3.125
2011-03-21,7.708,3.333
2011-03-22,22.667,7.083
2011-03-23,8.042,6.458
2011-03-24,7.333,2.5
2011-03-25,9.042,4.167
2011-03-26,11.208,3.542
2011-03-27,18.125,7.083
2011-03-28,25.833,11.25
2011-03-29,14.667,6.667
2011-03-30,21.583,8.125
2011-03-31,12.958,4.792
2011-04-01,32.75,6.458
2011-04-02,10.917,10.833
2011-04-03,4.917,4.375
2011-04-04,4.917,2.083
2011-04-05,5.667,3.75
2011-04-06,8.125,9.375
2011-04-07,6.875,7.708
2011-04-08,3.458,8.125
2011-04-09,2.417,11.875
2011-04-10,6.833,11.875
2011-04-11,8.958,13.542
2011-04-12,5.625,9.792
2011-04-13,9.0,12.708
2011-04-14,10.333,13.75
2011-04-15,7.25,13.125
2011-04-16,7.625,16.875
2011-04-17,4.667,7.292
2011-04-18,3.833,8.125
2011-04-19,3.125,4.167
2011-04-20,3.792,3.75
2011-04-21,5.917,5.417
2011-04-22,3.333,6.458
2011-04-23,1.792,10.208
2011-04-24,3.625,5.417
2011-04-25,1.667,5.417
2011-04-26,2.708,11.458
2011-04-27,1.5,21.875
2011-04-28,1.583,7.292
2011-04-29,1.917,5.0
2011-04-30,1.75,8.75
2011-05-01,0.167,7.708
2011-05-02,5.708,41.0
2011-05-03,8.042,
2011-05-04,13.25,
2011-05-05,16.208,
2011-05-06,6.708,
2011-05-07,15.625,
2011-05-08,23.542,
2011-05-09,22.625,
2011-05-10,7.042,
2011-05-11,2.917,3.333
2011-05-12,2.667,4.792
2011-05-13,9.417,27.917
2011-05-14,16.583,18.75
2011-05-15,21.958,15.625
2011-05-16,8.583,14.375
2011-05-17,9.458,14.375
2011-05-18,12.875,10.833
2011-05-19,20.042,15.208
2011-05-20,16.583,18.542
2011-05-21,15.958,14.792
2011-05-22,4.792,5.0
2011-05-23,2.375,5.417
2011-05-24,4.917,2.708
2011-05-25,10.792,7.083
2011-05-26,4.75,5.625
2011-05-27,2.042,5.875
2011-05-28,0.292,12.083
2011-05-29,0.0,20.208
2011-05-30,5.042,19.762
2011-05-31,7.542,3.958
2011-06-01,3.333,8.542
2011-06-02,0.583,5.417
2011-06-03,5.333,14.167
2011-06-04,7.708,19.167
2011-06-05,11.5,18.333
2011-06-06,9.375,12.708
2011-06-07,4.333,12.708
2011-06-08,7.625,11.25
2011-06-09,24.208,9.167
2011-06-10,11.625,12.917
2011-06-11,4.5,8.333
2011-06-12,10.542,12.5
2011-06-13,10.375,5.833
2011-06-14,10.125,7.5
2011-06-15,12.75,7.083
2011-06-16,5.167,8.958
2011-06-17,5.125,6.25
2011-06-18,3.083,6.458
2011-06-19,3.667,12.083
2011-06-20,1.375,6.042
2011-06-21,5.333,6.667
2011-06-22,15.833,14.583
2011-06-23,14.458,14.375
2011-06-24,14.708,8.75
2011-06-25,18.708,10.417
2011-06-26,5.833,6.042
2011-06-27,8.125,6.667
2011-06-28,15.333,8.958
2011-06-29,23.25,10.625
2011-06-30,26.958,15.417
2011-07-01,28.5,10.625
2011-07-02,13.792,9.375
2011-07-03,18.625,14.375
2011-07-04,15.667,16.25
2011-07-05,11.042,9.375
2011-07-06,7.708,11.25
2011-07-07,2.25,6.667
2011-07-08,2.583,9.167
2011-07-09,8.958,10.417
2011-07-10,4.792,7.5
2011-07-11,5.667,5.625
2011-07-12,6.125,5.417
2011-07-13,11.083,6.458
2011-07-14,13.958,6.25
2011-07-15,11.833,8.958
2011-07-16,7.708,7.917
2011-07-17,5.5,7.5
2011-07-18,1.792,6.458
2011-07-19,0.125,6.458
2011-07-20,0.083,4.792
2011-07-21,4.0,7.292
2011-07-22,6.542,7.917
2011-07-23,16.875,14.167
2011-07-24,5.75,15.417
2011-07-25,6.042,6.875
2011-07-26,6.792,6.875
2011-07-27,8.208,6.875
2011-07-28,15.375,10.208
2011-07-29,27.583,9.583
2011-07-30,24.792,9.708
2011-07-31,7.333,7.125
2011-08-01,3.458,8.75
2011-08-02,1.833,10.833
2011-08-03,16.208,9.583
2011-08-04,9.5,8.542
2011-08-05,4.125,6.667
2011-08-06,9.583,7.5
2011-08-07,10.208,9.167
2011-08-08,9.083,12.083
2011-08-09,21.625,16.875
2011-08-10,20.5,17.917
2011-08-11,8.0,10.625
2011-08-12,12.375,15.0
2011-08-13,8.333,12.292
2011-08-14,10.083,17.292
2011-08-15,15.667,15.417
2011-08-16,11.0,12.083
2011-08-17,8.208,15.208
2011-08-18,12.917,15.208
2011-08-19,10.333,8.958
2011-08-20,1.292,6.667
2011-08-21,0.0,7.5
2011-08-22,9.375,8.125
2011-08-23,6.083,11.875
2011-08-24,3.375,7.083
2011-08-25,4.042,5.208
2011-08-26,11.25,8.75
2011-08-27,4.625,6.875
2011-08-28,11.167,11.667
2011-08-29,14.125,12.083
2011-08-30,22.875,13.125
2011-08-31,11.708,8.75
2011-09-01,5.875,5.625
2011-09-02,2.958,8.125
2011-09-03,1.75,14.375
2011-09-04,1.25,7.083
2011-09-05,11.375,6.25
2011-09-06,25.542,6.875
2011-09-07,15.667,8.958
2011-09-08,8.708,9.792
2011-09-09,14.375,12.708
2011-09-10,10.375,11.458
2011-09-11,10.417,6.667
2011-09-12,12.875,7.857
2011-09-13,16.667,9.062
2011-09-14,13.625,
2011-09-15,8.833,
2011-09-16,5.125,
2011-09-17,1.417,
2011-09-18,6.333,
2011-09-19,11.833,
2011-09-20,2.792,
2011-09-21,0.667,
2011-09-22,6.417,5.357
2011-09-23,11.958,5.042
2011-09-24,9.208,7.292
2011-09-25,2.708,8.75
2011-09-26,6.292,11.042
2011-09-27,12.417,12.917
2011-09-28,13.958,12.083
2011-09-29,16.292,13.75
2011-09-30,16.25,13.542
2011-10-01,16.625,6.667
2011-10-02,10.958,5.833
2011-10-03,10.833,4.583
2011-10-04,7.625,5.0
2011-10-05,2.667,10.0
2011-10-06,9.75,5.417
2011-10-07,21.292,14.375
2011-10-08,6.917,11.667
2011-10-09,11.167,14.167
2011-10-10,16.458,18.333
2011-10-11,19.125,24.167
2011-10-12,16.542,23.75
2011-10-13,18.625,26.458
2011-10-14,8.958,27.917
2011-10-15,3.375,14.167
2011-10-16,18.333,17.708
2011-10-17,19.833,13.125
2011-10-18,11.167,8.125
2011-10-19,8.542,8.375
2011-10-20,18.375,16.875
2011-10-21,12.417,20.417
2011-10-22,1.875,21.458
2011-10-23,6.125,19.167
2011-10-24,9.333,6.042
2011-10-25,17.0,7.083
2011-10-26,5.417,2.708
2011-10-27,9.875,6.875
2011-10-28,10.625,11.25
2011-10-29,14.375,12.5
2011-10-30,5.583,17.917
2011-10-31,13.083,6.042
2011-11-01,12.667,6.25
2011-11-02,15.583,11.458
2011-11-03,18.667,20.0
2011-11-04,14.25,18.333
2011-11-05,6.417,28.125
2011-11-06,4.208,13.864
2011-11-07,9.917,4.286
2011-11-08,9.542,4.583
2011-11-09,6.542,5.417
2011-11-10,5.625,8.125
2011-11-11,2.5,7.708
2011-11-12,8.042,5.0
2011-11-13,11.042,6.875
2011-11-14,23.083,16.25
2011-11-15,11.333,5.625
2011-11-16,8.167,3.708
2011-11-17,17.042,5.417
2011-11-18,16.708,16.25
2011-11-19,2.0,22.708
2011-11-20,9.167,7.083
2011-11-21,11.125,2.708
2011-11-22,9.792,5.208
2011-11-23,6.542,10.417
2011-11-24,9.917,6.042
2011-11-25,14.25,3.125
2011-11-26,7.875,5.417
2011-11-27,7.958,10.625
2011-11-28,7.917,18.125
2011-11-29,15.375,25.833
2011-11-30,18.875,17.917
2011-12-01,8.708,3.333
2011-12-02,6.167,3.958
2011-12-03,2.917,6.042
2011-12-04,10.375,2.083
2011-12-05,11.375,4.167
2011-12-06,12.875,5.833
2011-12-07,14.958,7.292
2011-12-08,6.625,9.583
2011-12-09,5.417,4.792
2011-12-10,3.583,5.0
2011-12-11,3.542,3.958
2011-12-12,4.958,7.292
2011-12-13,3.958,5.0
2011-12-14,7.708,5.833
2011-12-15,9.292,10.625
2011-12-16,5.583,3.958
2011-12-17,5.292,1.458
2011-12-18,2.833,3.333
2011-12-19,1.875,5.208
2011-12-20,2.958,3.125
2011-12-21,4.708,7.083
2011-12-22,7.958,14.167
2011-12-23,1.833,1.25
2011-12-24,3.375,3.75
2011-12-25,0.75,2.083
2011-12-26,1.458,1.25
2011-12-27,4.0,3.458
2011-12-28,3.667,2.083
2011-12-29,6.875,8.125
2011-12-30,2.125,2.708
2011-12-31,2.625,2.708
2012-01-01,0.292,2.708
2012-01-02,0.458,6.25
2012-01-03,0.792,1.458
2012-01-04,0.208,0.417
2012-01-05,0.667,2.083
2012-01-06,0.458,2.708
2012-01-07,0.333,2.917
2012-01-08,0.583,7.667
2012-01-09,0.792,
2012-01-10,1.0,
2012-01-11,0.625,
2012-01-12,0.958,
2012-01-13,0.75,
2012-01-14,0.375,
2012-01-15,1.292,
2012-01-16,1.417,
2012-01-17,0.75,
2012-01-18,0.625,
2012-01-19,0.875,
2012-01-20,1.125,
2012-01-21,1.208,
2012-01-22,0.792,
2012-01-23,0.75,
2012-01-24,0.75,7.143
2012-01-25,0.75,5.0
2012-01-26,0.125,0.417
2012-01-27,0.458,1.667
2012-01-28,0.625,0.833
2012-01-29,0.917,2.708
2012-01-30,1.917,11.25
2012-01-31,1.375,8.75
2012-02-01,1.417,16.458
2012-02-02,0.833,17.708
2012-02-03,0.75,3.125
2012-02-04,0.833,4.792
2012-02-05,3.708,4.792
2012-02-06,1.25,3.958
2012-02-07,2.042,3.75
2012-02-08,3.417,0.208
2012-02-09,1.583,1.042
2012-02-10,2.583,5.417
2012-02-11,3.667,6.25
2012-02-12,1.792,5.0
2012-02-13,2.75,3.75
2012-02-14,2.208,1.875
2012-02-15,1.792,3.125
2012-02-16,1.708,1.458
2012-02-17,1.583,2.083
2012-02-18,0.75,3.75
2012-02-19,3.292,3.125
2012-02-20,1.875,2.083
2012-02-21,4.417,2.292
2012-02-22,2.333,5.0
2012-02-23,2.792,4.792
2012-02-24,1.25,2.708
2012-02-25,0.542,1.042
2012-02-26,2.042,5.833
2012-02-27,2.208,9.375
2012-02-28,3.958,6.083
2012-03-01,0.75,11.25
2012-03-02,1.875,7.083
2012-03-03,2.042,2.083
2012-03-04,1.458,1.875
2012-03-05,4.042,11.042
2012-03-06,4.0,11.458
2012-03-07,2.667,17.708
2012-03-08,2.417,18.542
2012-03-09,4.042,24.583
2012-03-10,1.875,12.5
2012-03-11,1.667,2.083
2012-03-12,2.083,5.625
2012-03-13,1.792,14.583
2012-03-14,2.304,2.5
2012-03-15,1.833,5.833
2012-03-16,2.417,11.458
2012-03-17,2.417,14.792
2012-03-18,1.042,44.583
2012-03-19,1.375,27.5
2012-03-20,2.667,16.875
2012-03-21,1.25,1.458
2012-03-22,3.083,7.292
2012-03-23,2.083,7.917
2012-03-24,3.625,12.292
2012-03-25,2.0,8.333
2012-03-26,1.333,3.542
2012-03-27,2.542,12.5
2012-03-28,0.958,11.458
2012-03-29,1.792,12.5
2012-03-30,1.833,6.25
2012-03-31,2.042,12.917
2012-04-01,1.417,4.375
2012-04-02,2.208,7.5
2012-04-03,0.75,11.25
2012-04-04,1.125,3.75
2012-04-05,2.167,9.375
2012-04-06,1.375,5.208
2012-04-07,0.75,3.75
2012-04-08,1.542,4.583
2012-04-09,2.042,12.292
2012-04-10,1.583,17.292
2012-04-11,0.458,9.792
2012-04-12,1.792,6.458
2012-04-13,1.958,9.375
2012-04-14,1.0,5.625
2012-04-15,1.208,5.208
2012-04-16,1.583,8.542
2012-04-17,2.458,13.125
2012-04-18,2.333,12.5
2012-04-19,1.542,11.042
2012-04-20,0.625,8.333
2012-04-21,0.417,5.0
2012-04-22,0.208,2.083
2012-04-23,0.792,5.417
2012-04-24,3.708,30.833
