date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2014-03-06,,,16.696,19.696,3.0,15.409,14.773,
2014-03-07,,,17.292,21.5,4.208,24.792,31.875,
2014-03-08,,,7.458,9.042,1.583,9.958,12.75,
2014-03-09,,,11.565,13.696,2.13,6.542,8.125,
2014-03-10,,,5.375,6.792,1.417,7.333,10.625,
2014-03-11,,,3.083,4.042,0.958,9.833,11.667,
2014-03-12,,,7.5,9.583,2.083,18.542,21.833,
2014-03-13,,,13.0,15.708,2.708,14.917,15.083,
2014-03-14,,,9.417,11.083,1.667,20.208,24.167,
2014-03-15,,,13.542,15.667,2.125,24.458,28.292,
2014-03-16,,,17.87,21.957,4.087,39.958,63.5,
2014-03-17,,,15.957,22.652,6.696,28.583,49.917,
2014-03-18,,,13.958,19.833,5.875,25.75,44.083,
2014-03-19,,,9.167,11.25,2.083,9.833,24.125,
2014-03-20,,,12.25,14.875,2.625,16.625,26.333,
2014-03-21,,,7.75,9.542,1.792,23.167,32.333,
2014-03-22,,,5.375,6.458,1.083,23.125,31.042,
2014-03-23,,,7.217,8.783,1.565,17.542,28.042,
2014-03-24,,,7.833,9.917,2.083,10.167,10.917,
2014-03-25,,,7.043,8.348,1.304,8.417,11.375,
2014-03-26,,,6.417,7.667,1.25,10.292,12.5,
2014-03-27,,,11.417,13.917,2.5,17.708,20.625,
2014-03-28,,,10.958,13.208,2.25,21.417,29.75,
2014-03-29,,,13.75,16.625,2.875,27.583,45.917,
2014-03-30,,,12.391,15.304,2.913,31.708,44.958,
2014-03-31,,,14.417,18.792,4.375,29.75,39.333,
2015-01-01,194.087,1.826,3.0,3.542,0.542,8.167,9.875,195.913
2015-01-02,196.913,5.87,7.292,8.542,1.25,16.0,14.875,202.783
2015-01-03,197.957,9.261,10.417,12.5,2.083,26.5,30.375,207.217
2015-01-04,195.87,6.565,8.304,10.348,2.043,25.75,31.875,202.435
2015-01-05,196.435,6.652,11.083,13.208,2.125,28.292,36.958,203.087
2015-01-06,193.143,10.333,15.913,22.696,6.783,12.739,7.636,203.476
2015-01-07,192.348,7.13,7.5,9.583,2.083,10.042,10.583,199.478
2015-01-08,193.435,10.174,14.417,18.083,3.667,15.875,19.0,203.609
2015-01-09,192.391,6.043,6.958,9.167,2.208,7.0,5.417,198.435
2015-01-10,190.913,5.13,6.208,7.792,1.583,10.708,6.958,196.043
2015-01-11,191.522,6.696,10.957,13.652,2.696,11.25,14.833,198.217
2015-01-12,192.435,9.87,14.292,18.125,3.833,10.292,9.625,202.304
2015-01-13,192.391,7.957,11.5,14.75,3.25,9.042,8.875,200.348
2015-01-14,192.75,6.75,9.167,11.417,2.25,10.0,10.917,199.5
2015-01-15,192.4,4.6,10.292,13.375,3.083,8.125,7.5,197.0
2015-01-16,191.25,1.167,9.042,11.708,2.667,8.833,9.708,192.417
2015-01-17,192.833,1.542,6.958,8.583,1.625,12.333,9.5,194.375
2015-01-18,188.565,3.87,6.261,7.957,1.696,4.292,10.0,192.435
2015-01-19,190.833,0.25,2.583,4.0,1.417,7.792,6.208,191.083
2015-01-20,193.417,1.417,4.375,5.875,1.5,5.417,4.458,194.833
2015-01-21,188.696,6.783,13.625,17.708,4.083,7.75,9.5,195.478
2015-01-22,188.609,4.783,10.565,13.522,2.957,6.208,5.167,193.391
2015-01-23,191.87,5.261,12.542,15.292,2.75,9.167,10.167,197.13
2015-01-24,191.0,0.087,3.0,3.917,0.917,12.458,9.625,191.087
2015-01-25,193.696,3.174,9.522,11.783,2.261,10.292,8.083,196.87
2015-01-26,193.304,7.913,13.25,15.75,2.5,15.375,16.792,201.217
2015-01-27,195.478,11.826,18.042,22.875,4.833,21.667,25.167,207.304
2015-01-28,194.217,27.174,22.083,26.792,4.708,27.333,33.75,221.391
2015-01-29,196.696,23.261,28.083,37.083,9.0,21.125,32.25,219.957
2015-01-30,195.478,10.783,16.417,20.708,4.292,8.292,12.167,206.261
2015-01-31,194.217,2.957,8.708,10.292,1.583,13.125,10.25,197.174
2015-02-01,200.348,14.261,16.87,19.348,2.478,29.25,35.917,214.609
2015-02-02,195.087,6.348,11.792,14.708,2.917,8.542,5.5,201.435
2015-02-03,192.652,2.87,7.208,8.667,1.458,7.125,7.708,195.522
2015-02-04,192.545,10.818,14.913,17.435,2.522,13.261,12.957,203.364
2015-02-05,194.609,11.609,18.083,22.0,3.917,18.5,15.208,206.217
2015-02-06,194.043,7.783,16.042,19.042,3.0,15.0,16.5,201.826
2015-02-07,195.391,3.391,8.292,10.25,1.958,6.917,7.917,198.783
2015-02-08,194.565,6.391,11.348,14.0,2.652,9.458,7.5,200.957
2015-02-09,196.043,6.304,13.333,16.958,3.625,15.458,14.333,202.348
2015-02-10,195.217,3.522,8.208,10.042,1.833,9.542,6.833,198.739
2015-02-11,195.739,6.783,10.167,12.083,1.917,12.083,13.0,202.522
2015-02-12,196.783,13.87,17.542,25.292,7.75,15.125,14.333,210.652
2015-02-13,198.609,31.435,27.75,47.75,20.0,29.875,43.167,230.043
2015-02-14,187.957,7.0,3.958,4.5,0.542,5.667,19.958,194.957
2015-02-15,195.318,5.773,5.091,6.5,1.409,6.958,5.091,201.091
2015-02-16,194.739,3.609,6.917,8.875,1.958,10.625,7.375,198.348
2015-02-17,192.696,2.696,4.5,5.833,1.333,10.208,9.0,195.391
2015-02-18,197.739,9.087,12.0,15.0,3.0,11.083,8.5,206.826
2015-02-19,195.348,17.478,21.708,28.333,6.625,20.167,21.042,212.826
2015-02-20,191.783,17.087,17.75,21.708,3.958,15.167,19.583,208.87
2015-02-21,194.304,2.304,4.708,6.0,1.292,11.833,13.708,196.609
2015-02-22,192.652,5.913,12.739,15.391,2.652,11.208,11.75,198.565
2015-02-23,194.304,16.783,19.125,24.625,5.5,17.917,17.292,211.087
2015-02-24,193.227,2.045,8.261,9.696,1.435,14.083,17.5,195.273
2015-02-25,193.174,3.522,9.208,11.042,1.833,6.917,6.0,196.696
2015-02-26,193.522,4.13,8.792,10.375,1.583,18.167,14.625,197.652
2015-02-27,194.261,6.217,10.667,12.25,1.583,28.667,29.875,200.478
2015-02-28,198.87,7.739,10.25,11.5,1.25,37.5,45.625,206.609
2015-03-01,193.522,2.13,5.917,7.875,1.958,9.375,7.625,195.652
2015-03-02,193.783,5.565,7.875,10.083,2.208,15.0,17.208,199.348
2015-03-03,194.304,7.348,12.583,15.833,3.25,21.458,24.625,201.652
2015-03-04,202.696,15.913,17.417,21.083,3.667,29.417,38.75,218.609
2015-03-05,196.478,12.609,11.958,14.875,2.917,28.0,33.25,209.087
2015-03-06,191.652,7.174,3.0,4.0,1.0,17.542,32.917,198.826
2015-03-07,189.429,9.238,11.091,13.136,2.045,8.174,16.783,198.667
2015-03-08,196.5,20.0,18.958,27.208,8.25,20.625,28.333,216.5
2015-03-09,193.217,14.13,17.375,21.042,3.667,18.75,29.083,207.348
2015-03-10,194.609,6.348,9.75,12.208,2.458,8.458,8.792,200.957
2015-03-11,193.304,4.609,9.417,11.75,2.333,8.875,9.583,197.913
2015-03-12,193.304,2.913,6.083,7.625,1.542,6.875,8.292,196.217
2015-03-13,193.174,4.304,8.25,9.667,1.417,10.583,9.708,197.478
2015-03-14,191.304,7.261,9.739,11.304,1.565,9.417,11.042,198.565
2015-03-15,195.174,4.565,8.083,10.0,1.917,14.167,17.625,199.739
2015-03-16,195.909,10.318,21.391,27.13,5.739,17.042,13.833,206.227
2015-03-17,197.696,17.087,19.958,27.083,7.125,23.042,26.792,214.783
2015-03-18,194.739,14.13,15.941,20.294,4.353,15.458,18.053,208.87
2015-03-19,188.609,2.739,5.348,6.304,0.957,8.833,16.542,191.348
2015-03-20,194.522,1.739,10.5,12.125,1.625,21.917,31.333,196.261
2015-03-21,191.957,3.0,9.75,12.0,2.25,8.375,11.042,194.957
2015-03-22,193.261,3.957,10.417,12.292,1.875,8.375,11.667,197.217
2015-03-23,197.478,13.087,18.292,20.792,2.5,25.042,33.667,210.565
2015-03-24,192.682,3.045,7.913,8.522,0.609,12.083,14.708,195.727
2015-03-25,190.826,0.826,4.625,5.458,0.833,4.542,6.458,191.652
2015-03-26,198.632,5.842,8.708,10.042,1.333,6.75,9.208,204.474
2015-03-27,195.13,3.043,9.083,10.042,0.958,12.292,16.458,198.174
2015-03-28,194.043,6.174,11.391,13.174,1.783,17.167,21.25,200.217
2015-03-29,193.304,7.478,12.875,13.875,1.0,18.042,22.833,200.783
2015-03-30,194.304,10.478,16.375,17.75,1.375,31.042,40.292,204.783
2015-03-31,200.13,8.739,15.708,16.833,1.125,28.958,37.75,208.87
2015-04-01,198.043,27.565,17.542,23.042,5.5,29.542,53.25,225.609
2015-04-02,193.739,11.739,5.25,6.5,1.25,9.625,13.917,205.478
2015-04-03,188.13,16.0,6.125,7.708,1.583,9.917,22.958,204.13
2015-04-04,195.609,26.826,12.542,20.125,7.583,16.333,29.375,222.435
2015-04-05,191.913,16.348,4.417,5.583,1.167,8.083,17.75,208.261
2015-04-06,196.286,24.571,19.636,25.273,5.636,20.364,29.304,220.857
2015-04-07,193.333,15.5,10.708,12.458,1.75,7.083,7.542,208.833
2015-04-08,192.522,12.217,10.458,12.625,2.167,11.625,16.625,204.739
2015-04-09,194.083,16.792,6.833,8.667,1.833,16.083,20.583,210.875
2015-04-10,192.348,18.826,13.167,15.5,2.333,17.417,23.792,211.174
2015-04-11,190.542,15.458,8.583,11.167,2.583,12.792,21.333,206.0
2015-04-12,190.826,14.957,3.625,4.667,1.042,12.5,12.667,205.783
2015-04-13,187.75,14.208,4.87,6.043,1.174,4.667,7.833,201.958
2015-04-14,190.13,19.913,10.125,13.0,2.875,5.958,12.5,210.043
2015-04-15,190.87,13.391,4.636,5.636,1.0,11.083,19.125,204.261
2015-04-16,195.826,13.391,11.875,13.542,1.667,30.292,41.083,209.217
2015-04-17,197.625,16.5,16.5,20.625,4.125,26.625,39.25,214.125
2015-04-18,192.261,10.043,8.083,9.708,1.625,16.75,28.5,202.304
2015-04-19,195.292,16.75,8.833,10.75,1.917,20.5,32.875,212.042
2015-04-20,187.304,14.652,3.348,4.0,0.652,14.375,38.542,201.957
2015-04-21,188.208,9.75,6.625,8.333,1.708,5.5,8.0,197.958
2015-04-22,189.696,17.783,5.5,6.917,1.417,10.25,19.292,207.478
2015-04-23,191.909,15.909,7.826,9.739,1.913,20.042,31.958,207.818
2015-04-24,192.565,17.913,8.375,10.042,1.667,26.75,40.417,210.478
2015-04-25,193.478,18.261,8.083,9.208,1.125,27.375,38.75,211.739
2015-04-26,195.0,15.304,4.958,5.792,0.833,26.375,44.917,210.304
2015-04-27,200.348,16.261,6.696,8.522,1.826,33.667,54.708,216.609
2015-04-28,193.783,22.304,7.167,9.0,1.833,32.75,55.0,216.087
2015-04-29,190.087,23.217,6.333,7.75,1.417,19.542,23.542,213.304
2015-04-30,193.043,18.174,6.333,8.0,1.667,10.208,16.167,211.217
2015-05-01,188.87,17.261,4.0,5.25,1.25,9.0,17.25,206.13
2015-05-02,190.304,19.609,3.833,5.042,1.208,10.75,22.167,209.913
2015-05-03,195.261,21.435,2.292,3.292,1.0,7.667,15.208,216.696
2015-05-04,188.348,21.652,2.261,2.652,0.391,7.208,14.958,210.0
2015-05-05,190.13,10.913,4.167,4.625,0.458,12.833,19.25,201.043
2015-05-06,192.174,14.826,3.333,3.833,0.5,11.5,20.708,207.0
2015-05-07,191.619,16.571,6.261,7.261,1.0,13.435,22.826,208.19
2015-05-08,191.043,18.13,6.25,7.333,1.083,15.125,26.125,209.174
2015-05-09,196.087,24.391,10.958,12.417,1.458,38.792,59.667,220.478
2015-05-10,191.435,12.609,7.25,8.333,1.083,15.667,21.042,204.043
2015-05-11,191.435,12.217,5.435,6.478,1.043,9.625,15.708,203.652
2015-05-12,188.217,17.87,3.542,4.25,0.708,8.667,25.917,206.087
2015-05-13,191.045,50.455,5.652,6.478,0.826,17.25,26.174,241.5
2015-05-14,199.652,34.609,12.417,14.458,2.042,23.5,38.792,234.261
2015-05-15,188.174,27.913,7.083,8.417,1.333,18.958,35.458,216.087
