date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,192.43478260869566,6.625,85.0,65.08333333333333,39.0,17.217391304347824,16.318181818181817,41.59090909090909,25.272727272727273,,0.16666666666666666,17.375,81.0,29.625,-20.0,209.65217391304347
2011-01-02,188.7826086956522,3.7083333333333335,92.0,65.5,32.0,15.304347826086957,7.416666666666667,17.916666666666668,10.5,,0.14285714285714285,9.608695652173912,109.0,49.916666666666664,14.0,204.08695652173913
2011-01-03,187.0,4.166666666666667,78.0,53.0,29.0,11.652173913043478,9.75,18.541666666666668,8.791666666666666,,0.20833333333333334,8.583333333333334,102.0,49.75,16.0,198.65217391304347
2011-01-04,190.0,5.541666666666667,83.0,60.0,30.0,14.26086956521739,17.625,45.458333333333336,27.833333333333332,,1.0833333333333333,20.208333333333332,90.0,40.583333333333336,3.0,204.2608695652174
2011-01-05,189.77272727272728,4.291666666666667,85.0,63.25,35.0,17.363636363636363,24.833333333333332,56.291666666666664,31.458333333333332,,0.375,9.0,72.0,29.208333333333332,-4.0,207.13636363636363
2011-01-06,189.0,4.791666666666667,76.0,61.333333333333336,45.0,20.17391304347826,37.166666666666664,126.29166666666667,89.125,,0.875,13.583333333333334,90.0,42.416666666666664,-6.0,209.17391304347825
2011-01-07,189.1304347826087,3.5833333333333335,85.0,54.5,26.0,15.391304347826088,19.958333333333332,42.625,22.666666666666668,,0.625,7.791666666666667,97.0,46.625,15.0,204.52173913043478
2011-01-08,189.2173913043478,4.541666666666667,72.0,51.25,26.0,16.17391304347826,19.318181818181817,52.22727272727273,32.90909090909091,,0.4583333333333333,6.708333333333333,103.0,34.708333333333336,-14.0,205.3913043478261
2011-01-09,190.34782608695653,5.125,84.0,62.333333333333336,43.0,19.91304347826087,23.958333333333332,70.95833333333333,47.0,,0.6190476190476191,15.26086956521739,107.0,49.0,-4.0,210.2608695652174
2011-01-10,190.91304347826087,6.666666666666667,89.0,64.875,33.0,24.304347826086957,37.875,186.0,148.125,,1.125,22.333333333333332,123.0,54.166666666666664,-3.0,215.2173913043478
2011-01-11,189.0,4.875,83.0,57.958333333333336,36.0,20.08695652173913,27.625,157.5,129.875,,1.125,18.916666666666668,107.0,52.583333333333336,20.0,209.08695652173913
2011-01-12,187.69565217391303,3.7083333333333335,70.0,41.916666666666664,25.0,14.521739130434783,22.791666666666668,75.70833333333333,52.916666666666664,,0.5,8.291666666666666,86.0,32.333333333333336,-7.0,202.2173913043478
2011-01-13,188.69565217391303,5.708333333333333,78.0,61.916666666666664,39.0,22.08695652173913,36.333333333333336,197.08333333333334,160.75,,1.375,18.0,97.0,39.166666666666664,-19.0,210.7826086956522
2011-01-14,190.34782608695653,4.916666666666667,81.0,59.208333333333336,40.0,17.434782608695652,20.291666666666668,43.375,23.083333333333332,,1.5,14.833333333333334,86.0,59.875,32.0,207.7826086956522
2011-01-15,188.6086956521739,3.75,83.0,64.70833333333333,39.0,14.347826086956522,13.272727272727273,23.181818181818183,9.909090909090908,,0.4166666666666667,10.458333333333334,82.0,52.583333333333336,19.0,202.95652173913044
2011-01-16,191.0,5.458333333333333,91.0,57.208333333333336,40.0,26.869565217391305,21.555555555555557,49.55555555555556,28.0,,0.6153846153846154,18.045454545454547,71.0,45.333333333333336,15.0,217.8695652173913
2011-01-17,190.30434782608697,6.0,94.0,72.41666666666667,29.0,23.91304347826087,,,,,0.1111111111111111,20.375,109.0,44.375,-1.0,214.2173913043478
2011-01-18,191.5,7.333333333333333,91.0,71.875,39.0,50.0,,,,,,26.416666666666668,124.0,42.083333333333336,-16.0,241.5
2011-01-19,188.875,6.291666666666667,94.0,77.33333333333333,50.0,27.75,39.22222222222222,109.22222222222223,70.0,,0.2222222222222222,25.666666666666668,89.0,48.875,10.0,216.625
2011-01-20,189.66666666666666,6.375,99.0,94.70833333333333,89.0,54.833333333333336,38.958333333333336,153.20833333333334,114.25,,0.5416666666666666,17.791666666666668,91.0,73.79166666666667,55.0,244.5
2011-01-21,192.04347826086956,4.875,99.0,92.41666666666667,77.0,26.217391304347824,28.458333333333332,81.45833333333333,53.0,,0.20833333333333334,17.708333333333332,100.0,81.75,69.0,218.2608695652174
2011-01-22,192.2173913043478,4.625,95.0,76.375,47.0,25.82608695652174,23.636363636363637,62.31818181818182,38.68181818181818,,0.25,11.875,135.0,84.875,46.0,218.04347826086956
2011-01-23,193.43478260869566,5.333333333333333,88.0,66.45833333333333,39.0,18.565217391304348,33.958333333333336,163.54166666666666,129.58333333333334,,0.9047619047619048,12.608695652173912,130.0,70.04166666666667,36.0,212.0
2011-01-24,191.8695652173913,3.7916666666666665,66.0,48.0,30.0,13.91304347826087,28.416666666666668,76.41666666666667,48.0,,0.625,8.083333333333334,86.0,42.291666666666664,3.0,205.7826086956522
