date,NO2_mean,NOX_mean,NO_mean,PM25_mean
2011-01-01,25.458333333333332,37.583333333333336,12.125,
2011-01-02,14.08695652173913,21.52173913043478,7.434782608695652,
2011-01-03,11.75,13.208333333333334,1.4583333333333333,
2011-01-04,10.541666666666666,11.291666666666666,0.75,
2011-01-05,16.0,18.125,2.125,
2011-01-06,26.333333333333332,33.333333333333336,7.0,
2011-01-07,14.791666666666666,16.75,1.9583333333333333,
2011-01-08,16.458333333333332,18.75,2.2916666666666665,
2011-01-09,18.52173913043478,22.956521739130434,4.434782608695652,
2011-01-10,30.666666666666668,46.541666666666664,15.875,
2011-01-11,22.125,32.166666666666664,10.041666666666666,
2011-01-12,18.166666666666668,23.125,4.958333333333333,
2011-01-13,25.333333333333332,43.875,18.541666666666668,
2011-01-14,13.708333333333334,15.958333333333334,2.25,
2011-01-15,11.833333333333334,12.916666666666666,1.0833333333333333,
2011-01-16,24.523809523809526,29.38095238095238,4.857142857142857,
2011-01-17,25.416666666666668,33.125,7.708333333333333,
2011-01-18,42.666666666666664,83.41666666666667,40.75,
2011-01-19,46.791666666666664,98.66666666666667,51.875,
2011-01-20,33.666666666666664,46.083333333333336,12.416666666666666,
2011-01-21,28.041666666666668,33.416666666666664,5.375,
2011-01-22,15.375,17.291666666666668,1.9166666666666667,
2011-01-23,19.391304347826086,23.956521739130434,4.565217391304348,
2011-01-24,17.458333333333332,20.708333333333332,3.25,
2011-01-25,18.625,22.041666666666668,3.4166666666666665,
2011-01-26,15.583333333333334,18.416666666666668,2.8333333333333335,
2011-01-27,23.708333333333332,36.916666666666664,13.208333333333334,
2011-01-28,17.5,19.375,1.875,
2011-01-29,9.5,10.0,0.5,
2011-01-30,18.636363636363637,26.045454545454547,7.409090909090909,
2011-01-31,22.041666666666668,26.583333333333332,4.541666666666667,
2011-02-01,23.708333333333332,40.208333333333336,16.5,
2011-02-02,16.291666666666668,18.625,2.3333333333333335,
2011-02-03,31.375,49.75,18.375,
2011-02-04,21.875,31.375,9.5,
2011-02-05,15.708333333333334,16.875,1.1666666666666667,
2011-02-06,35.23809523809524,57.904761904761905,22.666666666666668,
2011-02-07,25.625,40.625,15.0,
2011-02-08,10.5,12.083333333333334,1.5833333333333333,
2011-02-09,14.125,16.708333333333332,2.5833333333333335,
2011-02-10,19.166666666666668,24.125,4.958333333333333,
2011-02-11,12.666666666666666,13.916666666666666,1.25,
2011-02-12,9.333333333333334,9.958333333333334,0.625,
2011-02-13,27.347826086956523,32.43478260869565,5.086956521739131,
2011-02-14,37.541666666666664,71.83333333333333,34.291666666666664,
2011-02-15,29.0,50.416666666666664,21.416666666666668,
2011-02-16,17.375,20.125,2.75,
2011-02-17,13.25,15.541666666666666,2.2916666666666665,
2011-02-18,9.75,10.583333333333334,0.8333333333333334,
2011-02-19,10.666666666666666,11.75,1.0833333333333333,
2011-02-20,24.363636363636363,29.227272727272727,4.863636363636363,
2011-02-21,31.166666666666668,48.041666666666664,16.875,
2011-02-22,25.291666666666668,29.208333333333332,3.9166666666666665,
2011-02-23,27.25,36.041666666666664,8.791666666666666,
2011-02-24,29.416666666666668,34.875,5.458333333333333,
2011-02-25,24.375,27.75,3.375,
2011-02-26,8.416666666666666,8.791666666666666,0.375,
2011-02-27,12.08695652173913,13.652173913043478,1.565217391304348,
2011-02-28,22.375,24.833333333333332,2.4583333333333335,
2011-03-01,36.458333333333336,46.833333333333336,10.375,
2011-03-02,31.375,55.625,24.25,
2011-03-03,11.916666666666666,12.625,0.7083333333333334,
2011-03-04,24.833333333333332,27.5,2.6666666666666665,
2011-03-05,45.38095238095238,71.57142857142857,26.19047619047619,
2011-03-06,36.666666666666664,59.5,22.833333333333332,
2011-03-07,17.208333333333332,18.25,1.0416666666666667,
2011-03-08,28.083333333333332,30.791666666666668,2.7083333333333335,
2011-03-09,23.208333333333332,24.916666666666668,1.7083333333333333,
2011-03-10,11.333333333333334,12.0,0.6666666666666666,
2011-03-11,7.166666666666667,7.708333333333333,0.5416666666666666,
2011-03-12,13.0,14.681818181818182,1.6818181818181819,
2011-03-13,14.0,15.541666666666666,1.5416666666666667,
2011-03-14,21.666666666666668,24.458333333333332,2.7916666666666665,
2011-03-15,20.375,25.708333333333332,5.333333333333333,
2011-03-16,18.333333333333332,21.75,3.4166666666666665,
2011-03-17,34.791666666666664,53.541666666666664,18.75,
2011-03-18,22.333333333333332,33.083333333333336,10.75,
2011-03-19,10.636363636363637,11.863636363636363,1.2272727272727273,
2011-03-20,10.75,11.791666666666666,1.0416666666666667,
2011-03-21,10.583333333333334,11.583333333333334,1.0,
2011-03-22,27.166666666666668,36.583333333333336,9.416666666666666,
