date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,THC_mean
2011-01-01,,,13.291666666666666,15.375,2.0833333333333335,,15.041666666666666,
2011-01-02,,,6.608695652173913,8.043478260869565,1.434782608695652,,13.208333333333334,
2011-01-03,,,9.583333333333334,11.125,1.5416666666666667,,8.125,
2011-01-04,,,9.0,10.125,1.125,,17.916666666666668,
2011-01-05,,,13.5,17.291666666666668,3.7916666666666665,,9.583333333333334,
2011-01-06,,,20.545454545454547,24.772727272727273,4.2272727272727275,,12.26086956521739,
2011-01-07,,,13.0,18.416666666666668,5.416666666666667,,8.791666666666666,
2011-01-08,,,12.916666666666666,14.5,1.5833333333333333,,8.458333333333334,
2011-01-09,,,15.91304347826087,19.304347826086957,3.391304347826087,,16.458333333333332,
2011-01-10,,,,,,,21.0,
2011-01-11,,,,,,,17.625,
2011-01-12,191.75,12.833333333333334,,,,,7.916666666666667,204.58333333333334
2011-01-13,191.34782608695653,12.695652173913043,,,,,14.0,204.04347826086956
2011-01-14,194.3913043478261,9.826086956521738,,,,,16.958333333333332,204.2173913043478
2011-01-15,194.6086956521739,9.565217391304348,10.3,11.8,1.5,,14.125,204.17391304347825
2011-01-16,193.2608695652174,11.869565217391305,17.17391304347826,24.391304347826086,7.217391304347826,,14.208333333333334,205.1304347826087
2011-01-17,193.56521739130434,15.347826086956522,19.208333333333332,28.833333333333332,9.625,,17.625,208.91304347826087
2011-01-18,191.43478260869566,20.0,24.36842105263158,42.94736842105263,18.57894736842105,,24.17391304347826,211.43478260869566
2011-01-19,192.17391304347825,26.17391304347826,26.416666666666668,38.583333333333336,12.166666666666666,,23.416666666666668,218.34782608695653
2011-01-20,189.91304347826087,15.304347826086957,17.666666666666668,24.916666666666668,7.25,,15.291666666666666,205.2173913043478
2011-01-21,191.2173913043478,12.608695652173912,15.5,21.166666666666668,5.666666666666667,,16.75,203.82608695652175
2011-01-22,191.47826086956522,14.695652173913043,8.0,12.533333333333333,4.533333333333333,,11.333333333333334,206.17391304347825
2011-01-23,192.08695652173913,10.565217391304348,,,,,8.875,202.65217391304347
2011-01-24,190.69565217391303,7.826086956521739,,,,,5.958333333333333,198.52173913043478
2011-01-25,192.56521739130434,9.0,13.75,17.75,4.0,,13.041666666666666,201.56521739130434
2011-01-26,192.1304347826087,8.08695652173913,11.125,15.458333333333334,4.333333333333333,,6.916666666666667,200.2173913043478
2011-01-27,193.34782608695653,13.217391304347826,17.75,25.75,8.0,,17.916666666666668,206.56521739130434
2011-01-28,192.08695652173913,7.956521739130435,10.416666666666666,13.75,3.3333333333333335,,17.291666666666668,200.04347826086956
2011-01-29,192.2608695652174,1.173913043478261,2.7083333333333335,3.875,1.1666666666666667,,8.125,193.43478260869566
2011-01-30,193.3913043478261,10.043478260869565,15.045454545454545,21.40909090909091,6.363636363636363,,8.541666666666666,203.43478260869566
2011-01-31,193.0,14.391304347826088,23.11111111111111,36.888888888888886,13.777777777777779,,10.666666666666666,207.3913043478261
2011-02-01,194.56521739130434,14.130434782608695,18.541666666666668,31.708333333333332,13.166666666666666,,13.166666666666666,208.69565217391303
2011-02-02,192.7391304347826,7.434782608695652,12.25,15.583333333333334,3.3333333333333335,,7.708333333333333,200.17391304347825
2011-02-03,192.7826086956522,13.304347826086957,20.333333333333332,27.541666666666668,7.208333333333333,,13.416666666666666,206.08695652173913
2011-02-04,192.17391304347825,9.782608695652174,15.666666666666666,22.291666666666668,6.625,,22.708333333333332,201.95652173913044
2011-02-05,193.30434782608697,10.608695652173912,13.333333333333334,16.375,3.0416666666666665,,25.666666666666668,203.91304347826087
2011-02-06,194.56521739130434,22.82608695652174,25.782608695652176,46.47826086956522,20.695652173913043,,28.75,217.3913043478261
2011-02-07,195.4090909090909,22.045454545454547,22.695652173913043,37.82608695652174,15.130434782608695,,15.130434782608695,217.45454545454547
2011-02-08,189.30434782608697,4.0,8.708333333333334,11.875,3.1666666666666665,,6.541666666666667,193.30434782608697
2011-02-09,189.52173913043478,6.217391304347826,11.125,14.708333333333334,3.5833333333333335,,7.75,195.7391304347826
2011-02-10,189.91304347826087,8.304347826086957,15.166666666666666,20.833333333333332,5.666666666666667,,13.875,198.2173913043478
2011-02-11,191.43478260869566,8.0,11.708333333333334,14.916666666666666,3.2083333333333335,,12.416666666666666,199.43478260869566
2011-02-12,190.6086956521739,5.826086956521739,8.125,9.75,1.625,,11.541666666666666,196.43478260869566
2011-02-13,190.08695652173913,12.73913043478261,19.565217391304348,27.130434782608695,7.565217391304348,,13.541666666666666,202.82608695652175
2011-02-14,192.7391304347826,21.956521739130434,26.666666666666668,49.375,22.708333333333332,,18.541666666666668,214.69565217391303
2011-02-15,192.43478260869566,13.434782608695652,19.833333333333332,27.208333333333332,7.375,,17.541666666666668,205.8695652173913
2011-02-16,190.82608695652175,7.3478260869565215,13.0,15.0,2.0,,13.208333333333334,198.17391304347825
2011-02-17,190.2173913043478,6.173913043478261,12.1,15.0,2.9,,10.0,196.3913043478261
2011-02-18,192.34782608695653,4.217391304347826,7.791666666666667,10.041666666666666,2.25,,8.458333333333334,196.56521739130434
2011-02-19,193.08695652173913,6.304347826086956,9.583333333333334,11.458333333333334,1.875,,11.416666666666666,199.3913043478261
2011-02-20,192.22727272727272,11.318181818181818,18.35,23.9,5.55,,11.826086956521738,203.54545454545453
2011-02-21,191.1304347826087,14.608695652173912,20.0,27.041666666666668,7.041666666666667,,16.125,205.7391304347826
