date,NO2_mean,NOX_mean,NO_mean,SPM_mean
2011-01-01,14.166666666666666,16.916666666666668,2.75,13.125
2011-01-02,7.454545454545454,9.090909090909092,1.6363636363636365,6.0
2011-01-03,11.791666666666666,15.25,3.4583333333333335,8.791666666666666
2011-01-04,9.583333333333334,11.708333333333334,2.125,17.375
2011-01-05,12.708333333333334,15.291666666666666,2.5833333333333335,7.25
2011-01-06,18.130434782608695,23.17391304347826,5.043478260869565,11.5
2011-01-07,10.208333333333334,12.458333333333334,2.25,5.0
2011-01-08,9.458333333333334,11.041666666666666,1.5833333333333333,5.708333333333333
2011-01-09,12.727272727272727,15.454545454545455,2.727272727272727,7.166666666666667
2011-01-10,20.875,30.916666666666668,10.041666666666666,17.25
2011-01-11,14.5,21.041666666666668,6.541666666666667,14.541666666666666
2011-01-12,14.375,17.916666666666668,3.5416666666666665,7.958333333333333
2011-01-13,18.5,27.291666666666668,8.791666666666666,11.5
2011-01-14,11.291666666666666,14.416666666666666,3.125,10.5
2011-01-15,10.583333333333334,13.416666666666666,2.8333333333333335,10.166666666666666
2011-01-16,19.181818181818183,24.636363636363637,5.454545454545454,11.541666666666666
2011-01-17,16.083333333333332,20.291666666666668,4.208333333333333,10.166666666666666
2011-01-18,25.625,37.583333333333336,11.958333333333334,18.333333333333332
2011-01-19,24.916666666666668,36.125,11.208333333333334,20.166666666666668
2011-01-20,17.416666666666668,21.75,4.333333333333333,9.5
2011-01-21,18.666666666666668,22.833333333333332,4.166666666666667,9.416666666666666
2011-01-22,9.333333333333334,11.083333333333334,1.75,4.541666666666667
2011-01-23,10.318181818181818,13.409090909090908,3.090909090909091,4.916666666666667
2011-01-24,9.208333333333334,12.0,2.7916666666666665,4.083333333333333
2011-01-25,8.666666666666666,10.541666666666666,1.875,10.458333333333334
2011-01-26,9.625,12.833333333333334,3.2083333333333335,4.625
2011-01-27,12.25,15.458333333333334,3.2083333333333335,13.0
2011-01-28,13.125,16.375,3.25,15.041666666666666
2011-01-29,7.75,9.041666666666666,1.2916666666666667,7.458333333333333
2011-01-30,16.0,22.238095238095237,6.238095238095238,9.0
2011-01-31,15.958333333333334,21.375,5.416666666666667,8.625
2011-02-01,14.916666666666666,21.375,6.458333333333333,10.791666666666666
2011-02-02,13.416666666666666,16.875,3.4583333333333335,6.791666666666667
2011-02-03,28.541666666666668,45.333333333333336,16.791666666666668,15.791666666666666
2011-02-04,17.458333333333332,29.041666666666668,11.583333333333334,21.0
2011-02-05,13.458333333333334,15.375,1.9166666666666667,22.375
2011-02-06,24.952380952380953,36.38095238095238,11.428571428571429,23.09090909090909
2011-02-07,17.916666666666668,21.583333333333332,3.6666666666666665,11.333333333333334
2011-02-08,8.0,10.166666666666666,2.1666666666666665,4.791666666666667
2011-02-09,8.083333333333334,10.5,2.4166666666666665,7.458333333333333
2011-02-10,12.208333333333334,15.75,3.5416666666666665,9.708333333333334
2011-02-11,8.875,10.916666666666666,2.0416666666666665,8.666666666666666
2011-02-12,7.208333333333333,8.458333333333334,1.25,10.25
2011-02-13,19.40909090909091,23.59090909090909,4.181818181818182,11.458333333333334
2011-02-14,30.416666666666668,44.333333333333336,13.916666666666666,13.458333333333334
2011-02-15,19.75,27.416666666666668,7.666666666666667,16.375
2011-02-16,10.391304347826088,12.217391304347826,1.826086956521739,11.416666666666666
2011-02-17,8.333333333333334,10.458333333333334,2.125,6.583333333333333
2011-02-18,7.25,8.458333333333334,1.2083333333333333,6.166666666666667
2011-02-19,10.833333333333334,13.083333333333334,2.25,7.541666666666667
2011-02-20,17.5,22.59090909090909,5.090909090909091,9.458333333333334
2011-02-21,18.166666666666668,23.0,4.833333333333333,12.416666666666666
2011-02-22,20.458333333333332,23.916666666666668,3.4583333333333335,27.791666666666668
2011-02-23,16.208333333333332,21.083333333333332,4.875,25.708333333333332
2011-02-24,11.583333333333334,12.666666666666666,1.0833333333333333,30.375
2011-02-25,14.916666666666666,16.666666666666668,1.75,23.958333333333332
2011-02-26,4.958333333333333,5.333333333333333,0.375,9.875
2011-02-27,8.909090909090908,10.409090909090908,1.5,8.125
2011-02-28,16.666666666666668,18.916666666666668,2.25,12.666666666666666
2011-03-01,21.5,25.833333333333332,4.333333333333333,13.0
2011-03-02,23.375,31.541666666666668,8.166666666666666,17.708333333333332
2011-03-03,8.208333333333334,8.958333333333334,0.75,14.083333333333334
2011-03-04,19.25,21.75,2.5,33.625
2011-03-05,26.681818181818183,33.59090909090909,6.909090909090909,12.458333333333334
2011-03-06,23.347826086956523,32.30434782608695,8.956521739130435,10.652173913043478
2011-03-07,8.833333333333334,9.666666666666666,0.8333333333333334,28.958333333333332
2011-03-08,13.541666666666666,15.333333333333334,1.7916666666666667,25.666666666666668
2011-03-09,15.833333333333334,18.25,2.4166666666666665,20.708333333333332
2011-03-10,6.75,8.083333333333334,1.3333333333333333,9.083333333333334
2011-03-11,4.416666666666667,5.0,0.5833333333333334,7.25
2011-03-12,8.681818181818182,10.727272727272727,2.0454545454545454,8.0
2011-03-13,12.066666666666666,14.466666666666667,2.4,10.25
2011-03-14,19.0,24.0,5.0,14.541666666666666
2011-03-15,,,,15.416666666666666
2011-03-16,,,,17.833333333333332
2011-03-17,,,,16.083333333333332
2011-03-18,,,,9.541666666666666
2011-03-19,,,,8.25
2011-03-20,,,,10.333333333333334
2011-03-21,,,,11.0
2011-03-22,,,,14.956521739130435
2011-03-23,,,,16.708333333333332
2011-03-24,,,,6.208333333333333
2011-03-25,,,,7.958333333333333
2011-03-26,,,,8.208333333333334
2011-03-27,,,,15.375
