date,CH4_mean,CO_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,194.455,5.292,75.0,60.083,37.0,11.409,9.875,11.458,1.583,,0.167,,76.0,32.75,-9.0,205.864
2011-01-02,189.318,3.5,87.0,64.875,34.0,4.364,4.333,4.875,0.542,,0.208,,94.0,42.958,12.0,193.682
2011-01-03,192.318,4.292,74.0,55.5,36.0,5.818,7.957,8.87,0.913,,0.333,,78.0,35.042,3.0,198.136
2011-01-04,192.818,5.708,83.0,64.083,33.0,9.136,7.583,9.542,1.958,,1.042,,70.0,26.167,-9.0,201.955
2011-01-05,194.409,5.13,86.0,64.75,37.0,10.045,13.045,15.182,2.136,,0.545,,63.0,16.875,-19.0,204.455
2011-01-06,192.773,5.167,80.0,61.625,52.0,11.318,15.208,17.792,2.583,,0.917,,67.0,33.833,-13.0,204.091
2011-01-07,193.091,4.5,84.0,55.333,29.0,8.136,12.792,14.75,1.958,,0.917,,76.0,33.625,3.0,201.227
2011-01-08,193.273,4.75,71.0,49.542,29.0,7.818,9.042,10.0,0.958,,0.417,,76.0,25.75,-21.0,201.091
2011-01-09,196.545,6.042,84.0,61.5,45.0,11.318,13.25,15.333,2.083,,0.917,,89.0,38.292,-4.0,207.864
2011-01-10,196.818,7.542,86.0,65.083,40.0,19.273,17.913,23.304,5.391,,0.792,,104.0,41.125,-10.0,216.091
2011-01-11,192.045,6.609,76.0,57.471,34.0,13.5,11.091,15.682,4.591,,0.864,,79.0,34.235,9.0,205.545
2011-01-12,193.182,6.042,59.0,43.625,27.0,8.136,11.375,12.833,1.458,,0.625,,62.0,19.125,-16.0,201.318
2011-01-13,192.273,6.75,74.0,58.083,43.0,12.636,12.75,16.25,3.5,,1.167,,78.0,37.417,-4.0,204.909
2011-01-14,196.136,7.5,85.0,62.375,38.0,11.727,13.375,15.833,2.458,,2.375,,75.0,47.917,14.0,207.864
2011-01-15,195.136,6.417,84.0,65.708,43.0,7.682,9.458,10.833,1.375,,0.917,,74.0,42.667,3.0,202.818
