date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min
2011-01-01,81.0,62.708333333333336,38.0,19.916666666666668,34.75,14.833333333333334,15.5,73.0,28.0,-16.0
2011-01-02,87.0,62.416666666666664,30.0,12.875,22.833333333333332,9.958333333333334,8.608695652173912,117.0,49.5,13.0
2011-01-03,75.0,51.458333333333336,28.0,15.583333333333334,24.291666666666668,8.708333333333334,5.583333333333333,99.0,47.625,16.0
2011-01-04,78.0,57.583333333333336,29.0,21.333333333333332,40.458333333333336,19.125,17.666666666666668,88.0,40.0,2.0
2011-01-05,82.0,60.375,34.0,30.916666666666668,62.708333333333336,31.791666666666668,7.375,67.0,28.916666666666668,-2.0
2011-01-06,74.0,59.041666666666664,47.0,42.17391304347826,112.65217391304348,70.47826086956522,11.791666666666666,80.0,39.875,-5.0
2011-01-07,83.0,52.166666666666664,25.0,28.083333333333332,62.875,34.791666666666664,6.125,96.0,46.625,17.0
2011-01-08,66.0,48.375,25.0,23.083333333333332,43.958333333333336,20.875,5.375,101.0,35.708333333333336,-8.0
2011-01-09,81.0,59.375,42.0,31.541666666666668,75.70833333333333,44.166666666666664,13.0,108.0,47.708333333333336,-2.0
2011-01-10,84.0,61.625,32.0,40.666666666666664,133.08333333333334,92.41666666666667,,120.0,53.208333333333336,-2.0
2011-01-11,77.0,54.458333333333336,34.0,35.458333333333336,131.66666666666666,96.20833333333333,,109.0,53.125,17.0
2011-01-12,66.0,40.416666666666664,24.0,34.375,81.0,46.625,9.545454545454545,84.0,31.416666666666668,-6.0
2011-01-13,75.0,58.708333333333336,36.0,42.43478260869565,162.17391304347825,119.73913043478261,15.541666666666666,101.0,39.25,-16.0
2011-01-14,77.0,56.75,38.0,26.416666666666668,52.958333333333336,26.541666666666668,12.583333333333334,84.0,57.875,33.0
2011-01-15,79.0,62.291666666666664,39.0,23.416666666666668,45.416666666666664,22.0,10.25,80.0,49.916666666666664,17.0
2011-01-16,89.0,54.791666666666664,40.0,40.0,119.54166666666667,79.54166666666667,14.727272727272727,71.0,43.916666666666664,12.0
2011-01-17,90.0,70.875,31.0,40.458333333333336,148.79166666666666,108.33333333333333,18.666666666666668,95.0,39.416666666666664,-1.0
2011-01-18,86.0,70.08333333333333,42.0,44.0,189.25,145.25,22.333333333333332,111.0,38.458333333333336,-14.0
2011-01-19,89.0,75.70833333333333,51.0,42.75,178.20833333333334,135.45833333333334,24.541666666666668,85.0,44.833333333333336,9.0
2011-01-20,91.0,89.45833333333333,86.0,43.82608695652174,143.65217391304347,99.82608695652173,16.541666666666668,89.0,70.45833333333333,51.0
2011-01-21,91.0,87.58333333333333,76.0,36.166666666666664,95.16666666666667,59.0,15.083333333333334,100.0,77.91666666666667,67.0
2011-01-22,89.0,74.41666666666667,49.0,25.208333333333332,53.333333333333336,28.125,9.958333333333334,133.0,80.79166666666667,44.0
2011-01-23,83.0,64.25,38.0,33.0,109.79166666666667,76.79166666666667,7.826086956521739,126.0,68.54166666666667,37.0
2011-01-24,64.0,48.208333333333336,33.0,35.666666666666664,89.66666666666667,54.0,6.0,83.0,39.375,-1.0
2011-01-25,61.0,47.666666666666664,28.0,39.25,93.0,53.75,11.583333333333334,74.0,33.333333333333336,2.0
2011-01-26,77.0,62.083333333333336,32.0,37.708333333333336,94.5,56.791666666666664,7.583333333333333,68.0,24.041666666666668,5.0
2011-01-27,84.0,66.125,46.0,45.78260869565217,148.7826086956522,103.0,16.25,65.0,24.083333333333332,-16.0
2011-01-28,80.0,62.708333333333336,39.0,30.875,65.66666666666667,34.791666666666664,15.416666666666666,84.0,36.291666666666664,8.0
2011-01-29,54.0,39.041666666666664,23.0,16.875,29.0,12.125,6.875,84.0,32.208333333333336,-1.0
2011-01-30,68.0,47.333333333333336,29.0,35.75,91.625,55.875,8.434782608695652,75.0,30.208333333333332,-16.0
2011-01-31,80.0,63.208333333333336,41.0,40.375,115.58333333333333,75.20833333333333,11.666666666666666,71.0,28.25,-12.0
2011-02-01,83.0,66.875,44.0,34.333333333333336,114.625,80.29166666666667,14.0,76.0,17.708333333333332,-27.0
2011-02-02,87.0,69.125,45.0,35.083333333333336,84.20833333333333,49.125,8.541666666666666,30.0,0.4583333333333333,-29.0
2011-02-03,81.0,63.208333333333336,39.0,42.391304347826086,145.1304347826087,102.73913043478261,13.5,54.0,-4.083333333333333,-55.0
2011-02-04,82.0,59.333333333333336,29.0,29.833333333333332,96.375,66.54166666666667,18.541666666666668,91.0,23.583333333333332,-41.0
2011-02-05,82.0,54.75,29.0,26.541666666666668,52.291666666666664,25.75,19.25,96.0,47.125,-9.0
2011-02-06,90.0,82.375,63.0,42.375,152.20833333333334,109.83333333333333,33.52173913043478,62.0,49.541666666666664,37.0
2011-02-07,92.0,79.58333333333333,64.0,39.0,134.16666666666666,95.16666666666667,16.25,98.0,76.29166666666667,57.0
2011-02-08,67.0,55.416666666666664,39.0,25.25,50.958333333333336,25.708333333333332,7.0,75.0,37.666666666666664,5.0
