date,CH4_mean,HUM_max,HUM_mean,HUM_min,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SPM_mean,TEMP_max,TEMP_mean,TEMP_min,THC_mean
2011-01-01,190.82608695652175,,,,17.304347826086957,14.166666666666666,18.333333333333332,4.166666666666667,12.041666666666666,,,,,208.1304347826087
2011-01-02,186.82608695652175,,,,7.869565217391305,6.833333333333333,9.041666666666666,2.2083333333333335,8.375,,,,,194.69565217391303
2011-01-03,185.65217391304347,,,,7.782608695652174,7.416666666666667,10.291666666666666,2.875,4.166666666666667,,,,,193.43478260869566
2011-01-04,187.65217391304347,,,,6.478260869565218,6.666666666666667,7.875,1.2083333333333333,19.875,,,,,194.1304347826087
2011-01-05,186.95652173913044,,,,7.043478260869565,8.25,9.416666666666666,1.1666666666666667,3.0833333333333335,,,,,194.0
2011-01-06,186.47826086956522,,,,11.173913043478262,18.391304347826086,23.91304347826087,5.521739130434782,8.083333333333334,,,,,197.65217391304347
2011-01-07,187.30434782608697,,,,8.652173913043478,12.166666666666666,16.5,4.333333333333333,3.1666666666666665,,,,,195.95652173913044
2011-01-08,186.65217391304347,,,,8.0,9.5,10.708333333333334,1.2083333333333333,2.5833333333333335,,,,,194.65217391304347
2011-01-09,187.43478260869566,,,,11.782608695652174,14.083333333333334,17.75,3.6666666666666665,9.458333333333334,,,,,199.2173913043478
2011-01-10,187.56521739130434,,,,13.869565217391305,21.291666666666668,26.916666666666668,5.625,12.916666666666666,,,,,201.43478260869566
2011-01-11,187.08695652173913,,,,12.73913043478261,17.583333333333332,23.791666666666668,6.208333333333333,14.791666666666666,,,,,199.82608695652175
2011-01-12,186.0952380952381,,,,8.523809523809524,12.166666666666666,13.25,1.0833333333333333,3.2916666666666665,,,,,194.61904761904762
2011-01-13,188.6086956521739,,,,19.47826086956522,19.47826086956522,36.95652173913044,17.47826086956522,10.875,,,,,208.08695652173913
2011-01-14,188.52173913043478,,,,9.565217391304348,11.0,16.916666666666668,5.916666666666667,10.25,,,,,198.08695652173913
2011-01-15,186.2173913043478,,,,7.826086956521739,7.875,13.458333333333334,5.583333333333333,5.75,,,,,194.04347826086956
2011-01-16,188.04347826086956,,,,15.391304347826088,17.5,32.166666666666664,14.666666666666666,9.166666666666666,,,,,203.43478260869566
2011-01-17,187.3913043478261,,,,16.347826086956523,18.541666666666668,32.375,13.833333333333334,10.291666666666666,,,,,203.7391304347826
2011-01-18,191.43478260869566,,,,28.695652173913043,21.083333333333332,44.958333333333336,23.875,15.791666666666666,,,,,220.1304347826087
2011-01-19,186.65217391304347,,,,21.26086956521739,15.916666666666666,33.583333333333336,17.666666666666668,7.708333333333333,,,,,207.91304347826087
2011-01-20,184.2173913043478,,,,13.608695652173912,16.73913043478261,21.695652173913043,4.956521739130435,2.2083333333333335,,,,,197.82608695652175
2011-01-21,186.0,,,,13.217391304347826,14.916666666666666,22.791666666666668,7.875,1.3333333333333333,,,,,199.2173913043478
2011-01-22,185.65217391304347,,,,12.434782608695652,10.875,15.666666666666666,4.791666666666667,0.7916666666666666,,,,,198.08695652173913
