date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,THC_mean
2012-03-26,194.167,16.875,8.208,9.083,0.875,211.042
2012-03-27,196.083,24.5,20.042,22.458,2.417,220.583
2012-03-28,193.625,25.833,19.917,26.833,6.917,219.458
2012-03-29,192.667,25.25,21.417,28.917,7.5,217.917
2012-03-30,194.391,19.348,9.565,10.348,0.783,213.739
2012-03-31,195.042,22.292,14.208,16.75,2.542,217.333
2012-04-01,195.083,19.083,7.667,8.0,0.333,214.167
2012-04-02,195.667,30.5,17.458,19.958,2.5,226.167
2012-04-03,191.75,18.458,9.5,9.958,0.458,210.208
2012-04-04,192.955,17.545,9.091,9.545,0.455,210.5
2012-04-05,191.208,16.667,6.167,6.292,0.125,207.875
2012-04-06,191.875,16.75,6.583,7.208,0.625,208.625
2012-04-07,191.0,17.652,6.826,7.391,0.565,208.652
2012-04-08,191.25,22.458,13.542,14.875,1.333,213.708
2012-04-09,188.417,22.0,14.583,16.167,1.583,210.417
2012-04-10,189.5,31.917,28.5,32.375,3.875,221.417
2012-04-11,188.875,31.333,28.375,35.458,7.083,220.208
2012-04-12,187.0,23.542,13.75,16.25,2.5,210.542
2012-04-13,187.375,25.667,11.875,12.958,1.083,213.042
2012-04-14,189.478,21.478,6.043,6.435,0.391,210.957
2012-04-15,190.833,24.0,8.458,9.542,1.083,214.833
2012-04-16,191.292,31.167,16.125,21.0,4.875,222.458
2012-04-17,188.292,23.875,9.583,13.792,4.208,212.167
2012-04-18,189.478,25.261,11.737,14.263,2.526,214.739
2012-04-19,190.292,30.75,19.81,23.095,3.286,221.042
2012-04-20,189.417,25.542,16.25,18.75,2.5,214.958
2012-04-21,188.217,24.087,14.174,17.87,3.696,212.304
2012-04-22,185.125,16.25,6.458,6.542,0.083,201.375
2012-04-23,189.125,28.5,19.958,25.583,5.625,217.625
2012-04-24,190.833,29.583,24.625,29.125,4.5,220.417
2012-04-25,189.958,28.167,26.458,31.75,5.292,218.125
2012-04-26,188.25,22.375,17.417,19.125,1.708,210.625
2012-04-27,189.792,21.875,15.875,17.292,1.417,211.667
2012-04-28,189.957,29.348,25.826,31.348,5.522,219.304
2012-04-29,190.708,37.25,21.625,24.667,3.042,227.958
2012-04-30,188.958,24.708,12.667,13.25,0.583,213.667
2012-05-01,187.125,26.917,19.792,22.833,3.042,214.042
2012-05-02,185.136,20.273,13.273,14.182,0.909,205.409
2012-05-03,185.0,17.0,8.833,9.375,0.542,202.0
2012-05-04,186.167,14.417,5.333,6.042,0.708,200.583
2012-05-05,187.261,19.826,10.696,12.043,1.348,207.087
2012-05-06,187.917,17.25,7.542,7.542,0.0,205.167
2012-05-07,192.042,25.792,21.5,24.0,2.5,217.833
2012-05-08,194.667,27.542,21.875,24.333,2.458,222.208
2012-05-09,189.167,23.542,15.0,15.833,0.833,212.708
2012-05-10,189.25,20.667,15.458,17.458,2.0,209.917
2012-05-11,187.625,14.208,5.917,6.208,0.292,201.833
2012-05-12,187.043,14.783,5.565,5.696,0.13,201.826
2012-05-13,187.417,19.25,10.5,11.292,0.792,206.667
2012-05-14,188.667,27.625,25.75,29.75,4.0,216.292
2012-05-15,185.208,22.75,23.083,26.125,3.042,207.958
2012-05-16,187.955,22.273,19.125,22.958,3.833,210.227
2012-05-17,190.917,22.125,18.773,20.682,1.909,213.042
2012-05-18,190.708,17.958,11.125,11.542,0.417,208.667
2012-05-19,190.217,21.913,15.696,17.174,1.478,212.13
2012-05-20,190.75,24.208,18.417,20.583,2.167,214.958
2012-05-21,186.917,19.167,9.458,10.292,0.833,206.083
2012-05-22,188.458,27.958,15.75,17.792,2.042,216.417
2012-05-23,188.875,28.042,29.875,34.333,4.458,216.917
2012-05-24,189.333,28.917,25.417,29.708,4.292,218.25
2012-05-25,188.083,25.167,19.958,22.417,2.458,213.25
2012-05-26,188.304,23.13,14.913,16.826,1.913,211.435
2012-05-27,186.875,23.417,15.25,16.542,1.292,210.292
2012-05-28,185.625,24.0,17.417,18.708,1.292,209.625
2012-05-29,186.333,22.833,18.0,19.5,1.5,209.167
2012-05-30,187.565,19.826,8.955,9.182,0.227,207.391
2012-05-31,187.583,22.75,17.917,20.333,2.417,210.333
2012-06-01,185.667,20.833,13.792,15.958,2.167,206.5
2012-06-02,188.826,25.0,17.913,20.739,2.826,213.826
2012-06-03,188.25,22.542,13.875,15.875,2.0,210.792
2012-06-04,189.042,32.708,17.208,19.958,2.75,221.75
2012-06-05,188.583,31.5,21.792,26.083,4.292,220.083
2012-06-06,186.875,23.5,20.958,24.042,3.083,210.375
2012-06-07,187.833,23.125,16.458,18.25,1.792,210.958
2012-06-08,188.292,24.208,19.458,21.875,2.417,212.5
2012-06-09,184.957,22.739,13.478,15.348,1.87,207.696
2012-06-10,186.875,18.333,10.208,10.667,0.458,205.208
2012-06-11,188.667,23.042,16.208,17.917,1.708,211.708
2012-06-12,187.667,24.292,18.208,19.833,1.625,211.958
2012-06-13,186.167,22.792,12.792,14.958,2.167,208.958
2012-06-14,186.957,23.087,15.455,17.682,2.227,210.043
2012-06-15,186.625,22.75,14.625,17.375,2.75,209.375
2012-06-16,184.913,27.478,17.609,23.609,6.0,212.391
2012-06-17,182.75,24.125,14.625,17.667,3.042,206.875
2012-06-18,183.333,23.958,14.625,17.083,2.458,207.292
2012-06-19,183.125,24.583,17.75,21.125,3.375,207.708
2012-06-20,181.292,20.5,12.75,14.833,2.083,201.792
2012-06-21,186.833,20.458,11.792,12.292,0.5,207.292
2012-06-22,186.667,20.333,8.208,8.792,0.583,207.0
2012-06-23,190.435,28.609,17.522,19.957,2.435,219.043
2012-06-24,191.708,26.583,14.917,16.042,1.125,218.292
2012-06-25,190.208,24.333,11.25,12.042,0.792,214.542
2012-06-26,188.75,24.875,11.667,13.458,1.792,213.625
2012-06-27,189.708,25.75,18.0,23.375,5.375,215.458
2012-06-28,186.864,23.455,11.652,15.13,3.478,210.318
2012-06-29,185.458,26.167,15.208,20.0,4.792,211.625
2012-06-30,184.174,24.13,16.565,19.565,3.0,208.304
2012-07-01,186.75,34.792,10.667,13.083,2.417,221.542
2012-07-02,188.583,24.583,14.417,16.25,1.833,213.167
2012-07-03,189.75,24.875,18.083,21.542,3.458,214.625
2012-07-04,185.75,24.917,16.25,18.292,2.042,210.667
2012-07-05,182.0,28.625,13.667,18.25,4.583,210.625
2012-07-06,180.667,24.083,8.958,17.25,8.292,204.75
2012-07-07,185.286,19.524,6.19,6.762,0.571,204.81
2012-07-08,189.833,17.583,5.5,5.875,0.375,207.417
2012-07-09,192.833,22.0,11.125,13.25,2.125,214.833
2012-07-10,192.333,24.292,15.375,17.708,2.333,216.625
2012-07-11,192.727,29.182,21.318,24.5,3.182,221.909
2012-07-12,186.625,30.292,13.917,20.792,6.875,216.917
2012-07-13,188.5,26.667,19.375,23.667,4.292,215.167
2012-07-14,185.913,27.348,11.174,13.304,2.13,213.261
2012-07-15,183.25,23.833,8.542,10.375,1.833,207.083
2012-07-16,177.917,22.042,12.0,15.833,3.833,199.958
2012-07-17,177.083,20.25,10.125,14.625,4.5,197.333
2012-07-18,179.0,21.125,13.833,19.708,5.875,200.125
2012-07-19,179.917,21.875,14.875,22.542,7.667,201.792
2012-07-20,178.292,22.708,12.958,16.833,3.875,201.0
2012-07-21,183.478,21.913,14.87,18.913,4.043,205.391
2012-07-22,187.042,20.208,7.5,8.208,0.708,207.25
2012-07-23,186.583,20.0,7.333,8.292,0.958,206.583
2012-07-24,186.708,19.0,9.083,10.0,0.917,205.708
2012-07-25,185.696,20.174,13.045,14.909,1.864,205.87
2012-07-26,182.25,17.417,13.958,16.833,2.875,199.667
2012-07-27,181.042,18.792,14.083,16.75,2.667,199.833
2012-07-28,180.174,18.478,12.043,13.652,1.609,198.652
2012-07-29,177.417,15.875,7.792,9.458,1.667,193.292
2012-07-30,178.833,15.792,10.708,12.375,1.667,194.625
2012-07-31,176.125,14.125,9.167,10.583,1.417,190.25
2012-08-01,177.208,16.208,9.417,12.542,3.125,193.417
2012-08-02,175.917,16.167,9.458,12.583,3.125,192.083
2012-08-03,179.958,17.333,10.333,15.125,4.792,197.292
2012-08-04,178.043,15.565,8.652,10.0,1.348,193.609
2012-08-05,175.458,14.292,7.042,8.958,1.917,189.75
2012-08-06,175.75,16.5,14.708,20.75,6.042,192.25
2012-08-07,176.583,16.667,12.458,15.208,2.75,193.25
2012-08-08,179.609,15.391,9.909,10.909,1.0,195.0
2012-08-09,183.333,16.583,11.458,12.625,1.167,199.917
2012-08-10,183.375,16.042,11.833,12.75,0.917,199.417
2012-08-11,182.391,19.913,14.043,16.304,2.261,202.304
2012-08-12,178.292,14.375,6.917,8.292,1.375,192.667
2012-08-13,179.25,16.167,8.042,10.625,2.583,195.417
2012-08-14,176.25,15.417,6.792,8.792,2.0,191.667
2012-08-15,177.958,14.667,6.792,8.542,1.75,192.625
2012-08-16,176.958,15.542,7.375,9.667,2.292,192.5
2012-08-17,175.417,14.042,7.875,10.208,2.333,189.458
2012-08-18,175.435,14.87,8.652,10.565,1.913,190.304
2012-08-19,177.75,14.292,9.042,10.5,1.458,192.042
2012-08-20,180.167,12.917,8.0,10.667,2.667,193.083
2012-08-21,181.667,16.25,13.083,17.5,4.417,197.917
2012-08-22,179.955,20.136,14.273,21.591,7.318,200.091
2012-08-23,177.208,23.875,12.875,19.708,6.833,201.083
2012-08-24,178.167,22.208,10.25,15.583,5.333,200.375
2012-08-25,180.957,22.435,10.913,15.435,4.522,203.391
2012-08-26,180.042,19.958,5.833,7.875,2.042,200.0
2012-08-27,178.542,17.625,3.5,4.167,0.667,196.167
2012-08-28,175.417,17.917,9.083,12.875,3.792,193.333
2012-08-29,176.625,20.125,8.833,13.667,4.833,196.75
2012-08-30,176.708,21.833,8.625,11.667,3.042,198.542
2012-08-31,180.083,23.167,11.5,15.917,4.417,203.25
2012-09-01,183.652,19.87,9.913,10.957,1.043,203.522
2012-09-02,179.667,19.042,7.375,8.708,1.333,198.708
2012-09-03,178.833,18.708,7.458,8.917,1.458,197.542
2012-09-04,179.792,21.625,8.333,12.417,4.083,201.417
2012-09-05,178.227,20.318,8.174,10.435,2.261,198.545
2012-09-06,178.5,19.542,7.708,11.458,3.75,198.042
2012-09-07,178.5,20.375,8.708,10.958,2.25,198.875
2012-09-08,180.0,22.435,10.565,12.957,2.391,202.435
2012-09-09,180.917,21.333,9.0,10.792,1.792,202.25
2012-09-10,179.75,20.417,8.0,10.917,2.917,200.167
2012-09-11,180.667,18.583,8.0,9.292,1.292,199.25
2012-09-12,183.125,21.417,8.958,11.125,2.167,204.542
2012-09-13,181.958,20.958,8.042,9.375,1.333,202.917
2012-09-14,184.75,20.167,9.0,10.292,1.292,204.917
2012-09-15,181.217,19.87,7.609,9.696,2.087,201.087
2012-09-16,181.417,20.208,7.5,9.167,1.667,201.625
2012-09-17,176.292,15.833,4.667,5.708,1.042,192.125
2012-09-18,182.375,19.458,9.833,10.958,1.125,201.833
2012-09-19,187.917,18.583,8.167,9.417,1.25,206.5
2012-09-20,189.136,17.545,12.182,12.909,0.727,206.682
2012-09-21,187.875,17.375,11.125,11.542,0.417,205.25
2012-09-22,187.261,17.217,9.043,9.522,0.478,204.478
2012-09-23,185.458,15.083,6.458,6.708,0.25,200.542
2012-09-24,184.167,16.833,10.208,12.083,1.875,201.0
2012-09-25,183.625,16.917,8.625,9.292,0.667,200.542
2012-09-26,184.125,15.375,7.292,7.792,0.5,199.5
2012-09-27,184.208,15.917,9.667,10.708,1.042,200.125
2012-09-28,184.042,17.875,10.667,11.25,0.583,201.917
2012-09-29,184.043,18.261,12.609,13.391,0.783,202.304
2012-09-30,181.583,13.75,6.083,6.208,0.125,195.333
2012-10-01,185.958,13.625,6.042,6.667,0.625,199.583
2012-10-02,186.833,15.042,7.083,7.875,0.792,201.875
2012-10-03,186.304,15.87,7.364,8.227,0.864,202.174
2012-10-04,185.208,16.417,8.458,9.292,0.833,201.625
2012-10-05,185.625,17.5,9.167,10.083,0.917,203.125
2012-10-06,185.435,19.043,13.043,14.696,1.652,204.478
2012-10-07,185.708,16.167,5.375,5.958,0.583,201.875
2012-10-08,185.75,15.0,6.875,7.208,0.333,200.75
2012-10-09,185.5,15.583,8.958,10.0,1.042,201.083
2012-10-10,185.083,19.125,12.0,13.125,1.125,204.208
2012-10-11,185.125,17.333,9.708,10.792,1.083,202.458
2012-10-12,188.333,18.125,12.708,13.708,1.0,206.458
2012-10-13,186.826,14.913,7.391,8.043,0.652,201.739
2012-10-14,187.167,18.458,7.958,8.5,0.542,205.625
2012-10-15,189.792,21.292,11.652,12.609,0.957,211.083
2012-10-16,189.043,19.391,8.792,9.25,0.458,208.435
2012-10-17,187.125,20.333,13.333,14.125,0.792,207.458
2012-10-18,188.125,18.792,11.708,12.667,0.958,206.917
2012-10-19,189.125,19.958,8.958,12.042,3.083,209.083
2012-10-20,187.13,18.652,8.783,9.957,1.174,205.783
2012-10-21,186.75,18.583,8.708,9.167,0.458,205.333
2012-10-22,188.167,24.167,17.375,21.833,4.458,212.333
2012-10-23,186.792,16.625,9.5,10.042,0.542,203.417
2012-10-24,189.042,18.25,11.5,13.208,1.708,207.292
2012-10-25,188.042,19.542,12.875,14.833,1.958,207.583
2012-10-26,188.292,21.875,15.625,18.125,2.5,210.167
2012-10-27,188.043,25.174,17.652,20.304,2.652,213.217
2012-10-28,188.458,22.958,10.208,11.542,1.333,211.417
2012-10-29,188.917,19.458,10.875,14.0,3.125,208.375
2012-10-30,189.125,21.042,15.917,19.25,3.333,210.167
2012-10-31,189.545,19.364,11.045,12.091,1.045,208.909
2012-11-01,190.208,16.917,10.542,11.167,0.625,207.125
2012-11-02,190.292,16.917,11.542,12.75,1.208,207.208
2012-11-03,189.478,19.261,9.304,10.087,0.783,208.739
2012-11-04,189.792,19.417,10.75,12.042,1.292,209.208
2012-11-05,188.042,21.667,17.5,22.833,5.333,209.708
2012-11-06,190.708,18.542,9.792,10.417,0.625,209.25
2012-11-07,190.833,17.167,8.708,9.458,0.75,208.0
2012-11-08,189.125,19.292,12.875,14.125,1.25,208.417
2012-11-09,189.833,19.917,11.875,13.542,1.667,209.75
2012-11-10,190.435,20.522,8.696,9.174,0.478,210.957
2012-11-11,188.0,18.542,9.625,10.833,1.208,206.542
2012-11-12,190.667,16.083,8.042,8.625,0.583,206.75
2012-11-13,190.75,14.917,7.292,7.833,0.542,205.667
2012-11-14,190.864,16.636,9.909,11.0,1.091,207.5
2012-11-15,191.125,21.0,12.625,16.542,3.917,212.125
2012-11-16,191.0,24.458,14.625,25.583,10.958,215.458
2012-11-17,190.522,25.087,16.609,20.87,4.261,215.609
2012-11-18,190.042,17.458,6.375,7.167,0.792,207.5
2012-11-19,190.083,20.0,10.458,13.875,3.417,210.083
2012-11-20,191.0,21.625,14.708,17.583,2.875,212.625
2012-11-21,191.0,22.333,16.167,19.458,3.292,213.333
2012-11-22,188.375,27.417,19.208,28.417,9.208,215.792
2012-11-23,188.542,23.0,14.0,17.583,3.583,211.542
2012-11-24,191.522,20.304,9.087,10.348,1.261,211.826
2012-11-25,190.958,20.958,11.875,14.542,2.667,211.917
2012-11-26,191.667,24.083,15.792,21.417,5.625,215.75
2012-11-27,192.458,17.0,8.875,10.125,1.25,209.458
2012-11-28,190.696,24.652,16.5,24.136,7.636,215.348
2012-11-29,190.333,29.833,23.0,37.042,14.042,220.167
2012-11-30,190.125,25.083,17.542,25.417,7.875,215.208
2012-12-01,192.087,22.87,11.304,19.652,8.348,214.957
2012-12-02,192.042,20.25,11.083,13.292,2.208,212.292
2012-12-03,189.5,20.583,14.833,20.25,5.417,210.083
2012-12-04,189.833,16.958,9.583,10.75,1.167,206.792
2012-12-05,192.208,22.0,13.958,18.208,4.25,214.208
2012-12-06,191.167,16.0,6.792,7.625,0.833,207.167
2012-12-07,191.625,22.0,14.25,17.208,2.958,213.625
2012-12-08,191.217,16.696,8.348,9.304,0.957,207.913
2012-12-09,190.625,14.042,4.625,5.083,0.458,204.667
2012-12-10,190.667,15.625,9.583,11.625,2.042,206.292
2012-12-11,191.792,20.417,14.917,18.875,3.958,212.208
2012-12-12,192.409,26.5,19.25,30.75,11.5,218.909
2012-12-13,191.875,23.875,16.318,24.045,7.727,215.75
2012-12-14,193.208,30.167,26.083,39.167,13.083,223.375
2012-12-15,192.913,35.783,23.043,43.174,20.13,228.696
2012-12-16,191.917,21.708,11.25,14.0,2.75,213.625
2012-12-17,192.792,30.375,20.167,33.792,13.625,223.167
2012-12-18,192.417,21.708,13.792,16.458,2.667,214.125
2012-12-19,192.542,20.958,12.375,14.042,1.667,213.5
2012-12-20,191.583,23.458,14.5,19.417,4.917,215.042
2012-12-21,190.625,22.792,17.042,20.583,3.542,213.417
2012-12-22,191.261,25.652,18.87,24.913,6.043,216.913
2012-12-23,192.833,19.917,8.667,9.625,0.958,212.75
2012-12-24,192.917,17.917,9.0,10.167,1.167,210.833
2012-12-25,192.917,22.375,10.333,12.042,1.708,215.292
2012-12-26,192.478,20.174,11.909,13.273,1.364,212.652
2012-12-27,192.833,24.167,16.667,25.875,9.208,217.0
2012-12-28,193.458,29.417,23.083,32.875,9.792,222.875
2012-12-29,191.522,27.652,15.348,21.261,5.913,219.174
2012-12-30,192.792,25.125,14.0,18.0,4.0,217.917
2012-12-31,190.958,14.917,4.5,5.125,0.625,205.875
2013-01-01,194.792,15.958,5.667,6.042,0.375,210.75
2013-01-02,194.042,17.5,8.875,9.583,0.708,211.542
2013-01-03,194.25,22.542,14.042,15.417,1.375,216.792
2013-01-04,194.87,22.348,13.0,16.391,3.391,217.217
2013-01-05,195.0,16.75,9.0,9.917,0.917,211.75
2013-01-06,195.208,23.583,16.667,22.625,5.958,218.792
2013-01-07,195.417,27.833,21.917,38.0,16.083,223.25
2013-01-08,194.273,27.727,22.591,35.364,12.773,222.0
2013-01-09,192.292,15.667,10.458,11.75,1.292,207.958
2013-01-10,194.417,17.208,11.0,12.708,1.708,211.625
2013-01-11,194.435,21.565,12.87,15.652,2.783,216.0
2013-01-12,194.167,21.375,12.083,13.292,1.208,215.542
2013-01-13,197.0,29.042,17.583,22.833,5.25,226.042
2013-01-14,193.5,21.583,15.708,19.5,3.792,215.083
2013-01-15,193.167,21.542,15.292,22.0,6.708,214.708
2013-01-16,194.0,22.917,18.042,25.917,7.875,216.917
2013-01-17,195.458,24.542,20.75,29.417,8.667,220.0
2013-01-18,197.261,19.13,12.217,13.565,1.348,216.391
2013-01-19,195.417,15.958,7.417,8.167,0.75,211.375
2013-01-20,196.208,23.333,19.292,25.917,6.625,219.542
2013-01-21,194.875,16.208,9.5,10.625,1.125,211.083
2013-01-22,196.609,20.957,15.217,17.913,2.696,217.565
2013-01-23,196.375,22.458,17.75,24.375,6.625,218.833
2013-01-24,193.458,31.292,22.042,29.542,7.5,224.75
2013-01-25,192.348,26.348,27.13,38.0,10.87,218.696
2013-01-26,192.292,17.125,8.167,8.792,0.625,209.417
2013-01-27,193.833,20.208,13.958,18.667,4.708,214.042
2013-01-28,193.208,23.0,18.042,24.458,6.417,216.208
2013-01-29,193.917,23.667,20.208,23.958,3.75,217.583
2013-01-30,195.25,31.292,29.458,48.333,18.875,226.542
2013-01-31,193.875,23.25,18.25,24.125,5.875,217.125
2013-02-01,196.565,30.826,25.783,42.043,16.261,227.391
2013-02-02,196.458,33.833,29.208,42.458,13.25,230.292
2013-02-03,195.958,35.25,28.0,51.958,23.958,231.208
2013-02-04,193.667,16.5,8.792,9.667,0.875,210.167
2013-02-05,194.833,16.333,9.167,10.333,1.167,211.167
2013-02-06,196.045,21.0,10.273,11.0,0.727,217.045
2013-02-07,194.5,16.833,8.458,9.458,1.0,211.333
2013-02-08,193.609,24.435,18.348,23.957,5.609,218.043
2013-02-09,192.833,16.708,8.333,9.667,1.333,209.542
2013-02-10,194.167,16.167,10.417,13.083,2.667,210.333
2013-02-11,194.125,15.958,7.125,7.708,0.583,210.083
2013-02-12,193.542,15.75,8.708,9.583,0.875,209.292
2013-02-13,193.25,18.208,12.208,13.167,0.958,211.458
2013-02-14,192.75,17.917,9.917,11.417,1.5,210.667
2013-02-15,192.087,17.391,8.652,9.739,1.087,209.478
2013-02-16,194.042,17.75,6.583,7.042,0.458,211.792
2013-02-17,193.708,24.167,19.208,25.042,5.833,217.875
2013-02-18,194.667,18.625,9.458,10.458,1.0,213.292
2013-02-19,194.043,18.304,7.696,8.478,0.783,212.348
2013-02-20,192.875,19.167,13.667,15.375,1.708,212.042
2013-02-21,193.417,22.833,14.958,17.875,2.917,216.25
2013-02-22,193.609,17.13,8.87,9.609,0.739,210.739
2013-02-23,194.0,20.0,11.167,12.25,1.083,214.0
2013-02-24,194.958,25.042,22.625,28.25,5.625,220.0
2013-02-25,195.458,23.917,23.083,26.875,3.792,219.375
2013-02-26,198.167,29.208,29.208,35.292,6.083,227.375
2013-02-27,195.208,26.083,26.333,31.667,5.333,221.292
2013-02-28,190.708,26.125,17.708,25.333,7.625,216.833
2013-03-01,195.609,27.783,21.435,29.348,7.913,223.391
2013-03-02,196.208,20.708,11.167,12.625,1.458,216.917
2013-03-03,194.5,17.333,8.75,9.917,1.167,211.833
2013-03-04,195.542,23.583,20.458,25.75,5.292,219.125
2013-03-05,194.87,23.348,18.318,22.545,4.227,218.217
2013-03-06,194.375,16.75,10.708,12.167,1.458,211.125
2013-03-07,194.458,16.708,12.125,14.167,2.042,211.167
2013-03-08,193.478,18.609,13.0,14.5,1.5,212.087
2013-03-09,195.35,20.5,11.7,12.6,0.9,215.85
2013-03-10,199.0,17.583,9.042,10.25,1.208,216.583
2013-03-11,200.625,19.667,16.5,18.583,2.083,220.292
2013-03-12,198.542,24.667,26.0,30.792,4.792,223.208
2013-03-13,198.417,26.5,29.667,41.75,12.083,224.917
2013-03-14,198.417,16.0,11.625,13.042,1.417,214.417
2013-03-15,193.696,20.87,13.0,14.652,1.652,214.565
2013-03-16,193.458,19.667,10.25,10.75,0.5,213.125
2013-03-17,193.917,28.458,24.75,29.333,4.583,222.375
2013-03-18,192.125,28.875,32.083,39.5,7.417,221.0
2013-03-19,195.042,24.75,17.864,19.455,1.591,219.792
2013-03-20,194.045,22.318,21.75,25.583,3.833,216.364
2013-03-21,193.583,15.25,6.917,7.625,0.708,208.833
2013-03-22,192.696,19.087,9.478,10.783,1.304,211.783
2013-03-23,193.542,24.292,16.542,18.417,1.875,217.833
2013-03-24,191.417,32.458,25.792,32.0,6.208,223.875
2013-03-25,189.875,25.792,26.042,29.25,3.208,215.667
2013-03-26,189.417,33.708,31.083,43.25,12.167,223.125
2013-03-27,187.417,21.458,15.25,18.542,3.292,208.875
2013-03-28,189.542,26.542,28.542,34.708,6.167,216.083
2013-03-29,192.913,30.348,33.739,41.565,7.826,223.261
2013-03-30,190.042,19.583,11.708,12.792,1.083,209.625
2013-03-31,192.958,21.958,16.167,18.5,2.333,214.917
2013-04-01,195.292,20.417,13.667,15.375,1.708,215.708
2013-04-02,197.583,30.0,31.136,39.045,7.909,227.583
2013-04-03,193.136,17.455,10.667,11.542,0.875,210.591
2013-04-04,192.958,27.167,26.125,31.208,5.083,220.125
2013-04-05,193.0,30.583,27.792,35.625,7.833,223.583
2013-04-06,189.739,19.783,17.304,19.261,1.957,209.522
2013-04-07,191.792,11.583,4.75,5.125,0.375,203.375
2013-04-08,193.833,19.25,14.125,15.708,1.583,213.083
2013-04-09,192.5,17.042,12.75,15.167,2.417,209.542
2013-04-10,193.458,13.25,6.167,6.5,0.333,206.708
2013-04-11,195.125,14.292,8.583,9.083,0.5,209.417
2013-04-12,194.667,15.167,8.167,8.583,0.417,209.833
2013-04-13,192.727,19.682,13.909,15.182,1.273,212.409
2013-04-14,193.208,22.167,16.375,18.417,2.042,215.375
2013-04-15,189.292,17.208,13.083,14.083,1.0,206.5
2013-04-16,190.958,26.25,26.542,33.583,7.042,217.208
2013-04-17,190.292,29.083,25.792,31.167,5.375,219.375
2013-04-18,188.455,21.636,15.727,22.5,6.773,210.091
2013-04-19,191.792,12.417,6.167,6.375,0.208,204.208
2013-04-20,192.304,13.522,10.043,10.609,0.565,205.826
2013-04-21,191.417,12.375,6.083,6.583,0.5,203.792
2013-04-22,192.625,14.625,10.375,12.25,1.875,207.25
2013-04-23,192.75,20.75,20.583,24.75,4.167,213.5
2013-04-24,191.917,21.167,21.542,26.417,4.875,213.083
2013-04-25,191.125,20.292,15.417,18.542,3.125,211.417
2013-04-26,191.125,13.5,8.083,8.542,0.458,204.625
2013-04-27,192.174,17.478,11.304,12.13,0.826,209.652
2013-04-28,193.125,18.792,12.375,13.0,0.625,211.917
2013-04-29,192.875,22.583,16.0,17.917,1.917,215.458
2013-04-30,190.917,20.875,15.167,16.417,1.25,211.792
2013-05-01,189.75,13.042,7.917,9.208,1.292,202.792
2013-05-02,189.955,13.5,6.182,6.545,0.364,203.455
2013-05-03,190.792,18.75,10.708,12.333,1.625,209.542
2013-05-04,191.478,20.739,10.13,11.0,0.87,212.217
2013-05-05,191.042,20.208,10.0,10.542,0.542,211.25
2013-05-06,190.625,22.292,11.958,12.708,0.75,212.917
2013-05-07,190.875,17.875,9.083,9.417,0.333,208.75
2013-05-08,190.542,21.25,16.0,18.25,2.25,211.792
2013-05-09,190.625,27.875,27.458,32.917,5.458,218.5
2013-05-10,191.208,26.833,24.333,27.542,3.208,218.042
2013-05-11,194.13,33.087,19.913,26.391,6.478,227.217
2013-05-12,191.167,24.208,17.583,20.333,2.75,215.375
2013-05-13,191.25,25.125,18.75,22.0,3.25,216.375
2013-05-14,191.458,29.917,26.167,30.292,4.125,221.375
2013-05-15,188.826,20.13,13.087,14.13,1.043,208.957
2013-05-16,191.958,21.208,13.375,15.333,1.958,213.167
2013-05-17,193.083,19.125,10.083,10.75,0.667,212.208
2013-05-18,190.913,20.652,11.696,13.348,1.652,211.565
2013-05-19,190.625,20.417,15.167,17.125,1.958,211.042
2013-05-20,189.417,20.875,12.75,15.375,2.625,210.292
2013-05-21,192.5,22.917,16.5,18.167,1.667,215.417
2013-05-22,193.25,24.875,23.208,25.75,2.542,218.125
2013-05-23,194.417,25.042,21.208,24.042,2.833,219.458
2013-05-24,194.083,25.208,19.875,22.208,2.333,219.292
2013-05-25,193.174,23.304,17.261,19.13,1.87,216.478
2013-05-26,192.083,20.875,11.875,13.417,1.542,212.958
2013-05-27,189.875,18.917,10.458,11.5,1.042,208.792
2013-05-28,186.958,17.292,7.333,7.958,0.625,204.25
2013-05-29,187.818,16.773,11.455,14.045,2.591,204.591
2013-05-30,193.708,22.833,14.667,15.75,1.083,216.542
2013-05-31,196.75,25.542,17.542,21.458,3.917,222.292
2013-06-01,194.304,26.391,22.391,27.652,5.261,220.696
2013-06-02,191.292,19.042,9.417,10.167,0.75,210.333
2013-06-03,189.375,19.792,14.75,16.875,2.125,209.167
2013-06-04,189.417,20.375,14.417,17.458,3.042,209.792
2013-06-05,190.417,22.25,16.375,18.375,2.0,212.667
2013-06-06,190.333,21.542,17.333,21.167,3.833,211.875
2013-06-07,190.667,21.542,16.708,19.125,2.417,212.208
2013-06-08,192.435,37.174,17.87,19.783,1.913,229.609
2013-06-09,192.417,23.208,13.833,15.083,1.25,215.625
2013-06-10,190.333,21.125,11.792,13.042,1.25,211.458
2013-06-11,187.5,19.667,13.708,14.958,1.25,207.167
2013-06-12,187.136,30.273,16.045,18.818,2.773,217.409
2013-06-13,183.083,24.875,22.542,27.5,4.958,207.958
2013-06-14,181.75,23.792,17.625,19.875,2.25,205.542
2013-06-15,184.087,22.696,12.783,14.261,1.478,206.783
2013-06-16,183.792,20.25,9.833,12.333,2.5,204.042
2013-06-17,184.083,20.583,11.417,13.75,2.333,204.667
2013-06-18,182.083,21.0,11.208,12.667,1.458,203.083
