date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,188.958,9.333,10.0,11.042,1.042,2.292,23.875,198.292
2011-01-02,188.875,5.833,5.792,6.0,0.208,2.333,18.167,194.708
2011-01-03,189.875,7.292,7.792,8.5,0.708,3.25,28.583,197.167
2011-01-04,189.417,6.708,8.708,9.583,0.875,4.125,27.792,196.125
2011-01-05,187.375,7.083,7.833,8.458,0.625,3.417,25.125,194.458
2011-01-06,187.458,8.25,10.625,11.667,1.042,2.625,17.625,195.708
2011-01-07,188.087,5.565,4.826,5.0,0.174,2.125,12.458,193.652
2011-01-08,189.0,10.333,9.5,10.417,0.917,2.25,14.708,199.333
2011-01-09,191.625,10.583,10.917,12.042,1.125,2.75,31.083,202.208
2011-01-10,190.042,13.083,13.417,15.625,2.208,3.167,40.583,203.125
2011-01-11,188.333,8.625,7.708,8.333,0.625,3.375,32.208,196.958
2011-01-12,190.455,8.0,9.227,10.591,1.364,2.478,15.565,198.455
2011-01-13,190.083,7.667,10.375,11.375,1.0,3.167,28.75,197.75
2011-01-14,190.783,9.826,12.087,13.391,1.304,4.042,40.083,200.609
2011-01-15,188.875,9.875,11.333,12.292,0.958,2.417,20.667,198.75
2011-01-16,188.458,8.042,8.667,9.042,0.375,1.917,21.042,196.5
2011-01-17,186.917,11.292,11.292,14.75,3.458,1.75,16.875,198.208
2011-01-18,187.125,14.042,13.917,18.875,4.958,2.083,19.625,201.167
2011-01-19,188.5,17.292,20.292,30.583,10.292,1.917,31.5,205.792
2011-01-20,186.375,12.833,12.667,13.917,1.25,1.5,20.958,199.208
2011-01-21,186.739,11.652,9.609,10.13,0.522,1.458,23.958,198.391
2011-01-22,186.5,10.042,9.042,11.333,2.292,1.875,19.875,196.542
2011-01-23,188.167,8.25,8.167,9.0,0.833,2.083,16.333,196.417
2011-01-24,187.458,6.333,8.125,9.333,1.208,3.0,15.0,193.792
2011-01-25,188.739,6.522,8.091,9.409,1.318,3.217,19.435,195.261
2011-01-26,188.667,6.042,7.083,8.0,0.917,3.083,15.0,194.708
2011-01-27,190.292,9.583,12.0,13.375,1.375,3.375,31.333,199.875
2011-01-28,189.913,9.435,8.043,8.609,0.565,3.0,36.542,199.348
2011-01-29,187.792,6.542,6.917,7.958,1.042,2.292,17.458,194.333
2011-01-30,187.792,6.792,8.208,9.458,1.25,2.417,18.792,194.583
2011-01-31,187.458,6.375,8.667,9.458,0.792,2.667,18.375,193.833
2011-02-01,189.458,7.958,9.25,9.75,0.5,3.292,29.875,197.417
2011-02-02,187.375,5.458,6.625,7.375,0.75,3.25,12.958,192.833
2011-02-03,188.083,6.917,9.708,10.75,1.042,2.958,15.5,195.0
2011-02-04,188.957,7.217,8.304,9.391,1.087,4.417,23.667,196.174
2011-02-05,190.042,8.042,10.833,11.75,0.917,2.583,43.292,198.083
2011-02-06,190.583,15.75,17.333,20.75,3.417,2.042,79.458,206.333
2011-02-07,190.625,17.0,17.708,23.792,6.083,2.0,28.583,207.625
2011-02-08,187.636,7.045,7.636,8.727,1.091,2.304,14.478,194.682
2011-02-09,188.292,5.792,6.625,7.458,0.833,2.625,14.625,194.083
2011-02-10,187.792,7.625,9.625,11.083,1.458,2.542,16.958,195.417
2011-02-11,187.739,8.696,6.609,7.348,0.739,2.458,14.208,196.435
2011-02-12,188.333,7.0,7.083,7.5,0.417,2.542,16.083,195.333
2011-02-13,189.583,11.833,16.292,17.5,1.208,2.0,29.25,201.417
2011-02-14,190.167,15.5,18.667,26.042,7.375,1.458,30.25,205.667
2011-02-15,190.167,16.208,18.875,24.583,5.708,1.667,29.625,206.375
2011-02-16,187.792,7.125,7.0,7.958,0.958,2.167,19.417,194.917
2011-02-17,187.75,7.25,8.167,9.208,1.042,2.542,17.083,195.0
2011-02-18,189.826,7.043,6.826,7.348,0.522,2.25,15.708,196.87
2011-02-19,189.083,5.792,5.833,6.458,0.625,1.917,16.417,194.875
2011-02-20,187.958,7.208,9.417,10.25,0.833,2.125,17.083,195.167
2011-02-21,188.417,12.083,18.708,23.458,4.75,2.625,26.458,200.5
2011-02-22,188.455,14.818,17.773,20.045,2.273,1.739,50.739,203.273
2011-02-23,190.125,18.458,17.75,25.208,7.458,1.833,41.542,208.583
2011-02-24,191.917,11.333,10.958,11.75,0.792,2.792,44.625,203.25
2011-02-25,190.043,11.957,13.348,14.609,1.261,2.125,43.917,202.0
2011-02-26,188.708,6.583,6.792,6.917,0.125,2.0,15.333,195.292
2011-02-27,190.708,10.417,10.708,12.458,1.75,2.25,21.542,201.125
2011-02-28,189.833,8.917,10.167,12.042,1.875,2.042,17.792,198.75
2011-03-01,188.958,15.958,19.583,26.75,7.167,1.667,42.0,204.917
2011-03-02,188.833,19.667,22.583,35.25,12.667,2.25,46.25,208.5
2011-03-03,188.87,7.783,7.13,7.565,0.435,2.583,25.167,196.652
2011-03-04,189.833,6.667,7.083,7.292,0.208,1.875,32.292,196.5
2011-03-05,190.25,14.417,16.75,21.917,5.167,1.583,26.417,204.667
2011-03-06,191.25,19.667,19.458,28.208,8.75,2.542,36.667,210.917
2011-03-07,192.435,13.043,13.826,14.87,1.043,3.0,53.727,205.478
2011-03-08,194.667,19.042,14.292,17.375,3.083,2.167,46.0,213.708
2011-03-09,191.583,13.75,12.542,13.167,0.625,2.0,28.833,205.333
2011-03-10,190.087,11.739,8.957,9.913,0.957,2.375,25.125,201.826
2011-03-11,189.375,9.708,7.292,7.833,0.542,3.5,29.208,199.083
2011-03-12,188.625,7.167,5.542,6.083,0.542,2.542,15.125,195.792
2011-03-13,188.25,7.292,7.375,7.792,0.417,2.667,14.75,195.542
2011-03-14,188.167,10.292,11.25,12.625,1.375,4.083,20.708,198.458
2011-03-15,189.75,9.75,8.833,9.333,0.5,3.875,38.542,199.5
2011-03-16,188.913,11.739,14.0,14.875,0.875,2.792,29.083,200.652
2011-03-17,188.522,19.652,19.609,21.87,2.261,2.5,37.333,208.174
2011-03-18,192.5,18.542,18.583,20.583,2.0,2.208,40.792,211.042
2011-03-19,189.167,9.792,8.208,8.458,0.25,2.625,15.292,198.958
2011-03-20,189.25,10.042,10.417,11.792,1.375,2.826,23.391,199.292
2011-03-21,188.625,10.208,9.542,10.375,0.833,3.083,20.417,198.833
2011-03-22,182.783,9.043,13.182,14.818,1.636,3.696,22.565,191.826
2011-03-23,191.333,20.583,18.0,19.333,1.333,2.417,28.292,211.917
2011-03-24,190.565,10.261,7.304,7.87,0.565,3.083,32.875,200.826
2011-03-25,190.667,6.833,5.667,6.083,0.417,3.667,18.25,197.5
2011-03-26,190.833,8.5,8.083,8.75,0.667,2.875,19.375,199.333
2011-03-27,191.25,9.667,10.833,12.0,1.167,3.583,30.0,200.917
2011-03-28,189.583,8.542,9.458,9.875,0.417,4.333,36.125,198.125
2011-03-29,190.458,11.75,13.042,14.5,1.458,3.833,29.125,202.208
2011-03-30,189.083,13.5,14.583,18.75,4.167,4.167,28.208,202.583
2011-03-31,187.792,7.75,7.087,7.435,0.348,3.167,21.792,195.542
2011-04-01,190.083,13.917,18.625,20.833,2.208,4.708,43.542,204.0
2011-04-02,188.217,9.391,13.375,13.958,0.583,4.833,37.042,197.609
2011-04-03,187.75,3.5,5.125,5.25,0.125,3.042,19.542,191.25
2011-04-04,188.167,5.625,6.208,6.542,0.333,3.125,16.417,193.792
2011-04-05,189.5,8.25,11.333,11.917,0.583,3.417,20.167,197.75
2011-04-06,188.208,12.75,15.167,17.083,1.917,4.0,26.25,200.958
2011-04-07,187.391,11.609,14.826,17.478,2.652,4.609,22.217,199.0
2011-04-08,187.042,9.375,26.292,29.125,2.833,3.417,30.333,196.417
2011-04-09,186.652,10.652,17.958,19.875,1.917,3.25,41.625,197.304
2011-04-10,187.875,11.333,11.75,12.583,0.833,4.0,31.25,199.208
2011-04-11,188.0,8.0,9.583,10.042,0.458,4.625,36.042,196.0
2011-04-12,186.75,5.083,9.667,10.333,0.667,3.792,29.0,191.833
2011-04-13,186.875,7.5,10.292,10.833,0.542,5.042,27.292,194.375
2011-04-14,187.667,10.583,12.458,12.958,0.5,5.5,42.042,198.25
2011-04-15,188.25,17.125,28.25,30.917,2.667,4.125,56.625,205.375
2011-04-16,190.087,18.043,20.583,30.167,9.583,4.0,66.667,208.13
2011-04-17,188.208,6.333,8.125,8.542,0.417,3.417,23.667,194.542
