date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean
2011-01-01,7.0,8.0,1.0,,7.0,29.167
2011-01-02,5.125,5.708,0.583,,4.0,19.833
2011-01-03,6.261,7.478,1.217,,7.957,32.083
2011-01-04,5.458,7.125,1.667,,8.417,26.958
2011-01-05,9.714,11.619,1.905,,6.524,21.714
2011-01-06,11.583,14.833,3.25,,3.833,17.792
2011-01-07,6.625,7.875,1.25,,1.333,16.25
2011-01-08,10.542,12.708,2.167,,1.958,14.833
2011-01-09,11.333,13.833,2.5,,6.792,30.333
2011-01-10,14.583,19.792,5.208,,6.0,42.208
2011-01-11,6.458,7.875,1.417,,6.958,27.0
2011-01-12,11.043,16.348,5.304,,3.13,14.083
2011-01-13,6.5,8.917,2.417,,9.375,29.125
2011-01-14,12.667,17.125,4.458,,5.792,39.833
2011-01-15,8.875,10.958,2.083,,2.625,21.708
2011-01-16,9.417,11.667,2.25,,1.708,20.125
2011-01-17,10.708,15.458,4.75,,1.708,16.625
2011-01-18,16.583,24.542,7.958,,3.958,19.625
2011-01-19,24.304,45.043,20.739,,4.391,31.583
2011-01-20,7.182,9.091,1.909,,1.682,15.773
2011-01-21,12.542,16.792,4.25,,3.208,21.25
2011-01-22,8.292,12.5,4.208,,5.583,18.583
2011-01-23,2.875,4.75,1.875,,5.833,17.333
2011-01-24,3.5,5.542,2.042,,6.833,16.5
2011-01-25,7.292,10.875,3.583,,5.542,19.125
2011-01-26,4.5,7.042,2.542,,7.875,12.917
2011-01-27,14.435,18.522,4.087,,5.13,30.333
2011-01-28,8.458,13.333,4.875,,4.25,37.875
2011-01-29,6.208,8.083,1.875,,4.25,16.625
2011-01-30,10.125,14.708,4.583,,3.958,19.667
2011-01-31,14.625,18.708,4.083,,4.917,18.0
2011-02-01,5.905,7.619,1.714,,8.048,31.762
2011-02-02,4.083,6.833,2.75,,7.375,11.792
2011-02-03,5.958,9.0,3.042,,2.875,13.958
2011-02-04,7.042,9.25,2.208,,8.25,23.625
2011-02-05,11.667,13.75,2.083,,4.708,46.667
2011-02-06,18.125,25.375,7.25,,5.708,61.042
2011-02-07,11.792,14.208,2.417,,4.875,24.458
2011-02-08,3.261,5.043,1.783,,5.478,12.583
2011-02-09,3.958,5.917,1.958,,4.542,12.708
2011-02-10,7.625,10.0,2.375,,4.208,17.083
2011-02-11,7.208,9.542,2.333,,3.25,15.208
2011-02-12,7.917,9.542,1.625,,2.958,17.125
2011-02-13,19.591,25.864,6.273,,3.409,28.455
2011-02-14,21.75,41.167,19.417,,3.208,27.917
2011-02-15,16.208,25.833,9.625,,2.667,27.042
2011-02-16,9.583,12.208,2.625,,4.684,17.05
2011-02-17,5.917,7.75,1.833,,9.043,17.708
2011-02-18,4.083,5.292,1.208,,5.478,14.542
2011-02-19,4.958,6.042,1.083,,4.167,13.167
2011-02-20,11.609,14.522,2.913,,4.917,14.875
2011-02-21,15.958,21.208,5.25,,3.417,21.083
2011-02-22,20.292,27.375,7.083,,8.417,37.042
2011-02-23,20.958,31.417,10.458,,5.375,30.583
2011-02-24,9.583,10.958,1.375,,4.25,41.833
2011-02-25,14.292,16.792,2.5,,6.913,41.083
2011-02-26,5.708,6.292,0.583,,1.125,10.208
2011-02-27,11.55,15.65,4.1,,1.857,17.333
2011-02-28,12.333,15.75,3.417,,3.708,17.375
2011-03-01,20.708,29.25,8.542,,4.458,30.375
2011-03-02,23.292,34.292,11.0,,7.792,26.125
2011-03-03,3.75,4.292,0.542,,1.625,19.292
2011-03-04,8.667,10.25,1.583,,4.458,22.792
2011-03-05,19.783,30.609,10.826,,7.304,18.0
2011-03-06,16.792,33.25,16.458,,6.5,22.833
2011-03-07,14.0,16.625,2.625,,4.292,47.75
2011-03-08,15.75,22.25,6.5,,7.375,43.083
2011-03-09,8.167,9.958,1.792,,1.917,20.75
2011-03-10,3.833,4.542,0.708,,1.708,18.75
2011-03-11,4.333,5.375,1.042,,4.333,25.292
2011-03-12,5.174,6.826,1.652,,2.304,13.0
2011-03-13,8.455,10.818,2.364,,2.409,14.227
2011-03-14,11.875,15.292,3.417,,3.917,17.375
2011-03-15,15.958,22.333,6.375,,7.542,41.208
2011-03-16,14.042,17.0,2.958,,3.667,26.208
2011-03-17,16.125,19.0,2.875,,5.542,28.833
2011-03-18,17.042,19.583,2.542,,3.792,34.0
2011-03-19,10.042,12.458,2.417,,1.875,13.25
2011-03-20,11.739,14.826,3.087,,5.043,19.083
2011-03-21,10.875,13.458,2.583,,3.875,18.833
2011-03-22,15.208,18.833,3.625,,7.417,20.958
2011-03-23,21.5,27.333,5.833,,3.917,17.042
2011-03-24,9.333,11.208,1.875,,12.667,33.167
2011-03-25,4.208,5.0,0.792,,5.0,17.708
2011-03-26,7.958,9.75,1.792,,3.375,18.083
2011-03-27,12.043,13.913,1.87,,4.478,30.583
