date,SO2_mean,SPM_mean
2011-01-01,4.208,5.042
2011-01-02,2.917,6.292
2011-01-03,4.75,10.583
2011-01-04,5.042,9.667
2011-01-05,3.304,9.875
2011-01-06,3.292,6.333
2011-01-07,2.917,3.542
2011-01-08,1.875,2.667
2011-01-09,5.042,10.375
2011-01-10,5.25,14.583
2011-01-11,4.917,11.208
2011-01-12,3.083,4.167
2011-01-13,5.833,6.292
2011-01-14,7.083,8.25
2011-01-15,4.125,2.542
2011-01-16,2.583,6.542
2011-01-17,1.792,6.375
2011-01-18,2.435,6.609
2011-01-19,1.958,5.625
2011-01-20,1.25,6.375
2011-01-21,1.333,9.167
2011-01-22,1.417,3.875
2011-01-23,2.333,4.458
2011-01-24,2.708,3.375
2011-01-25,3.958,8.708
2011-01-26,3.0,3.708
2011-01-27,4.667,9.958
2011-01-28,4.708,14.458
2011-01-29,3.542,3.261
2011-01-30,3.545,3.786
2011-01-31,3.652,3.739
2011-02-01,5.042,8.292
2011-02-02,3.125,2.708
2011-02-03,3.208,5.875
2011-02-04,4.958,5.75
2011-02-05,6.125,16.792
2011-02-06,2.875,35.208
2011-02-07,3.708,13.083
2011-02-08,3.292,1.667
2011-02-09,3.0,5.0
2011-02-10,3.375,8.75
2011-02-11,3.083,3.125
2011-02-12,3.083,2.208
2011-02-13,2.318,8.864
2011-02-14,1.25,4.542
2011-02-15,1.5,7.708
2011-02-16,2.458,3.708
2011-02-17,3.25,5.542
2011-02-18,2.958,3.042
2011-02-19,2.917,2.375
2011-02-20,2.917,3.958
2011-02-21,4.667,5.25
2011-02-22,2.833,14.458
2011-02-23,3.5,15.957
2011-02-24,5.167,12.208
2011-02-25,4.75,12.708
2011-02-26,3.5,3.875
2011-02-27,3.333,6.458
2011-02-28,2.783,2.957
2011-03-01,3.208,10.042
2011-03-02,5.583,26.25
2011-03-03,3.167,5.125
2011-03-04,1.958,8.125
2011-03-05,2.542,7.875
2011-03-06,2.333,6.783
2011-03-07,4.292,12.875
2011-03-08,4.292,13.875
2011-03-09,2.708,8.292
2011-03-10,2.708,5.917
2011-03-11,5.292,7.917
2011-03-12,3.833,4.792
2011-03-13,3.609,4.478
2011-03-14,4.833,5.917
2011-03-15,6.167,13.125
2011-03-16,4.333,4.333
2011-03-17,3.667,16.458
2011-03-18,3.5,17.458
2011-03-19,3.042,5.125
2011-03-20,4.625,8.5
2011-03-21,3.5,3.542
2011-03-22,5.333,6.75
2011-03-23,2.958,10.458
2011-03-24,4.167,9.708
2011-03-25,3.917,8.25
2011-03-26,3.417,7.333
2011-03-27,4.955,12.773
2011-03-28,5.417,9.708
2011-03-29,5.042,8.708
2011-03-30,5.042,7.25
2011-03-31,3.208,11.292
2011-04-01,7.5,26.083
2011-04-02,7.333,24.792
2011-04-03,3.792,10.375
2011-04-04,3.833,7.542
2011-04-05,4.958,13.167
2011-04-06,5.625,12.833
2011-04-07,5.333,9.542
2011-04-08,3.917,15.042
2011-04-09,4.125,24.708
2011-04-10,6.5,7.458
2011-04-11,7.333,13.458
2011-04-12,4.783,16.913
2011-04-13,6.375,16.958
2011-04-14,9.208,27.125
2011-04-15,8.542,29.5
2011-04-16,6.5,34.833
2011-04-17,4.458,14.958
2011-04-18,6.125,10.792
2011-04-19,2.958,4.25
2011-04-20,3.083,5.208
2011-04-21,5.25,10.25
2011-04-22,6.25,19.5
2011-04-23,2.667,14.5
2011-04-24,3.875,10.708
2011-04-25,4.708,14.125
2011-04-26,6.565,7.435
2011-04-27,3.75,12.625
2011-04-28,3.292,18.375
2011-04-29,3.917,8.375
2011-04-30,6.458,19.625
2011-05-01,3.542,10.833
2011-05-02,4.0,37.042
2011-05-03,5.208,35.25
2011-05-04,3.917,31.958
2011-05-05,5.042,15.083
2011-05-06,3.917,20.208
2011-05-07,4.25,8.292
2011-05-08,3.708,11.958
2011-05-09,7.417,22.042
2011-05-10,4.261,42.588
2011-05-11,1.211,17.167
2011-05-12,2.174,12.208
2011-05-13,3.208,19.625
2011-05-14,4.708,14.917
2011-05-15,6.625,13.417
2011-05-16,8.167,16.167
2011-05-17,6.292,27.542
2011-05-18,6.208,16.304
2011-05-19,7.292,17.708
2011-05-20,6.917,23.875
2011-05-21,5.917,21.208
2011-05-22,2.792,13.917
2011-05-23,1.5,5.083
2011-05-24,2.0,13.783
2011-05-25,3.75,15.75
2011-05-26,3.875,24.667
2011-05-27,3.25,19.292
2011-05-28,2.208,16.333
2011-05-29,0.625,4.083
2011-05-30,2.25,4.542
2011-05-31,3.75,6.875
2011-06-01,6.25,21.292
2011-06-02,6.583,37.375
2011-06-03,7.833,45.208
2011-06-04,6.583,37.583
2011-06-05,4.708,31.458
2011-06-06,4.957,18.542
2011-06-07,5.625,28.75
2011-06-08,3.083,21.833
2011-06-09,4.125,23.458
2011-06-10,5.25,34.167
2011-06-11,1.75,16.292
2011-06-12,2.083,21.833
2011-06-13,4.217,13.167
2011-06-14,4.458,16.167
2011-06-15,6.542,33.458
2011-06-16,3.125,15.667
2011-06-17,2.792,11.208
2011-06-18,4.583,25.5
2011-06-19,3.292,21.333
2011-06-20,2.217,23.0
2011-06-21,2.833,35.167
2011-06-22,4.792,28.75
2011-06-23,5.917,28.167
2011-06-24,6.083,22.435
2011-06-25,4.083,10.75
2011-06-26,2.5,11.958
2011-06-27,3.125,10.583
2011-06-28,5.208,20.292
2011-06-29,5.0,25.792
2011-06-30,4.917,27.792
2011-07-01,3.5,29.292
2011-07-02,5.25,40.708
2011-07-03,5.125,29.792
2011-07-04,4.208,13.083
2011-07-05,4.913,19.087
2011-07-06,6.875,29.542
2011-07-07,2.75,8.708
2011-07-08,6.083,15.542
2011-07-09,5.917,11.833
2011-07-10,6.25,16.667
2011-07-11,5.292,9.667
2011-07-12,4.917,9.083
2011-07-13,6.292,19.75
2011-07-14,4.375,12.417
2011-07-15,5.375,14.0
2011-07-16,6.0,23.292
2011-07-17,8.042,27.0
2011-07-18,3.25,6.625
2011-07-19,1.458,7.167
2011-07-20,2.217,8.522
2011-07-21,3.042,7.833
2011-07-22,4.167,11.542
2011-07-23,4.875,22.833
2011-07-24,6.417,25.417
2011-07-25,6.333,15.458
2011-07-26,8.375,22.75
2011-07-27,7.75,24.5
