date,CH4_mean,NMHC_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean,SPM_mean,THC_mean
2011-01-01,187.708,7.458,6.875,7.167,0.292,,4.167,24.208,195.167
2011-01-02,186.917,5.542,5.292,5.417,0.125,,2.542,11.292,192.458
2011-01-03,191.261,8.087,7.304,7.696,0.391,,5.565,24.667,199.348
2011-01-04,190.0,6.0,5.167,5.458,0.292,,4.208,18.208,196.0
2011-01-05,188.417,7.458,8.125,8.375,0.25,,2.625,14.417,195.875
2011-01-06,189.083,9.542,12.0,12.875,0.875,,2.292,8.542,198.625
2011-01-07,190.75,11.0,10.167,11.833,1.667,,1.208,3.542,201.75
2011-01-08,190.667,10.0,9.292,9.625,0.333,,1.917,7.083,200.667
2011-01-09,192.542,10.833,11.75,12.792,1.042,,4.708,24.167,203.375
2011-01-10,192.348,11.304,13.783,15.261,1.478,,4.13,33.375,203.652
2011-01-11,188.5,9.545,7.5,7.909,0.409,,5.136,15.818,198.045
2011-01-12,190.667,10.0,11.625,13.542,1.917,,1.75,7.042,200.667
2011-01-13,190.167,8.167,9.625,10.458,0.833,,5.708,25.5,198.333
2011-01-14,192.0,10.667,13.25,14.75,1.5,,3.75,30.25,202.667
2011-01-15,190.0,9.5,9.667,9.958,0.292,,1.5,11.417,199.5
2011-01-16,190.125,11.792,14.083,14.75,0.667,,1.667,14.667,201.917
2011-01-17,189.292,13.667,14.333,19.708,5.375,,1.583,9.292,202.958
2011-01-18,189.217,8.652,18.565,22.522,3.957,,5.391,15.167,197.87
2011-01-19,189.833,14.958,25.5,34.542,9.042,,3.833,19.667,204.792
2011-01-20,187.25,4.583,10.5,11.625,1.125,,1.375,8.125,191.833
2011-01-21,187.542,8.708,14.917,17.083,2.167,,2.125,13.125,196.25
2011-01-22,187.708,6.417,9.708,11.167,1.458,,3.292,7.25,194.125
2011-01-23,188.458,2.0,5.083,5.458,0.375,,2.458,12.25,190.458
2011-01-24,189.542,1.625,5.125,6.0,0.875,,3.292,9.583,191.167
2011-01-25,190.941,7.353,7.364,8.0,0.636,,3.3,14.048,198.294
2011-01-26,190.708,3.292,6.417,7.333,0.917,,3.708,6.333,194.0
2011-01-27,192.542,7.375,14.542,16.375,1.833,,2.75,24.208,199.917
2011-01-28,192.5,5.5,9.208,10.583,1.375,,2.625,30.542,198.0
2011-01-29,190.75,3.917,7.458,7.958,0.5,,2.917,7.708,194.667
2011-01-30,190.625,5.583,10.875,12.083,1.208,,2.75,11.708,196.208
2011-01-31,190.625,5.458,12.125,13.667,1.542,,2.958,8.083,196.083
2011-02-01,189.565,5.261,7.609,8.0,0.391,,6.348,24.0,194.826
2011-02-02,188.5,3.708,4.625,5.0,0.375,,2.708,5.333,192.208
2011-02-03,189.667,5.5,7.542,9.0,1.458,,2.125,10.625,195.167
2011-02-04,189.458,5.333,8.083,8.583,0.5,,4.208,22.833,194.792
2011-02-05,191.417,8.375,11.167,11.417,0.25,,3.542,40.583,199.792
2011-02-06,190.545,15.182,19.5,23.364,3.864,,5.136,55.182,205.727
2011-02-07,187.958,10.667,15.333,16.375,1.042,,5.208,15.542,198.625
2011-02-08,186.917,4.875,6.208,6.667,0.458,,4.083,7.375,191.792
2011-02-09,188.042,6.292,6.917,7.458,0.542,,2.292,8.292,194.333
2011-02-10,187.583,6.75,9.875,10.917,1.042,,2.875,10.75,194.333
2011-02-11,187.917,7.375,9.292,9.958,0.667,,2.083,4.833,195.292
2011-02-12,189.042,7.125,8.958,9.25,0.292,,2.875,11.958,196.167
2011-02-13,189.696,12.739,23.087,26.391,3.304,,2.609,18.708,202.435
2011-02-14,191.583,22.875,25.875,45.875,20.0,,3.042,22.5,214.458
2011-02-15,189.792,15.917,21.75,29.583,7.833,,2.167,16.917,205.708
2011-02-16,186.833,7.25,11.208,12.167,0.958,,3.125,15.333,194.083
2011-02-17,187.208,5.417,7.5,8.083,0.583,,4.0,9.667,192.625
2011-02-18,188.708,4.25,6.0,6.375,0.375,,3.917,10.875,192.958
2011-02-19,189.125,4.875,6.375,6.833,0.458,,2.333,9.292,194.0
2011-02-20,187.174,6.304,12.087,12.913,0.826,,4.261,10.583,193.478
2011-02-21,186.833,10.458,19.125,21.625,2.5,,2.917,15.125,197.292
2011-02-22,187.167,13.625,22.833,26.5,3.667,,6.667,36.167,200.792
2011-02-23,189.7,19.15,23.333,31.381,8.048,,3.857,30.048,208.85
2011-02-24,191.167,6.833,10.292,10.667,0.375,,4.042,41.208,198.0
2011-02-25,190.083,10.375,15.042,15.833,0.792,,6.667,36.542,200.458
