date,PM25_mean
2013-02-01,18.75
2013-02-02,17.208
2013-02-03,25.417
2013-02-04,10.542
2013-02-05,6.0
2013-02-06,7.667
2013-02-07,3.208
2013-02-08,2.0
2013-02-09,3.125
2013-02-10,3.958
2013-02-11,6.5
2013-02-12,8.0
2013-02-13,7.75
2013-02-14,3.583
2013-02-15,5.167
2013-02-16,15.833
2013-02-17,17.792
2013-02-18,7.292
2013-02-19,12.0
2013-02-20,15.0
2013-02-21,11.0
2013-02-22,10.375
2013-02-23,8.708
2013-02-24,10.042
2013-02-25,28.125
2013-02-26,27.167
2013-02-27,8.667
2013-02-28,10.667
2013-03-01,16.917
2013-03-02,13.042
2013-03-03,5.875
2013-03-04,7.565
2013-03-05,12.75
2013-03-06,10.792
2013-03-07,9.25
2013-03-08,12.417
2013-03-09,27.833
2013-03-10,10.083
2013-03-11,10.042
2013-03-12,8.875
2013-03-13,2.667
2013-03-14,8.625
2013-03-15,19.917
2013-03-16,26.917
2013-03-17,27.667
2013-03-18,15.875
2013-03-19,36.917
2013-03-20,20.542
2013-03-21,6.333
2013-03-22,11.75
2013-03-23,20.042
2013-03-24,23.083
2013-03-25,24.25
2013-03-26,13.375
2013-03-27,12.87
2013-03-28,14.833
2013-03-29,10.417
2013-03-30,8.917
2013-03-31,13.792
2014-01-01,6.917
2014-01-02,8.292
2014-01-03,6.542
2014-01-04,7.792
2014-01-05,15.458
2014-01-06,15.739
2014-01-07,9.583
2014-01-08,9.0
2014-01-09,12.833
2014-01-10,18.417
2014-01-11,22.125
2014-01-12,9.167
2014-01-13,8.792
2014-01-14,7.833
2014-01-15,1.917
2014-01-16,13.087
2014-01-17,29.333
2014-01-18,9.583
2014-01-19,23.625
2014-01-20,26.042
2014-01-21,20.208
2014-01-22,7.458
2014-01-23,9.333
2014-01-24,9.917
2014-01-25,12.5
2014-01-26,9.333
2014-01-27,16.792
2014-01-28,6.125
2014-01-29,6.7
2014-01-30,6.769
2014-01-31,12.917
2014-02-01,6.25
2014-02-02,6.708
2014-02-03,6.458
2014-02-04,9.083
2014-02-05,24.375
2014-02-06,7.833
2014-02-07,18.167
2014-02-08,17.625
2014-02-09,7.174
2014-02-10,14.75
2014-02-11,23.458
2014-02-12,22.208
2014-02-13,9.583
2014-02-14,9.542
2014-02-15,20.375
2014-02-16,29.667
2014-02-17,23.5
2014-02-18,19.5
2014-02-19,9.542
2014-02-20,10.083
