date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-04-20,6.667,7.25,0.583,,0.125
2011-04-21,16.826,23.174,6.348,,1.87
2011-04-22,20.696,26.522,5.826,,1.783
2011-04-23,5.042,5.417,0.375,,0.083
2011-04-24,4.042,4.25,0.208,,0.0
2011-04-25,7.333,7.75,0.417,,0.417
2011-04-26,10.833,12.458,1.625,,1.542
2011-04-27,3.708,4.417,0.708,,0.083
2011-04-28,7.091,7.409,0.318,,0.227
2011-04-29,6.522,6.783,0.261,,1.0
2011-04-30,4.417,4.417,0.0,,1.125
2011-05-01,6.583,6.792,0.208,,0.75
2011-05-02,9.083,9.583,0.5,,0.958
2011-05-03,13.333,14.208,0.875,,0.667
2011-05-04,12.0,13.042,1.042,,3.25
2011-05-05,9.783,10.261,0.478,,0.696
2011-05-06,12.826,15.826,3.0,,1.87
2011-05-07,9.208,9.958,0.75,,0.958
2011-05-08,6.542,7.292,0.75,,0.583
2011-05-09,9.792,11.0,1.208,,1.167
2011-05-10,14.042,23.667,9.625,,0.583
2011-05-11,9.708,15.542,5.833,,0.25
2011-05-12,19.318,24.818,5.5,,0.591
2011-05-13,6.826,7.13,0.304,,1.261
2011-05-14,4.958,4.958,0.0,,0.917
2011-05-15,4.208,4.458,0.25,,1.625
2011-05-16,4.292,4.375,0.083,,1.583
2011-05-17,8.042,8.167,0.125,,2.75
2011-05-18,12.083,14.833,2.75,,2.083
2011-05-19,6.13,6.435,0.304,,1.957
2011-05-20,2.87,2.87,0.0,,0.0
2011-05-21,9.458,12.083,2.625,,1.625
2011-05-22,5.5,5.75,0.25,,0.083
2011-05-23,9.292,9.917,0.625,,0.0
2011-05-24,7.875,8.25,0.375,,0.167
2011-05-25,8.292,9.167,0.875,,0.667
2011-05-26,13.364,15.5,2.136,,1.864
2011-05-27,14.348,15.13,0.783,,0.348
2011-05-28,24.042,26.417,2.375,,0.625
2011-05-29,8.333,9.0,0.667,,0.0
2011-05-30,3.083,3.5,0.417,,0.0
2011-05-31,6.375,7.125,0.75,,0.292
2011-06-01,12.75,14.375,1.625,,0.417
2011-06-02,20.522,29.13,8.609,,1.391
2011-06-03,14.522,18.522,4.0,,2.522
2011-06-04,5.583,6.125,0.542,,0.792
2011-06-05,5.167,5.333,0.167,,0.167
2011-06-06,10.333,11.125,0.792,,1.583
2011-06-07,8.875,9.333,0.458,,1.583
2011-06-08,7.917,8.208,0.292,,0.875
2011-06-09,5.773,6.409,0.636,,0.045
2011-06-10,9.087,10.0,0.913,,0.565
2011-06-11,7.083,7.542,0.458,,0.083
2011-06-12,13.083,14.292,1.208,,1.208
2011-06-13,9.25,10.125,0.875,,0.75
2011-06-14,9.875,10.292,0.417,,1.333
2011-06-15,12.167,14.125,1.958,,1.167
2011-06-16,11.696,12.13,0.435,,0.87
2011-06-17,10.087,11.087,1.0,,0.478
2011-06-18,19.583,22.125,2.542,,2.208
2011-06-19,6.25,6.917,0.667,,0.208
2011-06-20,5.917,6.5,0.583,,0.167
2011-06-21,4.5,5.708,1.208,,0.25
2011-06-22,6.708,9.25,2.542,,0.833
2011-06-23,4.136,6.455,2.318,,0.182
2011-06-24,4.478,5.739,1.261,,0.13
2011-06-25,3.792,5.292,1.5,,0.167
2011-06-26,1.333,1.5,0.167,,0.0
2011-06-27,1.958,2.417,0.458,,0.0
2011-06-28,2.958,4.0,1.042,,0.0
2011-06-29,5.333,7.583,2.25,,0.917
2011-06-30,8.13,10.348,2.217,,1.043
2011-07-01,7.217,8.391,1.174,,1.0
2011-07-02,6.583,7.458,0.875,,0.542
2011-07-03,6.375,8.208,1.833,,0.917
2011-07-04,5.125,6.042,0.917,,0.708
2011-07-05,6.333,6.75,0.417,,0.75
2011-07-06,6.875,8.042,1.167,,1.375
2011-07-07,6.0,8.182,2.182,,0.227
2011-07-08,3.522,4.348,0.826,,0.13
2011-07-09,2.792,3.375,0.583,,0.125
2011-07-10,3.667,5.625,1.958,,0.833
2011-07-11,4.0,7.042,3.042,,1.667
2011-07-12,7.125,11.042,3.917,,1.5
2011-07-13,6.417,11.292,4.875,,1.75
2011-07-14,3.0,3.783,0.783,,0.348
2011-07-15,6.696,10.217,3.522,,1.826
2011-07-16,6.667,8.125,1.458,,2.0
2011-07-17,6.0,7.5,1.5,,1.458
2011-07-18,9.292,11.708,2.417,,1.167
2011-07-19,9.333,11.042,1.708,,0.333
2011-07-20,7.0,8.458,1.458,,0.417
2011-07-21,8.5,9.227,0.727,,1.909
2011-07-22,8.435,9.957,1.522,,1.261
2011-07-23,5.708,6.083,0.375,,1.083
2011-07-24,8.917,10.5,1.583,,2.083
2011-07-25,2.667,2.958,0.292,,0.125
2011-07-26,6.708,9.75,3.042,,2.042
2011-07-27,2.458,3.0,0.542,,0.333
2011-07-28,5.667,7.056,1.389,,1.227
2011-07-29,7.375,9.125,1.75,,2.208
2011-07-30,8.625,11.125,2.5,,3.042
2011-07-31,6.292,8.083,1.792,,1.458
2011-08-01,7.458,10.0,2.542,,1.333
2011-08-02,7.792,10.5,2.708,,1.292
2011-08-03,8.583,12.583,4.0,,1.75
2011-08-04,7.304,11.652,4.348,,1.826
2011-08-05,6.583,9.875,3.292,,0.917
2011-08-06,2.583,4.125,1.542,,0.125
2011-08-07,4.167,6.458,2.292,,1.0
2011-08-08,2.917,4.208,1.292,,0.417
2011-08-09,5.417,6.5,1.083,,2.5
2011-08-10,5.417,6.583,1.167,,2.292
2011-08-11,7.391,8.739,1.348,,2.783
2011-08-12,8.0,8.708,0.708,,2.167
2011-08-13,5.875,6.583,0.708,,2.083
2011-08-14,3.125,3.458,0.333,,2.0
2011-08-15,4.458,4.833,0.375,,1.333
2011-08-16,4.542,5.0,0.458,,1.375
2011-08-17,5.917,6.5,0.583,,1.542
2011-08-18,6.652,7.435,0.783,,2.0
2011-08-19,6.417,6.792,0.375,,1.167
2011-08-20,8.208,8.583,0.375,,1.042
2011-08-21,7.417,7.833,0.417,,0.458
2011-08-22,7.0,7.958,0.958,,0.75
2011-08-23,4.792,5.917,1.125,,0.958
2011-08-24,3.667,4.958,1.292,,1.833
2011-08-25,4.538,8.0,3.462,,1.348
2011-08-26,,,,,2.083
2011-08-27,,,,,1.708
2011-08-28,,,,,1.542
2011-08-29,,,,,2.083
2011-08-30,,,,,2.25
2011-08-31,,,,,2.208
2011-09-01,,,,,1.304
2011-09-02,,,,,0.167
2011-09-03,,,,,0.083
2011-09-04,,,,,0.125
2011-09-05,,,,,1.208
2011-09-06,,,,,0.833
2011-09-07,,,,,2.292
2011-09-08,,,,,2.043
2011-09-09,,,,,0.792
2011-09-10,,,,,1.875
2011-09-11,,,,,0.292
2011-09-12,,,,,1.125
2011-09-13,,,,,2.042
2011-09-14,,,,,2.292
2011-09-15,,,,,2.0
2011-09-16,,,,,1.833
2011-09-17,,,,,0.167
2011-09-18,,,,,1.5
2011-09-19,,,,,0.333
2011-09-20,,,,,0.522
2011-09-21,,,,,0.208
2011-09-22,,,,,0.565
2011-09-23,,,,,0.375
2011-09-24,,,,,0.5
2011-09-25,,,,,1.042
2011-09-26,,,,,1.458
2011-09-27,,,,,1.292
2011-09-28,,,,,1.292
2011-09-29,,,,,1.087
2011-09-30,,,,,0.792
2011-10-01,,,,,0.0
2011-10-02,,,,,0.417
2011-10-03,3.833,4.5,0.667,,0.286
2011-10-04,8.875,9.708,0.833,,0.917
2011-10-05,16.0,18.583,2.583,,0.917
2011-10-06,6.625,7.833,1.208,,1.167
2011-10-07,8.0,9.25,1.25,,1.958
2011-10-08,6.125,6.833,0.708,,0.792
2011-10-09,8.833,10.292,1.458,,2.083
2011-10-10,8.167,9.542,1.375,,2.522
2011-10-11,12.833,14.917,2.083,,2.167
2011-10-12,7.833,9.542,1.708,,1.25
2011-10-13,18.042,20.333,2.292,,3.875
2011-10-14,14.125,16.333,2.208,,2.5
2011-10-15,7.125,8.333,1.208,,1.375
2011-10-16,4.542,5.542,1.0,,1.75
2011-10-17,8.565,10.0,1.435,,2.435
2011-10-18,7.5,7.875,0.375,,0.75
2011-10-19,9.208,10.042,0.833,,1.125
2011-10-20,13.333,14.833,1.5,,2.625
2011-10-21,12.542,13.875,1.333,,1.708
2011-10-22,5.042,5.125,0.083,,0.5
2011-10-23,4.917,5.333,0.417,,0.458
2011-10-24,7.826,9.304,1.478,,1.609
2011-10-25,6.833,7.458,0.625,,0.958
2011-10-26,5.542,6.125,0.583,,0.583
2011-10-27,11.208,12.083,0.875,,0.875
2011-10-28,13.042,14.542,1.5,,1.208
2011-10-29,11.625,13.208,1.583,,1.167
2011-10-30,11.333,11.708,0.375,,1.417
2011-10-31,7.87,9.087,1.217,,0.478
2011-11-01,15.0,17.25,2.25,,1.583
2011-11-02,15.875,17.5,1.625,,3.25
2011-11-03,14.458,17.042,2.583,,1.458
2011-11-04,18.208,23.917,5.708,,2.0
2011-11-05,16.042,18.125,2.083,,2.292
2011-11-06,7.125,8.292,1.167,,1.042
2011-11-07,6.913,7.826,0.913,,0.478
2011-11-08,6.542,7.458,0.917,,0.5
2011-11-09,6.667,7.5,0.833,,0.208
2011-11-10,9.833,10.625,0.792,,0.958
2011-11-11,17.542,21.25,3.708,,1.042
2011-11-12,11.083,14.625,3.542,,1.0
2011-11-13,9.75,11.125,1.375,,1.292
2011-11-14,9.391,10.174,0.783,,3.261
2011-11-15,4.958,5.417,0.458,,1.333
2011-11-16,7.458,8.5,1.042,,0.542
2011-11-17,10.75,11.583,0.833,,2.625
2011-11-18,10.417,11.583,1.167,,1.958
2011-11-19,9.458,10.292,0.833,,0.708
2011-11-20,5.458,6.125,0.667,,0.958
2011-11-21,4.652,5.174,0.522,,0.043
2011-11-22,7.042,8.208,1.167,,0.25
2011-11-23,11.917,13.458,1.542,,2.167
2011-11-24,4.25,4.625,0.375,,0.625
2011-11-25,7.25,7.917,0.667,,0.5
2011-11-26,10.0,11.708,1.708,,0.5
2011-11-27,17.833,22.667,4.833,,2.167
2011-11-28,27.043,48.348,21.304,,1.87
2011-11-29,20.958,33.333,12.375,,1.75
2011-11-30,21.708,30.458,8.75,,1.625
2011-12-01,5.75,7.083,1.333,,0.0
2011-12-02,14.083,15.75,1.667,,1.083
2011-12-03,8.333,9.583,1.25,,0.625
2011-12-04,5.292,5.458,0.167,,0.417
2011-12-05,7.913,9.087,1.174,,0.826
2011-12-06,12.625,14.917,2.292,,0.917
2011-12-07,14.0,17.833,3.833,,1.042
2011-12-08,8.833,10.125,1.292,,1.792
2011-12-09,6.292,7.667,1.375,,0.625
2011-12-10,6.875,7.833,0.958,,0.667
2011-12-11,6.208,6.583,0.375,,1.083
2011-12-12,11.174,13.348,2.174,,1.174
2011-12-13,12.208,14.042,1.833,,1.167
2011-12-14,14.208,16.875,2.667,,1.417
2011-12-15,11.292,13.25,1.958,,1.958
2011-12-16,5.042,6.167,1.125,,0.875
2011-12-17,4.833,5.208,0.375,,0.375
2011-12-18,5.125,5.375,0.25,,1.417
2011-12-19,6.739,8.0,1.261,,1.217
2011-12-20,9.458,11.0,1.542,,1.042
2011-12-21,16.625,19.417,2.792,,3.583
2011-12-22,12.333,14.708,2.375,,3.375
2011-12-23,5.167,5.667,0.5,,0.292
2011-12-24,6.667,7.083,0.417,,1.25
2011-12-25,3.75,3.833,0.083,,1.167
2011-12-26,5.478,7.217,1.739,,0.652
2011-12-27,8.833,11.542,2.708,,0.091
2011-12-28,12.917,16.833,3.917,,0.417
2011-12-29,9.708,11.917,2.208,,2.417
2011-12-30,4.917,5.75,0.833,,0.833
2011-12-31,6.826,7.609,0.783,,0.217
2012-01-01,6.667,6.792,0.125,,1.208
2012-01-02,4.208,4.417,0.208,,1.417
2012-01-03,2.458,2.458,0.0,,0.75
2012-01-04,8.167,12.667,4.5,,0.125
2012-01-05,11.125,12.417,1.292,,0.708
2012-01-06,9.167,10.125,0.958,,0.625
2012-01-07,11.348,16.522,5.174,,1.13
2012-01-08,13.0,17.875,4.875,,0.792
2012-01-09,11.833,16.0,4.167,,1.708
2012-01-10,6.917,10.0,3.083,,0.875
2012-01-11,11.042,15.083,4.042,,0.833
2012-01-12,14.375,17.583,3.208,,1.833
2012-01-13,17.75,22.75,5.0,,1.792
2012-01-14,4.522,5.043,0.522,,0.652
2012-01-15,8.0,12.833,4.833,,1.458
2012-01-16,10.583,14.208,3.625,,0.958
2012-01-17,7.958,10.333,2.375,,1.667
2012-01-18,7.833,12.208,4.375,,0.042
2012-01-19,8.667,10.375,1.708,,1.087
2012-01-20,6.292,7.208,0.917,,1.958
2012-01-21,25.913,34.087,8.174,,2.304
2012-01-22,22.5,30.0,7.5,,2.0
2012-01-23,15.062,17.75,2.688,,0.708
2012-01-24,10.471,13.529,3.059,,1.696
2012-01-25,5.292,8.708,3.417,,1.5
2012-01-26,3.25,4.875,1.625,,1.667
2012-01-27,3.542,4.875,1.333,,1.333
2012-01-28,8.652,13.391,4.739,,0.435
2012-01-29,14.0,17.583,3.583,,2.292
2012-01-30,13.875,16.958,3.083,,2.333
2012-01-31,14.167,18.417,4.25,,1.583
2012-02-01,21.542,33.792,12.25,,1.958
2012-02-02,9.792,10.708,0.917,,1.542
2012-02-03,6.792,6.792,0.0,,1.25
2012-02-04,20.304,25.87,5.565,,2.304
2012-02-05,9.0,11.833,2.833,,1.625
2012-02-06,12.875,17.083,4.208,,1.438
2012-02-07,8.304,11.043,2.739,,1.176
2012-02-08,6.5,11.042,4.542,,0.125
2012-02-09,8.333,9.917,1.583,,0.208
2012-02-10,6.083,7.125,1.042,,1.083
2012-02-11,4.826,5.261,0.435,,2.0
2012-02-12,17.458,22.125,4.667,,2.167
2012-02-13,9.167,12.0,2.833,,1.667
2012-02-14,10.75,13.583,2.833,,0.792
2012-02-15,14.875,18.917,4.042,,1.042
2012-02-16,5.917,6.542,0.625,,0.75
2012-02-17,9.458,10.042,0.583,,1.333
2012-02-18,22.043,29.0,6.957,,1.435
2012-02-19,9.25,12.875,3.625,,0.708
2012-02-20,7.708,10.417,2.708,,0.625
2012-02-21,7.958,10.708,2.75,,2.625
2012-02-22,10.958,13.958,3.0,,2.125
2012-02-23,7.75,8.125,0.375,,2.292
2012-02-24,3.917,3.958,0.042,,1.292
2012-02-25,8.522,11.087,2.565,,0.87
2012-02-26,17.375,20.958,3.583,,2.542
2012-02-27,18.333,23.292,4.958,,2.458
2012-02-28,14.25,17.125,2.875,,1.833
2012-03-01,8.5,10.167,1.667,,1.375
2012-03-02,5.167,6.583,1.417,,1.087
2012-03-03,5.542,6.833,1.292,,0.833
2012-03-04,10.304,13.652,3.348,,1.652
2012-03-05,48.625,180.208,131.583,,3.708
2012-03-06,58.708,203.708,145.0,,1.417
2012-03-07,51.792,144.5,92.708,,1.458
2012-03-08,40.542,106.583,66.042,,0.833
2012-03-09,21.667,33.083,11.417,,0.417
2012-03-10,18.458,37.0,18.542,,0.125
2012-03-11,58.087,202.304,144.217,,1.478
2012-03-12,19.333,35.333,16.0,,1.75
2012-03-13,3.5,4.375,0.875,,1.125
2012-03-14,4.458,5.875,1.417,,0.417
2012-03-15,9.875,12.458,2.583,,0.917
2012-03-16,14.75,16.917,2.167,,2.917
2012-03-17,8.583,9.458,0.875,,3.333
2012-03-18,3.391,4.043,0.652,,0.739
2012-03-19,9.375,10.75,1.375,,2.0
2012-03-20,29.292,35.208,5.917,,4.917
2012-03-21,7.208,9.25,2.042,,0.458
2012-03-22,16.583,20.625,4.042,,1.958
2012-03-23,8.792,9.333,0.542,,2.0
2012-03-24,17.417,19.083,1.667,,2.458
2012-03-25,7.217,8.609,1.391,,0.957
2012-03-26,8.542,9.875,1.333,,1.208
2012-03-27,29.333,35.542,6.208,,2.5
2012-03-28,20.0,23.208,3.208,,1.375
2012-03-29,17.417,21.958,4.542,,2.917
2012-03-30,7.167,7.917,0.75,,0.917
2012-03-31,10.333,11.167,0.833,,1.833
2012-04-01,5.958,7.042,1.083,,0.542
2012-04-02,10.522,12.913,2.391,,1.167
2012-04-03,3.667,4.5,0.833,,0.478
2012-04-04,6.417,7.625,1.208,,1.375
2012-04-05,7.083,7.875,0.792,,2.833
2012-04-06,7.458,8.708,1.25,,0.667
2012-04-07,5.417,5.833,0.417,,0.826
2012-04-08,6.875,7.5,0.625,,1.708
2012-04-09,11.957,15.739,3.783,,5.083
2012-04-10,19.875,27.083,7.208,,5.043
2012-04-11,8.708,9.833,1.125,,1.167
2012-04-12,11.167,12.75,1.583,,2.167
2012-04-13,18.833,21.292,2.458,,3.0
2012-04-14,8.417,9.458,1.042,,1.125
2012-04-15,10.167,11.667,1.5,,1.708
2012-04-16,17.261,20.0,2.739,,2.958
2012-04-17,11.042,14.042,3.0,,1.478
2012-04-18,12.083,13.625,1.542,,1.833
2012-04-19,15.667,18.583,2.917,,2.208
2012-04-20,23.667,25.958,2.292,,2.833
2012-04-21,11.625,13.917,2.292,,2.0
2012-04-22,7.0,7.333,0.333,,1.042
2012-04-23,8.043,8.522,0.478,,2.125
2012-04-24,19.0,22.25,3.25,,5.783
2012-04-25,12.625,16.5,3.875,,3.875
2012-04-26,10.167,10.708,0.542,,1.25
2012-04-27,6.833,7.208,0.375,,0.958
2012-04-28,12.958,15.5,2.542,,2.0
2012-04-29,9.208,10.917,1.708,,2.333
2012-04-30,18.304,20.261,1.957,,2.792
2012-05-01,13.625,15.25,1.625,,1.826
2012-05-02,10.417,11.125,0.708,,1.0
2012-05-03,4.792,5.042,0.25,,0.833
2012-05-04,3.542,3.667,0.125,,0.75
2012-05-05,8.292,9.333,1.042,,2.875
2012-05-06,5.917,5.917,0.0,,1.583
2012-05-07,20.957,22.87,1.913,,2.958
2012-05-08,13.917,16.167,2.25,,3.435
2012-05-09,11.292,11.708,0.417,,2.208
2012-05-10,7.875,8.25,0.375,,0.542
2012-05-11,5.167,5.458,0.292,,0.083
2012-05-12,4.292,4.333,0.042,,0.208
2012-05-13,5.875,6.042,0.167,,0.542
2012-05-14,8.13,9.826,1.696,,1.917
2012-05-15,15.292,17.083,1.792,,1.435
2012-05-16,10.083,11.125,1.042,,2.667
2012-05-17,15.125,18.292,3.167,,4.75
2012-05-18,7.458,7.75,0.292,,1.542
2012-05-19,9.417,10.375,0.958,,1.333
2012-05-20,13.417,14.458,1.042,,2.75
2012-05-21,11.783,12.522,0.739,,1.167
2012-05-22,15.625,16.625,1.0,,2.087
2012-05-23,20.667,24.375,3.708,,4.292
2012-05-24,19.958,22.792,2.833,,3.0
2012-05-25,12.667,13.042,0.375,,2.875
2012-05-26,11.292,12.125,0.833,,1.542
2012-05-27,9.208,9.875,0.667,,2.542
2012-05-28,7.13,7.696,0.565,,1.25
2012-05-29,14.5,15.583,1.083,,3.0
2012-05-30,8.833,9.25,0.417,,1.042
2012-05-31,13.833,15.417,1.583,,2.0
2012-06-01,8.083,8.792,0.708,,1.708
2012-06-02,18.25,19.5,1.25,,3.125
2012-06-03,9.292,9.917,0.625,,1.958
2012-06-04,9.87,11.87,2.0,,2.083
2012-06-05,12.375,13.542,1.167,,1.913
2012-06-06,8.583,9.042,0.458,,2.208
2012-06-07,9.792,10.375,0.583,,2.292
2012-06-08,11.25,12.333,1.083,,2.75
2012-06-09,11.667,12.5,0.833,,2.167
2012-06-10,9.083,9.583,0.5,,1.958
2012-06-11,8.957,9.522,0.565,,1.25
2012-06-12,14.417,15.083,0.667,,1.478
2012-06-13,10.333,11.0,0.667,,1.708
2012-06-14,8.667,10.542,1.875,,1.667
2012-06-15,12.667,14.583,1.917,,2.75
2012-06-16,5.875,6.333,0.458,,0.708
2012-06-17,6.875,7.583,0.708,,1.208
2012-06-18,20.565,25.043,4.478,,4.5
2012-06-19,8.375,10.292,1.917,,0.739
2012-06-20,8.833,9.375,0.542,,1.542
2012-06-21,16.792,17.542,0.75,,1.125
2012-06-22,8.5,8.875,0.375,,0.792
2012-06-23,9.0,9.75,0.75,,1.042
2012-06-24,16.667,19.958,3.292,,2.792
2012-06-25,11.043,12.478,1.435,,1.125
2012-06-26,10.208,12.542,2.333,,1.478
2012-06-27,13.292,14.542,1.25,,2.75
2012-06-28,15.125,18.625,3.5,,2.125
2012-06-29,6.333,7.0,0.667,,1.208
2012-06-30,6.583,7.625,1.042,,1.348
2012-07-01,4.542,4.875,0.333,,0.875
2012-07-02,8.783,9.435,0.652,,2.083
2012-07-03,9.25,10.0,0.75,,1.565
2012-07-04,11.708,12.583,0.875,,3.0
2012-07-05,8.0,8.917,0.917,,0.417
2012-07-06,9.292,13.458,4.167,,0.826
2012-07-07,5.292,5.5,0.208,,0.667
2012-07-08,4.25,4.25,0.0,,0.583
2012-07-09,8.261,9.391,1.13,,1.417
2012-07-10,6.583,7.875,1.292,,1.739
2012-07-11,5.042,5.875,0.833,,0.958
2012-07-12,4.25,5.0,0.75,,0.333
2012-07-13,8.292,10.25,1.958,,1.0
2012-07-14,5.042,5.583,0.542,,0.958
2012-07-15,1.75,1.958,0.208,,0.167
2012-07-16,1.783,1.913,0.13,,0.042
2012-07-17,2.333,2.917,0.583,,0.261
2012-07-18,2.583,3.083,0.5,,0.333
2012-07-19,3.042,3.708,0.667,,0.458
2012-07-20,11.222,12.444,1.222,,0.318
2012-07-21,9.667,10.5,0.833,,1.333
2012-07-22,9.833,11.417,1.583,,1.542
2012-07-23,3.87,4.0,0.13,,0.696
2012-07-24,5.875,6.292,0.417,,0.958
2012-07-25,9.417,9.875,0.458,,2.458
2012-07-26,7.542,7.75,0.208,,2.75
2012-07-27,6.083,6.292,0.208,,1.875
2012-07-28,6.583,6.708,0.125,,3.375
2012-07-29,4.25,4.333,0.083,,2.833
2012-07-30,2.826,3.13,0.304,,0.391
2012-07-31,8.292,9.667,1.375,,2.083
2012-08-01,6.75,7.958,1.208,,1.417
2012-08-02,5.375,9.5,4.125,,1.292
2012-08-03,8.333,11.333,3.0,,2.75
2012-08-04,10.375,11.75,1.375,,2.25
2012-08-05,6.292,8.75,2.458,,2.083
2012-08-06,6.043,7.348,1.304,,1.348
2012-08-07,7.167,7.667,0.5,,1.5
2012-08-08,5.208,5.292,0.083,,1.167
2012-08-09,8.083,8.708,0.625,,2.208
2012-08-10,11.333,13.458,2.125,,2.917
2012-08-11,4.75,5.083,0.333,,1.522
2012-08-12,5.75,6.792,1.042,,2.375
2012-08-13,4.565,4.826,0.261,,1.609
2012-08-14,4.792,5.333,0.542,,1.208
2012-08-15,1.792,1.833,0.042,,0.5
2012-08-16,1.958,2.167,0.208,,0.792
2012-08-17,4.125,5.083,0.958,,1.667
