date,NO2_mean,NOX_mean,NO_mean,SO2_mean
2011-01-01,7.042,9.083,2.042,6.0
2011-01-02,4.125,5.333,1.208,4.667
2011-01-03,4.542,6.0,1.458,6.75
2011-01-04,4.75,6.333,1.583,7.792
2011-01-05,8.375,10.792,2.417,3.833
2011-01-06,15.875,21.542,5.667,4.0
2011-01-07,6.458,8.583,2.125,3.125
2011-01-08,7.833,10.25,2.417,3.542
2011-01-09,7.333,10.083,2.75,5.792
2011-01-10,15.375,21.042,5.667,7.458
2011-01-11,6.667,9.375,2.708,6.042
2011-01-12,15.542,21.083,5.542,4.667
2011-01-13,13.174,19.304,6.13,5.875
2011-01-14,7.625,10.625,3.0,7.208
2011-01-15,5.667,7.417,1.75,4.208
2011-01-16,5.375,6.833,1.458,3.417
2011-01-17,10.667,14.042,3.375,3.083
2011-01-18,15.833,24.292,8.458,4.167
2011-01-19,13.125,17.75,4.625,3.583
2011-01-20,11.0,14.958,3.958,3.458
2011-01-21,8.167,10.667,2.5,3.0
2011-01-22,7.417,10.25,2.833,4.625
2011-01-23,4.625,6.5,1.875,4.0
2011-01-24,5.333,7.458,2.125,4.208
2011-01-25,7.125,9.75,2.625,4.875
2011-01-26,6.875,8.667,1.792,4.542
2011-01-27,11.542,14.292,2.75,6.167
2011-01-28,6.333,7.708,1.375,5.667
2011-01-29,7.542,9.417,1.875,3.333
2011-01-30,7.083,9.708,2.625,3.5
2011-01-31,10.208,12.708,2.5,4.25
2011-02-01,12.667,16.125,3.458,5.333
2011-02-02,4.375,5.958,1.583,4.042
2011-02-03,10.0,12.5,2.5,4.583
2011-02-04,9.75,12.042,2.292,7.042
2011-02-05,6.208,7.875,1.667,7.625
2011-02-06,14.375,18.042,3.667,7.5
2011-02-07,8.417,10.958,2.542,5.167
2011-02-08,5.042,7.792,2.75,4.375
2011-02-09,6.917,10.292,3.375,4.167
2011-02-10,7.25,8.958,1.708,4.083
2011-02-11,6.417,8.417,2.0,3.75
2011-02-12,5.708,7.167,1.458,3.958
2011-02-13,12.5,15.583,3.083,4.167
2011-02-14,12.458,16.292,3.833,3.292
2011-02-15,7.583,10.167,2.583,3.333
2011-02-16,8.125,11.083,2.958,4.125
2011-02-17,8.167,11.042,2.875,4.25
2011-02-18,3.708,5.042,1.333,3.708
2011-02-19,5.125,6.833,1.708,4.167
2011-02-20,9.625,12.625,3.0,4.167
2011-02-21,20.292,27.75,7.458,7.292
2011-02-22,11.833,16.958,5.125,5.25
2011-02-23,11.417,17.333,5.917,5.125
2011-02-24,6.292,7.708,1.417,6.167
2011-02-25,8.125,10.042,1.917,4.0
2011-02-26,2.292,3.375,1.083,3.042
2011-02-27,4.667,6.0,1.333,3.292
2011-02-28,7.625,10.083,2.458,3.667
2011-03-01,16.833,21.583,4.75,4.958
2011-03-02,16.875,23.833,6.958,4.958
2011-03-03,5.125,6.667,1.542,3.375
2011-03-04,6.417,8.042,1.625,3.042
2011-03-05,16.75,27.5,10.75,4.208
2011-03-06,19.208,35.167,15.958,5.333
2011-03-07,10.042,13.958,3.917,4.917
2011-03-08,14.542,19.25,4.708,4.833
2011-03-09,15.25,19.208,3.958,3.792
2011-03-10,5.75,7.167,1.417,3.0
2011-03-11,4.375,5.875,1.5,5.0
2011-03-12,3.375,4.667,1.292,3.833
2011-03-13,8.708,11.417,2.708,3.792
2011-03-14,14.5,18.25,3.75,5.043
2011-03-15,9.375,12.167,2.792,4.917
2011-03-16,16.208,20.375,4.167,5.375
2011-03-17,14.875,18.5,3.625,4.167
2011-03-18,11.292,14.708,3.417,3.792
2011-03-19,3.0,4.333,1.333,3.125
2011-03-20,6.0,9.042,3.042,4.25
2011-03-21,7.958,12.458,4.5,4.333
2011-03-22,17.318,23.136,5.818,7.208
2011-03-23,13.542,15.875,2.333,4.045
2011-03-24,10.042,11.625,1.583,5.417
2011-03-25,6.875,8.542,1.667,4.417
2011-03-26,7.5,9.375,1.875,3.75
2011-03-27,11.0,13.375,2.375,6.375
2011-03-28,11.708,15.375,3.667,5.957
2011-03-29,10.875,13.208,2.333,5.083
2011-03-30,11.375,13.958,2.583,5.875
2011-03-31,4.958,6.458,1.5,3.542
2011-04-01,14.292,16.792,2.5,7.167
2011-04-02,10.273,12.727,2.455,7.045
2011-04-03,2.958,3.958,1.0,4.0
2011-04-04,4.542,5.708,1.167,3.708
2011-04-05,9.958,11.833,1.875,4.792
2011-04-06,17.826,21.87,4.043,6.667
2011-04-07,12.458,14.708,2.25,6.083
2011-04-08,5.5,6.5,1.0,4.375
2011-04-09,6.625,7.833,1.208,4.875
2011-04-10,7.333,8.75,1.417,7.042
2011-04-11,8.792,10.708,1.917,6.458
2011-04-12,9.25,10.917,1.667,4.958
2011-04-13,17.708,21.417,3.708,7.652
2011-04-14,18.083,21.333,3.25,10.5
2011-04-15,18.565,21.565,3.0,7.125
2011-04-16,6.542,8.875,2.333,4.708
2011-04-17,4.792,5.958,1.167,4.167
2011-04-18,15.375,18.292,2.917,5.292
2011-04-19,9.333,11.375,2.042,4.083
2011-04-20,4.696,6.348,1.652,3.292
2011-04-21,11.375,14.042,2.667,5.417
2011-04-22,20.167,24.25,4.083,5.833
2011-04-23,3.708,4.708,1.0,3.667
2011-04-24,4.833,6.125,1.292,5.125
2011-04-25,8.208,9.917,1.708,6.333
2011-04-26,14.208,17.875,3.667,6.833
2011-04-27,5.583,6.833,1.25,4.652
2011-04-28,8.208,9.917,1.708,4.667
2011-04-29,7.5,9.292,1.792,5.125
2011-04-30,5.125,6.542,1.417,5.167
2011-05-01,4.375,5.625,1.25,3.875
2011-05-02,5.083,6.417,1.333,5.0
2011-05-03,7.875,9.75,1.875,4.417
2011-05-04,8.042,10.583,2.542,7.083
2011-05-05,4.25,5.417,1.167,5.417
2011-05-06,6.333,8.375,2.042,6.042
2011-05-07,4.875,6.125,1.25,6.167
2011-05-08,8.667,10.583,1.917,9.042
2011-05-09,5.25,6.375,1.125,7.667
2011-05-10,12.25,15.75,3.5,8.125
2011-05-11,16.957,21.87,4.913,4.667
2011-05-12,11.875,14.75,2.875,4.125
2011-05-13,6.125,7.458,1.333,6.25
2011-05-14,6.292,7.792,1.5,7.083
2011-05-15,5.625,7.125,1.5,6.75
2011-05-16,5.667,7.0,1.333,6.167
2011-05-17,9.917,12.083,2.167,6.417
2011-05-18,5.625,7.208,1.583,6.125
2011-05-19,6.125,7.458,1.333,7.042
2011-05-20,6.417,7.917,1.5,6.625
2011-05-21,6.625,8.125,1.5,6.0
2011-05-22,4.125,5.292,1.167,4.583
2011-05-23,3.75,4.875,1.125,3.375
2011-05-24,3.542,4.542,1.0,3.292
2011-05-25,6.792,8.625,1.833,5.875
2011-05-26,11.125,13.417,2.292,5.958
2011-05-27,11.667,13.917,2.25,4.708
2011-05-28,11.417,13.625,2.208,3.542
