date,HUM_max,HUM_mean,HUM_min,NO2_mean,NOX_mean,NO_mean,RAIN_sum,SO2_mean,TEMP_max,TEMP_mean,TEMP_min
2011-03-03,92.0,72.625,52.0,8.667,9.667,1.0,0,1.125,9.2,6.3,1.9
2011-03-04,100.0,88.417,54.0,6.957,7.957,1.0,10,1.0,8.4,5.608,1.0
2011-03-05,100.0,99.625,97.0,18.333,27.583,9.25,23,1.0,11.4,9.896,8.4
2011-03-06,100.0,91.125,75.0,27.833,49.083,21.25,14,2.25,15.4,11.683,9.5
2011-03-07,95.0,75.5,57.0,15.583,17.667,2.083,0,1.583,10.4,8.238,3.9
2011-03-08,97.0,72.25,55.0,11.792,12.958,1.167,0,1.5,11.4,7.117,2.5
2011-03-09,100.0,92.75,70.0,12.042,13.042,1.0,16,1.0,6.5,5.104,4.0
2011-03-10,93.0,78.417,65.0,9.042,10.042,1.0,0,1.0,8.0,5.508,3.4
2011-03-11,90.0,68.792,41.0,7.609,8.652,1.043,0,1.652,7.7,2.821,-1.2
2011-03-12,88.0,75.625,57.0,11.125,12.542,1.417,0,1.0,4.2,0.879,-1.3
2011-03-13,90.0,72.5,47.0,11.333,12.583,1.25,0,1.0,5.8,1.729,-1.0
2011-03-14,96.0,60.292,28.0,17.708,27.333,9.625,0,1.458,9.4,3.562,-2.6
2011-03-15,88.0,66.652,35.0,23.625,47.292,23.667,0,1.75,7.7,3.43,-0.9
2011-03-16,89.0,54.708,19.0,26.542,39.542,13.0,0,1.458,11.8,5.521,-1.7
2011-03-17,100.0,95.375,74.0,20.125,22.125,2.0,11,1.0,18.6,12.288,7.3
2011-03-18,100.0,98.792,91.0,18.043,21.739,3.696,4,1.0,12.2,10.046,6.3
2011-03-19,100.0,77.0,50.0,9.542,10.75,1.208,1,1.0,6.9,4.229,0.1
2011-03-20,92.0,67.375,41.0,11.375,13.125,1.75,0,1.542,10.7,4.671,-1.3
2011-03-21,96.0,63.583,31.0,13.208,14.875,1.667,0,1.167,10.5,5.008,-0.4
2011-03-22,90.0,63.5,40.0,31.75,68.083,36.333,0,2.708,13.0,7.879,0.4
2011-03-23,100.0,94.625,61.0,17.542,19.833,2.292,30,1.0,11.8,8.758,6.0
2011-03-24,100.0,79.458,57.0,11.25,12.458,1.208,4,1.333,10.8,8.4,4.7
2011-03-25,84.0,63.667,34.0,6.348,7.348,1.0,0,1.043,8.6,4.788,2.0
2011-03-26,98.0,84.583,52.0,13.458,15.125,1.667,2,1.0,6.0,2.608,-0.4
2011-03-27,98.0,68.75,42.0,17.125,23.583,6.458,0,2.292,12.2,5.912,-1.0
2011-03-28,90.0,68.292,39.0,27.833,43.083,15.25,0,3.417,12.6,8.158,3.5
2011-03-29,97.0,54.125,13.0,10.042,12.458,2.417,0,1.6,15.8,9.117,1.3
2011-03-30,78.0,60.708,53.0,6.792,7.792,1.0,0,2.125,16.4,14.138,10.9
2011-03-31,100.0,90.625,68.0,7.333,8.333,1.0,32,1.0,15.5,8.758,0.8
2011-04-01,75.0,50.25,17.0,20.75,31.917,11.167,0,2.25,18.0,11.05,1.6
2011-04-02,86.0,63.458,30.0,20.542,36.667,16.125,0,2.583,18.0,9.588,4.3
2011-04-03,70.0,52.125,36.0,5.565,6.565,1.0,0,1.0,8.6,4.892,2.5
2011-04-04,74.0,49.667,26.0,7.75,8.917,1.167,0,1.0,11.0,5.588,0.4
2011-04-05,65.0,44.458,26.0,11.75,13.042,1.292,0,1.042,15.9,7.8,1.0
2011-04-06,76.0,47.833,15.0,16.083,28.292,12.208,0,1.5,17.8,11.1,1.8
2011-04-07,76.0,60.417,44.0,15.75,22.375,6.625,0,1.522,17.8,14.475,9.0
2011-04-08,90.0,78.042,63.0,4.125,5.125,1.0,14,1.042,16.1,14.971,14.2
2011-04-09,100.0,81.167,55.0,9.583,10.667,1.083,8,1.0,17.3,13.5,10.2
2011-04-10,90.0,52.208,22.0,7.609,8.652,1.043,0,2.304,18.9,12.275,4.9
2011-04-11,85.0,60.875,28.0,17.542,25.125,7.583,1,3.583,16.9,9.238,5.0
2011-04-12,89.0,54.167,30.0,12.417,13.75,1.333,0,1.833,14.1,8.4,2.3
2011-04-13,81.0,47.75,17.0,17.043,25.087,8.043,0,2.435,18.1,11.396,4.1
2011-04-14,84.0,50.792,16.0,17.917,24.542,6.625,0,4.917,21.3,14.562,6.2
2011-04-15,94.0,75.333,50.0,18.25,20.875,2.625,2,3.75,17.8,14.788,12.9
2011-04-16,97.0,71.917,51.0,14.75,20.208,5.458,0,1.208,15.8,11.658,4.3
2011-04-17,83.0,55.0,24.0,5.87,6.87,1.0,0,1.0,17.9,9.821,1.8
2011-04-18,99.0,80.75,54.0,13.458,15.042,1.583,14,1.208,18.0,12.062,6.7
2011-04-19,98.0,82.167,52.0,12.083,13.708,1.625,7,1.167,11.5,8.129,5.6
2011-04-20,91.0,79.857,61.0,8.083,9.667,1.583,0,1.0,11.0,7.443,5.3
2011-04-21,78.0,48.7,25.0,16.905,35.381,18.476,0,1.136,18.7,13.42,9.2
2011-04-22,99.0,79.042,61.0,20.292,29.958,9.667,5,1.208,15.0,12.921,8.5
2011-04-23,100.0,89.542,80.0,6.583,7.667,1.083,33,1.0,15.3,12.204,5.9
2011-04-24,96.0,71.417,44.0,9.565,11.826,2.261,1,1.773,15.0,9.7,3.4
2011-04-25,81.0,60.958,43.0,12.958,14.583,1.625,1,2.083,15.2,11.512,7.5
2011-04-26,83.0,68.083,50.0,17.875,28.0,10.125,0,2.167,19.2,15.004,8.5
2011-04-27,98.0,84.292,68.0,4.083,5.125,1.042,16,1.0,20.7,17.146,11.2
2011-04-28,97.0,87.458,63.0,11.5,12.958,1.458,5,1.5,15.3,10.75,6.5
2011-04-29,100.0,67.792,42.0,12.0,20.792,8.792,1,1.5,16.9,11.496,3.6
2011-04-30,90.0,62.917,34.0,14.417,18.458,4.042,0,1.833,20.3,15.854,7.9
2011-05-01,93.0,82.667,62.0,9.739,10.913,1.174,10,1.045,18.5,16.196,13.3
2011-05-02,95.0,59.875,37.0,7.955,9.091,1.136,0,1.0,20.9,15.267,9.7
2011-05-03,82.0,56.875,31.0,12.875,17.083,4.208,0,1.167,19.6,14.783,10.3
2011-05-04,86.0,57.833,37.0,7.375,9.667,2.292,0,1.125,21.3,15.292,9.4
2011-05-05,78.0,58.625,34.0,7.542,8.542,1.0,0,1.042,21.8,14.8,9.9
2011-05-06,88.0,67.333,45.0,13.917,16.25,2.333,0,1.167,21.4,16.458,10.7
2011-05-07,94.0,70.5,47.0,3.917,4.917,1.0,0,1.0,24.7,19.029,15.8
2011-05-08,97.0,70.5,43.0,5.522,6.565,1.043,1,1.783,25.2,19.625,13.8
2011-05-09,82.0,61.125,32.0,11.542,17.625,6.083,0,1.5,26.3,19.9,12.3
2011-05-10,100.0,90.167,76.0,10.375,12.875,2.5,11,3.875,24.0,21.371,19.4
2011-05-11,100.0,95.667,89.0,11.167,17.0,5.833,66,1.125,22.6,19.9,17.1
2011-05-12,100.0,94.042,81.0,12.958,15.625,2.667,21,1.0,20.9,19.475,18.4
2011-05-13,94.0,63.875,37.0,10.417,11.833,1.417,0,2.167,20.4,17.796,14.3
2011-05-14,69.0,48.958,32.0,11.458,12.792,1.333,0,3.583,22.2,17.188,12.2
2011-05-15,72.0,45.0,25.0,9.261,12.435,3.174,0,2.652,22.8,17.796,9.5
2011-05-16,76.0,59.833,37.0,12.083,15.125,3.042,0,2.875,22.4,18.879,14.4
2011-05-17,90.0,70.75,35.0,14.958,16.375,1.417,1,2.125,22.7,16.771,11.0
2011-05-18,96.0,55.583,26.0,17.182,24.818,7.636,0,1.652,23.9,16.933,9.6
2011-05-19,81.0,63.0,47.0,20.5,28.167,7.667,0,2.167,23.4,18.475,10.6
2011-05-20,89.0,65.417,36.0,7.625,9.75,2.125,0,1.5,25.5,20.433,15.1
2011-05-21,91.0,79.917,65.0,11.917,15.333,3.417,0,1.0,25.2,21.079,16.7
2011-05-22,100.0,80.708,57.0,3.391,4.435,1.043,16,1.0,21.5,18.133,13.6
2011-05-23,100.0,92.292,84.0,8.042,9.125,1.083,52,1.0,14.7,13.108,12.1
2011-05-24,100.0,84.042,61.0,11.833,13.0,1.167,26,1.0,20.3,15.679,12.2
2011-05-25,95.0,70.208,42.0,12.625,14.292,1.667,0,1.5,25.2,18.95,13.0
2011-05-26,92.0,73.417,54.0,13.625,15.417,1.792,3,1.667,20.7,17.988,15.8
2011-05-27,100.0,84.083,69.0,5.042,6.042,1.0,9,1.0,17.6,16.067,15.2
2011-05-28,100.0,96.958,87.0,11.25,13.542,2.292,16,1.0,19.6,18.129,16.1
2011-05-29,100.0,96.375,86.0,7.652,8.739,1.087,167,1.0,19.0,17.4,14.7
2011-05-30,97.0,84.542,75.0,5.083,6.125,1.042,21,1.0,18.2,16.004,14.6
2011-05-31,93.0,76.75,61.0,8.583,9.583,1.0,0,1.042,20.3,16.746,13.0
2011-06-01,100.0,88.833,78.0,12.083,13.542,1.458,0,1.042,19.2,16.55,15.3
2011-06-02,97.0,82.958,64.0,8.417,9.875,1.458,0,1.167,22.4,18.817,15.8
2011-06-03,97.0,79.0,49.0,11.208,17.125,5.917,0,1.5,25.1,19.762,14.6
2011-06-04,96.0,76.375,54.0,10.208,13.583,3.375,0,1.875,25.9,21.342,16.5
2011-06-05,96.0,81.625,64.0,8.957,10.0,1.043,0,2.261,23.0,20.129,16.2
2011-06-06,97.0,68.25,40.0,10.875,14.958,4.083,0,1.292,25.7,20.225,13.7
2011-06-07,85.0,71.458,52.0,19.583,24.083,4.5,0,1.667,23.6,20.083,17.2
2011-06-08,98.0,80.792,65.0,9.625,10.625,1.0,4,1.25,23.6,20.154,16.3
2011-06-09,93.0,79.792,66.0,8.5,9.917,1.417,0,1.0,24.9,22.017,19.2
2011-06-10,100.0,87.375,76.0,14.375,15.625,1.25,15,1.0,23.0,21.512,19.6
2011-06-11,100.0,91.583,73.0,9.5,10.708,1.208,33,1.0,22.4,20.317,17.4
2011-06-12,100.0,92.333,83.0,11.174,12.826,1.652,12,1.261,22.3,19.196,16.5
2011-06-13,100.0,83.542,65.0,14.0,17.75,3.75,0,1.583,23.7,20.229,17.2
2011-06-14,96.0,73.542,49.0,11.75,13.083,1.333,0,1.333,24.5,20.708,16.5
2011-06-15,79.0,61.083,41.0,11.333,15.833,4.5,0,1.0,24.3,19.762,14.9
2011-06-16,100.0,92.292,79.0,15.375,20.542,5.167,24,1.0,19.0,17.842,17.0
2011-06-17,100.0,90.083,73.0,9.708,10.833,1.125,3,1.0,24.3,20.362,17.4
2011-06-18,100.0,96.542,90.0,21.375,26.25,4.875,4,1.0,21.7,20.2,19.1
2011-06-19,100.0,91.25,76.0,12.174,13.739,1.565,2,1.043,23.7,21.183,19.4
2011-06-20,100.0,93.708,83.0,19.667,24.208,4.542,10,1.0,23.2,21.554,19.9
2011-06-21,100.0,83.542,63.0,11.083,12.75,1.667,6,1.125,27.3,23.762,20.0
2011-06-22,98.0,83.458,67.0,13.958,27.667,13.708,0,1.792,28.5,25.021,20.6
2011-06-23,98.0,82.0,64.0,5.167,8.625,3.458,0,1.125,29.0,26.292,24.2
2011-06-24,94.0,79.958,61.0,4.958,6.958,2.0,0,1.0,30.5,27.0,24.2
2011-06-25,92.0,77.375,58.0,4.292,5.833,1.542,0,1.25,31.7,27.779,25.3
2011-06-26,100.0,80.458,62.0,3.826,5.522,1.696,13,1.0,29.6,26.612,23.8
2011-06-27,87.0,80.0,67.0,3.125,6.083,2.958,0,1.0,28.1,26.642,25.8
2011-06-28,95.0,77.208,58.0,5.25,7.542,2.292,0,1.0,31.5,27.525,24.6
2011-06-29,96.0,74.125,54.0,10.542,14.458,3.917,0,2.708,32.9,27.888,22.6
2011-06-30,91.0,75.5,55.0,13.458,16.125,2.667,0,2.0,32.1,27.1,23.4
2011-07-01,100.0,91.083,84.0,15.667,24.167,8.5,5,1.125,25.6,23.775,23.0
2011-07-02,99.0,84.417,65.0,10.0,12.042,2.042,0,1.125,28.6,25.267,22.8
2011-07-03,95.0,83.542,70.0,8.348,10.609,2.261,1,1.174,28.3,25.667,22.2
2011-07-04,100.0,85.583,66.0,8.042,10.25,2.208,11,1.083,28.6,25.892,22.7
2011-07-05,100.0,81.083,62.0,16.208,17.792,1.583,0,1.75,30.1,25.562,22.3
2011-07-06,95.0,80.375,47.0,12.458,14.917,2.458,13,1.208,29.8,24.733,21.4
2011-07-07,100.0,96.125,87.0,9.917,15.333,5.417,36,1.0,25.8,23.704,22.4
2011-07-08,94.0,81.708,72.0,4.083,7.25,3.167,0,1.0,29.4,27.242,25.6
2011-07-09,88.0,74.792,59.0,4.167,6.5,2.333,0,1.167,30.9,27.671,23.9
2011-07-10,96.0,72.208,51.0,3.739,5.652,1.913,0,1.0,32.9,27.679,22.4
2011-07-11,91.0,75.542,59.0,6.208,11.125,4.917,0,1.0,31.5,27.033,23.1
2011-07-12,99.0,91.333,75.0,11.625,25.417,13.792,3,1.0,27.3,24.562,21.6
2011-07-13,100.0,79.583,61.0,7.125,18.125,11.0,0,1.0,30.2,25.867,20.9
2011-07-14,92.0,70.542,40.0,7.458,13.375,5.917,0,1.0,31.3,26.646,22.5
2011-07-15,93.0,73.458,51.0,11.333,15.875,4.542,0,1.0,32.7,26.871,21.5
2011-07-16,89.0,71.292,57.0,11.958,14.625,2.667,0,1.792,32.9,27.55,21.7
2011-07-17,91.0,71.917,52.0,4.739,5.87,1.13,0,1.0,33.1,28.012,22.4
2011-07-18,100.0,90.375,74.0,2.75,4.042,1.292,23,1.0,26.8,25.729,24.7
2011-07-19,100.0,88.75,78.0,2.125,3.292,1.167,69,1.0,26.2,24.971,23.1
2011-07-20,96.0,83.458,76.0,4.875,6.0,1.125,0,1.0,29.1,26.712,25.1
2011-07-21,88.0,82.348,75.0,7.458,8.833,1.375,0,1.0,26.5,24.6,23.2
2011-07-22,100.0,89.917,78.0,8.375,9.917,1.542,2,1.0,25.8,22.896,20.8
2011-07-23,98.0,77.917,51.0,9.792,14.208,4.417,0,1.042,30.4,25.108,21.1
2011-07-24,97.0,79.792,58.0,6.174,7.87,1.696,0,1.043,30.0,24.562,19.4
2011-07-25,94.0,79.25,60.0,10.667,14.833,4.167,0,1.0,29.0,25.4,22.6
2011-07-26,98.0,82.458,63.0,10.25,16.75,6.5,0,1.0,29.3,25.233,21.3
2011-07-27,90.0,82.583,73.0,4.625,7.25,2.625,0,1.0,28.0,25.988,24.8
2011-07-28,100.0,84.792,63.0,10.083,15.125,5.042,5,1.542,31.0,26.267,23.0
2011-07-29,100.0,86.333,59.0,11.125,15.417,4.292,2,1.625,31.1,26.129,22.7
2011-07-30,99.0,87.083,71.0,8.542,11.25,2.708,4,1.333,29.5,25.721,23.1
2011-07-31,94.0,79.833,61.0,5.783,7.043,1.261,0,1.13,29.7,25.788,22.1
2011-08-01,96.0,79.792,65.0,5.833,6.917,1.083,0,1.0,29.1,25.783,23.2
2011-08-02,91.0,78.083,62.0,6.708,7.792,1.083,0,1.0,29.9,26.146,23.2
2011-08-03,94.0,74.833,55.0,9.667,13.0,3.333,0,1.0,30.8,27.0,23.5
2011-08-04,86.0,69.375,51.0,7.045,8.591,1.545,0,1.227,31.5,27.412,23.3
2011-08-05,100.0,88.458,73.0,12.042,16.542,4.5,13,1.0,28.0,25.746,24.5
2011-08-06,98.0,77.25,62.0,7.5,12.75,5.25,0,1.0,30.8,27.25,23.9
2011-08-07,95.0,75.042,53.0,4.652,6.304,1.652,0,1.0,32.8,27.55,22.8
2011-08-08,90.0,73.5,46.0,8.875,12.833,3.958,0,1.375,32.7,27.9,24.2
2011-08-09,96.0,77.167,58.0,14.083,16.958,2.875,0,2.125,33.8,28.571,23.4
2011-08-10,95.0,76.75,58.0,12.292,14.458,2.167,0,2.667,32.7,28.504,23.9
2011-08-11,93.0,76.125,61.0,12.125,14.083,1.958,0,2.042,31.9,28.579,25.3
2011-08-12,93.0,78.583,60.0,8.458,10.708,2.25,0,1.25,32.6,28.192,24.6
2011-08-13,94.0,75.125,47.0,6.583,8.208,1.625,0,1.375,33.3,28.521,24.2
2011-08-14,94.0,77.667,58.0,5.174,6.261,1.087,0,2.087,31.3,28.012,25.2
2011-08-15,100.0,79.542,60.0,9.333,11.167,1.833,0,1.583,31.4,27.688,25.1
2011-08-16,100.0,80.125,61.0,8.417,9.792,1.375,2,2.625,31.3,27.95,25.8
2011-08-17,88.0,77.375,62.0,8.958,10.583,1.625,0,2.333,32.0,28.654,26.2
2011-08-18,97.0,79.125,62.0,10.958,14.042,3.083,0,2.0,31.7,28.321,24.7
2011-08-19,98.0,81.667,66.0,9.583,10.75,1.167,1,1.458,28.2,25.888,24.0
2011-08-20,100.0,92.5,72.0,12.25,13.375,1.125,4,1.0,26.1,22.525,20.0
2011-08-21,100.0,99.417,95.0,8.783,10.087,1.304,23,1.0,23.4,21.9,20.8
2011-08-22,100.0,86.5,60.0,11.208,13.958,2.75,0,1.0,28.9,24.333,20.3
2011-08-23,100.0,91.0,75.0,16.542,31.375,14.833,0,1.208,27.7,24.879,22.5
2011-08-24,100.0,80.042,56.0,10.5,23.542,13.042,0,1.0,31.7,27.042,22.7
2011-08-25,100.0,90.208,73.0,9.667,15.708,6.042,2,1.125,28.7,25.925,24.3
2011-08-26,100.0,92.083,71.0,10.833,21.542,10.708,25,1.0,30.9,25.604,23.2
2011-08-27,100.0,90.875,63.0,9.167,10.708,1.542,21,1.0,30.7,25.433,22.9
2011-08-28,100.0,85.208,59.0,8.522,12.391,3.87,1,1.087,31.1,26.417,22.3
2011-08-29,100.0,75.375,53.0,9.333,11.958,2.625,0,1.208,32.3,27.192,22.7
2011-08-30,90.0,70.875,55.0,15.0,19.5,4.5,0,1.042,31.2,27.138,22.8
2011-08-31,98.0,76.625,66.0,7.167,8.458,1.292,0,1.042,30.1,27.008,24.8
2011-09-01,100.0,91.542,80.0,6.792,10.292,3.5,18,1.0,28.0,25.996,24.5
2011-09-02,98.0,83.25,69.0,5.167,6.167,1.0,10,1.0,27.8,26.467,24.3
2011-09-03,100.0,95.167,83.0,2.292,3.292,1.0,242,1.0,25.9,24.046,20.9
2011-09-04,100.0,97.625,81.0,7.87,9.391,1.522,61,1.0,27.2,23.279,20.5
2011-09-05,100.0,94.667,82.0,10.125,11.625,1.5,4,1.0,25.5,22.575,18.8
2011-09-06,99.0,75.333,50.0,9.75,11.0,1.25,0,1.0,25.5,21.3,17.2
2011-09-07,100.0,66.958,29.0,11.75,16.0,4.25,0,1.542,27.5,20.792,15.1
2011-09-08,96.0,72.042,38.0,14.708,23.708,9.0,0,1.458,28.3,22.567,15.8
2011-09-09,98.0,82.458,68.0,10.0,13.167,3.167,0,1.0,29.5,25.804,22.3
2011-09-10,100.0,84.25,61.0,8.5,13.5,5.0,0,1.083,31.1,26.1,21.6
2011-09-11,99.0,79.625,56.0,5.696,6.87,1.174,0,1.0,31.7,26.829,23.5
2011-09-12,98.0,79.458,59.0,9.917,12.083,2.167,0,1.0,30.5,25.829,21.7
2011-09-13,100.0,82.792,65.0,11.917,14.875,2.958,0,1.208,30.4,25.704,21.4
2011-09-14,100.0,80.833,49.0,12.2,16.15,3.95,0,1.625,31.5,26.154,21.3
2011-09-15,99.0,78.208,59.0,7.708,9.042,1.333,0,1.0,31.5,26.438,22.3
2011-09-16,100.0,86.583,65.0,6.417,8.75,2.333,5,1.0,28.8,25.508,23.8
2011-09-17,100.0,94.333,74.0,7.417,10.583,3.167,7,1.0,28.4,25.162,23.7
2011-09-18,100.0,86.167,68.0,5.174,7.609,2.435,0,1.0,29.3,25.933,22.6
2011-09-19,100.0,90.708,76.0,6.208,9.625,3.417,14,1.0,28.5,23.358,19.2
2011-09-20,100.0,99.833,98.0,15.417,17.958,2.542,166,1.0,20.3,19.483,18.8
2011-09-21,100.0,98.292,88.0,11.0,12.792,1.792,81,1.0,22.3,20.321,19.1
2011-09-22,100.0,86.292,65.0,9.042,10.458,1.417,0,1.0,21.6,18.175,14.2
2011-09-23,99.0,77.625,48.0,5.458,6.583,1.125,0,1.0,22.3,16.167,11.4
2011-09-24,99.0,77.25,53.0,7.292,8.667,1.375,0,1.0,22.0,16.575,11.8
2011-09-25,99.0,82.833,67.0,8.435,16.957,8.522,0,1.0,23.5,18.783,12.7
2011-09-26,98.0,84.208,73.0,12.75,14.208,1.458,0,1.292,21.5,19.104,16.3
2011-09-27,100.0,77.0,47.0,9.625,11.25,1.625,0,1.0,25.3,19.354,14.5
2011-09-28,97.0,73.75,40.0,11.875,15.25,3.375,0,1.042,26.0,19.779,14.1
2011-09-29,97.0,77.792,52.0,14.292,22.625,8.333,0,1.625,25.6,21.204,15.0
2011-09-30,100.0,92.125,79.0,11.0,12.25,1.25,5,1.167,24.9,21.812,18.2
2011-10-01,98.0,76.458,53.0,6.958,7.958,1.0,0,1.0,19.7,16.662,12.5
2011-10-02,95.0,76.958,56.0,6.696,7.783,1.087,0,1.043,19.9,15.246,11.8
2011-10-03,86.0,72.583,55.0,9.417,10.417,1.0,0,1.0,18.1,14.417,10.6
2011-10-04,99.0,68.125,30.0,12.167,18.708,6.542,0,1.0,20.2,14.608,8.9
2011-10-05,100.0,96.542,84.0,18.125,28.167,10.042,24,1.0,18.5,16.029,11.9
2011-10-06,100.0,85.208,59.0,13.167,14.5,1.333,6,1.25,22.7,18.117,15.3
2011-10-07,92.0,72.375,48.0,13.958,15.333,1.375,0,1.292,21.2,16.621,12.5
2011-10-08,99.0,76.958,49.0,10.958,16.792,5.833,0,1.167,22.1,15.958,10.9
