date,CO_mean,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-06-05,2.083,15.478,17.043,1.565,,4.391
2011-06-06,3.292,29.917,34.25,4.333,,4.917
2011-06-07,4.087,29.833,33.292,3.458,,3.375
2011-06-08,2.25,17.833,20.208,2.375,,3.0
2011-06-09,2.208,16.333,19.208,2.875,,4.583
2011-06-10,2.75,27.542,32.042,4.5,,4.542
2011-06-11,2.875,15.333,17.625,2.292,,2.208
2011-06-12,4.542,19.913,21.957,2.043,,2.0
2011-06-13,3.5,24.5,28.167,3.667,,4.0
2011-06-14,3.0,16.875,18.833,1.958,,2.583
2011-06-15,2.75,21.583,25.542,3.958,,3.125
2011-06-16,3.042,19.375,21.75,2.375,,1.542
2011-06-17,2.75,21.458,23.625,2.167,,2.958
2011-06-18,4.208,30.958,36.167,5.208,,2.375
2011-06-19,4.083,19.565,24.261,4.696,,2.826
2011-06-20,3.667,26.375,33.375,7.0,,1.542
2011-06-21,1.522,18.708,24.333,5.625,,3.667
2011-06-22,1.875,19.042,29.875,10.833,,6.167
2011-06-23,1.375,10.042,17.5,7.458,,3.042
2011-06-24,1.458,10.042,17.833,7.792,,3.708
2011-06-25,1.417,9.208,15.625,6.417,,3.375
2011-06-26,2.083,8.087,12.087,4.0,,2.522
2011-06-27,1.375,8.458,13.917,5.458,,2.667
2011-06-28,1.174,10.25,17.083,6.833,,4.125
2011-06-29,1.333,19.167,27.75,8.583,,7.333
2011-06-30,2.0,30.375,42.708,12.333,,9.625
2011-07-01,2.125,24.042,35.375,11.333,,7.083
2011-07-02,3.125,21.792,29.083,7.292,,5.125
2011-07-03,3.625,17.261,19.783,2.522,,6.565
2011-07-04,2.375,14.667,19.125,4.458,,4.083
2011-07-05,3.304,21.208,24.292,3.083,,5.875
2011-07-06,3.5,16.417,18.375,1.958,,2.542
2011-07-07,2.458,13.25,20.667,7.417,,3.042
2011-07-08,2.458,11.667,21.0,9.333,,4.25
2011-07-09,2.875,9.875,15.458,5.583,,3.292
2011-07-10,2.833,8.087,12.13,4.043,,4.0
2011-07-11,2.333,9.625,14.625,5.0,,2.125
2011-07-12,2.739,13.917,26.625,12.708,,3.583
2011-07-13,2.458,11.833,21.333,9.5,,3.25
2011-07-14,2.167,10.042,14.792,4.75,,3.667
2011-07-15,2.583,19.542,24.667,5.125,,5.792
2011-07-16,2.833,16.083,19.042,2.958,,6.042
2011-07-17,2.333,9.565,11.087,1.522,,2.174
2011-07-18,2.125,6.958,9.917,2.958,,1.0
2011-07-19,2.0,7.417,9.917,2.5,,1.0
2011-07-20,1.833,5.125,6.375,1.25,,1.0
2011-07-21,2.0,12.083,14.667,2.583,,1.667
2011-07-22,2.167,13.542,16.667,3.125,,2.792
2011-07-23,2.167,13.458,15.625,2.167,,3.917
2011-07-24,2.583,9.913,11.391,1.478,,2.522
2011-07-25,2.625,14.625,17.0,2.375,,2.542
2011-07-26,2.739,15.792,19.042,3.25,,2.773
2011-07-27,1.917,10.708,16.458,5.75,,4.25
2011-07-28,2.208,13.625,20.792,7.167,,3.333
2011-07-29,3.125,19.375,26.208,6.833,,3.792
2011-07-30,2.75,14.5,18.625,4.125,,3.083
2011-07-31,2.667,8.348,9.478,1.13,,2.043
2011-08-01,2.0,10.292,11.667,1.375,,1.25
2011-08-02,2.0,10.75,12.25,1.5,,1.375
2011-08-03,1.458,11.667,15.042,3.375,,2.292
2011-08-04,1.458,8.792,11.083,2.292,,1.25
2011-08-05,2.042,14.583,19.542,4.958,,1.167
2011-08-06,2.25,12.0,22.25,10.25,,1.875
2011-08-07,1.708,7.913,11.0,3.087,,3.174
2011-08-08,1.542,11.917,17.708,5.792,,4.167
2011-08-09,1.957,21.375,28.542,7.167,,6.458
2011-08-10,1.667,14.375,17.375,3.0,,5.333
2011-08-11,1.917,13.667,17.583,3.917,,3.458
2011-08-12,2.208,11.75,13.875,2.125,,2.625
2011-08-13,2.417,11.25,12.833,1.583,,3.292
2011-08-14,1.708,6.826,8.217,1.391,,4.435
2011-08-15,1.833,9.875,11.875,2.0,,4.5
2011-08-16,1.696,12.125,14.25,2.125,,5.25
2011-08-17,1.458,13.625,17.875,4.25,,5.417
2011-08-18,1.542,13.167,16.917,3.75,,4.375
2011-08-19,2.5,10.0,11.333,1.333,,1.875
2011-08-20,2.625,13.5,14.625,1.125,,1.208
2011-08-21,3.417,12.87,14.478,1.609,,1.478
2011-08-22,2.542,16.792,19.167,2.375,,2.75
2011-08-23,2.087,14.333,17.458,3.125,,3.083
2011-08-24,1.667,12.542,20.333,7.792,,2.458
2011-08-25,2.083,14.5,23.875,9.375,,2.667
2011-08-26,1.833,13.792,20.25,6.458,,2.083
2011-08-27,2.417,13.875,15.25,1.375,,1.25
2011-08-28,2.208,11.043,12.391,1.348,,2.696
2011-08-29,2.208,11.958,14.167,2.208,,1.75
2011-08-30,2.13,11.542,12.833,1.292,,1.0
2011-08-31,1.708,9.125,10.708,1.583,,1.083
2011-09-01,1.292,8.208,11.0,2.792,,1.0
2011-09-02,1.167,6.208,7.75,1.542,,1.0
2011-09-03,1.708,7.75,8.833,1.083,,1.0
2011-09-04,2.542,14.783,16.87,2.087,,1.0
2011-09-05,2.125,15.708,20.917,5.208,,1.25
2011-09-06,1.435,10.375,11.625,1.25,,1.542
2011-09-07,2.833,28.25,33.125,4.875,,2.458
2011-09-08,2.625,25.792,29.25,3.458,,2.917
2011-09-09,1.833,17.542,21.042,3.5,,2.167
2011-09-10,1.875,11.292,15.875,4.583,,2.333
2011-09-11,1.583,8.391,10.696,2.304,,2.043
2011-09-12,1.333,13.417,17.667,4.25,,2.25
2011-09-13,1.609,17.542,23.875,6.333,,3.348
2011-09-14,2.125,17.833,22.833,5.0,,3.917
2011-09-15,1.833,14.167,17.042,2.875,,1.792
2011-09-16,1.417,9.625,12.792,3.167,,1.0
2011-09-17,1.792,13.0,20.208,7.208,,1.667
2011-09-18,1.833,9.304,13.609,4.304,,2.217
2011-09-19,1.458,6.583,8.708,2.125,,2.0
2011-09-20,1.783,11.792,13.125,1.333,,1.0
2011-09-21,1.833,8.25,9.292,1.042,,1.0
2011-09-22,1.826,10.667,12.458,1.792,,1.083
2011-09-23,2.25,11.542,13.875,2.333,,1.042
2011-09-24,2.167,9.708,11.458,1.75,,1.083
2011-09-25,2.25,10.13,11.435,1.304,,1.0
2011-09-26,3.208,20.0,22.542,2.542,,1.083
2011-09-27,2.435,15.75,18.5,2.75,,1.167
2011-09-28,2.458,22.667,26.083,3.417,,1.958
2011-09-29,2.208,17.875,21.083,3.208,,1.792
2011-09-30,2.333,12.083,13.875,1.792,,2.0
2011-10-01,1.833,5.583,6.583,1.0,,1.0
2011-10-02,2.042,8.957,10.913,1.957,,1.435
2011-10-03,1.542,7.667,8.708,1.042,,1.0
2011-10-04,2.565,19.542,21.708,2.167,,1.0
2011-10-05,2.75,21.375,23.583,2.208,,1.0
2011-10-06,2.375,16.167,17.833,1.667,,1.667
2011-10-07,3.292,13.722,14.833,1.111,,1.5
2011-10-08,3.625,16.75,18.833,2.083,,1.5
2011-10-09,3.958,16.13,17.391,1.261,,2.522
2011-10-10,4.458,20.5,22.333,1.833,,3.167
2011-10-11,4.696,31.625,36.583,4.958,,2.875
2011-10-12,4.125,24.0,27.292,3.292,,2.125
2011-10-13,4.792,39.875,46.042,6.167,,1.833
2011-10-14,4.667,34.708,39.708,5.0,,1.167
2011-10-15,2.833,20.208,23.917,3.708,,2.5
2011-10-16,3.583,13.217,14.478,1.261,,3.609
2011-10-17,3.125,18.958,21.792,2.833,,2.375
2011-10-18,2.043,9.5,10.917,1.417,,1.0
2011-10-19,2.125,12.917,14.958,2.042,,1.0
2011-10-20,2.625,16.5,18.75,2.25,,1.583
2011-10-21,2.042,13.208,14.625,1.417,,1.0
2011-10-22,3.667,20.5,24.542,4.042,,1.708
2011-10-23,2.583,11.0,13.261,2.261,,1.696
2011-10-24,2.167,19.167,21.958,2.792,,2.625
2011-10-25,3.0,17.565,21.348,3.783,,2.682
2011-10-26,2.25,11.333,12.958,1.625,,1.0
2011-10-27,2.5,19.125,23.5,4.375,,1.0
2011-10-28,3.083,21.0,23.083,2.083,,1.333
2011-10-29,3.333,25.375,27.667,2.292,,1.542
2011-10-30,3.333,16.565,17.652,1.087,,1.043
2011-10-31,2.667,13.958,18.458,4.5,,1.125
2011-11-01,3.0,27.292,31.333,4.042,,2.5
2011-11-02,3.125,29.708,32.458,2.75,,1.792
2011-11-03,4.208,33.0,39.375,6.375,,2.417
2011-11-04,3.792,33.625,42.125,8.5,,2.083
2011-11-05,4.875,34.333,39.917,5.583,,1.0
2011-11-06,4.125,23.087,29.522,6.435,,3.087
2011-11-07,2.042,7.833,8.833,1.0,,1.0
2011-11-08,2.391,13.083,14.375,1.292,,1.0
2011-11-09,2.292,14.083,17.458,3.375,,1.0
2011-11-10,2.458,16.375,19.042,2.667,,1.0
2011-11-11,3.667,24.792,32.583,7.792,,1.0
2011-11-12,4.375,26.042,33.917,7.875,,2.0
2011-11-13,4.542,18.826,25.0,6.174,,2.609
2011-11-14,4.875,23.292,28.292,5.0,,2.917
2011-11-15,2.773,14.583,16.875,2.292,,1.125
2011-11-16,2.667,14.875,18.125,3.25,,1.042
2011-11-17,3.917,20.417,29.542,9.125,,2.208
2011-11-18,4.792,37.458,49.583,12.125,,1.875
2011-11-19,4.208,28.375,36.208,7.833,,1.208
2011-11-20,2.958,8.391,9.522,1.13,,1.348
2011-11-21,2.083,10.667,12.667,2.0,,1.042
2011-11-22,3.478,29.042,38.25,9.208,,1.5
2011-11-23,3.958,27.458,37.625,10.167,,2.083
2011-11-24,2.25,11.792,13.833,2.042,,1.333
2011-11-25,2.083,12.708,15.042,2.333,,1.0
2011-11-26,4.042,29.667,43.667,14.0,,1.625
2011-11-27,5.167,29.261,42.87,13.609,,2.696
2011-11-28,7.292,36.75,84.0,47.25,,1.792
2011-11-29,7.286,40.208,95.333,55.125,,4.25
2011-11-30,5.125,32.208,66.917,34.708,,1.833
2011-12-01,2.042,7.375,8.417,1.042,,1.0
2011-12-02,2.667,15.167,17.375,2.208,,1.0
2011-12-03,2.708,13.708,16.917,3.208,,1.417
2011-12-04,2.792,10.913,14.435,3.522,,1.0
2011-12-05,3.333,20.208,26.5,6.292,,1.042
2011-12-06,4.13,29.5,43.375,13.875,,1.292
2011-12-07,5.292,33.125,65.958,32.833,,1.792
2011-12-08,5.458,33.792,52.542,18.75,,1.958
2011-12-09,2.542,11.167,12.667,1.5,,1.25
2011-12-10,3.167,20.125,27.042,6.917,,1.417
2011-12-11,4.083,17.739,25.87,8.13,,1.13
2011-12-12,5.083,29.333,45.375,16.042,,1.708
2011-12-13,3.522,21.542,28.5,6.958,,1.0
2011-12-14,5.25,36.792,65.75,28.958,,2.208
2011-12-15,5.708,25.625,52.5,26.875,,2.75
2011-12-16,2.292,11.875,14.5,2.625,,1.333
2011-12-17,2.708,14.083,17.375,3.292,,1.042
2011-12-18,2.875,10.13,11.739,1.609,,1.609
2011-12-19,2.833,13.417,16.208,2.792,,1.25
2011-12-20,2.739,20.875,24.625,3.75,,1.583
2011-12-21,4.042,29.958,44.708,14.75,,4.083
2011-12-22,4.417,23.958,37.333,13.375,,4.833
2011-12-23,2.0,9.083,10.292,1.208,,1.0
2011-12-24,3.208,18.5,23.708,5.208,,2.167
2011-12-25,2.083,6.435,7.652,1.217,,1.087
2011-12-26,2.125,10.167,11.958,1.792,,1.0
2011-12-27,3.043,20.125,28.25,8.125,,1.0
2011-12-28,5.542,37.167,62.833,25.667,,1.583
2011-12-29,5.042,24.792,48.917,24.125,,3.208
2011-12-30,2.667,8.5,9.792,1.292,,1.042
2011-12-31,3.958,22.5,28.458,5.958,,1.333
2012-01-01,4.083,16.708,20.792,4.083,,2.375
2012-01-02,3.792,12.958,17.167,4.208,,2.5
2012-01-03,2.25,4.833,5.833,1.0,,1.458
2012-01-04,2.261,7.292,8.417,1.125,,1.0
2012-01-05,3.917,27.25,35.083,7.833,,1.667
2012-01-06,4.5,25.391,34.609,9.217,,1.696
2012-01-07,4.958,36.375,55.292,18.917,,2.0
2012-01-08,5.167,35.333,60.458,25.125,,2.25
2012-01-09,3.333,24.292,37.917,13.625,,1.583
2012-01-10,2.348,16.208,18.667,2.458,,1.25
2012-01-11,3.292,25.167,32.083,6.917,,1.042
2012-01-12,5.0,35.75,54.208,18.458,,2.125
2012-01-13,5.458,27.087,34.0,6.913,,2.261
2012-01-14,2.542,7.958,8.958,1.0,,1.208
2012-01-15,2.667,7.375,8.417,1.042,,1.625
2012-01-16,3.458,30.417,42.208,11.792,,3.25
2012-01-17,3.913,18.375,20.583,2.208,,2.75
2012-01-18,2.125,8.125,9.708,1.583,,1.125
2012-01-19,4.0,23.792,30.708,6.917,,3.208
2012-01-20,3.583,7.826,8.826,1.0,,2.261
2012-01-21,4.958,34.042,43.5,9.458,,1.292
2012-01-22,3.391,20.833,35.542,14.708,,1.292
2012-01-23,2.458,13.833,15.708,1.875,,1.0
2012-01-24,3.5,26.792,40.167,13.375,,2.958
2012-01-25,2.917,11.083,12.875,1.792,,2.0
2012-01-26,2.25,8.667,10.208,1.542,,1.292
2012-01-27,3.167,11.174,13.13,1.957,,1.522
2012-01-28,2.583,16.042,19.042,3.0,,1.333
2012-01-29,5.167,37.542,52.208,14.667,,2.708
2012-01-30,4.167,26.583,33.583,7.0,,2.875
2012-01-31,5.478,40.542,65.833,25.292,,3.458
2012-02-01,6.75,47.958,86.5,38.542,,1.667
2012-02-02,3.917,27.875,41.0,13.125,,2.667
2012-02-03,2.625,8.478,9.565,1.087,,1.0
2012-02-04,4.208,31.5,48.125,16.625,,1.583
2012-02-05,2.208,8.792,9.792,1.0,,1.333
2012-02-06,2.542,22.958,27.5,4.542,,1.083
2012-02-07,3.435,23.875,37.625,13.75,,1.75
2012-02-08,1.958,7.083,8.125,1.042,,1.0
2012-02-09,2.417,12.25,13.917,1.667,,1.0
2012-02-10,3.125,18.783,23.087,4.304,,2.478
2012-02-11,3.042,9.417,10.458,1.042,,2.625
2012-02-12,3.13,22.583,25.792,3.208,,1.125
2012-02-13,3.333,19.167,21.333,2.167,,1.5
2012-02-14,3.792,38.333,52.792,14.458,,2.208
2012-02-15,2.625,23.5,26.875,3.375,,1.208
2012-02-16,2.0,5.083,6.083,1.0,,1.0
2012-02-17,2.833,15.652,17.478,1.826,,1.087
2012-02-18,3.833,28.375,45.125,16.75,,1.0
2012-02-19,2.0,10.5,11.75,1.25,,1.0
2012-02-20,2.167,16.833,22.417,5.583,,1.667
2012-02-21,2.652,20.095,22.571,2.476,,1.667
2012-02-22,3.958,29.957,38.217,8.261,,3.25
2012-02-23,2.875,13.792,15.458,1.667,,2.125
2012-02-24,2.042,5.667,6.708,1.042,,1.043
2012-02-25,1.708,7.208,8.417,1.208,,1.083
2012-02-26,3.167,26.833,31.292,4.458,,1.708
2012-02-27,3.667,27.75,37.75,10.0,,2.208
2012-02-28,4.083,38.042,57.417,19.375,,2.667
2012-03-01,4.478,34.429,47.095,12.667,,1.625
2012-03-02,3.125,5.208,6.208,1.0,,1.042
2012-03-03,2.208,6.783,7.87,1.087,,1.087
2012-03-04,3.583,23.792,29.625,5.833,,2.083
2012-03-05,5.208,32.292,41.708,9.417,,4.083
2012-03-06,6.375,48.0,72.042,24.042,,4.25
2012-03-07,3.957,33.917,43.125,9.208,,3.958
2012-03-08,3.292,38.75,55.167,16.417,,6.958
2012-03-09,4.875,35.25,41.708,6.458,,7.042
2012-03-10,3.208,11.913,13.609,1.696,,3.13
2012-03-11,2.261,8.625,9.75,1.125,,1.0
2012-03-12,3.792,29.542,36.75,7.208,,2.25
2012-03-13,4.167,34.0,45.542,11.542,,2.625
2012-03-14,2.25,8.25,9.333,1.083,,1.0
2012-03-15,3.583,32.292,44.083,11.792,,2.333
2012-03-16,4.75,32.875,52.792,19.917,,3.667
2012-03-17,4.25,20.565,22.565,2.0,,4.522
2012-03-18,2.625,23.292,25.125,1.833,,1.923
2012-03-19,4.708,32.083,38.792,6.708,,4.625
2012-03-20,5.042,40.042,45.708,5.667,,2.0
2012-03-21,2.217,8.0,9.208,1.208,,1.167
2012-03-22,3.333,29.667,37.5,7.833,,3.5
2012-03-23,3.25,12.917,14.083,1.167,,1.833
2012-03-24,3.333,20.478,23.87,3.391,,2.667
2012-03-25,2.833,8.042,9.208,1.167,,1.25
2012-03-26,2.875,9.292,10.458,1.167,,1.0
2012-03-27,3.625,26.333,29.542,3.208,,1.167
2012-03-28,4.0,33.958,49.042,15.083,,1.875
2012-03-29,4.375,32.542,63.458,30.917,,3.875
2012-03-30,2.542,9.792,11.083,1.292,,1.333
2012-03-31,3.458,17.957,21.957,4.0,,2.917
2012-04-01,3.208,14.043,15.957,1.913,,1.348
2012-04-02,3.458,24.333,28.333,4.0,,2.292
2012-04-03,3.826,43.9,50.8,6.9,,1.583
2012-04-04,2.458,18.375,19.75,1.375,,2.417
2012-04-05,3.0,15.958,17.833,1.875,,3.708
2012-04-06,3.0,18.875,21.042,2.167,,1.25
2012-04-07,2.292,7.792,8.833,1.042,,1.0
2012-04-08,3.125,14.913,17.304,2.391,,2.826
2012-04-09,4.833,40.458,53.792,13.333,,5.625
2012-04-10,4.522,40.458,46.583,6.125,,4.917
2012-04-11,3.75,36.25,42.833,6.583,,2.958
2012-04-12,3.0,21.375,25.167,3.792,,4.792
2012-04-13,3.458,17.375,18.583,1.208,,1.958
2012-04-14,2.375,8.5,9.5,1.0,,1.0
2012-04-15,3.125,16.696,18.826,2.13,,2.043
2012-04-16,3.25,29.958,35.458,5.5,,3.0
2012-04-17,3.292,22.75,29.458,6.708,,1.5
2012-04-18,3.409,28.364,31.545,3.182,,3.136
2012-04-19,2.542,21.667,24.25,2.583,,2.333
2012-04-20,2.958,19.292,21.292,2.0,,1.083
2012-04-21,2.292,12.5,14.042,1.542,,1.125
2012-04-22,2.042,6.696,7.696,1.0,,1.0
2012-04-23,2.75,22.417,28.083,5.667,,3.708
2012-04-24,4.348,41.375,48.708,7.333,,6.875
2012-04-25,4.333,37.167,41.917,4.75,,4.833
2012-04-26,3.208,16.583,17.792,1.208,,1.542
2012-04-27,2.292,15.333,18.25,2.917,,2.25
2012-04-28,3.167,27.25,31.292,4.042,,3.083
2012-04-29,3.375,17.087,18.609,1.522,,2.739
2012-04-30,3.042,12.25,13.292,1.042,,1.875
2012-05-01,2.0,6.25,7.333,1.083,,1.0
2012-05-02,2.087,9.208,10.333,1.125,,1.0
2012-05-03,2.208,11.5,13.292,1.792,,2.0
2012-05-04,2.583,8.208,9.667,1.458,,2.0
2012-05-05,3.25,14.083,16.375,2.292,,2.917
2012-05-06,4.0,13.957,15.565,1.609,,2.435
2012-05-07,3.667,24.833,28.042,3.208,,3.083
2012-05-08,4.217,26.208,28.542,2.333,,3.75
2012-05-09,4.917,34.833,40.292,5.458,,3.375
2012-05-10,2.667,9.625,10.667,1.042,,1.042
2012-05-11,2.0,5.417,6.5,1.083,,1.0
2012-05-12,2.0,5.125,6.125,1.0,,1.0
