date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,14.0,16.583,2.583,,1.292
2011-01-02,4.667,4.833,0.167,,1.583
2011-01-03,9.875,10.667,0.792,,2.625
2011-01-04,8.333,8.667,0.333,,3.417
2011-01-05,19.429,26.143,6.714,,1.727
2011-01-06,18.417,27.542,9.125,,1.125
2011-01-07,13.667,15.208,1.542,,0.417
2011-01-08,16.833,20.458,3.625,,0.792
2011-01-09,15.875,20.25,4.375,,1.75
2011-01-10,23.167,44.125,20.958,,2.625
2011-01-11,11.458,12.917,1.458,,2.542
2011-01-12,18.091,25.909,7.818,,0.652
2011-01-13,17.917,31.708,13.792,,2.25
2011-01-14,14.167,16.083,1.917,,4.333
2011-01-15,13.5,16.125,2.625,,0.708
2011-01-16,7.458,7.75,0.292,,0.417
2011-01-17,14.292,17.625,3.333,,0.174
2011-01-18,31.875,62.0,30.125,,2.375
2011-01-19,23.091,36.955,13.864,,0.217
2011-01-20,11.417,12.0,0.583,,0.0
2011-01-21,15.083,16.458,1.375,,0.0
2011-01-22,16.792,22.167,5.375,,0.75
2011-01-23,12.0,13.875,1.875,,0.417
2011-01-24,8.0,9.542,1.542,,0.333
2011-01-25,12.5,15.25,2.75,,1.958
2011-01-26,10.091,11.318,1.227,,1.348
2011-01-27,20.625,27.083,6.458,,2.583
2011-01-28,15.625,17.333,1.708,,1.833
2011-01-29,6.667,7.0,0.333,,0.0
2011-01-30,16.292,22.792,6.5,,0.583
2011-01-31,18.833,28.917,10.083,,1.583
2011-02-01,12.375,13.917,1.542,,4.0
2011-02-02,8.227,9.545,1.318,,1.0
2011-02-03,13.542,18.25,4.708,,1.542
2011-02-04,14.75,19.292,4.542,,3.542
2011-02-05,16.333,18.5,2.167,,4.25
2011-02-06,29.292,42.333,13.042,,3.875
2011-02-07,17.917,22.542,4.625,,1.833
2011-02-08,6.917,8.208,1.292,,0.417
2011-02-09,11.409,13.364,1.955,,0.957
2011-02-10,16.792,21.625,4.833,,1.583
2011-02-11,12.292,14.917,2.625,,1.375
2011-02-12,11.875,13.542,1.667,,1.167
2011-02-13,25.056,30.222,5.167,,0.278
2011-02-14,28.412,42.235,13.824,,0.81
2011-02-15,17.458,29.292,11.833,,0.792
2011-02-16,16.917,26.75,9.833,,1.0
2011-02-17,10.792,14.375,3.583,,1.208
2011-02-18,11.5,13.125,1.625,,0.542
2011-02-19,13.458,16.542,3.083,,0.75
2011-02-20,22.625,35.833,13.208,,1.435
2011-02-21,37.583,75.75,38.167,,6.417
2011-02-22,34.458,43.542,9.083,,2.0
2011-02-23,23.333,33.625,10.292,,1.13
2011-02-24,11.375,12.167,0.792,,1.542
2011-02-25,17.125,18.917,1.792,,0.542
2011-02-26,6.667,6.833,0.167,,0.0
2011-02-27,10.167,11.375,1.208,,0.0
2011-02-28,21.292,30.167,8.875,,0.833
2011-03-01,31.909,63.545,31.636,,3.739
2011-03-02,25.125,53.833,28.708,,4.458
2011-03-03,5.792,5.792,0.0,,0.708
2011-03-04,12.833,14.125,1.292,,0.917
2011-03-05,22.667,30.619,7.952,,1.864
2011-03-06,23.25,43.458,20.208,,3.167
2011-03-07,18.667,22.292,3.625,,2.958
2011-03-08,13.273,14.727,1.455,,1.435
2011-03-09,11.875,12.125,0.25,,0.25
2011-03-10,7.125,7.25,0.125,,0.0
2011-03-11,8.542,9.458,0.917,,1.083
2011-03-12,9.125,9.75,0.625,,0.5
2011-03-13,17.333,23.458,6.125,,0.958
2011-03-14,23.125,32.208,9.083,,1.875
2011-03-15,18.409,25.273,6.864,,1.261
2011-03-16,34.292,45.833,11.542,,3.958
2011-03-17,31.292,37.083,5.792,,3.708
2011-03-18,29.167,48.958,19.792,,6.167
2011-03-19,7.0,7.208,0.208,,0.0
2011-03-20,15.625,18.125,2.5,,1.833
2011-03-21,18.833,23.0,4.167,,1.565
2011-03-22,38.455,63.045,24.591,,6.696
2011-03-23,28.333,32.667,4.333,,1.0
2011-03-24,10.583,11.25,0.667,,3.375
2011-03-25,5.75,6.042,0.292,,1.208
2011-03-26,10.667,11.708,1.042,,0.833
2011-03-27,26.875,34.042,7.167,,3.792
2011-03-28,23.167,31.167,8.0,,2.083
2011-03-29,22.455,28.545,6.091,,2.913
2011-03-30,17.625,21.583,3.958,,3.917
2011-03-31,8.167,8.708,0.542,,0.917
2011-04-01,33.5,38.083,4.583,,5.167
2011-04-02,23.083,30.167,7.083,,5.458
2011-04-03,3.708,3.708,0.0,,0.708
2011-04-04,11.75,14.7,2.95,,0.619
2011-04-05,16.75,18.542,1.792,,2.083
2011-04-06,29.667,36.083,6.417,,4.667
2011-04-07,16.25,21.583,5.333,,3.958
2011-04-08,5.958,6.042,0.083,,1.0
2011-04-09,14.708,18.208,3.5,,2.208
2011-04-10,17.333,18.458,1.125,,2.958
2011-04-11,20.5,27.545,7.045,,3.652
2011-04-12,26.958,35.667,8.708,,2.609
2011-04-13,30.125,37.333,7.208,,3.792
2011-04-14,28.333,35.042,6.708,,6.5
2011-04-15,30.208,39.5,9.292,,9.125
2011-04-16,16.125,20.917,4.792,,6.0
2011-04-17,11.75,12.375,0.625,,2.25
2011-04-18,25.591,31.364,5.773,,2.348
2011-04-19,11.5,12.417,0.917,,1.833
2011-04-20,8.792,9.958,1.167,,0.167
2011-04-21,28.5,41.083,12.583,,3.833
2011-04-22,39.125,54.833,15.708,,3.625
2011-04-23,16.042,17.792,1.75,,1.375
2011-04-24,14.5,16.667,2.167,,2.458
2011-04-25,26.182,29.045,2.864,,4.13
2011-04-26,20.417,25.292,4.875,,2.583
2011-04-27,8.0,8.083,0.083,,1.667
2011-04-28,13.25,13.708,0.458,,2.375
2011-04-29,13.917,15.75,1.833,,2.458
2011-04-30,10.833,11.042,0.208,,2.667
2011-05-01,11.792,12.5,0.708,,2.125
2011-05-02,19.136,24.909,5.773,,1.913
2011-05-03,24.25,28.708,4.458,,4.208
2011-05-04,15.375,19.25,3.875,,3.083
2011-05-05,17.208,19.542,2.333,,3.292
2011-05-06,19.958,22.792,2.833,,2.917
2011-05-07,18.583,20.333,1.75,,3.542
2011-05-08,12.292,13.458,1.167,,3.875
2011-05-09,28.5,33.1,4.6,,4.619
2011-05-10,25.792,50.208,24.417,,7.125
2011-05-11,16.25,26.875,10.625,,1.667
2011-05-12,27.818,46.409,18.591,,2.792
2011-05-13,9.0,9.708,0.708,,1.875
2011-05-14,12.042,14.125,2.083,,2.333
2011-05-15,14.417,19.208,4.792,,3.292
2011-05-16,23.125,32.375,9.25,,4.87
2011-05-17,20.792,30.667,9.875,,4.667
2011-05-18,27.667,38.625,10.958,,5.042
2011-05-19,19.045,22.818,3.773,,5.13
2011-05-20,15.458,16.5,1.042,,3.708
2011-05-21,12.375,16.542,4.167,,3.333
2011-05-22,5.375,6.292,0.917,,0.833
2011-05-23,6.455,6.455,0.0,,0.0
2011-05-24,14.625,15.083,0.458,,1.042
2011-05-25,27.208,35.792,8.583,,4.875
2011-05-26,30.545,35.909,5.364,,5.174
2011-05-27,12.792,12.792,0.0,,0.542
2011-05-28,33.458,47.958,14.5,,2.708
2011-05-29,8.5,11.792,3.292,,0.292
2011-05-30,6.708,6.875,0.167,,0.833
2011-05-31,13.818,14.636,0.818,,1.708
2011-06-01,22.167,24.792,2.625,,2.667
2011-06-02,24.182,28.636,4.455,,3.87
2011-06-03,24.125,34.042,9.917,,4.292
2011-06-04,16.375,22.833,6.458,,5.292
2011-06-05,19.875,26.083,6.208,,5.625
2011-06-06,24.591,31.636,7.045,,4.955
2011-06-07,22.333,28.958,6.625,,4.542
2011-06-08,15.583,19.875,4.292,,3.25
2011-06-09,21.591,24.318,2.727,,5.043
2011-06-10,25.708,36.333,10.625,,5.625
2011-06-11,17.042,18.083,1.042,,2.333
2011-06-12,23.333,27.708,4.375,,3.583
2011-06-13,21.545,24.136,2.591,,4.417
2011-06-14,18.792,22.833,4.042,,3.5
2011-06-15,29.833,36.75,6.917,,4.125
2011-06-16,21.318,24.136,2.818,,3.174
2011-06-17,18.625,19.417,0.792,,3.333
2011-06-18,33.833,40.0,6.167,,4.208
2011-06-19,23.833,25.542,1.708,,4.167
2011-06-20,19.292,23.75,4.458,,2.75
2011-06-21,16.818,23.136,6.318,,2.958
2011-06-22,17.542,33.708,16.167,,5.875
2011-06-23,8.636,17.409,8.773,,2.391
2011-06-24,7.25,11.167,3.917,,1.792
2011-06-25,8.208,18.25,10.042,,2.208
2011-06-26,4.917,10.458,5.542,,1.042
2011-06-27,3.875,9.958,6.083,,0.5
2011-06-28,7.947,14.947,7.0,,1.708
2011-06-29,17.208,30.125,12.917,,4.875
2011-06-30,22.091,35.091,13.0,,6.522
2011-07-01,19.455,31.182,11.727,,6.25
2011-07-02,20.318,26.182,5.864,,5.583
2011-07-03,15.318,17.818,2.5,,4.625
2011-07-04,13.136,16.773,3.636,,2.542
2011-07-05,19.458,21.5,2.042,,4.375
2011-07-06,23.583,29.542,5.958,,6.043
2011-07-07,14.409,24.682,10.273,,2.174
2011-07-08,7.417,14.25,6.833,,1.833
2011-07-09,5.708,9.833,4.125,,1.542
2011-07-10,8.917,14.333,5.417,,3.958
2011-07-11,9.0,14.917,5.917,,3.0
2011-07-12,12.583,26.667,14.083,,4.5
2011-07-13,11.042,23.0,11.958,,4.208
2011-07-14,9.864,18.091,8.227,,3.783
2011-07-15,17.792,27.125,9.333,,5.958
2011-07-16,17.5,27.5,10.0,,6.167
2011-07-17,15.5,21.458,5.958,,5.042
2011-07-18,6.875,11.583,4.708,,1.458
2011-07-19,3.421,3.947,0.526,,0.0
2011-07-20,4.55,4.95,0.4,,0.227
2011-07-21,18.0,20.864,2.864,,3.174
2011-07-22,13.333,15.917,2.583,,2.667
2011-07-23,17.708,21.625,3.917,,5.25
2011-07-24,10.792,11.875,1.083,,2.167
2011-07-25,10.042,11.5,1.458,,2.375
2011-07-26,14.625,20.458,5.833,,3.417
2011-07-27,7.875,11.792,3.917,,2.167
2011-07-28,14.136,25.455,11.318,,4.652
2011-07-29,27.417,46.708,19.292,,9.042
2011-07-30,20.417,30.292,9.875,,5.0
2011-07-31,11.417,12.333,0.917,,2.5
2011-08-01,18.917,21.583,2.667,,3.542
