date,NO2_mean,NOX_mean,NO_mean
2011-01-01,15.75,24.875,9.125
2011-01-02,9.375,16.75,7.375
2011-01-03,14.958,25.708,10.75
2011-01-04,10.25,18.0,7.75
2011-01-05,21.417,43.625,22.208
2011-01-06,26.478,55.435,28.957
2011-01-07,16.375,34.708,18.333
2011-01-08,16.125,29.292,13.167
2011-01-09,19.583,36.708,17.125
2011-01-10,31.75,87.375,55.625
2011-01-11,20.174,47.0,26.826
2011-01-12,28.167,71.708,43.542
2011-01-13,20.958,52.917,31.958
2011-01-14,22.542,51.458,28.917
2011-01-15,17.0,32.542,15.542
2011-01-16,17.25,34.833,17.583
2011-01-17,26.375,52.833,26.458
2011-01-18,28.875,57.208,28.333
2011-01-19,28.583,61.25,32.667
2011-01-20,21.957,46.087,24.13
2011-01-21,19.125,32.167,13.042
2011-01-22,21.417,39.292,17.875
2011-01-23,15.875,41.125,25.25
2011-01-24,17.5,41.708,24.208
2011-01-25,19.913,41.391,21.478
2011-01-26,22.917,50.375,27.458
2011-01-27,30.458,68.417,37.958
2011-01-28,22.958,47.0,24.042
2011-01-29,13.792,24.917,11.125
2011-01-30,26.522,60.217,33.696
2011-01-31,26.75,62.917,36.167
2011-02-01,21.792,59.125,37.333
2011-02-02,14.042,31.958,17.917
2011-02-03,26.792,65.417,38.625
2011-02-04,20.5,43.875,23.375
2011-02-05,21.208,34.083,12.875
2011-02-06,25.708,44.875,19.167
2011-02-07,27.957,68.348,40.391
2011-02-08,15.417,40.625,25.208
2011-02-09,19.208,44.042,24.833
2011-02-10,24.958,62.875,37.917
2011-02-11,17.583,31.875,14.292
2011-02-12,14.5,25.292,10.792
2011-02-13,25.458,46.167,20.708
2011-02-14,29.909,60.318,30.409
2011-02-15,25.957,72.174,46.217
2011-02-16,29.208,69.375,40.167
2011-02-17,20.292,50.417,30.125
2011-02-18,14.083,30.375,16.292
2011-02-19,17.083,28.917,11.833
2011-02-20,30.375,68.5,38.125
2011-02-21,41.957,120.261,78.304
2011-02-22,23.0,35.125,12.125
2011-02-23,23.417,59.208,35.792
2011-02-24,21.667,40.583,18.917
2011-02-25,24.708,48.75,24.042
2011-02-26,12.333,20.042,7.708
2011-02-27,18.333,36.625,18.292
2011-02-28,21.217,38.478,17.261
2011-03-01,34.042,69.583,35.542
2011-03-02,27.708,69.0,41.292
2011-03-03,14.0,23.0,9.0
2011-03-04,9.5,13.333,3.833
2011-03-05,21.167,49.958,28.792
2011-03-06,32.208,93.25,61.042
2011-03-07,22.042,44.5,22.458
2011-03-08,20.25,36.875,16.625
2011-03-09,20.273,31.636,11.364
2011-03-10,17.542,30.125,12.583
2011-03-11,13.208,21.208,8.0
2011-03-12,16.208,34.208,18.0
2011-03-13,22.708,45.917,23.208
2011-03-14,33.167,63.292,30.125
2011-03-15,25.542,52.042,26.5
2011-03-16,32.043,60.87,28.826
2011-03-17,24.25,47.875,23.625
2011-03-18,28.25,72.708,44.458
2011-03-19,16.957,32.957,16.0
2011-03-20,19.955,32.227,12.273
2011-03-21,24.522,48.478,23.957
2011-03-22,36.708,74.792,38.083
2011-03-23,20.625,30.292,9.667
2011-03-24,20.542,34.542,14.0
2011-03-25,9.75,15.125,5.375
2011-03-26,23.333,48.458,25.125
2011-03-27,34.75,61.0,26.25
2011-03-28,28.87,57.478,28.609
2011-03-29,31.917,58.708,26.792
2011-03-30,32.458,54.708,22.25
2011-03-31,20.25,35.833,15.583
2011-04-01,31.75,49.292,17.542
2011-04-02,25.375,40.583,15.208
2011-04-03,6.208,9.042,2.833
2011-04-04,14.609,24.348,9.739
2011-04-05,24.55,39.45,14.9
2011-04-06,30.083,46.625,16.542
2011-04-07,33.25,52.958,19.708
2011-04-08,34.958,66.542,31.583
2011-04-09,15.208,23.375,8.167
2011-04-10,21.042,26.792,5.75
2011-04-11,26.25,43.667,17.417
2011-04-12,30.458,52.5,22.042
2011-04-13,36.261,62.739,26.478
2011-04-14,32.917,54.792,21.875
2011-04-15,29.917,45.125,15.208
2011-04-16,18.583,34.333,15.75
2011-04-17,13.875,18.583,4.708
2011-04-18,20.391,30.348,9.957
2011-04-19,21.917,41.583,19.667
2011-04-20,17.5,33.208,15.708
2011-04-21,28.833,49.333,20.5
2011-04-22,34.417,51.833,17.417
2011-04-23,24.083,37.0,12.917
2011-04-24,17.208,24.083,6.875
2011-04-25,27.708,48.583,20.875
2011-04-26,25.696,41.0,15.304
2011-04-27,25.458,45.167,19.708
2011-04-28,23.0,40.25,17.25
2011-04-29,18.958,28.125,9.167
2011-04-30,22.458,32.125,9.667
2011-05-01,17.375,29.417,12.042
2011-05-02,19.292,37.583,18.292
2011-05-03,21.333,28.958,7.625
2011-05-04,16.958,24.75,7.792
2011-05-05,15.833,21.25,5.417
2011-05-06,21.333,31.75,10.417
2011-05-07,9.25,13.042,3.792
2011-05-08,9.958,13.875,3.917
2011-05-09,18.583,29.417,10.833
2011-05-10,15.696,48.087,32.391
2011-05-11,17.0,42.417,25.417
2011-05-12,12.833,21.875,9.042
2011-05-13,21.542,39.833,18.292
