date,NO2_mean,NOX_mean,NO_mean,PM25_mean,SO2_mean
2011-01-01,13.5,20.375,6.875,,1.0
2011-01-02,6.609,8.043,1.435,,0.957
2011-01-03,6.792,7.833,1.042,,0.917
2011-01-04,5.0,5.75,0.75,,1.833
2011-01-05,12.5,15.125,2.625,,0.875
2011-01-06,11.208,15.042,3.833,,0.875
2011-01-07,13.417,16.875,3.458,,0.917
2011-01-08,8.417,15.375,6.958,,0.875
2011-01-09,17.652,28.391,10.739,,0.957
2011-01-10,13.458,28.167,14.708,,1.25
2011-01-11,9.5,16.875,7.375,,1.208
2011-01-12,11.333,15.917,4.583,,1.0
2011-01-13,13.667,20.5,6.833,,1.5
2011-01-14,9.292,11.833,2.542,,1.375
2011-01-15,8.125,9.792,1.667,,0.875
2011-01-16,15.783,28.652,12.87,,1.087
2011-01-17,15.917,26.542,10.625,,1.083
2011-01-18,10.5,15.958,5.458,,1.125
2011-01-19,11.417,18.708,7.292,,1.083
2011-01-20,16.5,28.75,12.25,,1.042
2011-01-21,16.292,25.375,9.083,,1.0
2011-01-22,5.958,7.292,1.333,,0.958
2011-01-23,10.565,17.652,7.087,,1.0
2011-01-24,9.708,14.542,4.833,,0.958
2011-01-25,7.25,9.292,2.042,,1.583
2011-01-26,8.667,10.542,1.875,,1.083
2011-01-27,15.417,19.583,4.167,,1.583
2011-01-28,11.25,13.583,2.333,,1.125
2011-01-29,13.0,14.292,1.292,,0.917
2011-01-30,17.13,23.304,6.174,,1.043
2011-01-31,13.042,17.583,4.542,,0.917
2011-02-01,10.889,13.556,2.667,,2.25
2011-02-02,9.5,10.4,0.9,,1.25
2011-02-03,14.625,18.292,3.667,,1.0
2011-02-04,11.917,14.458,2.542,,2.167
2011-02-05,15.25,18.583,3.333,,1.542
2011-02-06,21.478,39.391,17.913,,1.261
2011-02-07,17.0,40.208,23.208,,1.75
2011-02-08,8.083,15.833,7.75,,1.208
2011-02-09,12.083,18.375,6.292,,1.083
2011-02-10,11.25,13.792,2.542,,1.0
2011-02-11,8.25,12.083,3.833,,1.125
2011-02-12,5.917,6.125,0.208,,1.125
2011-02-13,15.0,20.696,5.696,,1.0
2011-02-14,17.708,34.375,16.667,,1.167
2011-02-15,12.875,22.167,9.292,,1.292
2011-02-16,10.583,16.167,5.583,,1.125
2011-02-17,10.167,17.458,7.292,,1.333
2011-02-18,10.875,19.667,8.792,,1.125
2011-02-19,8.333,9.125,0.792,,0.958
2011-02-20,12.826,17.217,4.391,,1.13
2011-02-21,17.5,26.583,9.083,,1.208
2011-02-22,15.125,19.667,4.542,,1.417
2011-02-23,16.542,30.917,14.375,,1.667
2011-02-24,10.875,15.958,5.083,,2.042
2011-02-25,16.958,27.458,10.5,,1.083
2011-02-26,4.125,4.292,0.167,,1.0
2011-02-27,10.087,14.435,4.348,,1.043
2011-02-28,10.542,12.125,1.583,,1.0
2011-03-01,10.708,12.583,1.875,,1.0
2011-03-02,17.25,32.958,15.708,,1.0
2011-03-03,11.625,12.958,1.333,,0.5
2011-03-04,8.625,9.792,1.167,,0.083
2011-03-05,18.348,34.043,15.696,,0.565
2011-03-06,11.417,16.0,4.583,,0.375
2011-03-07,10.625,13.833,3.208,,1.0
2011-03-08,9.208,11.375,2.167,,0.625
2011-03-09,9.958,13.208,3.25,,0.833
2011-03-10,5.375,5.708,0.333,,0.667
2011-03-11,3.708,3.833,0.125,,1.042
2011-03-12,6.522,10.826,4.304,,0.913
2011-03-13,8.917,11.25,2.333,,0.875
2011-03-14,7.833,8.917,1.083,,1.083
2011-03-15,10.083,11.667,1.583,,1.25
2011-03-16,8.125,9.417,1.292,,0.75
2011-03-17,13.958,18.792,4.833,,0.917
2011-03-18,6.75,7.708,0.958,,0.708
2011-03-19,6.818,8.864,2.045,,0.696
2011-03-20,9.167,15.542,6.375,,0.75
2011-03-21,7.25,9.292,2.042,,0.917
2011-03-22,16.167,24.667,8.5,,1.083
2011-03-23,13.958,19.75,5.792,,0.875
2011-03-24,12.75,21.333,8.583,,0.833
2011-03-25,5.667,5.708,0.042,,0.958
2011-03-26,12.13,19.304,7.174,,0.913
2011-03-27,14.792,26.125,11.333,,1.13
2011-03-28,14.458,21.833,7.375,,1.167
2011-03-29,6.875,7.5,0.625,,0.917
2011-03-30,5.667,5.667,0.0,,1.792
2011-03-31,13.333,22.25,8.917,,1.0
2011-04-01,7.5,7.708,0.208,,0.75
2011-04-02,5.125,5.167,0.042,,0.125
2011-04-03,3.417,3.417,0.0,,0.0
2011-04-04,5.522,5.565,0.043,,0.13
2011-04-05,5.458,6.0,0.542,,0.375
2011-04-06,5.667,6.042,0.375,,0.417
2011-04-07,6.375,6.917,0.542,,0.458
2011-04-08,5.458,5.708,0.25,,0.208
2011-04-09,2.292,2.292,0.0,,0.0
2011-04-10,3.792,3.792,0.0,,1.125
2011-04-11,5.304,5.435,0.13,,0.174
2011-04-12,5.5,6.0,0.5,,0.25
2011-04-13,5.75,6.333,0.583,,0.667
2011-04-14,5.958,6.167,0.208,,1.417
2011-04-15,8.875,9.167,0.292,,0.958
2011-04-16,5.083,5.083,0.0,,0.125
2011-04-17,4.042,4.25,0.208,,0.0
2011-04-18,5.391,5.87,0.478,,0.087
2011-04-19,4.333,4.792,0.458,,0.0
2011-04-20,4.125,4.125,0.0,,0.0
2011-04-21,5.292,5.583,0.292,,0.375
2011-04-22,8.417,8.833,0.417,,0.375
2011-04-23,4.875,4.875,0.0,,0.0
2011-04-24,4.208,4.208,0.0,,0.292
2011-04-25,5.261,5.261,0.0,,0.565
2011-04-26,9.625,10.417,0.792,,1.208
2011-04-27,5.5,5.667,0.167,,0.583
2011-04-28,4.792,4.833,0.042,,0.042
2011-04-29,3.958,3.958,0.0,,0.167
2011-04-30,5.292,5.292,0.0,,1.333
2011-05-01,3.125,3.125,0.0,,0.375
2011-05-02,3.913,3.913,0.0,,0.522
2011-05-03,4.792,4.875,0.083,,0.0
2011-05-04,2.792,2.792,0.0,,0.333
2011-05-05,2.417,2.417,0.0,,0.0
2011-05-06,3.458,3.625,0.167,,0.625
2011-05-07,3.25,3.25,0.0,,0.208
2011-05-08,2.667,2.667,0.0,,0.583
2011-05-09,4.565,4.826,0.261,,1.739
2011-05-10,7.208,8.75,1.542,,0.708
2011-05-11,6.125,6.125,0.0,,0.083
2011-05-12,4.667,5.292,0.625,,0.042
2011-05-13,5.208,5.833,0.625,,0.708
2011-05-14,6.0,6.375,0.375,,0.667
2011-05-15,3.917,3.917,0.0,,0.708
2011-05-16,6.739,7.0,0.261,,2.217
2011-05-17,5.667,5.875,0.208,,0.542
2011-05-18,5.333,5.583,0.25,,0.583
2011-05-19,6.292,6.417,0.125,,1.167
2011-05-20,5.125,5.125,0.0,,1.625
2011-05-21,4.375,4.375,0.0,,1.042
2011-05-22,2.208,2.375,0.167,,0.167
2011-05-23,4.391,4.522,0.13,,0.043
2011-05-24,2.958,3.125,0.167,,0.292
2011-05-25,3.292,3.625,0.333,,0.5
2011-05-26,4.625,4.917,0.292,,0.708
2011-05-27,3.583,3.667,0.083,,0.417
2011-05-28,4.375,4.583,0.208,,0.083
2011-05-29,1.458,1.458,0.0,,0.042
2011-05-30,1.348,1.478,0.13,,0.087
2011-05-31,3.75,4.833,1.083,,0.167
2011-06-01,9.542,9.958,0.417,,0.083
2011-06-02,6.167,6.583,0.417,,0.125
2011-06-03,4.208,4.417,0.208,,0.333
2011-06-04,3.875,4.042,0.167,,0.583
2011-06-05,3.375,3.375,0.0,,0.708
2011-06-06,3.478,3.565,0.087,,0.565
2011-06-07,4.708,4.833,0.125,,0.708
2011-06-08,3.417,3.417,0.0,,0.667
2011-06-09,3.417,3.417,0.0,,0.458
2011-06-10,5.917,6.125,0.208,,0.375
2011-06-11,3.042,3.042,0.0,,0.458
2011-06-12,2.917,2.917,0.0,,0.083
2011-06-13,2.913,3.087,0.174,,0.391
2011-06-14,2.458,2.542,0.083,,0.292
2011-06-15,3.792,3.875,0.083,,0.167
2011-06-16,6.542,7.917,1.375,,0.5
2011-06-17,3.708,3.917,0.208,,0.458
2011-06-18,4.125,4.292,0.167,,0.333
2011-06-19,3.375,3.375,0.0,,0.375
2011-06-20,6.043,6.739,0.696,,0.261
2011-06-21,5.583,7.333,1.75,,0.542
2011-06-22,5.875,8.458,2.583,,0.292
2011-06-23,5.833,7.375,1.542,,0.667
2011-06-24,4.042,4.375,0.333,,1.708
2011-06-25,3.042,3.125,0.083,,0.125
2011-06-26,2.667,3.083,0.417,,0.042
2011-06-27,4.826,6.652,1.826,,0.043
2011-06-28,3.75,4.083,0.333,,0.375
2011-06-29,2.875,3.042,0.167,,0.167
2011-06-30,2.792,3.0,0.208,,0.375
2011-07-01,3.042,3.292,0.25,,0.25
2011-07-02,2.333,2.375,0.042,,0.167
2011-07-03,2.542,2.542,0.0,,0.25
2011-07-04,4.043,4.217,0.174,,0.565
2011-07-05,2.917,2.917,0.0,,0.458
2011-07-06,4.5,4.583,0.083,,0.792
2011-07-07,7.292,9.25,1.958,,0.083
2011-07-08,4.625,6.292,1.667,,0.708
2011-07-09,3.917,4.833,0.917,,0.5
2011-07-10,2.125,2.167,0.042,,0.375
2011-07-11,4.304,6.652,2.348,,0.609
2011-07-12,4.833,7.292,2.458,,0.5
2011-07-13,3.792,4.5,0.708,,0.667
2011-07-14,4.5,5.792,1.292,,0.708
2011-07-15,3.542,3.875,0.333,,0.75
2011-07-16,3.167,3.292,0.125,,0.625
2011-07-17,2.833,3.042,0.208,,0.542
2011-07-18,3.304,4.043,0.739,,0.174
2011-07-19,3.25,3.792,0.542,,0.292
2011-07-20,3.208,4.167,0.958,,0.417
2011-07-21,3.875,4.458,0.583,,0.417
2011-07-22,2.875,2.917,0.042,,0.25
